env,checkpoint,layer,seed,branch,pool,first_auc,all_auc,first_end_ce,all_end_ce,first_end_acc,all_end_acc
PM,10,2,1,D10,0,0.0895350396511276,0.085177762374351,3.4909247915493324e-05,2.9700756931561047e-05,1.0,1.0
PM,10,2,1,RB20,0,0.0895350396511276,0.085177762374351,3.4909247915493324e-05,2.9700756931561047e-05,1.0,1.0
PM,10,2,1,RC20,0,0.0895350396511276,0.085177762374351,3.4909247915493324e-05,2.9700756931561047e-05,1.0,1.0
PM,10,2,1,RD20,0,0.0895350396511276,0.085177762374351,3.4909247915493324e-05,2.9700756931561047e-05,1.0,1.0
PM,10,2,2,A,0,0.10063597841053706,0.08579995055069958,3.076076609431766e-05,2.9701392850256526e-05,1.0,1.0
PM,10,2,2,B20,0,0.10063597841053706,0.08579995055069958,3.076076609431766e-05,2.9701392850256526e-05,1.0,1.0
PM,10,2,2,C20,0,0.10063597841053706,0.08579995055069958,3.076076609431766e-05,2.9701392850256526e-05,1.0,1.0
PM,10,2,2,D20,0,0.10063597841053706,0.08579995055069958,3.076076609431766e-05,2.9701392850256526e-05,1.0,1.0
PM,10,2,2,C5,0,0.10063597841053706,0.08579995055069958,3.076076609431766e-05,2.9701392850256526e-05,1.0,1.0
PM,10,2,2,D5,0,0.10063597841053706,0.08579995055069958,3.076076609431766e-05,2.9701392850256526e-05,1.0,1.0
PM,10,2,2,C10,0,0.10063597841053706,0.08579995055069958,3.076076609431766e-05,2.9701392850256526e-05,1.0,1.0
PM,10,2,2,D10,0,0.10063597841053706,0.08579995055069958,3.076076609431766e-05,2.9701392850256526e-05,1.0,1.0
PM,10,2,2,RB20,0,0.10063597841053706,0.08579995055069958,3.076076609431766e-05,2.9701392850256526e-05,1.0,1.0
PM,10,2,2,RC20,0,0.10063597841053706,0.08579995055069958,3.076076609431766e-05,2.9701392850256526e-05,1.0,1.0
PM,10,2,2,RD20,0,0.10063597841053706,0.08579995055069958,3.076076609431766e-05,2.9701392850256526e-05,1.0,1.0
PM,20,1,0,A,0,0.13732989142627047,0.10385605199182464,4.771789099322632e-05,4.217084351694211e-05,1.0,1.0
PM,20,1,0,B20,0,0.13732989142627047,0.10385605199182464,4.771789099322632e-05,4.217084351694211e-05,1.0,1.0
PM,20,1,0,C20,0,0.13732989142627047,0.10385605199182464,4.771789099322632e-05,4.217084351694211e-05,1.0,1.0
PM,20,1,0,D20,0,0.13732989142627047,0.10385605199182464,4.771789099322632e-05,4.217084351694211e-05,1.0,1.0
PM,20,1,0,C5,0,0.13732989142627047,0.10385605199182464,4.771789099322632e-05,4.217084351694211e-05,1.0,1.0
PM,20,1,0,D5,0,0.13732989142627047,0.10385605199182464,4.771789099322632e-05,4.217084351694211e-05,1.0,1.0
PM,20,1,0,C10,0,0.13732989142627047,0.10385605199182464,4.771789099322632e-05,4.217084351694211e-05,1.0,1.0
PM,20,1,0,D10,0,0.13732989142627047,0.10385605199182464,4.771789099322632e-05,4.217084351694211e-05,1.0,1.0
PM,20,1,0,RB20,0,0.13732989142627047,0.10385605199182464,4.771789099322632e-05,4.217084351694211e-05,1.0,1.0
PM,20,1,0,RC20,0,0.13732989142627047,0.10385605199182464,4.771789099322632e-05,4.217084351694211e-05,1.0,1.0
PM,20,1,0,RD20,0,0.13732989142627047,0.10385605199182464,4.771789099322632e-05,4.217084351694211e-05,1.0,1.0
PM,20,1,1,A,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,1,1,B20,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,1,1,C20,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,1,1,D20,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,1,1,C5,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,1,1,D5,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,1,1,C10,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,1,1,D10,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,1,1,RB20,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,1,1,RC20,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,1,1,RD20,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,1,2,A,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,1,2,B20,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,1,2,C20,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,1,2,D20,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,1,2,C5,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,1,2,D5,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,1,2,C10,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,1,2,D10,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,1,2,RB20,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,1,2,RC20,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,1,2,RD20,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,2,0,A,1,0.13732989142627047,0.10385605199182464,4.771789099322632e-05,4.217084351694211e-05,1.0,1.0
PM,20,2,0,B20,1,0.13732312765878305,0.10327372925024973,4.7709942009532824e-05,4.036633254145272e-05,1.0,1.0
PM,20,2,0,C20,1,0.14065510091695616,0.10817712585319897,5.183299435884692e-05,4.202819000056479e-05,1.0,1.0
PM,20,2,0,D20,1,0.14096661288112955,0.1076638796082807,5.095879532746039e-05,4.3911934699281116e-05,1.0,1.0
PM,20,2,0,C5,1,0.14065510091695616,0.10817712585319897,5.183299435884692e-05,4.202819000056479e-05,1.0,1.0
PM,20,2,0,D5,1,0.14096661288112955,0.1076638796082807,5.095879532746039e-05,4.3911934699281116e-05,1.0,1.0
PM,20,2,0,C10,1,0.14065510091695616,0.10817712585319897,5.183299435884692e-05,4.202819000056479e-05,1.0,1.0
PM,20,2,0,D10,1,0.14096661288112955,0.1076638796082807,5.095879532746039e-05,4.3911934699281116e-05,1.0,1.0
PM,20,2,0,RB20,1,0.13732471668481594,0.10589717822978854,4.870732664130628e-05,4.457251343410462e-05,1.0,1.0
PM,20,2,0,RC20,1,0.13432281768400572,0.10729074009148462,6.408373883459717e-05,5.33541853656061e-05,1.0,1.0
PM,20,2,0,RD20,1,0.13398929098184453,0.10761243319633648,6.649017450399697e-05,4.814799758605659e-05,1.0,1.0
PM,20,2,1,A,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,2,1,B20,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,2,1,C20,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,2,1,D20,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,2,1,C5,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,2,1,D5,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,2,1,C10,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,2,1,D10,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,2,1,RB20,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,2,1,RC20,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,2,1,RD20,0,0.14379053949924128,0.1112986797258418,3.806193853961304e-05,4.6800137351965534e-05,1.0,1.0
PM,20,2,2,A,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,2,2,B20,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,2,2,C20,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,2,2,D20,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,2,2,C5,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,2,2,D5,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,2,2,C10,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,2,2,D10,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,2,2,RB20,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,2,2,RC20,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,20,2,2,RD20,0,0.07431620807583386,0.09121000047318376,3.295421629445627e-05,4.4670741044683385e-05,1.0,1.0
PM,50,1,0,A,0,0.09162773988136905,0.11397362678653736,8.592406811658293e-05,0.0001139214655268006,1.0,1.0
PM,50,1,0,B20,0,0.09162773988136905,0.11397362678653736,8.592406811658293e-05,0.0001139214655268006,1.0,1.0
PM,50,1,0,C20,0,0.09162773988136905,0.11397362678653736,8.592406811658293e-05,0.0001139214655268006,1.0,1.0
PM,50,1,0,D20,0,0.09162773988136905,0.11397362678653736,8.592406811658293e-05,0.0001139214655268006,1.0,1.0
PM,50,1,0,C5,0,0.09162773988136905,0.11397362678653736,8.592406811658293e-05,0.0001139214655268006,1.0,1.0
PM,50,1,0,D5,0,0.09162773988136905,0.11397362678653736,8.592406811658293e-05,0.0001139214655268006,1.0,1.0
PM,50,1,0,C10,0,0.09162773988136905,0.11397362678653736,8.592406811658293e-05,0.0001139214655268006,1.0,1.0
PM,50,1,0,D10,0,0.09162773988136905,0.11397362678653736,8.592406811658293e-05,0.0001139214655268006,1.0,1.0
PM,50,1,0,RB20,0,0.09162773988136905,0.11397362678653736,8.592406811658293e-05,0.0001139214655268006,1.0,1.0
PM,50,1,0,RC20,0,0.09162773988136905,0.11397362678653736,8.592406811658293e-05,0.0001139214655268006,1.0,1.0
PM,50,1,0,RD20,0,0.09162773988136905,0.11397362678653736,8.592406811658293e-05,0.0001139214655268006,1.0,1.0
PM,50,1,1,A,0,0.10216867934250332,0.1297144148501684,9.418646368430927e-05,0.00011986319441348314,1.0,1.0
PM,50,1,1,B20,0,0.10216867934250332,0.1297144148501684,9.418646368430927e-05,0.00011986319441348314,1.0,1.0
PM,50,1,1,C20,0,0.10216867934250332,0.1297144148501684,9.418646368430927e-05,0.00011986319441348314,1.0,1.0
PM,50,1,1,D20,0,0.10216867934250332,0.1297144148501684,9.418646368430927e-05,0.00011986319441348314,1.0,1.0
PM,50,1,1,C5,0,0.10216867934250332,0.1297144148501684,9.418646368430927e-05,0.00011986319441348314,1.0,1.0
