seed,arm,k,s,neffT2,zero2,gtr2,zarm2,dmean2,effbar2
8,S2dyn_10r,1,0,0.006399118182728014,0.9520583333333333,0.005424695828557015,-0.7809770363392794,-51.49725757426669,-52.27823461060597
8,S2dyn_10r,1,750,0.001114989195485285,0.991175,0.0005597932800650596,0.17679178143358731,-68.3095372629121,-68.13274548147851
8,S2dyn_10r,1,1500,0.0023910737864902987,0.9836,0.0017404672304789225,1.1712732554924714,-67.26378244091217,-66.0925091854197
8,S2dyn_10r,1,2250,0.00416969046040237,0.9736,0.003363586421807607,2.772121576891351,-66.77916952151594,-64.00704794462459
8,S2dyn_10r,1,3000,0.005823486409409574,0.9681416666666667,0.00495125846862793,3.5555748690212616,-65.57266592794564,-62.01709105892437
8,S2dyn_10r,1,3750,0.007768632653413833,0.9576166666666667,0.006855302045742671,4.706764866421,-65.80081287854016,-61.09404801211916
8,S2dyn_10r,1,4500,0.010469421099979791,0.9494333333333334,0.009414304600656032,5.0869052686980964,-64.863978454575,-59.77707318587691
8,S2dyn_10r,1,5250,0.012592011602968134,0.9443083333333333,0.011529478346308072,4.818946524115481,-64.24255415416881,-59.42360763005333
8,S2dyn_10r,1,6000,0.016701588829416004,0.9309083333333333,0.015451066203912098,5.161798278211371,-63.09583228750254,-57.93403400929117
8,S2dyn_10r,2,0,0.016701588829416004,0.9309083333333333,0.015451066203912098,5.161798278211371,-63.09583228750254,-57.93403400929117
8,S2dyn_10r,2,750,0.0017077830371584977,0.9901833333333333,0.0012334155241648355,-0.8046094167188896,-77.03957721360227,-77.84418663032116
8,S2dyn_10r,2,1500,0.002667259453431346,0.984725,0.0021491160586476327,0.13904314459603048,-76.0215330363686,-75.88248989177256
8,S2dyn_10r,2,2250,0.003750322467737912,0.9791,0.0031987260788679125,0.7119939819499909,-74.85580241074686,-74.14380842879687
8,S2dyn_10r,2,3000,0.004626945608951844,0.9762833333333333,0.004062094348669052,0.9719582008103297,-74.39170753051093,-73.4197493297006
8,S2dyn_10r,2,3750,0.006527522377852872,0.9697583333333334,0.005875597610572974,1.8399062677326166,-74.43787024774689,-72.59796398001427
8,S2dyn_10r,2,4500,0.008424958151214836,0.9640583333333334,0.007669987756510576,2.897386571077234,-73.91764859681527,-71.02026202573803
8,S2dyn_10r,2,5250,0.009713321819909288,0.9600583333333333,0.008947625816861789,2.6877269845277927,-72.68064148612913,-69.99291450160133
8,S2dyn_10r,2,6000,0.012032725154721542,0.9545,0.0111589263026913,2.888091338498937,-72.43360533705975,-69.5455139985608
8,R2dyn_10,1,0,0.6575636351518965,0.0,0.5383859480460484,-52.278234614438624,51.49725757426669,-0.7809770401719334
8,R2dyn_10,1,750,0.044158412316022064,0.3806583333333333,0.034692079862455524,-63.09522365126785,48.4123517858386,-14.682871865429249
8,R2dyn_10,1,1500,0.08717512584859911,0.28224166666666667,0.07270443949252367,-61.31737387518595,48.99987377778664,-12.31750009739931
8,R2dyn_10,1,2250,0.14941562050797358,0.19531666666666667,0.12982403517315785,-59.72480690377035,49.88718820154319,-9.83761870222716
8,R2dyn_10,1,3000,0.18907782457409023,0.17859166666666668,0.16729958887696267,-59.62429138104959,50.60881240229917,-9.015478978750416
8,R2dyn_10,1,3750,0.22316360765120385,0.159825,0.19998579943527778,-59.2066587281542,51.01455551973774,-8.192103208416462
8,R2dyn_10,1,4500,0.23837906755260757,0.16374166666666667,0.2159511716162165,-59.32360934991209,51.286364314522224,-8.037245035389866
8,R2dyn_10,1,5250,0.2391434641549628,0.18169166666666667,0.21707058629145226,-59.825916911158366,51.45547556362127,-8.370441347537096
8,R2dyn_10,1,6000,0.24974578269825556,0.1752,0.22700207783728837,-59.66978458906956,51.57267141408144,-8.097113174988117
8,R2dyn_10,2,0,0.24974578269825556,0.1752,0.22700207783728837,-59.66978458906956,51.57267141408144,-8.097113174988117
8,R2dyn_10,2,750,0.009937159456355382,0.7784083333333334,0.00713892077356577,-73.91184017081395,46.41362427420268,-27.498215896611264
8,R2dyn_10,2,1500,0.03585974320958347,0.6656916666666667,0.03081456957211097,-70.67700713153314,47.31724243129411,-23.359764700239033
8,R2dyn_10,2,2250,0.07143562932268993,0.565625,0.06389497088342905,-68.03242125248514,48.14112933632048,-19.891291916164654
8,R2dyn_10,2,3000,0.10211897946973039,0.49844166666666667,0.09288834920177858,-66.70366082498269,48.85181826587816,-17.851842559104533
8,R2dyn_10,2,3750,0.11993049092579007,0.479475,0.11016712580720583,-66.46103471596314,49.336202937694885,-17.124831778268252
8,R2dyn_10,2,4500,0.1342173341278029,0.457125,0.12372644129395485,-65.94284561250694,49.565811582077046,-16.377034030429897
8,R2dyn_10,2,5250,0.13432731348365987,0.467575,0.12444285435875257,-65.59593454327064,48.94849995298423,-16.647434590286416
8,R2dyn_10,2,6000,0.14512643423183338,0.45508333333333334,0.13466812727699679,-65.30512872115021,49.20881834659403,-16.096310374556182
8,S2ramp_r,1,0,0.07015108067706906,0.0047,0.00017318196495374043,-0.7809770363392794,-10.0,-10.78097703633928
8,S2ramp_r,1,750,0.061910057467818184,0.236075,0.0012475925957163175,-3.6712799741177626,-11.25,-14.921279974117763
8,S2ramp_r,1,1500,0.0422206015678951,0.21735833333333332,0.03392266514996688,0.005840662799628141,-12.5,-12.494159337200372
8,S2ramp_r,1,2250,0.09399968993111676,0.23841666666666667,0.08251746731301149,2.295579174706569,-13.75,-11.45442082529343
8,S2ramp_r,1,3000,0.1303824641377619,0.29745,0.11805986085335414,3.2693281824903284,-15.0,-11.730671817509672
8,S2ramp_r,1,3750,0.15187522440870058,0.349475,0.13986168322016795,3.895569685191863,-16.25,-12.354430314808138
8,S2ramp_r,1,4500,0.16215207248917374,0.3902583333333333,0.150819785661002,4.40247326816582,-17.5,-13.09752673183418
8,S2ramp_r,1,5250,0.168530106966778,0.42294166666666666,0.1578466624751687,4.926519986714733,-18.75,-13.823480013285266
8,S2ramp_r,1,6000,0.17071856275785965,0.4491833333333333,0.16065113039811452,5.487158768192431,-20.0,-14.512841231807569
8,S2ramp_r,2,0,0.17071856275785965,0.4491833333333333,0.16065113039811452,5.487158768192431,-20.0,-14.512841231807569
8,S2ramp_r,2,750,0.011108097257467942,0.820425,0.008916891994078954,-2.685551551252716,-21.25,-23.935551551252715
8,S2ramp_r,2,1500,0.01657791312926285,0.8174833333333333,0.014147455178201198,-2.3550343761238737,-22.5,-24.855034376123875
