arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
R,std,0,0,0.0001,1,1,5,0.7246794872,0.8543999791,0.7420000434,0.8543999791,0,0,0.5424132943,4.90268755,-2.892952681,0.533199966,35.60080772,0,0,1.768556952,2.676081657,-3.253310442,0.7767999768,23.7144344,0.705996871,0.6014866829,0.6097489595
R,std,0,0,0.0001,2,0,1,0.9602564103,1,1,1,0,0,-1.650287032,2.964908361,-5.799839973,0.2580000162,29.24311095,0.01999999955,0.01999999955,-0.2469116598,1.626734138,-4.380208969,0.4160000086,14.94189651,0.6830075383,0.6002395749,0.6169784665
R,std,0,0,0.0001,3,1,5,0.6573317308,0.8151999712,0.682000041,0.8151999712,0,0,-0.3961328864,4.199673653,-2.482084036,0.4423999786,40.92992108,0,0,0.7624763846,2.352066994,-4.088303566,0.6588000059,28.39239868,0.747117281,0.6146946549,0.675858438
R,std,0,0,0.0001,4,0,1,0.9594551282,1,1,1,0,0,-0.3883836269,3.246014595,-4.988807678,0.4320000112,34.23290531,0.009999999776,0.009999999776,0.1890527755,2.185476303,-4.41535759,0.5460000038,18.2849512,0.7176427841,0.6153233051,0.6786359549
R,std,0,0,0.0001,5,1,5,0.7370592949,0.8631999493,0.7680000067,0.8631999493,0,0,-0.9973398447,4.339997292,-4.81267786,0.3959999979,41.93633686,0,0,0.9803236127,2.599563599,-3.578571081,0.6416000128,29.40792058,0.7702600956,0.6214818358,0.7063680887
R,std,0,0,0.0001,6,0,1,0.9664663462,1,1,1,0,0,-2.182058096,3.64218092,-5.903446674,0.2580000162,28.24416183,0,0,0.2819948494,2.331609964,-4.050752163,0.5220000148,17.47068396,0.7555675507,0.6205691695,0.6943560839
R,std,0,0,0.0001,7,1,5,0.7326121795,0.8575999737,0.7440000176,0.8575999737,0,0,-0.2766692042,5.734199524,-2.793616772,0.4763999879,43.40338151,0,0,1.141010046,3.109873056,-5.116429329,0.6107999682,31.43523487,0.8089908957,0.6308973432,0.7322004437
R,std,0,0,0.0001,8,0,1,0.9715544872,1,1,1,0,0,-3.148341656,3.86403656,-10.30273628,0.1700000018,28.54233868,0.01999999955,0.01999999955,0.1016500667,2.090575933,-5.135946751,0.5480000377,19.62533885,0.7852075696,0.628282249,0.6960207224
R,std,0,0,0.0001,9,1,5,0.5883012821,0.7555999756,0.6020000577,0.7555999756,0,0,-0.494687736,4.927579403,-3.975132704,0.4648000002,50.43954073,0,0,1.186558604,2.495638132,-3.200050354,0.6563999653,37.68005074,0.8348637223,0.6360282898,0.7446224689
R,std,0,0,0.0001,10,0,1,0.9583733974,1,1,1,0,0,-1.207623482,4.388099194,-3.826168537,0.3740000129,41.95503428,0,0,-0.4730429053,2.244214058,-4.480826855,0.4340000153,23.26669121,0.8042751551,0.6378611922,0.7091808915
R,std,0,0,0.0001,11,1,5,0.6388221154,0.7647999525,0.6760000587,0.7647999525,0,0,-0.3201040328,5.023260117,-3.950146675,0.4643999934,46.65820784,0,0,1.115558624,2.869987011,-4.360604763,0.6507999897,34.35533197,0.8381786346,0.6414937377,0.7518741488
R,std,0,0,0.0001,12,0,1,0.9629807692,1,1,1,0,0,-0.1069014817,3.92064333,-2.504541636,0.478000015,45.44448425,0,0,0.8252623677,2.283477306,-4.715398788,0.6320000291,29.95227392,0.817920506,0.6514790654,0.7233679295
R,std,0,0,0.0001,13,1,5,0.6971955128,0.8323999643,0.7000000477,0.8323999643,0,0,-0.7353248596,5.527704716,-5.343553543,0.458799988,45.75218876,0,0,0.8784819245,2.871232986,-5.004385948,0.6223999858,32.86654854,0.8489788771,0.6485933065,0.757773459
R,std,0,0,0.0001,14,0,1,0.9632211538,1,1,1,0,0,-2.704197407,4.548287868,-9.556416512,0.2320000082,31.40818899,0.009999999776,0.009999999776,-1.424616933,2.751566648,-7.82642889,0.1700000018,16.49564814,0.8197188377,0.6524720192,0.7074939609
R,std,0,0,0.0001,15,1,5,0.6126602564,0.7371999621,0.6440000534,0.7371999621,0,0,-0.3846640885,5.438433647,-4.044555187,0.4619999826,43.68747073,0,0,0.8826234937,2.851848364,-4.032629013,0.6295999885,31.59965459,0.847561121,0.6593689322,0.7483024597
R,std,0,0,0.0001,16,0,1,0.9639022436,1,1,1,0,0,-0.4158883691,4.228607655,-2.172681093,0.4600000083,41.39000051,0.009999999776,0.009999999776,-0.3824855089,2.858026266,-4.965745926,0.4480000138,25.2873762,0.8201788068,0.6591776013,0.7179606557
R,std,0,0,0.0001,17,1,5,0.6840144231,0.8283999562,0.6480000019,0.8283999562,0,0,-0.01023648493,5.500347614,-2.354660034,0.4887999892,52.54359668,0,0,1.534256816,2.728993416,-4.777606964,0.6955999732,39.27829693,0.8683942556,0.6657114029,0.7527102828
R,std,0,0,0.0001,18,0,1,0.9616586538,1,1,1,0,0,-1.918775916,4.199423313,-8.405735016,0.2639999986,32.73943236,0.009999999776,0.009999999776,-0.8881534934,2.494549036,-6.353881359,0.2600000203,17.72182448,0.836432457,0.6627966166,0.729768455
