arm,seed,task,cap_on,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_b1,med_b2,med_d_l1,med_d_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rows_par,rows_perp
cap_both,3,1,0,3.151268308760616,3.454777491262892,3.6655889749526978,8.499588012695312,0.008575900457799435,0.04461810551583767,-0.13610843728444458,0.09168101672891124,0.7025731131830253,0.5785000006978711,0.7811890322862485,0.7323572522257092,0.016666666666666666,0.0,0.465,0.5316666666666667,-0.03614815128220557,0.06621641086345072,0.0001371898451768119,0.0029180162311240564,3.5275903685669467,1.8080908072228554,1.2417643703386956,2.345337018503603,3.52730039914636,1.8039601274660213,3.5145423957402118,1.803991384471216,-0.17309938179406648,0.22008151372894647,0.9958333373069763,0.81765625,0.0,0.0,0,0
cap_both,3,2,1,2.9969501078905005,3.232984609361549,4.210870265960693,8.188876628875732,-0.03318524546921253,-0.07211526855826378,0.01694124991592397,-0.3383072851652008,0.746107559860587,0.4240000009536743,0.8170166369061904,0.6053094545684061,0.025833333333333333,0.0,0.5295833333333333,0.36,0.0043116888154473496,-0.2685018366306944,-0.0024389196373564973,-0.01583054469025228,3.527425865614182,2.1716890698024747,1.4062853668214994,2.8108467126240253,3.5273004927193696,2.13365907097396,3.519154965524624,2.1538530311859865,0.020071144757869964,-0.9543406282287712,0.9950000047683716,0.8912083333333334,242.605624609394,94.41936326026917,90567,472313
cap_both,3,3,1,3.038412707775591,3.2516328514747315,4.235117673873901,8.601636409759521,-0.05458431877195835,-0.16088277101516724,-0.009247439244984028,-0.6377562587805157,0.7223231739878246,0.3272500011138618,0.8046393370585497,0.5098774364715234,0.029583333333333333,0.0,0.5141666666666667,0.2525,-0.002364552178407737,-0.5596923016542902,-0.0019841443293128636,-0.03657259609492031,3.527366753715693,2.4984498562522077,1.440008520677576,3.263164456478205,3.5273003608779603,2.4257035929887367,3.516894802643564,2.466067332801703,-0.011183904176577926,-2.0305663370930898,0.9933333396911621,0.9047083333333333,276.3667340502143,114.62053632736206,90680,503407
cap_both,3,4,1,3.057731425790446,3.1195223106468357,4.601153135299683,8.43407154083252,0.03154638037085533,-0.22299107164144516,0.07864330559390804,-0.8644057473177285,0.7459934977069982,0.2665000012144446,0.8193783101357264,0.43948833914324614,0.02375,0.0,0.5629166666666667,0.185,0.00343482681167593,-0.6930729869493646,-0.0006942673909818773,-0.051437233090982776,3.5273947053304413,2.8344134420608116,1.4483850393345972,3.787318315296447,3.5273003519445894,2.748776126053828,3.5201250869967193,2.780907069753847,0.11862926293474932,-3.297724986188114,0.9691666960716248,0.8828229166666667,243.0073147774674,105.42385625839233,88259,487726
cap_both,3,5,1,3.052362711897397,3.039709507598592,4.438529014587402,7.548204183578491,0.04790164344012737,-0.25937727093696594,0.029033675593270636,-1.011430032342421,0.7382195716443918,0.2305000012740493,0.8134981350743036,0.39184183833232933,0.03,0.0,0.54,0.145,-0.011714122487484853,-0.8965487006091744,-0.0008694306292523156,-0.060397878889307324,3.5273690321655913,3.1713734587340774,1.4710824868330759,3.773230307630855,3.5273005782093114,3.00680048906262,3.5156596856750517,3.0815139025101512,0.036264418995318314,-3.9320040124220155,0.9275000095367432,0.8815,287.35268592555076,134.78139662742615,93042,489146
cap_both,3,6,1,3.0833880399519513,3.1711380562946703,4.313917636871338,7.51106595993042,0.04734540171921253,-0.28145715594291687,0.01642113873828519,-1.1967124739631334,0.7315011915754197,0.19300000133613746,0.8141989229979183,0.33511192200103457,0.029583333333333333,0.0,0.5554166666666667,0.10333333333333333,-0.007977961903832265,-1.0243806014907262,-0.0024493937221032698,-0.06926707779755815,3.5274165637360486,3.4335172315455456,1.4999627862817562,3.8965760503200313,3.5273003208419436,3.263004255201972,3.5194377998004924,3.3564989770193194,0.024670390780083835,-4.639893951493626,0.8866666555404663,0.8582291666666667,275.1172330020927,118.85229921340942,107604,446270
cap_both,3,7,1,2.841733432445377,3.302799169056505,4.2214837074279785,7.062082529067993,0.013613978866487741,-0.31189313530921936,0.04303600704434625,-1.5268681540235174,0.7400774434258346,0.15137500140505533,0.8185143036971319,0.25786916704461715,0.035,0.0,0.5495833333333333,0.05708333333333333,-0.006300206304138023,-1.114716996836889,-0.0030423531150022753,-0.0751277936110273,3.52673228528997,3.651245822010199,1.4714660327874127,3.8065089631105335,3.526497129038532,3.4779373560579705,3.5107324743774155,3.573318971000144,0.07145961485492686,-5.916377403990676,0.6941666603088379,0.8679583333333334,256.30611652880907,110.88851976394653,103879,433442
cap_both,3,8,1,2.836155293555599,3.2136420905538534,4.224711894989014,6.577868938446045,-0.041648260317742825,-0.3206034451723099,-0.03581435421644093,-1.581746248739977,0.7066035824522745,0.14312500141871473,0.795648613562042,0.23965967466263155,0.052500000000000005,0.0,0.5329166666666667,0.04791666666666666,-0.012852312089051706,-1.1668298098934113,-0.003622615257630254,-0.07501644576434047,3.5273645839208676,3.8128152562681046,1.5423129866007315,3.9565696454783623,3.527300460376474,3.609563151409704,3.5148715476703707,3.7619196695787394,-0.048423909740522506,-6.428304303263625,0.6974999904632568,0.8518020833333333,275.5112388874404,116.78749322891235,112908,404747
cap_both,3,9,1,2.747580384438851,3.3140964965284665,4.049197435379028,6.922284364700317,-0.04885816015303135,-0.31923145055770874,-0.04543985196226209,-1.4386538935556898,0.7017335311177886,0.1588750013926377,0.7941877723241693,0.2734262812622446,0.05333333333333333,0.0,0.5325,0.06541666666666666,-0.013700430094381485,-1.2050044850985784,-0.004730764491261063,-0.08021513518528081,3.5274460548391335,3.964341924590327,1.5699702924429961,3.76520737747836,3.527300274608871,3.77786528306756,3.507402888170291,3.8547461129418075,-0.08620558230206371,-5.546347952342282,0.7850000262260437,0.8536041666666667,227.67133395001292,110.96737313270569,103175,414249
cap_both,3,10,1,2.7797155863594583,3.256387338881188,4.0454421043396,6.172460079193115,-0.0950041301548481,-0.3279796689748764,-0.0939241451644095,-1.8021531545527338,0.6939519721700466,0.1258750014472753,0.7864866461969626,0.19611576751930032,0.04666666666666667,0.0,0.5129166666666667,0.028749999999999998,-0.00800489423996563,-1.2880150015914857,-0.005207548325661636,-0.08101481862831861,3.5265994990218665,4.080946957323677,1.539209526559302,3.7816695452432603,3.5265923485060795,3.903389864707888,3.5110647147055336,3.9958904591886806,-0.14480749510539076,-6.949563515471915,0.7058333158493042,0.87196875,254.00756259309128,116.6731915473938,107287,406406
