act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
R,l2,0.001,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0.03319778038,l2
R,l2,0.001,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,4.45198491e-05,l2
R,l2,0.001,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0.03340909083,l2
R,l2,0.001,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0.0003121393494,l2
R,l2,0.001,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0.003260951522,l2
R,l2,0.001,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,4.022925306e-05,l2
R,l2,0.001,0,1,W1,2,78400,173.1335687,13.15802298,5.761751502,2.283684566,0.04963208881,14.09985136,0.1731335687,0.1988058083,0.05470483175,0.1441009766,0.1731335687,l2
R,l2,0.001,0,1,b1,1,100,0.258759271,0.5086838615,0.2109972727,2.41085515,0.2530498297,0.4989578984,0.000258759271,0.0002489589844,8.861730515e-05,0.0001603416792,0.000258759271,l2
R,l2,0.001,0,1,W2,2,10000,97.61415084,9.879987391,5.78005976,1.709322706,0.1939364338,10.43422339,0.09761415084,0.1088730178,0.01680940658,0.09206361122,0.09761415084,l2
R,l2,0.001,0,1,b2,1,100,0.5101237809,0.7142295016,0.5586943256,1.27839047,0.3957633866,0.7116287493,0.0005101237809,0.0005064154769,2.419119098e-05,0.0004822242859,0.0005101237809,l2
R,l2,0.001,0,1,W3,2,1000,73.334483,8.563555512,1.805810489,4.74222271,0.6615904754,7.492232962,0.073334483,0.05613355475,0.04566711779,0.01046643696,0.073334483,l2
R,l2,0.001,0,1,b3,1,10,0.03198856675,0.1788534784,0.2005723138,0.8917156863,0.632158375,0.1638990977,3.198856675e-05,2.686291424e-05,4.717078092e-07,2.639120643e-05,3.198856675e-05,l2
