step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w100_T10000_std_lr0.01_s0,0.32,0.00989899,0.31,7.80531,5.05341,0.18065,0.503212,0,64.0898,72.0086,0.89003,19.414,0.101501,9.8521,8.95245,0.32,1.46147
0,A_w100_T10000_std_lr0.01_s1,0.17,0.0163636,0.15,8.31854,4.95151,0.182045,0.499172,0.00020202,538.187,141.148,3.81293,19.4867,0.101572,9.84519,9.47919,0.17,13.1252
0,A_w100_T10000_std_lr0.01_s2,0.22,0.00585859,0.2,9.36978,5.08713,0.17685,0.500101,0,612.135,315.627,1.93943,19.4898,0.0900478,11.1052,10.2385,0.22,18.56
0,A_w100_T10000_std_lr0.01_s3,0.22,0.0242424,0.21,7.04638,5.00964,0.180184,0.499273,0,255.927,186.113,1.37512,19.449,0.0929438,10.7592,9.79843,0.22,4.0197
0,A_w100_T10000_std_lr0.01_s4,0.32,0.0208081,0.26,6.73593,5.02552,0.180504,0.499192,0,1493.65,3221.57,0.463641,19.4623,0.0933977,10.7069,9.56651,0.32,42.6734
0,A_w100_T10000_std_lr0.01_s5,0.19,0.00666667,0.17,9.7995,5.22108,0.181471,0.500546,0,461.412,175.928,2.62273,19.4684,0.105845,9.44776,8.75457,0.19,14.8305
0,A_w100_T10000_std_lr0.01_s6,0.26,0.0193939,0.24,7.64348,4.77693,0.183718,0.498535,0,238.245,279.848,0.851337,19.3499,0.0994638,10.0539,10.1604,0.26,3.69322
0,A_w100_T10000_std_lr0.01_s7,0.32,0.0181818,0.3,7.3172,4.67468,0.177709,0.500404,0,71.1675,117.166,0.607407,19.5161,0.0880809,11.3532,10.0627,0.32,2.12416
0,A_w100_T10000_std_lr0.01_s8,0.22,0.0280808,0.22,6.56936,4.94485,0.185005,0.501424,0,1543.11,441.254,3.49711,19.3981,0.114602,8.72584,7.30581,0.22,12.8437
0,A_w100_T10000_std_lr0.01_s9,0.25,0.00707071,0.21,9.77186,5.23339,0.177063,0.49899,0,658.921,221.283,2.97773,19.5793,0.0923985,10.8227,9.93366,0.25,14.508
1000,A_w100_T10000_std_lr0.01_s0,0.32,0.00929293,0.31,7.78631,4.96213,0.180671,0.503717,0,0.0220924,0.186905,0.118201,19.4144,0.101667,9.83601,8.88805,0.32,0.00192734
1000,A_w100_T10000_std_lr0.01_s1,0.17,0.0187879,0.15,7.70029,4.85162,0.181744,0.49897,0.00020202,0.956154,0.290631,3.28993,19.493,0.100881,9.91263,9.53843,0.17,0.0135391
1000,A_w100_T10000_std_lr0.01_s2,0.25,0.00707071,0.23,11.8287,5.59215,0.18036,0.499798,0,2.27643,179.82,0.0126595,19.3155,0.0920345,10.8655,9.58328,0.25,1.6159
1000,A_w100_T10000_std_lr0.01_s3,0.23,0.020404,0.21,7.5841,4.96322,0.179883,0.499172,0,0.0542109,0.0640609,0.84624,19.4581,0.0924224,10.8199,9.62156,0.23,0.00138458
1000,A_w100_T10000_std_lr0.01_s4,0.74,0.0030303,0.68,7.07822,1.29015,0.18733,0.504121,0,432.605,958.03,0.451557,18.369,0.33837,2.95535,1.7043,0.74,8.43959
1000,A_w100_T10000_std_lr0.01_s5,0.19,0.00747475,0.17,9.26727,5.04493,0.181265,0.500333,0,0.0446046,0.15614,0.285671,19.4636,0.105341,9.493,8.84507,0.19,0.00229413
1000,A_w100_T10000_std_lr0.01_s6,0.26,0.0155556,0.26,8.0274,4.92985,0.183484,0.498061,0,0.045395,0.0838376,0.541463,19.3551,0.100919,9.90891,9.93568,0.26,0.00112557
1000,A_w100_T10000_std_lr0.01_s7,0.34,0.0189899,0.3,7.39691,4.67792,0.177939,0.500505,0,0.0204389,0.0821024,0.248944,19.5169,0.0880314,11.3596,10.2612,0.34,0.00102818
1000,A_w100_T10000_std_lr0.01_s8,0.22,0.0143434,0.22,7.34045,4.90992,0.18515,0.501414,0.00020202,0.714431,0.250989,2.84646,19.3883,0.115014,8.6946,7.2628,0.22,0.0089014
1000,A_w100_T10000_std_lr0.01_s9,0.26,0.00888889,0.22,8.82684,5.26918,0.177154,0.499061,0,0.0010073,0.0397596,0.0253349,19.5863,0.0931826,10.7316,9.90503,0.26,0.000419402
2000,A_w100_T10000_std_lr0.01_s0,0.32,0.00909091,0.31,7.75085,4.94058,0.180651,0.503586,0,0.085862,0.0870138,0.986763,19.4147,0.101661,9.8366,8.88649,0.32,0.00164362
2000,A_w100_T10000_std_lr0.01_s1,0.17,0.0187879,0.16,7.64743,4.84976,0.181734,0.498899,0.00020202,0.0226051,0.0394759,0.572629,19.4928,0.100775,9.92311,9.54657,0.17,0.000637317
2000,A_w100_T10000_std_lr0.01_s2,0.25,0.00383838,0.25,15.1626,6.23136,0.185543,0.501111,0,12.1209,177.956,0.0681119,19.1242,0.10604,9.43041,8.03831,0.25,0.964224
2000,A_w100_T10000_std_lr0.01_s3,0.22,0.020202,0.21,7.5852,4.96317,0.179887,0.499172,0,0.00674585,0.0258851,0.260607,19.4576,0.0924905,10.8119,9.72124,0.22,0.000395206
