arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNA,1,0.001,1,none,0.9704770833,1,1,0,0,-0.3127123117,1.235335827,-2.759025574,0.8444386721,79.58490575,0,0,0.5804448128,2.009095669,-1.301895618,1.165893197,64.64487471,3.42890811,1.464749098,2.028074026,0.5024038553,0.2817637324,0.7642584443,0,1.200000048,0.3074875176,0.1637617797,0.4369086921,0,1.200000048
SNA,1,0.001,2,none,0.9785166667,1,1,0,0,-2.192038059,2.355861425,-20.58778,0.6153273582,68.40520915,0,0,-2.126643181,4.6135993,-12.67813587,0.7826228142,72.21562145,4.75766468,1.959443808,2.736187696,0.2631231844,0.0974309817,0.3786860108,0,1.200000048,0.1338035315,0.06882361323,0.2381116599,0,1.200000048
SNA,1,0.001,3,none,0.9800770833,1,1,0,0,-2.757401705,3.046753407,-11.08425426,0.6251615882,73.37537449,0,0,-6.394764423,7.031894684,-22.42737389,0.5987170339,70.98606365,5.829886913,2.317679644,3.08897543,0.2030953914,0.1129102409,0.3574486077,0,1.200000048,0.08784153312,0.05000000075,0.1574905068,0.01999999955,1.200000048
SNA,1,0.001,4,none,0.97946875,1,1,0,0,-2.592276812,2.819807768,-6.185253143,0.5944561958,80.13731012,0,0,-5.996562004,5.915768623,-13.61261272,0.5588098764,77.14735883,6.533904552,2.450756073,3.061161757,0.2196219712,0.1223528385,0.323348999,0,1.200000048,0.1042262912,0.06799802929,0.1620615721,0,1.200000048
SNA,1,0.001,5,none,0.98329375,1,1,0,0,-2.851349115,3.267167091,-8.478489876,0.6527857184,77.57174008,0,0,-9.263484955,8.420423508,-19.50183487,0.5492911339,74.14849164,7.249238968,2.727760553,3.17437005,0.1895388812,0.1136866435,0.3067216873,0,1.200000048,0.07365261018,0.05000000075,0.1274677813,0.009999999776,1.200000048
SNA,1,0.001,6,none,0.9844395833,1,1,0,0,-3.472009182,3.347481728,-8.975039482,0.5728170872,78.66144433,0,0,-8.983261108,8.097288132,-19.34534454,0.5561311245,76.11965622,7.746409416,2.852907181,3.279401064,0.1842666864,0.09444010258,0.2972618639,0,1.200000048,0.07632050663,0.05198811367,0.1123904884,0,1.200000048
SNA,1,0.001,7,none,0.9844875,1,1,0,0,-3.403911352,3.529336452,-7.946310997,0.5944865942,78.89581996,0,0,-11.51364994,9.176204681,-24.49023819,0.551394403,74.77576149,8.349805832,3.031981945,3.348651409,0.1750868112,0.1073131859,0.2594859004,0,1.200000048,0.06749245524,0.05000000075,0.1008789018,0.02999999933,1.200000048
SNA,1,0.001,8,none,0.9856166667,1,1,0,0,-3.368041992,3.567568064,-8.649641991,0.5935391188,79.86032778,0,0,-9.439956665,9.127454758,-19.40297318,0.5627485514,77.38494453,8.617440224,3.107050896,3.371921062,0.1720698327,0.09587736428,0.2466075122,0,1.200000048,0.0679295063,0.05000000075,0.1028959379,0.01999999955,1.200000048
SNA,1,0.001,9,none,0.9861041667,1,1,0,0,-3.695200205,3.601732492,-8.260811806,0.580552578,80.43808467,0,0,-11.44200897,9.416749954,-19.43516922,0.5478674769,75.86767837,9.055781364,3.247478485,3.370868206,0.1714313775,0.1022578925,0.2635350525,0,1.200000048,0.06526193023,0.05000000075,0.09577839822,0.009999999776,1.200000048
SNA,1,0.001,10,none,0.98725,1,1,0,0,-3.962353945,3.753282309,-8.735022545,0.5643156171,81.22599131,0,0,-11.789711,9.860087395,-22.76707268,0.5420842767,76.32942139,9.524450302,3.391747236,3.376745224,0.1643760204,0.09998598695,0.2814108729,0,1.200000048,0.06244746968,0.05000000075,0.08448620141,0.02999999933,1.200000048
