zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,gcorr,gcorr_degenerate,task,step,clamp,correct_seq,acc_seq,ce0,ce20,correct_fresh,acc_fresh,param_sha,fresh_param_sha,secs,vmrss_kb,maxrss_kb,cpu,arm,seed
0.058227607516363876,0.9027779145230547,0.2962949344665111,0.50453125,-0.05811809028187886,0.3075290013316054,0.23007533581184714,0.44701904296875,0.02590183641896621,0.070201483090111,-0.0015292328490626528,-0.0007823842580450686,0.004770921464535036,1.0316343062326196,0.012718723084180966,0.02504552914819611,-0.06742700833701636,0.48602956208618403,0.14858722957518722,0.6726952109231502,1.0104547470516991,0.21904566884040833,0.9057000279426575,1.0104547467420344,0.3770141517746447,0.08873022784602914,0.4657443796206745,6.661338147750939e-16,0.19908203125,0.19908203125,0.11615234375,0.30986328125,0.0781790018081665,0,0.0,2.0,0.14571125238638674,0,1,625,ref,9057,0.9057,2.2952215671539307,1.756856083869934,9057,0.9057,856c1971c525f33dfdc28fcb468b9543d172f2575988ee891ad44b033c83c834,856c1971c525f33dfdc28fcb468b9543d172f2575988ee891ad44b033c83c834,6.440222584991716,1016440,1069772,24,V06c,11
-0.38347929697982636,1.0580081144815117,0.7802398602709268,0.3639453125,-0.3002940760403704,0.4294267427424581,0.44423239242549933,0.34735107421875,0.056098732048570674,0.12741325276280666,0.0008953425710199734,-0.003049567103919352,0.006428346236318615,1.3961780568994977,0.012471169340569759,0.028159209091541716,-0.299919811879249,0.6519139593031047,0.17050679924317524,0.7115859358547811,0.8236616064375266,0.18069273233413696,0.9225000143051147,0.82366160766338,0.38490739432388976,0.09281206527418448,0.4777194595980713,2.942091015256665e-15,0.309375,0.309375,0.195546875,0.4363671875,0.03072456121444702,0,0.0,2.0,0.06942225244142845,0,2,625,ref,9225,0.9225,4.360106945037842,0.9580214619636536,,,44ed6099110c6e8b0a33a21b1c527c14e41c464f1cdea8375e07a09705026569,,9.45683620905038,1020688,1069772,12,V06c,11
-0.6913745268125419,1.0930628444683803,0.8677477698720766,0.26955078125,-0.506109805947021,0.5115013693077418,0.5412692681439509,0.26632324218750003,0.08446905582085462,0.1763322573528287,0.0008323376300114641,-0.005033058811377222,0.007133946562075699,1.6430067012118343,0.008464935938391135,0.03020306607831662,-0.5071105956190104,0.7301315556287263,0.26999440982040274,0.7469621798532713,0.6964172952726949,0.23346707224845886,0.9205999970436096,0.6964172936964315,0.3571312174795058,0.07932978085819174,0.4364609983377026,4.9960036108132044e-15,0.37794921875,0.37794921875,0.241875,0.5155859375,0.02008926272392273,0,0.0,2.0,0.17693796971674206,0,3,625,ref,9206,0.9206,4.057986736297607,1.2660523653030396,,,8a6fcf60baee4f256e8775318b4bd0dc5d30e7e051f263aae4c3d97b3ebdd3d1,,10.424926575971767,1054604,1069772,12,V06c,11
-0.7928079807941129,1.1063613757858954,1.0761882694080278,0.24134765625,-0.6532148964445815,0.5706829698849623,0.5907321219240228,0.22252441406249998,0.1064781294244034,0.21819287997376702,0.0010080427185503512,-0.006413991282725215,0.007412595903151711,1.8141861276883327,0.00329893157526385,0.03144137532936003,-0.6537363006617122,0.7629164254068956,0.25965146098576464,0.7735672491545121,0.6744063224480488,0.23382145166397095,0.91839998960495,0.6744063236564398,0.34139656681540137,0.07834229256037227,0.41973885937576794,5.717648576819556e-15,0.3830859375,0.3830859375,0.24599609375,0.528359375,0.017081755399703982,0,0.0,2.0,0.16330717041508774,0,4,625,ref,9184,0.9184,4.199026584625244,1.139983892440796,,,0b383edda99291c69843a922e7f20b1cca5d228a4ed019b7ef890b1ec25044f8,,11.33925477496814,1085228,1084092,12,V06c,11
-0.8249042304844042,1.0999820146479098,0.7123464227528393,0.22708984375,-0.7611826424636362,0.6037670934873638,0.5509717371400553,0.192001953125,0.11803876314453757,0.24900347160793893,-0.0025075315742975417,-0.007446919017409821,0.007145738241824628,1.9498225927834314,0.00144900266037439,0.03354044729890057,-0.7613970865184211,0.7365995439199872,0.3504656894322937,0.7985954765639707,0.6493346674507484,0.2455458790063858,0.9143000245094299,0.6493346655892673,0.3375729672826439,0.07111982417071598,0.40869279145335946,4.440892098500626e-16,0.39837890625,0.39837890625,0.2592578125,0.54447265625,0.01948807835578919,0,0.0,1.999999761581421,0.21131262134327453,0,5,625,ref,9143,0.9143,3.6260857582092285,1.2353806495666504,,,7e6894117967ca79a625ef3ac765a79b48c841759982734e742673762cd6cdc1,,12.159336899989285,1024140,1084092,12,V06c,11
-0.7442284412091021,1.1167744779405921,0.7374716521469108,0.24630859375,-0.8063081518522904,0.6361886502476478,0.5683201865382965,0.17921875,0.12747081221304923,0.2793227726945251,-0.002057586203650402,-0.00786525523557479,0.0072915991985490975,2.0647837026411207,-0.00121054301969707,0.036900381978890964,-0.8069100790055443,0.7552313770436663,0.3530267919321233,0.8147769725027291,0.6596983793308027,0.22391994297504425,0.9265000224113464,0.6596983803855255,0.343399540593578,0.0708638365910434,0.41426337718461975,1.6653345369377348e-15,0.3908984375,0.3908984375,0.25185546875,0.5388671875,0.01711931824684143,0,0.0,2.0,0.2724108381141571,0,6,625,ref,9265,0.9265,2.9202520847320557,0.9509394764900208,,,d0dd26ab7b4d8e5f4961808de80a71ec683c9f6a0188aacc477ccb42d07d2ffc,,13.213678512955084,1020736,1084092,12,V06c,11
-0.9419855420228882,1.1136600557327128,0.6948709570951408,0.20494140625,-0.8848838569072516,0.6668328294105949,0.5337201404688181,0.16673095703125002,0.1394747328486069,0.3117314887756591,-0.006540199244526443,-0.008580716012305771,0.007227261534524987,2.1760109643089938,-0.005254194997105515,0.03829032398620785,-0.8842439674168502,0.7502854043768933,0.40799695428395844,0.8376824340482278,0.6407012138294522,0.21718551218509674,0.9221000075340271,0.6407012147689238,0.349100201061624,0.05639000956962558,0.40549021063125296,3.3861802251067274e-15,0.40580078125,0.40580078125,0.264453125,0.55009765625,0.01589391827583313,0,0.0,2.0,0.18779358492393763,0,7,625,ref,9221,0.9221,3.7870757579803467,1.3082020282745361,,,2b69f08e15bb09650ab51f9735cf19c2d19f3c82d1096d921b038460db7b8fe5,,14.12529579596594,1054644,1084092,12,V06c,11
-0.9684498646066845,1.1451083272818978,0.7144668102936461,0.19884765625,-0.9314788691954354,0.6956493784024522,0.5159249982452256,0.15769287109375,0.14642479470567082,0.3438386070076319,-0.006335344041584562,-0.00900678751014337,0.0071422343158207904,2.2875462685724135,-0.009523757617134834,0.040156312331185204,-0.9321593619676548,0.7428814943325344,0.41829416927222995,0.8564409200779405,0.6383398762857542,0.21273772418498993,0.9283000230789185,0.6383398756501265,0.3484543272692826,0.05075081050715346,0.39920513777643746,1.3877787807814457e-15,0.40158203125,0.40158203125,0.25859375,0.55048828125,0.015628188848495483,0,0.0,2.0,0.19783143131859576,0,8,625,ref,9283,0.9283,3.4638402462005615,1.2483770847320557,,,845e059a646e2f23bfd99524aaa14220bc1632d67677ee2414a58c9f8d45dcb6,,15.133957206038758,1085340,1084140,0,V06c,11
-0.883420806189007,1.1420536930119927,0.7575114023770531,0.22201171875,-0.9129485469610065,0.7152633431802284,0.5242328582750369,0.1670166015625,0.14135579039261123,0.37509436266575386,-0.004848502961008066,-0.008760551151117756,0.00712826812044314,2.3832285784927207,-0.010954015034803888,0.04118502584178759,-0.9083657055684589,0.7463244640984396,0.44397532368447923,0.8696306243524856,0.6627701372117736,0.23401540517807007,0.9239000082015991,0.6627701394399628,0.3604245858919664,0.043046974230133775,0.4034715601221018,1.609823385706477e-15,0.38009765625,0.38009765625,0.24251953125,0.530234375,0.019959580898284913,0,0.0,2.0,0.25399988470599955,0,9,625,ref,9239,0.9239,3.1735951900482178,1.22172212600708,,,409ad0efe9c690ef7473d8bee51c736e1b608194ea6784b40a9e27101d42f8c2,,16.524733465048485,1024224,1084140,22,V06c,11
-0.8518800244710764,1.0988491118049644,0.7525356131058865,0.22390625,-0.896963105120106,0.7330873136254682,0.5339536689873634,0.17711669921875,0.14192806086269505,0.40267693106552516,-0.007187982529614694,-0.008661425401248481,0.007283926808353058,2.4666873657541517,-0.012084097103215754,0.04204510650253418,-0.8993415627221232,0.7613015865798528,0.5236629841353783,0.8861003114741851,0.655690915855812,0.24520984292030334,0.9085999727249146,0.6556909170805011,0.3495067195187724,0.06271826331396323,0.41222498283273523,3.885780586188048e-16,0.39453125,0.39453125,0.2566796875,0.54169921875,0.016330695152282713,0,0.0,2.0,0.24165379417425936,0,10,625,ref,9086,0.9086,3.665898561477661,0.9732347726821899,,,e0b5919fd187c5a1303d2bfd9872d9a729ae06c61240a869704b899a61f87397,,20.143442824017256,1020820,1084140,22,V06c,11
