act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,l2init,0.001,0.001,9,1,0.9503541667,0.9808333516,0.9808333516,0,0,-0.3724142015,0.8464641571,-1.182774782,0.4134999514,65.55543706,0,0,0.4962900877,0.4416042268,-0.1276853681,0.8949999809,41.60125781,1.446333051,1.121228814,2.874114037,0.2884478516,0.6526915547,1.447168891,1.750733569,1.985256711,2.51979429,0.002324707228,-0.0007899285702,0,0.74,nan,nan,nan,0.8976217997,1.12016628,1.320808649,1.641655644,1.923854909,0.008077020549,0.05544567667,0,0.42,nan,nan,nan
LR,l2init,0.001,0.001,9,2,0.9565729167,1,1,0,0,-0.3042600751,0.8118422627,-0.7998076081,0.3879999518,59.50268,0,0,0.724548161,0.4216039479,0.2629367709,0.9707500339,34.1464414,1.452342629,1.082315445,2.902543545,0.2836359837,0.617539152,1.452881856,1.702841779,1.902859932,2.507332459,0.001529767336,0.005537540186,0.45,0.67,nan,nan,nan,0.8456913741,1.084401051,1.408717773,1.753477895,1.879739598,0.00613271942,0.05294162035,0.5,0.34,nan,nan,nan
LR,l2init,0.001,0.001,9,3,0.9549958333,1,1,0,0,-0.3403970301,0.8367711306,-1.094099164,0.3842499852,57.08369269,0,0,0.6925473213,0.4380603731,0.09165006876,0.9580000639,34.88180741,1.409092307,1.102964044,2.918803215,0.2906231235,0.5864500375,1.414819815,1.794815149,2.130546225,2.454865095,0.001610666403,0.005015636096,0.47,0.68,nan,nan,nan,0.8062419511,1.106287493,1.383225327,1.853146885,1.926841978,0.005108325831,0.05421385914,0.51,0.4,nan,nan,nan
LR,l2init,0.001,0.001,9,4,0.9560020833,1,1,0,0,-0.2446444631,0.747939229,-0.8510038257,0.4074999392,57.11337315,0,0,0.7069165707,0.3884468079,-0.3236863613,0.9790000319,33.03177249,1.291965842,1.057659268,2.853507519,0.2578766888,0.5825094892,1.28934094,1.654326211,1.881651787,2.228252875,0.001286818135,0.001458769126,0.41,0.65,nan,nan,nan,0.8396617855,1.056694405,1.314976046,1.638761325,1.822517339,0.00602539678,0.0436552614,0.39,0.33,nan,nan,nan
LR,l2init,0.001,0.001,9,5,0.9559375,1,1,0,0,-0.2587893307,0.761297822,-0.7970849872,0.4089999497,55.27979829,0,0,0.7058705091,0.3944647908,-0.09867668897,0.9819999933,32.78116627,1.29464972,1.063824534,2.871039629,0.2481598841,0.5837515488,1.298162392,1.596341901,1.880962044,2.257955116,0.001449511729,0.006673729513,0.39,0.67,nan,nan,nan,0.8099418312,1.064624069,1.351274342,1.595580647,1.841451198,0.004979153255,0.04504162073,0.35,0.33,nan,nan,nan
LR,l2init,0.001,0.001,9,6,0.9578895833,0.9983333349,0.9983333349,0,0,-0.4849922061,0.856287539,-1.325652599,0.3519999683,59.33187066,0,0,0.6145185232,0.4272767305,-0.3018778861,0.9407500029,37.35678237,1.488207698,1.14652586,2.927564383,0.3038741226,0.622353622,1.502760149,1.807902209,1.911933702,2.610116395,0.002136844055,-0.004517526831,0.54,0.73,nan,nan,nan,0.8471406701,1.154913636,1.394081602,1.605016916,1.943392725,0.007265162108,0.05983058363,0.54,0.46,nan,nan,nan
LR,l2init,0.001,0.001,9,7,0.9562916667,1,1,0,0,-0.2465298027,0.7183965445,-0.7485309839,0.4059999287,57.33147208,0,0,0.7099108696,0.3779278696,-0.1563966274,0.9842500091,31.6743164,1.26311481,1.041518211,2.867302179,0.2478777222,0.5851538912,1.26400771,1.604459821,1.825952451,2.181862796,0.001136152982,0.009622555692,0.29,0.64,nan,nan,nan,0.7496912487,1.036947413,1.379829939,1.562693035,1.799915167,0.005855776827,0.04745159112,0.39,0.36,nan,nan,nan
LR,l2init,0.001,0.001,9,8,0.9582333333,1,1,0,0,-0.3342563808,0.8028038144,-1.341374278,0.3729999661,56.65860633,0,0,0.6997208595,0.4079701006,-0.3221841753,0.969250083,33.38315319,1.414337516,1.088913441,2.921305656,0.2822484095,0.5860918796,1.419662022,1.738538599,1.859805446,2.465851004,0.001572334519,0.006618400337,0.5,0.69,nan,nan,nan,0.8379776519,1.091590893,1.370704391,1.743683444,1.861519651,0.005110491891,0.04097772017,0.48,0.42,nan,nan,nan
LR,l2init,0.001,0.001,9,9,0.9557791667,1,1,0,0,-0.275038898,0.7911177874,-0.7381048799,0.4089999795,57.87313426,0,0,0.7253357172,0.4097087085,0.1588089466,0.97299999,33.78368214,1.387813687,1.060489774,2.857549191,0.2704325886,0.5753764919,1.387510209,1.687017567,1.777479499,2.387493564,0.001465514854,0.003745194757,0.43,0.7,nan,nan,nan,0.8172593467,1.065823702,1.312326661,1.672504327,1.902371905,0.005834234795,0.0496448949,0.41,0.36,nan,nan,nan
LR,l2init,0.001,0.001,9,10,0.9552541667,1,1,0,0,-0.3535932302,0.8102262616,-1.379733682,0.3797499537,56.80413636,0,0,0.7373780608,0.4172980785,0.03834464028,0.9715000391,33.43663341,1.399931073,1.0858922,2.913167238,0.2795050607,0.5909757995,1.39986512,1.714854166,2.014946051,2.439703448,0.001730556855,-0.004088015645,0.42,0.69,nan,nan,nan,0.7913377254,1.08558037,1.384988164,1.729255274,1.867645045,0.005816558536,0.04002030939,0.45,0.39,nan,nan,nan
