step,run_id,loss
1000,B_w5_K10000_c0.0_lr0.003_s0,0.623088
1000,B_w5_K10000_c0.0_lr0.003_s1,0.447103
1000,B_w5_K10000_c0.0_lr0.01_s0,0.252139
1000,B_w5_K10000_c0.0_lr0.01_s1,0.443116
1000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.614742
1000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.789805
1000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.325798
1000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.280081
2000,B_w5_K10000_c0.0_lr0.003_s0,0.240556
2000,B_w5_K10000_c0.0_lr0.003_s1,0.247809
2000,B_w5_K10000_c0.0_lr0.01_s0,0.0519486
2000,B_w5_K10000_c0.0_lr0.01_s1,0.18622
2000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.25526
2000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.589961
2000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.168027
2000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.095537
3000,B_w5_K10000_c0.0_lr0.003_s0,0.153637
3000,B_w5_K10000_c0.0_lr0.003_s1,0.154099
3000,B_w5_K10000_c0.0_lr0.01_s0,0.0350162
3000,B_w5_K10000_c0.0_lr0.01_s1,0.0554241
3000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.181981
3000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.374841
3000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.1111
3000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0620452
4000,B_w5_K10000_c0.0_lr0.003_s0,0.11202
4000,B_w5_K10000_c0.0_lr0.003_s1,0.101824
4000,B_w5_K10000_c0.0_lr0.01_s0,0.0317671
4000,B_w5_K10000_c0.0_lr0.01_s1,0.0420205
4000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.139558
4000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.316524
4000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0710907
4000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.043922
5000,B_w5_K10000_c0.0_lr0.003_s0,0.0758293
5000,B_w5_K10000_c0.0_lr0.003_s1,0.0708882
5000,B_w5_K10000_c0.0_lr0.01_s0,0.0328852
5000,B_w5_K10000_c0.0_lr0.01_s1,0.0352013
5000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.123085
5000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.279501
5000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0616406
5000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.039097
6000,B_w5_K10000_c0.0_lr0.003_s0,0.0511169
6000,B_w5_K10000_c0.0_lr0.003_s1,0.0522002
6000,B_w5_K10000_c0.0_lr0.01_s0,0.0346391
6000,B_w5_K10000_c0.0_lr0.01_s1,0.0286755
6000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.11261
6000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.22943
6000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0530939
6000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0406256
7000,B_w5_K10000_c0.0_lr0.003_s0,0.0371091
7000,B_w5_K10000_c0.0_lr0.003_s1,0.0403582
7000,B_w5_K10000_c0.0_lr0.01_s0,0.0302043
7000,B_w5_K10000_c0.0_lr0.01_s1,0.0272839
7000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.0928618
7000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.218237
7000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0398733
7000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0362311
8000,B_w5_K10000_c0.0_lr0.003_s0,0.0303912
8000,B_w5_K10000_c0.0_lr0.003_s1,0.0308867
8000,B_w5_K10000_c0.0_lr0.01_s0,0.0277127
8000,B_w5_K10000_c0.0_lr0.01_s1,0.0252237
8000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.0876865
8000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.234491
8000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0339997
8000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0277682
9000,B_w5_K10000_c0.0_lr0.003_s0,0.0303843
9000,B_w5_K10000_c0.0_lr0.003_s1,0.0263725
9000,B_w5_K10000_c0.0_lr0.01_s0,0.0283829
9000,B_w5_K10000_c0.0_lr0.01_s1,0.0234841
9000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.07912
9000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.236802
9000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0245126
9000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0299403
10000,B_w5_K10000_c0.0_lr0.003_s0,0.0241758
10000,B_w5_K10000_c0.0_lr0.003_s1,0.0224538
10000,B_w5_K10000_c0.0_lr0.01_s0,0.026967
10000,B_w5_K10000_c0.0_lr0.01_s1,0.0225141
10000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.0801471
10000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.214349
10000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.015998
10000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0286712
11000,B_w5_K10000_c0.0_lr0.003_s0,0.606272
11000,B_w5_K10000_c0.0_lr0.003_s1,0.61191
11000,B_w5_K10000_c0.0_lr0.01_s0,0.440649
11000,B_w5_K10000_c0.0_lr0.01_s1,0.305078
11000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.517456
11000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.606955
11000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.342591
11000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.316956
12000,B_w5_K10000_c0.0_lr0.003_s0,0.376064
12000,B_w5_K10000_c0.0_lr0.003_s1,0.37004
12000,B_w5_K10000_c0.0_lr0.01_s0,0.113671
12000,B_w5_K10000_c0.0_lr0.01_s1,0.131814
12000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.270104
12000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.147256
12000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.141072
12000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0880943
13000,B_w5_K10000_c0.0_lr0.003_s0,0.259656
13000,B_w5_K10000_c0.0_lr0.003_s1,0.285006
13000,B_w5_K10000_c0.0_lr0.01_s0,0.105568
13000,B_w5_K10000_c0.0_lr0.01_s1,0.0988021
13000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.237296
13000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.100273
13000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.091214
13000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0622811
14000,B_w5_K10000_c0.0_lr0.003_s0,0.1789
14000,B_w5_K10000_c0.0_lr0.003_s1,0.286644
14000,B_w5_K10000_c0.0_lr0.01_s0,0.0942081
14000,B_w5_K10000_c0.0_lr0.01_s1,0.0839909
14000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.195185
14000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.0995605
14000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0740148
14000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0475946
15000,B_w5_K10000_c0.0_lr0.003_s0,0.138024
15000,B_w5_K10000_c0.0_lr0.003_s1,0.26368
15000,B_w5_K10000_c0.0_lr0.01_s0,0.0930619
15000,B_w5_K10000_c0.0_lr0.01_s1,0.0720276
15000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.155292
15000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.0798215
15000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0624307
15000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0371071
16000,B_w5_K10000_c0.0_lr0.003_s0,0.102269
16000,B_w5_K10000_c0.0_lr0.003_s1,0.269605
16000,B_w5_K10000_c0.0_lr0.01_s0,0.0916719
16000,B_w5_K10000_c0.0_lr0.01_s1,0.0515386
16000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.15801
16000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.084519
16000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0571697
16000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0365962
17000,B_w5_K10000_c0.0_lr0.003_s0,0.0734793
17000,B_w5_K10000_c0.0_lr0.003_s1,0.245199
17000,B_w5_K10000_c0.0_lr0.01_s0,0.0969723
17000,B_w5_K10000_c0.0_lr0.01_s1,0.026345
17000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.140612
17000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.0649472
17000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0500279
17000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0404204
18000,B_w5_K10000_c0.0_lr0.003_s0,0.0680743
18000,B_w5_K10000_c0.0_lr0.003_s1,0.268446
18000,B_w5_K10000_c0.0_lr0.01_s0,0.0939598
18000,B_w5_K10000_c0.0_lr0.01_s1,0.01433
18000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.129687
18000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.0664284
18000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0472118
18000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0380608
19000,B_w5_K10000_c0.0_lr0.003_s0,0.0506179
19000,B_w5_K10000_c0.0_lr0.003_s1,0.26801
19000,B_w5_K10000_c0.0_lr0.01_s0,0.0965461
19000,B_w5_K10000_c0.0_lr0.01_s1,0.0104969
19000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.133129
19000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.066232
19000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0400475
19000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0325533
20000,B_w5_K10000_c0.0_lr0.003_s0,0.0472502
20000,B_w5_K10000_c0.0_lr0.003_s1,0.251365
20000,B_w5_K10000_c0.0_lr0.01_s0,0.0950049
20000,B_w5_K10000_c0.0_lr0.01_s1,0.00895665
20000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.121822
20000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.0642813
20000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0406159
20000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0336756
21000,B_w5_K10000_c0.0_lr0.003_s0,0.706731
21000,B_w5_K10000_c0.0_lr0.003_s1,0.279269
21000,B_w5_K10000_c0.0_lr0.01_s0,0.336932
21000,B_w5_K10000_c0.0_lr0.01_s1,0.149727
21000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.711186
21000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.856503
21000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.62806
21000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.341734
22000,B_w5_K10000_c0.0_lr0.003_s0,0.290719
22000,B_w5_K10000_c0.0_lr0.003_s1,0.201898
22000,B_w5_K10000_c0.0_lr0.01_s0,0.0868148
22000,B_w5_K10000_c0.0_lr0.01_s1,0.0530865
22000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.373038
22000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.49228
22000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.16235
22000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0972483
23000,B_w5_K10000_c0.0_lr0.003_s0,0.221024
23000,B_w5_K10000_c0.0_lr0.003_s1,0.166085
23000,B_w5_K10000_c0.0_lr0.01_s0,0.0642944
23000,B_w5_K10000_c0.0_lr0.01_s1,0.0345523
23000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.265207
23000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.279585
23000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.10614
23000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0724586
24000,B_w5_K10000_c0.0_lr0.003_s0,0.194868
24000,B_w5_K10000_c0.0_lr0.003_s1,0.13405
24000,B_w5_K10000_c0.0_lr0.01_s0,0.0526877
24000,B_w5_K10000_c0.0_lr0.01_s1,0.0175915
24000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.180087
24000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.231185
24000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0954544
24000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0561245
25000,B_w5_K10000_c0.0_lr0.003_s0,0.184496
25000,B_w5_K10000_c0.0_lr0.003_s1,0.106974
25000,B_w5_K10000_c0.0_lr0.01_s0,0.0548944
25000,B_w5_K10000_c0.0_lr0.01_s1,0.0116851
25000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.160516
25000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.203876
25000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.104909
25000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.034633
26000,B_w5_K10000_c0.0_lr0.003_s0,0.16436
26000,B_w5_K10000_c0.0_lr0.003_s1,0.0856944
26000,B_w5_K10000_c0.0_lr0.01_s0,0.0567235
26000,B_w5_K10000_c0.0_lr0.01_s1,0.00854077
26000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.157495
26000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.195472
26000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0901398
26000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0269522
27000,B_w5_K10000_c0.0_lr0.003_s0,0.146516
27000,B_w5_K10000_c0.0_lr0.003_s1,0.0807515
27000,B_w5_K10000_c0.0_lr0.01_s0,0.0559334
27000,B_w5_K10000_c0.0_lr0.01_s1,0.00734009
27000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.142964
27000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.172974
27000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.095052
27000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0201331
28000,B_w5_K10000_c0.0_lr0.003_s0,0.164343
28000,B_w5_K10000_c0.0_lr0.003_s1,0.0641413
28000,B_w5_K10000_c0.0_lr0.01_s0,0.0618198
28000,B_w5_K10000_c0.0_lr0.01_s1,0.00688823
28000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.149916
28000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.15295
28000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0903014
28000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.019022
29000,B_w5_K10000_c0.0_lr0.003_s0,0.162046
29000,B_w5_K10000_c0.0_lr0.003_s1,0.0641276
29000,B_w5_K10000_c0.0_lr0.01_s0,0.0539599
29000,B_w5_K10000_c0.0_lr0.01_s1,0.00536811
29000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.148582
29000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.161838
29000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0833042
29000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0148584
30000,B_w5_K10000_c0.0_lr0.003_s0,0.155164
30000,B_w5_K10000_c0.0_lr0.003_s1,0.0539235
30000,B_w5_K10000_c0.0_lr0.01_s0,0.0585207
30000,B_w5_K10000_c0.0_lr0.01_s1,0.00597636
30000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.127402
30000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.148296
30000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.0888062
30000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.0156294
31000,B_w5_K10000_c0.0_lr0.003_s0,0.410765
31000,B_w5_K10000_c0.0_lr0.003_s1,0.728376
31000,B_w5_K10000_c0.0_lr0.01_s0,0.314633
31000,B_w5_K10000_c0.0_lr0.01_s1,0.264732
31000,B_w5_K10000_c0.0_k16_lr0.003_s0,0.470977
31000,B_w5_K10000_c0.0_k16_lr0.003_s1,0.659965
31000,B_w5_K10000_c0.0_k16_lr0.01_s0,0.642655
31000,B_w5_K10000_c0.0_k16_lr0.01_s1,0.927097
32000,B_w5_K10000_c0.0_lr0.003_s0,0.150427
32000,B_w5_K10000_c0.0_lr0.003_s1,0.259952
