arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,alpha_W_med_l2
SWA1u,4,0.001,1,none,0.968175,1,1,0,0,-0.2139689624,1.948985338,-3.021147728,0.4660343826,69.1432426,0,0,3.203047991,2.147682667,1.559529543,0.9275043011,36.06944082,4.354500294,2.071135759,2.948013783,0.523035109,0.2861836851,0.8296660185,0,1,0.4804165959,0.2738275826,0.5827082992,0,1
SWA1u,4,0.001,2,none,0.9501125,1,1,0,0,-4.248247623,4.173509121,-16.72117805,0.1667764485,66.0801212,0,0,-5.47952795,5.663069725,-16.77046204,0.1938103437,62.96769053,7.493898869,3.3501966,4.515490055,0.2466310859,0.1373220086,0.4414103031,0,1,0.1815402508,0.1158077568,0.2749475241,0,1
SWA1u,4,0.001,3,none,0.9599375,1,1,0,0,-5.364197731,6.465676785,-16.14344788,0.2566029727,61.34586196,0,0,-24.30308533,12.92919827,-46.56362915,0.007581705227,64.71723297,10.64547539,4.676438808,6.011670113,0.1587087661,0.09559096396,0.2358764261,0,1,0.07982667536,0.04761012644,0.1412173957,0,1
SWA1u,4,0.001,4,none,0.9476145833,1,1,0,0,-5.260782242,7.653594971,-25.79572678,0.2586619556,55.48335753,0,0,-52.03375626,18.53419304,-98.69763947,-0.06206342205,47.45960621,13.66440487,5.576284409,6.158916473,0.1347403973,0.06809000671,0.2621886432,0,1,0.05563889816,0.03223264217,0.107797496,0,1
SWA1u,4,0.001,5,none,0.9222729167,1,1,0,0,-9.297492027,9.638608932,-36.24938583,0.1928636581,67.39027152,0,0,-50.95152283,16.4422226,-79.09033966,-0.06334592402,46.62159418,17.49750137,6.26583147,6.66639185,0.106687963,0.04675455764,0.2722130418,0,1,0.06241013482,0.03623079881,0.09631921351,0,1
SWA1u,4,0.001,6,none,0.8896354167,1,1,0,0,-13.55059052,11.57492065,-45.54659271,0.1546155661,73.0048291,0,0,-52.76428604,15.26398182,-94.11968231,-0.060806375,50.13858038,21.30406761,6.871703148,6.525079727,0.08746475726,0.04499756545,0.2661997974,0,1,0.06696264446,0.04620444402,0.08694978803,0,1
SWA1u,4,0.001,7,none,0.8444145833,1,1,0,0,-21.49255943,15.4365015,-52.87990952,0.09209942818,70.16875486,0,0,-56.98206329,15.77942657,-145.2540131,-0.05730379745,49.02434549,26.36518478,7.591117382,6.187661171,0.06633394957,0.03331237659,0.2418694794,0,1,0.06534545869,0.04383743927,0.08912807703,0,1
SWA1u,4,0.001,8,none,0.7657104167,0.9933333397,0.9933333397,0,0,-25.71704102,18.95264244,-60.68928528,0.06386225671,8.369723757,0,0,-1398.839722,397.6002502,-3120.979736,-0.0656901747,2.385068381,30.616539,9.139112473,5.414748669,0.05360838398,0.01952534541,0.1129323989,0,1,0.002562979236,0.001091729384,0.05223726109,0,1
SWA1u,4,0.001,9,none,0.6637020833,0.9133333564,0.9133333564,0,0,-29.93636703,20.95512199,-71.54917145,0.053203132,5.126420681,0,0,-2651.647949,809.4286499,-5412.609863,-0.0683240667,1.781888147,34.12004089,10.2143383,5.373567104,0.04906615987,0.01051151939,0.08823933452,0,1,0.001270741341,0.0006169996341,0.002669958165,0,1
SWA1u,4,0.001,10,none,0.5982604167,0.7533333302,0.7533333302,0,0,-35.30231094,22.9991169,-73.83607483,0.05325256288,4.016263928,0,0,-4053.709961,1255.368042,-6997.931641,-0.06923327595,1.57051712,37.65766907,10.88766575,5.304753304,0.04466611147,0.00719573535,0.09342609346,0,1,0.0008059428073,0.0004657646932,0.002176401438,0,1
SWA1u,4,0.001,11,none,0.56135,0.8383333087,0.8383333087,0,0,-36.64543533,26.32939339,-79.15762329,0.0528277792,3.361601429,0,0,-4721.575684,1469.827515,-12259.91699,-0.0695963949,1.460623057,41.2350769,11.30551434,5.352244377,0.03878196701,0.005568332039,0.06989111751,0,1,0.0006718682125,0.0002601446758,0.03857010603,0,1
SWA1u,4,0.001,12,none,0.51478125,0.8591666818,0.8591666818,0,0,-41.25341415,28.24720383,-86.32215118,0.03148390725,3.010666707,0,0,-5951.681641,1921.610962,-13758.31934,-0.06939344853,1.389982759,44.2296257,11.71459484,5.289946079,0.03657661751,0.004564735573,0.06129382923,0,1,0.0005277002929,0.000232150167,0.008738830686,0,1
SWA1u,4,0.001,13,none,0.48015,0.7433333397,0.7433333397,0,0,-46.90785217,29.80316925,-96.88053131,0.03230944276,2.761393764,0,0,-8161.641602,2620.985107,-15188.95703,-0.06944619119,1.337221099,47.41244125,12.96368885,5.240557194,0.03459558636,0.003730680561,0.05474598333,0,1,0.0003911685199,0.000207073841,0.001359117916,0,1
SWA1u,4,0.001,14,none,0.4567416667,0.6616666913,0.6616666913,0,0,-49.55925751,30.34917068,-120.6285553,0.03184887394,2.569788712,0,0,-10111.01953,3233.903564,-16948.75391,-0.06954658031,1.295819202,50.12753296,13.66974449,5.20124197,0.03399147093,0.003142030211,0.05353588983,0,1,0.000313554483,0.0001847360836,0.0009846418398,0,1
SWA1u,4,0.001,15,none,0.43278125,0.6541666389,0.6541666389,0,0,-54.11319733,33.97089386,-110.03936,0.02732151002,2.451180721,0,0,-11905.90625,3881.571289,-21171.52344,-0.06963843852,1.268992078,53.41577911,14.09891129,5.191364765,0.03019976988,0.002750187647,0.05425063521,0,1,0.0002611905511,0.0001462192304,0.000921332452,0,1
