arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,pool
SN3_avg,3,0.001,1,none,0.9622104167,1,1,0,0,-0.04789815471,0.1310138106,-0.1196534634,0.8318740129,1.019423366,13.0702662,0,0,-0.1069813147,0.2055971324,-0.1587773114,0.689047575,1.094257593,15.24052888,0,0,-0.04693559185,0.4398735762,-0.6277962327,0.9353461862,80.0819812,0,0,0.2687712014,0.9321992993,-1.499084115,0.9837309122,43.44683077,0.6477640867,1.239659548,2.381717205,1.415023208,2.444156408,avg
SN3_avg,3,0.001,2,none,0.9593270833,1,1,0,0,-0.02600429021,0.1110667214,-0.1034908146,0.9032356739,1.108986616,13.90771173,0,0,-0.1297698915,0.1907443851,-0.2696861029,0.6133568287,0.9872335196,15.10848357,0,0,-0.2591792345,0.4109043479,-3.077032328,0.915789485,55.78701096,0,0,0.2887563109,0.9356236458,-3.857812643,0.986999929,32.82140187,0.6670290828,1.430699348,2.994886875,1.647650957,2.603032351,avg
SN3_avg,3,0.001,3,none,0.9479354167,1,1,0,0,-0.06153606623,0.1101650596,-0.1201830357,0.7683044672,0.9790427685,14.29686432,0,0,-0.1403052509,0.1882674694,-0.2579109669,0.6046447754,0.9859916568,15.20026738,0,0,-0.3143014908,0.4139327109,-3.676557779,0.9134670496,53.15679125,0,0,0.1765296161,1.034522533,-3.629725933,0.9882320166,29.55523005,0.7156811357,1.589743018,3.483168125,1.782663584,2.46398139,avg
SN3_avg,3,0.001,4,none,0.9425458333,1,1,0,0,-0.0535268411,0.1301195025,-0.1570287347,0.8107835054,1.067936182,14.30972,0,0,-0.1548472196,0.2025558054,-0.2611140609,0.5882436037,0.9487348795,15.48379398,0,0,-0.3428499401,0.485124141,-4.080648899,0.9424029589,51.80090333,0,0,-0.1088952422,1.36008966,-7.398157597,0.9958832264,26.36572459,0.7608380318,1.805490017,3.961300373,1.894527078,2.077756643,avg
SN3_avg,3,0.001,5,none,0.9481083333,1,1,0,0,-0.05683681741,0.1420337856,-0.1566326767,0.7762983441,1.049372077,14.14562986,0,0,-0.125569433,0.2169903368,-0.2208352685,0.6308678985,1.067109585,15.5878486,0,0,-0.3309080899,0.6023874879,-4.323564053,0.9678609371,65.67227658,0,0,0.3588764668,1.809060097,-4.553368092,0.9945042133,33.22329821,0.8068426251,1.971797943,4.283955574,2.026174307,1.897684455,avg
SN3_avg,3,0.001,6,none,0.9588875,1,1,0,0,-0.07800987363,0.1438889503,-0.2445549071,0.7146239877,0.9741551876,14.02072637,0,0,-0.1328334063,0.2048842758,-0.2401837409,0.6362211704,1.071749687,15.64414715,0,0,-0.2861494124,0.5751782656,-3.72577405,0.966170907,63.94446159,0,0,0.1063294932,1.826100707,-4.235748768,0.9947282076,32.67857352,0.8320305943,2.067178488,4.661698818,2.223329782,1.799571633,avg
SN3_avg,3,0.001,7,none,0.9618458333,1,1,0,0,-0.08243484795,0.144591406,-0.1903602481,0.6395775676,0.9096274972,14.33657112,0,0,-0.144596383,0.2088713199,-0.2354508042,0.604729712,1.024554729,15.63990353,0,0,-0.2743478417,0.5662364364,-5.925616264,0.9560937881,56.07977435,0,0,-0.06666498631,2.001855612,-3.300025225,0.9910898805,34.28107248,0.841188848,2.183797598,5.032086372,2.406949043,1.683622479,avg
SN3_avg,3,0.001,8,none,0.9615166667,1,1,0,0,-0.08106742054,0.145645082,-0.220664531,0.7112642527,0.9884749651,14.31280985,0,0,-0.148406297,0.2122137547,-0.260278523,0.6123458147,1.072189808,15.58027389,0,0,-0.2566355467,0.602453053,-3.246188164,0.9632965326,68.25437837,0,0,0.2758578062,2.138104439,-5.459012032,0.9930403829,37.37632385,0.8820412755,2.319366217,5.364555836,2.555444717,1.752204299,avg
SN3_avg,3,0.001,9,none,0.9566479167,1,1,0,0,-0.08590323478,0.1536446959,-0.2200871259,0.6570134759,0.9210481048,14.00722174,0,0,-0.1163774282,0.2171612531,-0.1977168322,0.6833536029,1.163894534,15.58479689,0,0,-0.2434831858,0.6380526423,-3.237077713,0.9809039831,70.76188122,0,0,0.8188035488,2.409985304,-3.5219028,0.9900761247,38.60777784,0.8990924358,2.424290419,5.680282593,2.768316746,1.763470054,avg
SN3_avg,3,0.001,10,none,0.9561,1,1,0,0,-0.0791760534,0.1370505989,-0.1919424683,0.646043539,0.916703701,14.14749291,0,0,-0.1429911554,0.2226855606,-0.2524836361,0.6202379465,1.067062855,15.57161333,0,0,-0.05148976669,0.6687320471,-2.654946089,0.9846843481,67.06139282,0,0,0.2188386619,2.58129096,-4.806858063,0.9962146282,38.81025787,0.9347408414,2.533570766,5.978713512,2.811240911,1.723972201,avg
SN3_avg,3,0.001,11,none,0.9652291667,1,1,0,0,-0.0941138342,0.1382893473,-0.1660604626,0.6069083214,0.8548980951,13.69966498,0,0,-0.1425461471,0.2152724266,-0.1663822681,0.6177383661,1.097947359,15.65676947,0,0,-0.1235770062,0.6533026099,-2.686707735,0.9691134095,68.17398503,0,0,0.4767413437,2.657835245,-5.717867374,0.9915756583,38.00796474,0.941252172,2.589749813,6.238229752,2.963685513,1.803600788,avg
SN3_avg,3,0.001,12,none,0.9540979167,1,1,0,0,-0.09329289943,0.148350656,-0.1776967496,0.6179856658,0.924499929,13.92997881,0,0,-0.1361025721,0.2278157771,-0.2591224611,0.6415902376,1.136849999,15.6008598,0,0,-0.1546556652,0.7703895569,-2.503959417,0.9811359048,71.54888019,0,0,0.004061235115,3.131436348,-5.791815758,0.9937340617,41.18242595,0.9802743196,2.700451612,6.532307148,3.013239384,1.606983542,avg
SN3_avg,3,0.001,13,none,0.9569770833,1,1,0,0,-0.1125372872,0.1661213785,-0.2010590583,0.5708155632,0.7850896716,13.88381996,0,0,-0.171021983,0.2279720008,-0.2447695434,0.6242449284,1.040204525,15.63974029,0,0,-0.2449569255,0.7707424164,-2.411691427,0.9854124188,71.34809489,0,0,0.006218622904,3.221912146,-4.856837749,0.993576467,43.94099771,0.9960176945,2.761123419,6.790152073,3.066504002,1.606158376,avg
SN3_avg,3,0.001,14,none,0.95985625,1,1,0,0,-0.1157104746,0.1587862521,-0.2219415605,0.5883800983,0.850317955,14.0324837,0,0,-0.1282341033,0.2458720952,-0.2175976634,0.6841572523,1.156410575,15.72394313,0,0,-0.1796118319,0.8916423321,-2.378509998,0.9873878956,79.13807905,0,0,0.06758852303,3.566621065,-3.857087612,0.9989973903,47.95358891,1.03012383,2.83611846,7.046335697,3.157743692,1.564905167,avg
SN3_avg,3,0.001,15,none,0.9641541667,1,1,0,0,-0.1221135706,0.1583735645,-0.1906974912,0.5562537909,0.8007156849,14.04582116,0,0,-0.1713080406,0.2421447933,-0.2740699351,0.6462839842,1.078772187,15.66263376,0,0,-0.2974828184,0.856346786,-4.020758629,0.9889498353,76.12227293,0,0,-0.5836347342,3.600672722,-6.649560928,0.9977298379,48.78578313,1.0443542,2.856620073,7.274777412,3.231044054,1.686137319,avg
SN3_avg,3,0.001,16,none,0.9547770833,1,1,0,0,-0.158255443,0.1709301621,-0.2446435541,0.5427921414,0.7574322224,13.68299326,0,0,-0.1527516395,0.2251073718,-0.2542413771,0.5839034319,0.987729311,15.66386421,0,0,-0.1866191626,0.8170597553,-5.148339748,0.9818689227,68.23797475,0,0,-0.3263380229,3.402013302,-6.564505577,0.994155705,47.35362314,1.037974477,2.933021545,7.489461899,3.319883823,1.747838378,avg
SN3_avg,3,0.001,17,none,0.9638625,1,1,0,0,-0.1182351857,0.1515122056,-0.2166577727,0.5657397509,0.802413702,13.61363357,0,0,-0.1330167353,0.2327325642,-0.2079031169,0.6688209176,1.17706573,15.68168815,0,0,-0.1665920615,0.8578646183,-2.804790497,0.9945027828,79.02533899,0,0,0.1391487867,3.668677807,-6.612551212,0.9912376404,49.74961225,1.043723345,2.937975168,7.70789957,3.372549057,1.65846622,avg
SN3_avg,3,0.001,18,none,0.9573166667,1,1,0,0,-0.1089009792,0.1512681097,-0.2195595354,0.5932974219,0.883184731,13.98593646,0,0,-0.1378884614,0.2351274788,-0.234924525,0.662800312,1.138918996,15.72730516,0,0,-0.2168298364,0.8599517345,-2.750067472,0.993024826,76.31525048,0,0,0.5731432438,3.744904757,-4.880981445,0.9883193374,50.95056355,1.048906446,2.960064888,7.938177586,3.410317183,1.606763482,avg
