arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
KKT1,std,6,6,0.0001,16,0,1,0.9614983974,1,0.9599999785,1,0,0,-2.016686678,14.8072691,-10.95488739,0.9580485821,49.98539731,0,0,-7.747718334,16.54915428,-39.21979523,0.7756938338,50.01685089,2.836965322,0.9617316723,0.8028616905,0.04128227755,0.01065373328,0.08997946233,0,1.200000048,0.03670088574,0.01102327742,0.07341313362,0,1.200000048
KKT1,std,6,6,0.0001,17,1,5,0.9504567308,1,0.7380000353,1,0,0,-1.569945216,17.75175095,-19.4088707,0.9399223328,57.2584233,0,0,-5.427937984,21.1143837,-36.13999939,0.8795894384,60.24663868,3.029955626,0.990424633,0.811879158,0.03420608491,0.01276992355,0.08089463413,0,1.200000048,0.02876486629,0.01038546488,0.05382784829,0,1.200000048
KKT1,std,6,6,0.0001,18,0,1,0.9747596154,1,1,1,0,0,-1.550737619,12.66071892,-15.93755531,0.9342770576,53.72956206,0,0,-6.727626324,15.27395821,-36.74423599,0.7766606212,55.52426507,3.003555775,0.987229228,0.8064031005,0.04799934849,0.01474367455,0.1132179797,0,1.200000048,0.03983100131,0.01606659777,0.06655365229,0,1.200000048
KKT1,std,6,6,0.0001,19,1,5,0.9296474359,1,0.6080000401,1,0,0,-0.08009648323,20.91720772,-8.403558731,0.9963796735,60.05082064,0,0,-5.274087429,26.43594742,-62.67341614,0.8832392097,62.66621444,3.280861855,1.027190208,0.7918412685,0.02891508676,0.009065636434,0.06224218756,0,1.200000048,0.02310971916,0.008841975592,0.04299161956,0,1.200000048
KKT1,std,6,6,0.0001,20,0,1,0.9760817308,1,0.9599999785,1,0,0,-5.420856476,15.61005306,-26.97796631,0.7789257169,62.00760517,0,0,-3.500280857,18.35877228,-39.61581421,0.8990239501,59.48874556,3.251975298,1.01830709,0.7955836654,0.03852346539,0.0127168959,0.07619068772,0,1.200000048,0.03312531486,0.01353887748,0.05834216997,0,1.200000048
KKT1,std,6,6,0.0001,21,1,5,0.9424799679,1,0.7000000477,1,0,0,-1.229394197,21.66551781,-10.58508396,0.9647527337,57.74753867,0,0,-4.860682011,28.98350334,-64.52568054,0.9116170406,59.73878683,3.475800753,1.061157942,0.8068758249,0.02809448168,0.00806056615,0.05922830477,0,1.200000048,0.02042077482,0.009658497758,0.05015287921,0,1.200000048
KKT1,std,6,6,0.0001,22,0,1,0.9736778846,1,0.9399999976,1,0,0,-9.69429493,17.80147552,-43.90625381,0.7123522758,55.69160332,0,0,-5.064602852,20.36319923,-50.763134,0.8785725236,53.05728274,3.438492298,1.057992935,0.812194109,0.03400764614,0.01375120133,0.0697446689,0,1.200000048,0.02902439237,0.01493824646,0.0569010675,0,1.200000048
KKT1,std,6,6,0.0001,23,1,5,0.9228004808,1,0.6020000577,1,0,0,-0.540032208,20.29596901,-12.95228577,0.9953035712,62.64218989,0,0,-5.819171429,25.80692291,-49.49093628,0.8748447299,65.57735088,3.650120497,1.092769861,0.8522521257,0.03011982515,0.01378514338,0.0659577772,0,1.200000048,0.02359635197,0.01087895874,0.04307834432,0,1.200000048
KKT1,std,6,6,0.0001,24,0,1,0.9733173077,1,0.9899999499,1,0,0,-3.882386446,18.25922203,-26.42314148,0.9173212647,55.318243,0,0,-8.093180656,23.25185966,-42.30444336,0.8518491387,57.52470325,3.613674164,1.086040139,0.8561753035,0.03327189386,0.01291112974,0.07624782622,0,1.200000048,0.02576307021,0.01000883337,0.04330879077,0,1.200000048
KKT1,std,6,6,0.0001,25,1,5,0.9465384615,1,0.7620000243,1,0,0,-1.004640698,25.35918427,-15.24062443,0.9771543741,58.86835088,0,0,-9.253488541,31.08070183,-53.27926254,0.8552062511,62.48029445,3.761712074,1.113915086,0.8625900745,0.02405102365,0.01185795758,0.04571073875,0,1.200000048,0.01932420768,0.00739520276,0.03504621238,0,1.200000048
KKT1,std,6,6,0.0001,26,0,1,0.9690705128,1,0.9499999881,1,0,0,-1.588789582,20.58608246,-24.19417763,0.9479581714,57.2409982,0,0,-8.730192184,25.45847893,-43.03636169,0.8537840843,54.6210431,3.774820566,1.10774529,0.8716078997,0.02949622273,0.01042104512,0.0547029227,0,1.200000048,0.02373954095,0.006593139842,0.04833293334,0,1.200000048
