act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,shell,0.001,0.001,0,1,0.1888333333,0.3991666734,0.3991666734,0,0,-0.1216556057,0.3772111237,-1.004314661,0.8096241951,68.47475923,0,0,-0.04110794887,0.3337174356,-0.4528847337,0.8991723657,60.8940091,0.8323279619,0.6318899393,0.6635764241,1.655355573,1.268479943,2.154397964,0,1.200000048,1.732247472,1.235814095,2.349182844,0,1.200000048,0.006562055713,0.1131685271,0.05859995724,0.006562055713
SNA,shell,0.001,0.001,0,2,0.1943333333,0.3841666579,0.3841666579,0,0,-0.4371021092,0.5111633539,-1.910953999,0.655305624,67.96324395,0,0,-0.1335475743,0.4207926989,-0.6389394403,0.8101522923,65.49763211,0.9165850878,0.671633482,0.745854497,1.35419929,0.6506183147,2.050149679,0,1.200000048,1.665886283,0.9106234312,2.972203255,0,1.200000048,0.01319912191,0.1363892563,0.08638263592,0.01319912191
