arm,seed,task,cap_on,major_frac,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_a1mean_l1,med_b1,med_b2,med_d_l1,med_d_l2,med_dtrain_mean_l1,med_dtrain_mean_l2,med_dtrain_zero_l1,med_dtrain_zero_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rem_w2,rows_bfix,rows_par,rows_perp,rows_w2
ref,5,1,0,0.1275,3.006773607430866,3.7042576913012626,2.5346120595932007,5.034791946411133,-0.12144672568746803,-0.009045250248163939,0.023535922169685364,-0.40567895147107064,0.3183914966678922,0.6483221537868182,0.8204506428539753,0.0,0.0,0.6483221539556203,0.8204506430868059,0.7366728965244143,0.8651458114918191,0.009166666666666667,0.004166666666666667,0.3554166666666667,0.6145833333333333,-0.06884754365013046,0.16382930393530049,-0.0017408915168395968,-0.007444820806849748,3.1438430508220474,1.5877424973498535,0.9838853429756944,1.2153318727082771,3.1432217981630286,1.5810689434510525,3.1415283383970394,1.582838195139126,-0.4263704856391996,0.3759596401517532,1.0,0.80771875,0.0,0.0,0.0,0,0,0,0
ref,5,2,0,0.11416666666666667,3.0463889001552533,3.512891532226366,4.5243401527404785,7.088587522506714,-0.24042369775736006,0.007859613513574004,0.025324871763586998,-0.607007614305446,0.0006932345009374519,0.48945519390205544,0.6763836841285229,0.0,0.0,0.48945519377462915,0.6763836839326541,0.631843051698946,0.7754060172064106,0.14541666666666667,0.065,0.28791666666666665,0.49624999999999997,-0.19443108720974756,-0.0023829541475933486,-0.00031714295112448914,-0.004970981210644822,4.399622296817089,1.9729383662140807,1.7954658196478666,1.9479046647782154,4.395957678808829,1.9699568132745489,4.38019561716988,1.9632889142615872,-1.1169687751086894,0.0014032037393189967,1.0,0.7662395833333333,0.0,0.0,0.0,0,0,0,0
ref,5,3,0,0.1125,3.138722146894101,3.182435673362244,6.665102243423462,9.467182636260986,0.08363403828901937,0.033423321321606636,0.003144639660604298,-0.4014514816631679,-0.6687888758545796,0.5041752364734808,0.3372082979232073,0.0,0.0,0.5041752367070741,0.3372082981416188,0.6576566342016836,0.5382319057816676,0.20666666666666667,0.4395833333333333,0.3566666666666667,0.23625000000000002,-0.18284830851597395,-0.2167295935801269,-0.0012259403430381118,0.004281156599681708,5.507983311744285,2.3458129882517564,2.410391160325771,3.7386536249789577,5.501233320021059,2.328055005873794,5.4848399316381675,2.335009958894871,-1.0266634989560892,-2.4453377209875424,1.0,0.7734583333333334,0.0,0.0,0.0,0,0,0,0
ref,5,4,0,0.12083333333333333,3.306617263568641,3.145703803717822,9.797600269317627,15.11669921875,0.5859916901347848,0.05747157894074917,-0.02392182033509016,-0.15727821335978132,-1.1599192753522238,0.5777328331271807,0.14303574569523334,0.0,0.11125,0.5777328329768185,0.14303574666352037,0.7189479586366497,0.35094072343597826,0.18791666666666668,0.77875,0.44583333333333336,0.10666666666666666,-0.08603856570023102,-0.44195330238943586,0.001642882899697808,0.004069101795175811,6.789442357952234,2.887787317359849,3.225082033043063,7.065513452304248,6.786174939799331,2.848914764163136,6.761313128214372,2.8626839527853045,-0.46498667807007826,-8.511603722140814,0.9975000023841858,0.6665625,0.0,0.0,0.0,0,0,0,0
ref,5,5,0,0.11166666666666666,3.2840532839507763,3.3165625380811727,11.857943534851074,15.071621417999268,0.5773841090369387,0.06340762786567211,-0.03815256431698799,-0.2574967647537409,-1.6943648780057063,0.4953368840366602,0.04191088336209456,0.0,0.45166666666666666,0.4953368837591569,0.041910886271914485,0.666436372742874,0.18786395308090756,0.28708333333333336,0.9320833333333334,0.39458333333333334,0.03208333333333334,-0.18167012799515775,-0.5498668988320543,0.006276652743272094,-0.0005698141339235007,7.774506712248404,3.158783600607623,3.695334963653915,9.72351521358722,7.75271324764876,3.1120642933973377,7.7542602612045695,3.1549092468420707,-1.010297248964198,-15.697726397259782,0.8424999713897705,0.4263125,0.0,0.0,0.0,0,0,0,0
ref,5,6,0,0.10916666666666666,3.3034532882035363,3.1545357705352544,13.616094589233398,14.872604370117188,0.5902080970542738,0.08371290192008018,-0.045528607442975044,-0.3281750297048269,-2.1948695170259276,0.466911716957887,0.009363075569272041,0.0,0.8179166666666666,0.46691171757748406,0.00936307628814737,0.6449265775369761,0.0916848815206682,0.33375,0.985,0.36875,0.007916666666666666,-0.2577316503197926,-0.7072581251923956,0.0032571809284428236,-0.00649572963186074,8.642565727354626,3.432828399034538,4.343897998472106,13.089614974185077,8.610159979832938,3.35166587057416,8.619959382322744,3.425553251160448,-1.374680888466537,-27.689743365750957,0.6650000214576721,0.32444791666666667,0.0,0.0,0.0,0,0,0,0
ref,5,7,0,0.115,3.346163522836971,2.6070801627719264,13.664290428161621,3.7510082721710205,0.5829808169474806,0.07252944633364677,-0.058947620913386345,-0.39751532674875034,-2.493086597908526,0.41661689286430675,0.0008894993613163631,0.0004166666666666667,0.9504166666666667,0.4166168925717335,0.0008894995328113114,0.6142234552816443,0.028902907767888373,0.4141666666666667,0.9983333333333333,0.33416666666666667,0.0008333333333333334,-0.3546139468761572,-0.7965318292314956,0.0034869335456361875,-0.009897088406523835,9.001985523423226,3.482404792739661,4.7248498440750675,16.300941748630873,8.989265983239578,3.354726384733091,8.998024076070053,3.45193538227338,-2.050331469425,-41.04507022112608,0.3333333432674408,0.1715625,0.0,0.0,0.0,0,0,0,0
ref,5,8,0,0.1075,3.2574548168007635,2.5459688376820955,14.266239166259766,-1.287884771823883,0.530842088694529,0.09283044561743736,-0.06070595420897007,-0.40527580959908294,-2.5241741781344293,0.43346950933337214,0.00026320703327655794,0.0020833333333333333,0.9770833333333333,0.43346950943102547,0.00026320733565801126,0.6273684178348806,0.009036484917972088,0.3925,0.9991666666666666,0.3570833333333333,0.0,-0.33547861130324114,-0.7956155034870951,0.004737409092824088,-0.010287882104039454,9.376596836247389,3.6245436150425094,5.0003463635543115,19.07170452802847,9.334968756926987,3.541128699416164,9.366750368867104,3.5938727926021192,-1.9081767722017442,-48.96301295241962,0.2666666805744171,0.16979166666666667,0.0,0.0,0.0,0,0,0,0
ref,5,9,0,0.12166666666666667,3.2328358316679116,2.5572601804611033,14.850409030914307,-4.916682481765747,0.6563616941682024,0.08893516659736633,-0.05214519053697586,-0.39571660431373845,-2.6101716415711413,0.4445806101709604,7.2895487149556486e-06,0.0033333333333333335,0.99,0.4445806105552766,7.2897427340086246e-06,0.6340679092008621,0.00021995734147872408,0.41083333333333333,1.0,0.36041666666666666,0.0,-0.3980271936292473,-0.8426329687877117,0.002965273884525714,-0.010617144120915328,9.633587302758375,3.6424426815458224,5.377610199197904,21.20165827213234,9.538621414286826,3.564266144517169,9.597951161680456,3.633638760247373,-2.250416391720064,-57.48652687549591,0.2058333307504654,0.14110416666666667,0.0,0.0,0.0,0,0,0,0
ref,5,10,0,0.105,3.2440098237608903,2.5205738498362953,14.30775260925293,-9.034985065460205,0.47698387105017903,0.08811541274189949,-0.05934346280992031,-0.474422343669188,-2.7867009923748745,0.4036998063574235,1.2196600437164307e-07,0.00625,0.9966666666666667,0.4036998069361963,1.2202897790129135e-07,0.5997467752204341,3.6133017772613556e-06,0.44333333333333336,1.0,0.31708333333333333,0.0,-0.4863211269352011,-0.8722835304889326,0.007332639257942112,-0.009048959644278511,9.989090072495065,3.6385291284009575,5.621990548042822,25.110114960349343,9.900996126569499,3.5688264349458296,9.951323177281067,3.6200364772830067,-2.7433155553011845,-71.09394747078419,0.14916667342185974,0.12294791666666667,0.0,0.0,0.0,0,0,0,0
