arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
R,std,10,0,0.0001,1,1,5,0.666025641,0.7975999713,0.6600000262,0.7975999713,0,0,0.2958383858,4.543056488,-2.14135623,0.5212000012,35.89832108,0,0,0.9327637553,2.230737448,-3.035485506,0.7059999704,24.11773381,0.6700997353,0.5973406434,0.5842154026
R,std,10,0,0.0001,2,0,1,0.9646634615,1,1,1,0,0,-0.3935863972,2.241543531,-2.077699184,0.4180000126,28.89349484,0.02999999933,0.02999999933,0.8765498996,1.830383778,-3.371443033,0.65200001,16.93622697,0.6130453944,0.6001225114,0.5782614946
R,std,10,0,0.0001,3,1,5,0.6000801282,0.7411999702,0.6100000143,0.7411999702,0,0,0.00498893857,3.74296236,-1.931566,0.4860000014,38.38175166,0,0,1.518864751,2.238052845,-3.130962849,0.7364000082,24.52255515,0.6736301184,0.6116279364,0.5897251368
R,std,10,0,0.0001,4,0,1,0.9683092949,1,1,1,0,0,-0.05886435509,2.436011076,-1.157278657,0.4840000272,30.3846953,0,0,0.5710273385,1.704965711,-2.409566402,0.6160000563,15.84500114,0.6243662238,0.6124366522,0.5800212622
R,std,10,0,0.0001,5,1,5,0.5743189103,0.719999969,0.5580000281,0.719999969,0,0,0.1756256968,3.361679077,-1.80040431,0.5187999606,41.01427928,0,0,1.696835756,1.851374865,-2.60068202,0.8211999536,26.30599366,0.6663635969,0.6173055768,0.5868748426
R,std,10,0,0.0001,6,0,1,0.9637019231,1,1,1,0,0,-0.3361467123,2.273256063,-2.51337266,0.4120000303,31.90075215,0,0,0.4939363897,1.558650374,-2.9071064,0.7000000477,15.9164796,0.6226671338,0.6147164106,0.5763448477
R,std,10,0,0.0001,7,1,5,0.6559294872,0.807199955,0.658000052,0.807199955,0,0,-0.1496251822,3.647680283,-2.280914068,0.4839999974,39.19999193,0,0,1.408366203,1.905721903,-3.062198877,0.7979999781,25.78952523,0.6627572179,0.6270591021,0.5845524073
R,std,10,0,0.0001,8,0,1,0.9612980769,1,1,1,0,0,-0.1359381974,1.664266109,-5.693467617,0.4320000112,28.98393332,0.009999999776,0.009999999776,1.205903292,1.474192619,-2.389371157,0.8180000186,14.52954006,0.6196389794,0.62922436,0.5827444196
R,std,10,0,0.0001,9,1,5,0.6686298077,0.796399951,0.6740000248,0.796399951,0,0,-0.008834920824,3.423950672,-2.816625118,0.5044000149,39.32028683,0,0,1.878915548,2.186026096,-2.943179607,0.8359999657,25.39888792,0.6659533381,0.6338726878,0.5877513885
R,std,10,0,0.0001,10,0,1,0.9741185897,1,0.9799999595,1,0,0,-2.045737028,1.902009249,-6.43943119,0.1100000069,14.54778558,0.01999999955,0.01999999955,0.5068147779,1.114673972,-5.857998848,0.8120000362,8.488614931,0.6172130704,0.6267480254,0.5814832449
R,std,10,0,0.0001,11,1,5,0.6260817308,0.7680000067,0.6420000196,0.7680000067,0,0,0.09760131687,3.062166691,-1.081054211,0.5184000134,46.08272117,0,0,1.624666095,1.690331697,-2.115037203,0.8488000035,29.79101679,0.669478178,0.637057662,0.5859737992
R,std,10,0,0.0001,12,0,1,0.9651041667,1,1,1,0,0,-2.542559147,2.537799597,-6.227182865,0.1020000055,13.95250806,0.009999999776,0.009999999776,-0.3751154542,1.489423633,-5.422112942,0.3160000145,7.512354413,0.6239509583,0.6346920729,0.5828626156
R,std,10,0,0.0001,13,1,5,0.7457932692,0.8772000074,0.7720000148,0.8772000074,0,0,0.1357621551,3.747434139,-1.750824809,0.5212000012,39.36356556,0,0,1.443436265,2.024245024,-2.605792761,0.8087999821,26.25167054,0.6609187722,0.6396606565,0.585798502
R,std,10,0,0.0001,14,0,1,0.9692708333,1,1,1,0,0,-0.6436553597,2.248955965,-2.102039576,0.3620000184,31.19078688,0,0,0.5805490017,1.445318103,-2.519978046,0.6480000019,16.97561763,0.6159675121,0.6365242004,0.5846458673
R,std,10,0,0.0001,15,1,5,0.6883814103,0.824000001,0.6660000086,0.824000001,0,0,0.09132818878,3.111032724,-2.81083703,0.504799962,42.38774265,0,0,1.741202474,1.840446591,-1.903062463,0.8283999562,28.10998734,0.6684374213,0.6430007815,0.5915088058
R,std,10,0,0.0001,16,0,1,0.9641426282,1,1,1,0,0,-0.7447299957,2.359475613,-2.247071743,0.3380000293,25.69298352,0,0,0.6239957809,1.740945935,-2.914339304,0.6420000196,13.94162994,0.6201812625,0.6367827654,0.5880439281
R,std,10,0,0.0001,17,1,5,0.6563301282,0.7888000011,0.658000052,0.7888000011,0,0,-0.02844870463,2.899517059,-1.039602995,0.4751999974,41.4629654,0,0,1.262687325,1.86900413,-2.415717125,0.8151999712,26.8438553,0.6607930064,0.643222332,0.5933787823
R,std,10,0,0.0001,18,0,1,0.9580528846,1,1,1,0,0,-1.313460469,2.050346613,-2.731585979,0.2100000083,25.84623868,0,0,-0.002363163047,1.393951774,-3.713872433,0.5120000243,14.63502121,0.6214209199,0.6386240721,0.5884566307
R,std,10,0,0.0001,19,1,5,0.753125,0.8519999981,0.7760000229,0.8519999981,0,0,-0.0472234115,3.423735857,-2.214283466,0.489199996,36.28102329,0,0,1.810640931,2.3261621,-2.947588682,0.7680000067,24.71726327,0.6489807963,0.6441373229,0.5874422789
R,std,10,0,0.0001,20,0,1,0.9740785256,1,1,1,0,0,-0.2511586547,2.541113138,-4.266165257,0.454000026,26.50110699,0,0,1.23571372,1.969738245,-3.329720259,0.7460000515,13.74816921,0.6125338078,0.6349819899,0.588188529
R,std,10,0,0.0001,21,1,5,0.6359375,0.7576000094,0.6140000224,0.7576000094,0,0,0.2956693769,3.305377483,-2.84402895,0.5343999863,38.51032202,0,0,2.000793219,2.101955652,-3.325812101,0.8547999859,25.16922942,0.6667402983,0.6427883506,0.5932451487
R,std,10,0,0.0001,22,0,1,0.9693108974,1,0.9899999499,1,0,0,-2.518801928,1.895657301,-5.667356014,0.07800000161,12.89295328,0.01999999955,0.01999999955,-0.1309142262,1.190656781,-4.751959324,0.3940000236,7.053902657,0.6200822592,0.6348779202,0.5833405852
R,std,10,0,0.0001,23,1,5,0.657411859,0.7820000052,0.6460000277,0.7820000052,0,0,-0.07109091431,3.646812916,-1.220053077,0.4851999879,41.4624403,0,0,1.544116139,1.973946571,-2.546601057,0.8003999591,27.88566488,0.668048501,0.6421047449,0.5904003382
R,std,10,0,0.0001,24,0,1,0.9689503205,1,1,1,0,0,-0.1072070822,2.425819635,-1.270753264,0.4660000205,33.00515172,0,0,1.167302132,1.657574296,-2.588809729,0.7980000377,19.16007429,0.6155076623,0.6428989172,0.5857082009
R,std,10,0,0.0001,25,1,5,0.6565705128,0.7983999848,0.6940000057,0.7983999848,0,0,0.1248722151,3.062713623,-1.725488186,0.5320000052,43.26278847,0,0,1.660552263,1.829372525,-2.265949249,0.8471999764,28.16904891,0.6740677357,0.6489419937,0.5889710784
R,std,10,0,0.0001,26,0,1,0.9709935897,1,1,1,0,0,-1.264781356,2.070284128,-3.593061924,0.2100000083,24.30741398,0,0,0.6177543998,1.146572948,-4.751461983,0.7480000257,13.74338133,0.6168458462,0.6391204596,0.5846284032
R,std,10,0,0.0001,27,1,5,0.6894230769,0.8068000078,0.6760000587,0.8068000078,0,0,0.1425461024,3.466886759,-3.073792219,0.4995999932,37.55598689,0,0,1.821961284,1.943494558,-1.546691418,0.8411999941,24.28373864,0.6642485261,0.6431779265,0.5907731056
R,std,10,0,0.0001,28,0,1,0.9729967949,1,1,1,0,0,-1.718944073,2.495923996,-4.413803101,0.2080000043,20.06204568,0,0,0.1405367851,1.485059619,-3.991445303,0.6060000062,11.60755576,0.6175262332,0.6356232762,0.5844162107
R,std,10,0,0.0001,29,1,5,0.6254407051,0.7791999578,0.6360000372,0.7791999578,0,0,-0.2467356324,3.003688574,-2.402250528,0.456799984,34.84251829,0,0,1.52498281,2.165814638,-3.372979879,0.7103999853,22.22660043,0.6542628407,0.6412958503,0.592012465
R,std,10,0,0.0001,30,0,1,0.9706330128,1,1,1,0,0,-0.002326746006,3.291825056,-1.17162168,0.5020000339,15.96226753,0,0,0.4542276859,3.071749449,-5.463894367,0.5400000215,7.380753303,0.6298313737,0.6396311522,0.5885590315
R,std,11,1,0.0001,1,1,5,0.6840144231,0.7971999645,0.6400000453,0.7971999645,0,0,0.2813326716,4.343026638,-1.414293766,0.5163999796,36.5095481,0,0,1.827659488,2.085456133,-2.550999403,0.828799963,22.64461117,0.6663764715,0.5977199674,0.5938379765
R,std,11,1,0.0001,2,0,1,0.9673076923,1,1,1,0,0,-0.9132519364,1.897956371,-2.786395073,0.25,21.28466086,0.01999999955,0.01999999955,0.3242466748,1.400119901,-3.398821831,0.6020000577,11.27359433,0.6093047857,0.5895546079,0.5842345953
R,std,11,1,0.0001,3,1,5,0.676963141,0.7843999863,0.6780000329,0.7843999863,0,0,0.2649028301,3.923587322,-3.54607892,0.523999989,37.02569941,0,0,1.772214055,2.051824808,-2.841304302,0.8507999778,23.33617755,0.6595942378,0.6020448804,0.5905205607
R,std,11,1,0.0001,4,0,1,0.9727964744,1,0.9899999499,1,0,0,-2.201078176,1.835671782,-5.749660969,0.08000000566,14.26323912,0.01999999955,0.01999999955,0.6826455593,1.180815458,-3.530003071,0.8220000267,8.814627983,0.6155702472,0.6029057503,0.5814719796
R,std,11,1,0.0001,5,1,5,0.7038461538,0.817999959,0.6740000248,0.817999959,0,0,0.06681000441,3.254619598,-2.026093245,0.4975999892,42.48132019,0,0,1.882090569,1.878783703,-1.91640234,0.8579999804,25.72976897,0.6629194617,0.6185870171,0.5892463923
R,std,11,1,0.0001,6,0,1,0.9679487179,1,1,1,0,0,-0.5601424575,2.471624851,-5.463561058,0.3400000036,27.21459178,0,0,1.180287957,1.466767669,-3.496485472,0.8860000372,12.97479539,0.6198344827,0.6142708659,0.5844458342
R,std,11,1,0.0001,7,1,5,0.7077724359,0.8223999739,0.7620000243,0.8223999739,0,0,-0.5171676874,2.933435678,-2.425035,0.4423999786,33.61654367,0,0,1.966229081,2.028411627,-3.658858061,0.8167999983,23.64987053,0.6438215971,0.620464623,0.5893867612
R,std,11,1,0.0001,8,0,1,0.9766025641,1,1,1,0,0,-1.341884136,1.916367531,-5.53668642,0.150000006,15.43185556,0,0,1.679500818,1.535382152,-4.193723679,0.9720000625,7.85149802,0.6126514673,0.617873311,0.5872465372
R,std,11,1,0.0001,9,1,5,0.6776041667,0.7895999551,0.6640000343,0.7895999551,0,0,0.02217903733,3.576188564,-2.406143188,0.5027999878,35.80439241,0,0,1.635133982,1.934397936,-3.667517424,0.837199986,22.96119283,0.6627331376,0.6199931502,0.5951205492
R,std,11,1,0.0001,10,0,1,0.9669070513,1,1,1,0,0,-0.01841493137,3.145603657,-1.46321559,0.5040000081,17.0223642,0.009999999776,0.009999999776,0.9788102508,2.264444828,-5.40252161,0.6940000057,8.446511913,0.6262754798,0.6223882437,0.5927585959
R,std,11,1,0.0001,11,1,5,0.5972355769,0.7292000055,0.6020000577,0.7292000055,0,0,-0.008958931081,3.165819883,-3.842319012,0.4824000001,41.19506893,0,0,1.577016115,1.756338596,-1.704921484,0.8571999669,26.17463692,0.6595582366,0.6312224865,0.59710747
R,std,11,1,0.0001,12,0,1,0.9606169872,1,1,1,0,0,-0.314696312,2.210144281,-3.452370882,0.4380000234,26.85151935,0,0,1.031811476,1.688819885,-2.277350664,0.7660000324,13.77112683,0.623963654,0.6315379143,0.590129137
R,std,11,1,0.0001,13,1,5,0.6361378205,0.7687999606,0.658000052,0.7687999606,0,0,0.07461120188,3.294943094,-1.732944131,0.5263999701,42.04315178,0,0,1.612725377,1.821129441,-2.149615288,0.8491999507,26.22745496,0.6619438529,0.640139699,0.5985690951
R,std,11,1,0.0001,14,0,1,0.9663060897,1,1,1,0,0,-0.1142555401,2.406814098,-0.95617342,0.4660000205,38.70842835,0,0,1.299996376,1.358717203,-1.973668218,0.8580000401,20.94909544,0.6125408411,0.6323515773,0.5918343663
R,std,11,1,0.0001,15,1,5,0.6965544872,0.8251999617,0.726000011,0.8251999617,0,0,0.03905544803,3.424707413,-1.820170641,0.4983999729,42.78142979,0,0,1.941328049,1.887910247,-1.769555807,0.8511999846,27.30357242,0.6643344164,0.6363399029,0.5962788463
R,std,11,1,0.0001,16,0,1,0.9627003205,1,1,1,0,0,-0.4026520252,2.26531601,-5.885548115,0.4240000248,26.86260659,0,0,0.401199609,1.910656214,-2.975353718,0.5700000525,14.49077671,0.6168087721,0.6304741502,0.5894041657
R,std,11,1,0.0001,17,1,5,0.7239182692,0.8659999967,0.70600003,0.8659999967,0,0,0.1499735862,3.242170334,-1.161188602,0.5091999769,46.83032795,0,0,1.741389632,1.831205726,-1.589987278,0.8700000048,30.54578979,0.6717285514,0.640863657,0.5966094136
R,std,11,1,0.0001,18,0,1,0.966025641,1,1,1,0,0,-2.21261096,3.881089211,-11.52847481,0.3160000145,16.85764519,0,0,1.002233028,1.948203564,-5.53478241,0.7220000625,8.61147148,0.6281930804,0.6340731978,0.5928349495
R,std,11,1,0.0001,19,1,5,0.6939102564,0.8095999956,0.7080000043,0.8095999956,0,0,0.0995669812,3.585633278,-1.396306157,0.5148000121,41.86976297,0,0,1.735209942,2.026707411,-2.524393797,0.7983999848,27.40636123,0.6580529809,0.6373250484,0.600127399
