seed,task,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc,state_sha256,g1_end,logg1_end,neff1_end,lowgate1_end,zbar1_end,sigma1_end,effbar1_end,pplus1_end,gtr1_end,zero1_end,deadunits1_end,neffT1_end,g2_end,logg2_end,neff2_end,lowgate2_end,zbar2_end,sigma2_end,effbar2_end,pplus2_end,gtr2_end,zero2_end,deadunits2_end,neffT2_end,mu2_end,sec,hash_match_resp_ee,hash_match_neff_pred
12,1,0.779125,0.648474842683742,0.10333333333333333,2.3232475503285728,0.9605,0.11916666666666667,True,0.17037034237000623,0.22101106083331007,0.21670173889439562,0.2803875243989751,0.19317979811542801,0.28370765736326575,0.5153061224489796,0.0,0.0,0.2219515306122449,0.0,0.0,0.22193877551020408,0.0,0.0,0.22193877551020408,0.0,0.0,1.0,2778190a4a6c43da5e83509c1fe73a0868d38d73a723d5e9bb2b604d06e59d7e,0.5937926183088876,-0.5328499031269686,0.738159017073107,0.043933333333333345,-0.6392490792259011,1.1933166815215588,-0.6392490792259011,0.31590833333333335,0.5937926183114449,0.0,0.0,0.7381590171370032,0.783309922050873,-0.24698472408351393,0.8704202775231623,0.008208333333333333,0.25248859669866125,1.2854810098379703,0.25248859669866125,0.568275,0.7833099220683176,0.0,0.0,0.8704202775395484,2.434637498412929,4.475605010986328,,True
12,2,0.73859375,0.7791250398417857,0.10833333333333334,4.915674524307251,0.9999166666666667,0.11,True,0.10802760479585534,0.4286798046086915,0.16797273982168312,0.7600083442715307,0.15698594806463007,1.1520557369415958,0.22193877551020408,0.0,0.0,0.22193877551020408,0.0,0.0,0.22193877551020408,0.0,0.0,0.22209183673469388,0.0,0.0,1.0,3e262558a9146bdf2626fdc3f78fe38ff4c0a1dd0fe0b8170b2f4ebd0ec9667a,0.4302466982598523,-0.9292791608726119,0.549344034702241,0.21801666666666666,-1.4123340738744998,1.8884133467260704,-1.4123340738744998,0.254125,0.43024669829756024,0.0,0.0,0.5493440347460167,0.6707791422504397,-0.43827737356748786,0.7569287188592604,0.07334999999999998,-0.025216999899027495,1.8654850660851614,-0.025216999899027495,0.4979416666666666,0.6707791422203183,0.0,0.0,0.7569287188144918,5.434054287307038,4.392522573471069,,True
12,3,0.7728645833333333,0.6889767011604659,0.10583333333333333,5.381406288146973,0.9858333333333333,0.11666666666666667,True,0.12396561664309048,0.6284759356640279,0.17028241120093907,0.9131496186212947,0.1609564232832478,1.3206408560896914,0.22209183673469388,0.0,0.0,0.22206632653061226,0.0,0.0,0.22214285714285714,0.0,0.0,0.22264030612244898,0.0,0.0,1.0,095477c3434591dc65b727fd52bf23c39f504f6ad322c9cc6067b764edd0069b,0.38981084283117684,-1.1619334199891418,0.46603183628357925,0.3671416666666667,-2.0485351313903934,2.6685220868404245,-2.0485351313903934,0.27202499999999996,0.3898108428865671,6.666666666666667e-05,0.0,0.46603183640413426,0.3836999142036983,-1.0694025393350446,0.45540072565711703,0.3740083333333334,-2.016368616108821,3.1086626684613368,-2.016368616108821,0.26915833333333333,0.3836999141509334,0.00042500000000000003,0.0,0.45540072556408295,7.960244341764631,5.243398904800415,,True
12,4,0.72678125,0.7926565445779706,0.10166666666666667,4.860398413340251,0.9995,0.11,True,0.11883717951756503,0.5279684571238856,0.15655120091651042,0.7134292177700747,0.16637377411340518,1.1964024871122092,0.2226530612244898,0.0,0.0,0.2225637755102041,0.0,0.0,0.2227168367346939,0.0,0.0,0.22525510204081634,0.0,0.0,1.0,4b410effc6025d284cb0b814397aaa0fdf63963f715adf22dca7003615109da4,0.41196054341784377,-1.1025099846135986,0.47210686228951454,0.3881583333333333,-1.9886579493422756,3.250854529294938,-1.9886579493422756,0.3128166666666667,0.4119605433816711,0.0019083333333333335,0.0,0.47210686224752985,0.2537653614814676,-1.5925967249464983,0.29220379694174076,0.6118833333333333,-4.540534065213014,4.874348217928766,-4.540534065213014,0.19161666666666669,0.253765361178418,0.018116666666666666,0.0,0.2922037961251826,12.635458316452283,4.3122406005859375,,True
12,5,0.6558541666666666,0.9597050283295491,0.10083333333333333,4.587431774139405,0.9908333333333333,0.11416666666666667,True,0.15146773080959972,0.6602260170620866,0.17275083272215852,0.776769281947054,0.19330663104422757,1.1455548193771392,0.22525510204081634,0.0,0.0,0.22470663265306123,0.0,0.0,0.22485969387755103,0.0,0.0,0.22748724489795918,0.0,0.0,0.9958333373069763,a0fd4ae3c28589f622b6aa1a6fb3cfa4794bfd54145303c464f2f339a1142a1c,0.446106973821417,-0.9918667772885257,0.4946109549625368,0.385075,-1.6597931439194917,3.8535567430384794,-1.6597931439194917,0.3617999999999999,0.4461069736987352,0.002841666666666667,0.0,0.4946109547184655,0.1601276711569966,-2.195284606072733,0.18030245866309272,0.7675333333333334,-8.932969094034245,7.364064041382616,-8.932969094034245,0.12724166666666664,0.1601276697208484,0.1671166666666667,0.0,0.180302455137838,19.233136006667777,4.067285060882568,,True
12,6,0.45988541666666666,1.4123138478895028,0.11,4.2265208657582605,0.84175,0.12083333333333333,True,0.16740463894044905,0.6398951190446194,0.1785067681436582,0.6651213194709271,0.2222610781827825,0.9502750642908115,0.22748724489795918,0.0,0.0,0.22660714285714287,0.0,0.0,0.2274234693877551,0.0,0.0,0.2285076530612245,0.0,0.0,0.8808333277702332,cdb799f8604737fe7ab026336e8a75a1e81a168df851a91065ad7ac1817e492e,0.46545891438442366,-0.9603440236370488,0.5048399522756948,0.39624166666666666,-1.4225024557331967,4.368803873190695,-1.4225024557331967,0.3966000000000001,0.46545891419053087,0.007925000000000001,0.0,0.5048399518131015,0.0816680645693288,-3.048601623282195,0.09167026035485434,0.881275,-15.244421158204245,9.897303521526139,-15.244421158204245,0.06579166666666668,0.08166806245793898,0.4200083333333334,0.0,0.09167025507080875,28.01826768751682,4.198200225830078,,True
12,7,0.28120833333333334,1.844541745081544,0.0925,3.8669140116373697,0.512,0.1125,True,0.15435956624999864,0.5758837125419328,0.1420857548391723,0.5821778687338034,0.2219889379897116,0.4585733499455576,0.22846938775510203,0.0,0.0,0.22776785714285713,0.0,0.0,0.2289158163265306,0.0,0.0,0.23021683673469387,0.0,0.0,0.5683333277702332,f019916d22b7d6c807bec949ea9326172fe261402c8c221d90a690beeb9eba08,0.4645641049734715,-1.0414063239301499,0.49799746749615353,0.41652499999999987,-1.2847597859183673,4.829694099915413,-1.2847597859183673,0.40590833333333337,0.4645641047512491,0.0181,0.0,0.4979974669561573,0.025672320239150115,-5.3230396757708025,0.028827292870749577,0.9638500000000002,-27.198622266475624,13.194713620438698,-27.198622266475624,0.021300000000000003,0.025672318631410597,0.7531000000000002,0.0,0.02882702517164333,42.213610143604534,4.227320671081543,,True
12,8,0.19022916666666667,2.077790608684222,0.11083333333333334,3.1149849637349445,0.32325,0.1225,True,0.13987173574029535,0.48855904877806705,0.1324997322994932,0.5105776805430651,0.21831821079467773,0.34261362433123094,0.23021683673469387,0.0,0.0,0.22982142857142857,0.0,0.0,0.23192602040816326,0.0,0.0,0.2351658163265306,0.0,0.0,0.3700000047683716,6e885b91b6852a5d6fe5ce5918a365e7d825e7df769580d0588c6069767871c2,0.45963279294443865,-1.1156925349727862,0.4895706267415744,0.43290000000000006,-1.165713484876564,5.1390013419819525,-1.165713484876564,0.40784166666666655,0.459632792589565,0.026941666666666662,0.0,0.4895706258680758,0.011747983254118315,-7.618000661446913,0.013646029298147682,0.9835166666666666,-36.9543083744763,16.034272671768264,-36.9543083744763,0.009983333333333334,0.011747982320189476,0.8756499999999998,0.0,0.013644338182402347,52.373189038715296,4.234454393386841,,True
12,9,0.14535416666666667,2.187773416161537,0.09333333333333334,2.8744266986846925,0.19666666666666666,0.11583333333333333,True,0.12549869313306772,0.5061496214087432,0.10271079094976206,0.4441033926559612,0.21293897128149789,0.2815419406397268,0.23517857142857143,0.0,0.0,0.23478316326530613,0.0,0.0,0.2376658163265306,0.0,0.0,0.24536989795918368,0.0006,0.0,0.21666666865348816,e6eb3d56389c08fcb1b08364f18c7f9f8cf6632006a9790e8ae9c7c3ad838c00,0.4189772785085829,-1.315643486204597,0.44553983745494713,0.4866833333333333,-1.4619620825908322,5.427758638351665,-1.4619620825908322,0.3741583333333333,0.41897727810243773,0.039433333333333334,0.0,0.4455398364193987,0.004365739431166223,-11.134464872268701,0.005593191261148143,0.9942916666666668,-49.75506643872155,19.193506892913522,-49.75506643872155,0.003783333333333333,0.004365738999843598,0.9495416666666666,0.01,0.005517661448148582,66.1304530597652,4.3143696784973145,,True
12,10,0.14980208333333334,2.1720008056561153,0.10166666666666667,2.7748003164927164,0.22425,0.11666666666666667,True,0.1463461560651922,0.4711994099974011,0.11656591465437789,0.3730365921122332,0.21441647792259272,0.27678316788903123,0.24536989795918368,0.0006,0.0,0.24514030612244897,0.0006,0.0,0.24933673469387754,0.0097,0.0,0.2468622448979592,0.0509,0.0,0.2574999928474426,9afa8d1728074314d622560ef4a0c9056a0429b87f013c1b1a8d817711008849,0.40775970855677146,-1.3342660442379026,0.43287310466622336,0.5026416666666668,-1.5585099656616028,5.751637955241692,-1.5585099656616028,0.36542500000000006,0.40775970794906224,0.04965000000000001,0.0,0.43287310315184996,0.0060963204043233445,-11.701760798282027,0.007510353833538593,0.9917583333333334,-54.41897133056787,21.07080631704785,-54.41897133056787,0.005375,0.006096320011218388,0.9433500000000001,0.07,0.00734904338565692,73.72756980164314,4.304348707199097,,True
