arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
SMINH,1,0.001,1,none,0.9697020833,1,1,0,0,-0.6973078251,1.433268666,-3.267965078,0.382504195,75.39473939,0,0,1.143455029,1.315134168,0.1658936143,0.8357500434,43.77347555,3.295817375,2.055401325,3.567708731
SMINH,1,0.001,2,none,0.9481375,1,1,0,0,-2.940723896,2.266248226,-8.726542473,0.1354305446,76.08267191,0,0,0.4933429062,1.446825981,-1.149779081,0.6724184155,57.76568131,5.049146175,2.769890308,5.814677715
SMINH,1,0.001,3,none,0.9476333333,1,1,0,0,-4.326722622,2.904697657,-9.749696732,0.08838708699,79.81440784,0,0,0.1515777409,1.606590867,-2.428878546,0.5595738888,59.64237469,6.365577698,3.13639164,7.150880814
SMINH,1,0.001,4,none,0.9081333333,1,1,0,0,-3.860556602,3.140763283,-7.966330528,0.1446992755,85.02892218,0,0,0.1177138761,2.303202391,-1.473542452,0.5431242585,67.77878107,7.428166866,3.497607708,8.370523453
SMINH,1,0.001,5,none,0.90820625,1,1,0,0,-4.393305779,3.703098059,-9.677487373,0.1326897144,89.63716174,0,0,-0.6519239545,2.822992086,-2.700555086,0.4059428275,71.85706064,8.835762978,3.750757694,9.108319283
SMINH,1,0.001,6,none,0.8941520833,1,1,0,0,-5.662322044,4.241056442,-10.89090443,0.0939623788,83.04231697,0,0,-1.93192184,3.312416553,-5.805744171,0.2735300958,75.11069587,10.06743145,4.130506039,9.542206764
SMINH,1,0.001,7,none,0.88435625,1,1,0,0,-5.828725815,4.57890749,-12.11599731,0.1137063205,85.24629689,0,0,-2.379698038,4.272456169,-6.402369976,0.2784868777,76.80937714,11.38206196,4.567840576,10.34898853
SMINH,1,0.001,8,none,0.87385,1,1,0,0,-6.81518507,5.232301712,-17.51854897,0.09696536511,75.21529641,0,0,-5.577632904,5.377122402,-14.91563034,0.1449778974,73.40930627,12.8202219,4.97738266,10.80488491
SMINH,1,0.001,9,none,0.8434479167,1,1,0,0,-7.901184082,5.936168194,-26.43470001,0.08893981576,67.79833194,0,0,-9.808491707,7.501224041,-23.23903847,0.09111405909,71.40320346,14.37820339,5.477563381,11.28015423
SMINH,1,0.001,10,none,0.8192854167,1,1,0,0,-9.866424561,7.103899002,-27.19091415,0.07123129815,60.99584362,0,0,-16.15383911,9.955716133,-40.76564789,0.04929232225,66.55145077,16.10942268,5.940688133,11.58563709
SMINH,1,0.001,11,none,0.7151583333,0.9674999714,0.9674999714,0,0,-10.859231,7.888604641,-20.90023041,0.07889030129,55.83228306,0,0,-21.58091545,12.96288872,-48.67341232,0.03662205487,63.71075933,17.73571968,6.278094292,11.59319496
SMINH,1,0.001,12,none,0.5900395833,0.8799999952,0.8799999952,0,0,-11.63521481,8.978175163,-26.37750244,0.08649992198,51.78239683,0,0,-30.81162453,16.99406433,-66.24907684,0.02429234236,62.67777634,19.23988152,6.794098854,11.97468758
SMINH,1,0.001,13,none,0.47616875,0.7774999738,0.7774999738,0,0,-12.31047726,9.558139801,-23.81319046,0.07920526713,47.14676579,0,0,-39.21310043,21.29136467,-94.10403442,0.02233365551,63.28249954,20.63675117,7.010826111,11.93799305
SMINH,1,0.001,14,none,0.38384375,0.6575000286,0.6575000286,0,0,-13.4788456,10.31089497,-23.85454941,0.08511794358,41.34832301,0.05000000075,0,-50.45451736,26.20694733,-132.6915283,0.01493915543,54.38503427,21.94812584,7.095423222,12.19807148
SMINH,1,0.001,15,none,0.2878270833,0.4925000072,0.4925000072,0,0,-13.82060242,10.53334999,-35.67092514,0.08748316765,32.98120475,0.1400000006,0,-69.49404907,35.81093216,-186.0240936,0.005115935579,49.27363048,22.73908806,7.422137737,12.21506691
SMINH,1,0.001,16,none,0.24080625,0.4141666591,0.4141666591,0,0,-14.10504913,10.83240604,-31.7857132,0.08736927062,27.38934557,0.2599999905,0,-95.36817169,41.45432281,-240.4857025,0.001730368938,41.24320181,23.6416111,7.730228424,12.06043434
SMINH,1,0.001,17,none,0.1509520833,0.214166671,0.214166671,0,0,-15.72694683,11.28635311,-37.4810791,0.07577929646,20.40028671,0.3400000036,0,-122.8367844,50.16002655,-279.1460266,0.0008333371952,30.82352901,24.3421936,7.933320999,11.99810505
SMINH,1,0.001,18,none,0.14481875,0.1949999928,0.1949999928,0,0,-16.80444336,11.38561726,-35.55240631,0.06491845101,16.63118903,0.5299999714,0,-149.544342,57.04379654,-315.1745911,5.224809474e-11,24.87777578,24.78751183,7.965899944,12.02706242
SMINH,1,0.001,19,none,0.12499375,0.1474999934,0.1474999934,0,0,-15.4308157,11.50019073,-37.85149384,0.08558860421,13.97214961,0.5400000215,0,-171.8149719,63.91903687,-365.6314697,1.198137596e-11,24.34030514,24.94957733,8.029554367,12.02631283
SMINH,1,0.001,20,none,0.1198729167,0.1525000036,0.1525000036,0,0,-15.86571312,11.39568424,-42.35578156,0.0731568113,13.34382972,0.6399999857,0,-188.0803833,69.52503967,-403.1585388,2.593454795e-15,19.28558024,25.20442963,8.268022537,11.92349243
SMINH,1,0.001,21,none,0.1173729167,0.1350000054,0.1350000054,0,0,-15.53511047,11.54521275,-56.42998886,0.08317878842,13.43596652,0.5500000119,0,-204.9156189,74.25283051,-428.6795959,2.905352174e-12,17.39500455,25.36548424,8.268022537,11.88871288
SMINH,1,0.001,22,none,0.11798125,0.1416666657,0.1416666657,0,0,-17.35607338,11.8266325,-49.28244019,0.05299346149,10.26672501,0.6800000072,0,-231.6351776,81.52654266,-453.1021423,4.543892575e-15,13.27811295,25.46612358,8.249518394,11.87127686
SMINH,1,0.001,23,none,0.1026291667,0.1150000021,0.1150000021,0,0,-18.71265984,11.73505211,-50.47155762,0.04445966333,8.941025292,0.8199999928,0,-265.4590759,89.4006424,-497.7381897,1.713389123e-25,8.521873591,25.54657364,8.268022537,11.83349609
SMINH,1,0.001,24,none,0.1106208333,0.1233333349,0.1233333349,0,0,-17.76540756,11.70179653,-51.84409714,0.06688900292,9.441649521,0.8799999952,0,-259.0804138,92.41906738,-507.1600647,7.553412587e-22,6.796533919,25.62054825,8.268022537,11.82509422
SMINH,1,0.001,25,none,0.11678125,0.125,0.125,0,0,-20.10545921,11.7526083,-51.8676796,0.04003901407,7.716192372,0.9399999976,0,-275.196106,94.11356354,-513.3141479,2.520838389e-28,3.186523797,25.64538956,8.268022537,11.83880138
SMINH,1,0.001,26,none,0.1096375,0.1341666728,0.1341666728,0,0,-13.6007328,11.61911869,-44.81710815,0.1087105274,11.61071766,0.8399999738,0,-271.1697388,97.74010468,-534.6798706,5.318777801e-20,8.329319886,25.87214279,8.276488304,11.82285213
SMINH,1,0.001,27,none,0.1038875,0.1208333299,0.1208333299,0,0,-16.5707531,11.95442581,-46.35373688,0.07732567936,9.463393672,0.8899999857,0,-299.7076416,103.7465897,-555.1851807,7.567235994e-25,7.741641405,25.83097267,8.335476875,11.79744244
SMINH,1,0.001,28,none,0.1000020833,0.113333337,0.113333337,0,0,-18.94548607,12.21484089,-48.6397934,0.05547557026,8.096417881,0.8600000143,0,-309.5093689,104.6616592,-563.3277588,6.9460244e-23,7.314579338,25.9805603,8.335476875,11.81550121
SMINH,1,0.001,29,none,0.09992916667,0.1108333319,0.1108333319,0,0,-18.66334343,12.31227398,-48.63912582,0.05444079265,7.299622963,0.8899999857,0,-320.2382202,106.2529831,-580.0986328,6.205779615e-28,5.977540129,26.14783478,8.335476875,11.80949116
SMINH,1,0.001,30,none,0.1070916667,0.100833334,0.100833334,0,0,-20.1599617,12.45768166,-48.65564346,0.04547934607,6.419493736,1,0,-324.0483704,105.2682648,-603.7253418,5.881253242e-37,1.000000559,26.12488747,8.335476875,11.78612995
SMINH,1,0.001,31,none,0.1010354167,0.1099999994,0.1099999994,0,0,-19.46621513,12.3747654,-48.65541077,0.05787281692,7.127238044,0.9200000167,0,-332.8952332,106.6081848,-606.7174072,4.345787098e-31,4.325476053,26.16839218,8.335476875,11.80332375
SMINH,1,0.001,32,none,0.09763333333,0.1099999994,0.1099999994,0,0,-19.93271065,12.35359097,-48.65659332,0.04347705469,6.713506816,0.9300000072,0,-333.8572388,107.7521362,-618.1003418,5.955393025e-35,4.384612332,26.21280289,8.463664055,11.78761959
SMINH,1,0.001,33,none,0.1072145833,0.1141666695,0.1141666695,0,0,-20.79132462,12.36975956,-48.65660858,0.03921386227,6.50140861,0.9700000286,0,-339.8526001,107.2883987,-624.6039429,7.94183111e-36,2.54047325,26.20935249,8.385909081,11.76677418
