seed,arm,k,s,neffT2,zero2,gtr2,zarm2,dmean2,effbar2,neffS2,zeroS2
39,S2dyn_10r,1,0,0.0076286686706686455,0.9380666666666667,0.006430790956318378,-0.2213645614534403,-50.008849494232365,-50.230214055685806,0.0076286686706686455,0.9380666666666667
39,S2dyn_10r,1,750,0.0014234677822966267,0.9863083333333333,0.0007847945883870125,0.44264382616533743,-66.76916014714341,-66.32651632097807,0.0014234677822966267,0.9863083333333333
39,S2dyn_10r,1,1500,0.0029245536339055677,0.9774,0.00214658421476682,0.7332064533667562,-65.91897441457907,-65.1857679612123,0.0029245536339055677,0.9774
39,S2dyn_10r,1,2250,0.005111607962453477,0.9680416666666667,0.004289723961551984,0.6793340907570294,-64.50680515199888,-63.827471061241845,0.005111607962453477,0.9680416666666667
39,S2dyn_10r,1,3000,0.007956865246310315,0.9612416666666667,0.006952218102415403,0.988121451165692,-64.00427334470054,-63.01615189353485,0.007956865246310315,0.9612416666666667
39,S2dyn_10r,1,3750,0.010202745278508151,0.9565,0.009151798397302627,0.7878771744200417,-63.20887035731152,-62.42099318289148,0.010202745278508151,0.9565
39,S2dyn_10r,1,4500,0.012792698714974975,0.948525,0.011644125330448151,1.6925356413896895,-62.77984402429213,-61.08730838290244,0.012792698714974975,0.948525
39,S2dyn_10r,1,5250,0.01605594199565731,0.9416,0.014835207196076712,2.550346407478295,-63.414085473372914,-60.86373906589462,0.01605594199565731,0.9416
39,S2dyn_10r,1,6000,0.01959107582259055,0.933975,0.01817008208433787,2.7618133290738993,-62.34213350121739,-59.58032017214349,0.01959107582259055,0.933975
39,S2dyn_10r,2,0,0.01959107582259055,0.933975,0.01817008208433787,2.7618133290738993,-62.34213350121739,-59.58032017214349,0.01959107582259055,0.933975
39,S2dyn_10r,2,750,0.0012389815395610982,0.9940166666666667,0.000815704050163428,-0.9013400359034732,-78.0253431846703,-78.92668322057378,0.0012389815395610982,0.9940166666666667
