arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNA,0,0.001,1,none,0.9730979167,1,1,0,0,-0.3818309605,1.188260555,-3.511355877,0.8154637814,79.55111054,0,0,0.198294431,1.955371499,-0.9668831825,1.050776243,66.55679922,3.116743803,1.469385624,2.257639885,0.5206900835,0.3061239719,0.8790479898,0,1.200000048,0.3165085018,0.1869173944,0.4479481578,0,1.200000048
SNA,0,0.001,2,none,0.9783916667,1,1,0,0,-2.081866741,2.330161572,-27.60729218,0.6152535677,62.98437514,0,0,-2.680857897,4.140015125,-18.54404068,0.6953426003,69.19266011,4.499417782,1.944321752,2.822722912,0.2657879889,0.08036586642,0.4388459921,0,1.200000048,0.1486013085,0.06732270122,0.2689531446,0,1.200000048
SNA,0,0.001,3,none,0.9793958333,1,1,0,0,-2.757311583,2.665868759,-43.56268311,0.5937767029,57.65375005,0,0,-5.916205883,5.829488754,-15.99190617,0.5840955973,73.97249425,5.618026257,2.189812899,2.875179052,0.2329889834,0.05289971456,0.3478053212,0,1.200000048,0.1059732139,0.064708516,0.1877829283,0,1.200000048
SNA,0,0.001,4,none,0.98240625,1,1,0,0,-3.151737452,3.066556215,-50.13883972,0.6100185513,55.7617931,0,0,-7.590292454,6.943278313,-15.56056976,0.5671010613,75.88729613,6.361804008,2.404502392,3.000687599,0.2004095316,0.05000000075,0.2944348752,0.009999999776,1.200000048,0.08828513324,0.05708181486,0.1382350773,0,1.200000048
SNA,0,0.001,5,none,0.9808708333,1,1,0,0,-3.028445721,3.009567022,-56.76441574,0.5764721036,52.39661989,0,0,-7.260647774,6.413105965,-17.18777466,0.5462718606,76.92774764,7.101024151,2.493486404,2.947421312,0.2046306133,0.05000000075,0.2810820043,0.009999999776,1.200000048,0.09545706958,0.05830127373,0.1507409513,0,1.200000048
SNA,0,0.001,6,none,0.9851145833,1,1,0,0,-3.463801384,3.611656189,-55.91765213,0.5868220329,56.68848853,0,0,-9.32867527,8.597098351,-19.26376724,0.5584996343,76.70060532,7.754999161,2.77582407,3.150922537,0.1711764038,0.05000000075,0.2767959535,0.009999999776,1.200000048,0.07196231186,0.05079025775,0.1019912362,0,1.200000048
SNA,0,0.001,7,none,0.9850854167,1,1,0,0,-3.731956482,3.649668694,-58.74555969,0.574472785,55.64315665,0,0,-9.548923492,8.473107338,-19.53453255,0.5587953925,76.78368505,8.142041206,2.848938942,3.105792522,0.1691856086,0.05000000075,0.2390839607,0.009999999776,1.200000048,0.07294409722,0.05000000075,0.1041076258,0.009999999776,1.200000048
SNA,0,0.001,8,none,0.9837291667,1,1,0,0,-3.396481276,3.534212589,-61.55763245,0.5906391144,54.52757472,0,0,-9.817108154,8.059867859,-21.04001617,0.5505449176,76.60950475,8.585435867,2.913032293,3.040586948,0.1757470518,0.05000000075,0.262455225,0.009999999776,1.200000048,0.07661926746,0.05170002207,0.111265257,0,1.200000048
SNA,0,0.001,9,none,0.9851875,1,1,0,0,-3.679700613,3.844114065,-58.26513672,0.5858827829,58.12635749,0,0,-9.706303596,9.116117477,-21.48790169,0.5557125807,78.64408058,9.074853897,3.067273855,3.112823009,0.1609434783,0.05000000075,0.2302226573,0.009999999776,1.200000048,0.06742693484,0.05121709779,0.1021124497,0,1.200000048
SNA,0,0.001,10,none,0.9845875,1,1,0,0,-3.943739414,4.029129982,-65.03089905,0.6116629243,57.49488647,0,0,-13.43722916,10.4180336,-23.13287354,0.5587223172,76.89473587,9.435911179,3.146303177,3.114943743,0.1535962522,0.05000000075,0.2177496403,0.009999999776,1.200000048,0.05930095166,0.05000000075,0.08159107715,0.09999999404,1.200000048
SNA,0,0.001,11,none,0.9848583333,1,1,0,0,-4.282414436,4.036494255,-59.25281906,0.5786715746,58.36405571,0,0,-10.99304104,9.763536453,-21.80506706,0.5600555539,78.54780471,9.787896156,3.202666521,3.031352758,0.1528193653,0.05000000075,0.2169135958,0.009999999776,1.200000048,0.0636690706,0.05000000075,0.08056356758,0.05999999866,1.200000048
SNA,0,0.001,12,none,0.98558125,1,1,0,0,-3.871801853,4.071558475,-62.56571198,0.5813429356,57.63593484,0,0,-11.69905949,9.879767418,-24.20372772,0.5462685227,78.75707007,10.09123802,3.282121181,2.99803853,0.1509206593,0.05000000075,0.2355922312,0.009999999776,1.200000048,0.06233214214,0.05000000075,0.08240136504,0.01999999955,1.200000048
SNA,0,0.001,13,none,0.98546875,1,1,0,0,-4.887791634,4.223595142,-60.18880844,0.5600139499,59.66636497,0,0,-11.36463261,10.69896603,-18.77594376,0.5595956445,80.57171171,10.53173161,3.392628193,3.030391693,0.1450885981,0.05000000075,0.1971127987,0.009999999776,1.200000048,0.05783777684,0.05000000075,0.07387874275,0.1199999973,1.200000048
SNA,0,0.001,14,none,0.98520625,1,1,0,0,-4.695423126,4.268285275,-63.14625168,0.5673629642,58.72009703,0,0,-12.1176033,10.72964764,-23.29878235,0.5544310212,79.83538281,10.69811058,3.447542906,2.930998325,0.1448899359,0.05000000075,0.1900327653,0.009999999776,1.200000048,0.05748356879,0.05000000075,0.07582096756,0.1499999911,1.200000048
SNA,0,0.001,15,none,0.9857729167,1,1,0,0,-4.831881046,4.394559383,-62.88786697,0.5687726736,59.84728844,0,0,-13.19180393,11.77542686,-23.02780724,0.5606286526,79.52805203,11.15520287,3.541002512,2.925437212,0.1400270611,0.05000000075,0.2124930322,0.009999999776,1.200000048,0.05275845528,0.05000000075,0.07162903249,0.25,1.200000048
SNA,0,0.001,16,none,0.98505,1,1,0,0,-4.602445126,4.535185814,-61.53601837,0.5650241971,60.9730073,0,0,-13.11257362,12.04124832,-21.92122078,0.571847558,80.35225668,11.35636044,3.65072155,2.930179358,0.135878548,0.05000000075,0.1889075935,0.009999999776,1.200000048,0.05086269975,0.05000000075,0.06566113979,0.4099999964,1.200000048
SNA,0,0.001,17,none,0.9865270833,1,1,0,0,-4.958870411,4.602368832,-61.3002243,0.5582190752,61.43009421,0,0,-13.56723213,12.38777733,-21.74801636,0.5736692548,80.08924508,11.66592789,3.709820986,2.84790206,0.1344866604,0.05000000075,0.1707769334,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.06177741289,0.5099999905,1.203181863
SNA,0,0.001,18,none,0.9856395833,1,1,0,0,-5.151226997,4.63842535,-63.80319214,0.5602419972,60.03784801,0,0,-13.78120518,12.39117241,-25.31542778,0.5751811862,79.79536507,11.92824936,3.759290457,2.81668663,0.1337583214,0.05000000075,0.1872242689,0.009999999776,1.200000048,0.05017428473,0.05000000075,0.06208230183,0.4799999893,1.200000167
SNA,0,0.001,19,none,0.98485625,1,1,0,0,-5.325537682,4.71678257,-65.83769226,0.5539765358,59.84726938,0,0,-13.75125217,12.43307495,-23.45568085,0.5852280259,80.34685934,12.18589306,3.829261541,2.741805315,0.1307649761,0.05000000075,0.2001698911,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.06118321791,0.5299999714,1.209494948
SNA,0,0.001,20,none,0.9839291667,0.9758333564,0.9758333564,0,0,-4.977386475,4.529084206,-68.93016052,0.5575008392,58.41401109,0,0,-13.36861324,12.27894306,-26.65491676,0.570737958,80.32926869,12.27414989,3.871490955,2.601111412,0.135472402,0.05000000075,0.1791688651,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.06100005284,0.5,1.200000167
SNA,0,0.001,21,none,0.9831520833,1,1,0,0,-5.381132126,4.774000168,-69.44975281,0.5574678779,58.93827568,0,0,-15.03342819,12.91665268,-25.7814064,0.5885772109,79.45024086,12.55341625,3.952114344,2.615244865,0.130303666,0.05000000075,0.1723313332,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.06146909297,0.75,1.254731536
SNA,0,0.001,22,none,0.9863291667,1,1,0,0,-5.237076759,4.748590946,-65.10203552,0.5663000345,60.94293286,0,0,-14.67090511,13.1352787,-24.80396461,0.599162519,80.4355639,12.71091652,4.010240555,2.628350735,0.1299150288,0.05000000075,0.1727889478,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05630609766,0.8499999642,1.270169377
SNA,0,0.001,23,none,0.9856458333,1,1,0,0,-5.084142208,4.792577744,-67.59135437,0.5622045398,59.9929125,0,0,-14.16535664,13.01543236,-24.35735703,0.6097137332,80.94002801,12.94569111,4.051561356,2.554257393,0.1285165846,0.05000000075,0.1762261242,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05763967335,0.7599999905,1.262103915
SNA,0,0.001,24,none,0.98633125,1,1,0,0,-5.249377251,4.726258278,-64.16764069,0.5675067902,61.63950107,0,0,-13.29279041,13.30871201,-27.17594147,0.6154236794,81.80829395,12.99046516,4.074966431,2.514155149,0.1313121766,0.05000000075,0.170261398,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05984157324,0.8399999738,1.290117383
SNA,0,0.001,25,none,0.9863270833,1,1,0,0,-5.519622326,4.856323242,-64.9178009,0.5607068539,61.12754165,0,0,-13.72578144,13.31884861,-26.55566216,0.6174123287,81.39129405,13.11869621,4.118586063,2.518503904,0.1258031726,0.05000000075,0.1748018265,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05637396127,0.8999999762,1.286418796
SNA,0,0.001,26,none,0.9860916667,1,1,0,0,-4.804319859,4.807424545,-64.74811554,0.5727893114,62.60652984,0,0,-14.95182991,13.76615524,-23.9500618,0.63402915,81.48168882,13.35922623,4.174514294,2.510038137,0.1287224293,0.05000000075,0.181793645,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.0521674715,0.9499999881,1.329602122
SNA,0,0.001,27,none,0.9852166667,1,1,0,0,-5.389600754,4.976457596,-65.86488342,0.5644375086,61.88765795,0,0,-14.23662472,13.90134716,-24.99033356,0.6337251067,81.85015861,13.55711651,4.223484993,2.486743689,0.1243584901,0.05000000075,0.1816075444,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05202146992,0.9199999571,1.344329596
SNA,0,0.001,28,none,0.9856645833,1,1,0,0,-5.551495552,4.914509773,-63.34648514,0.559112072,62.88553597,0,0,-14.7277317,14.01218891,-22.81818199,0.6384902,81.47955901,13.6336956,4.274868011,2.457455397,0.1259926409,0.05000000075,0.1631385982,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05131031945,0.9599999785,1.363880277
SNA,0,0.001,29,none,0.98474375,1,1,0,0,-5.547115326,4.81930685,-63.82511902,0.5531984568,61.90499297,0,0,-13.50124359,13.64885044,-23.32665443,0.6313624382,81.86889252,13.6730957,4.262506962,2.311073542,0.1280836761,0.05000000075,0.170325011,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05535661802,0.8599999547,1.325865746
SNA,0,0.001,30,none,0.98639375,1,1,0,0,-5.007402897,4.898603916,-64.4335022,0.5695894361,62.72658337,0,0,-13.70830154,14.18851089,-22.35185623,0.6609347463,82.06585559,13.84876919,4.307760239,2.326440096,0.1260748059,0.05000000075,0.1613314301,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05324847996,0.969999969,1.379683852
SNA,0,0.001,31,none,0.98578125,1,1,0,0,-5.416809559,4.928441525,-63.48026657,0.5598471165,62.8351583,0,0,-14.52057934,14.21339989,-24.89163208,0.6530403495,81.75911317,14.14884949,4.370932102,2.323493719,0.1259507686,0.05000000075,0.1621431708,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05193480104,0.969999969,1.372418284
SNA,0,0.001,32,none,0.9847979167,1,1,0,0,-5.121237278,4.999682903,-63.45978165,0.5694474578,63.29241314,0,0,-13.00930309,14.45222282,-22.95071602,0.6633939147,83.09900702,14.17375755,4.398022175,2.324466944,0.1234868392,0.05000000075,0.1647743583,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05111520365,0.9799999595,1.391520262
SNA,0,0.001,33,none,0.98556875,1,1,0,0,-5.808119297,4.97556591,-64.69604492,0.5651495457,62.97274203,0,0,-15.55839252,14.80614185,-25.79543114,0.6774212122,80.58725502,14.43929577,4.431913376,2.285876036,0.1239220127,0.05000000075,0.1685191989,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.050330773,0.9899999499,1.438120246
SNA,0,0.001,34,none,0.9859791667,1,1,0,0,-5.838322163,5.06635046,-63.94801712,0.5569408536,63.41662458,0,0,-13.28372574,14.68154621,-25.67565727,0.6817346215,83.0016309,14.5766058,4.511318207,2.311750412,0.1222250983,0.05000000075,0.1610314697,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05263850465,0.9599999785,1.415850043
SNA,0,0.001,35,none,0.9852479167,1,1,0,0,-5.460780144,5.025026798,-61.99923325,0.5562729239,64.52627364,0,0,-13.45080566,14.97141933,-25.47124481,0.681032002,82.71503079,14.77368641,4.545135975,2.263531923,0.1223590076,0.05000000075,0.1625768691,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.448109984
SNA,0,0.001,36,none,0.9859354167,1,1,0,0,-5.65823698,5.089034081,-61.01766968,0.5541702509,64.99513213,0,0,-14.76210022,15.31641483,-26.47863579,0.6990815401,81.65936185,14.91215706,4.561903477,2.237202406,0.1211685538,0.05000000075,0.1638790667,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.474900603
SNA,0,0.001,37,none,0.9854604167,1,1,0,0,-5.581922054,5.213196278,-60.60988998,0.5563224554,64.93008667,0,0,-14.901618,15.31362534,-24.66127777,0.7036451101,81.65987424,14.98134708,4.597834587,2.300917387,0.118431434,0.05000000075,0.1768696606,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.488986135
SNA,0,0.001,38,none,0.9857895833,1,1,0,0,-5.594651699,5.258809566,-53.00790405,0.5570093393,68.63297262,0,0,-12.05592918,15.64038849,-23.78452492,0.7332675457,82.88452794,15.16505527,4.6506567,2.267038107,0.1177108064,0.05000000075,0.1773680151,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.510321379
SNA,0,0.001,39,none,0.9856791667,1,1,0,0,-5.632658005,5.23936367,-57.89679718,0.5616780519,66.81127709,0,0,-14.69330406,15.99373722,-27.83130836,0.7351691127,81.65098723,15.30644894,4.676663876,2.272542715,0.1183210537,0.05000000075,0.1637880057,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.542374969
SNA,0,0.001,40,none,0.986625,1,1,0,0,-5.337274075,5.186173916,-56.46218109,0.5707156658,68.29468348,0,0,-13.62669373,16.36917114,-25.85756493,0.7545862198,83.0405964,15.3327837,4.700955868,2.253795862,0.1186922789,0.05000000075,0.1596113443,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.586688399
SNA,0,0.001,41,none,0.9868354167,1,1,0,0,-5.681311131,5.316437721,-51.78556824,0.5598240495,70.151815,0,0,-13.4857502,16.27024078,-27.34964943,0.7471963763,82.77845341,15.6208353,4.734995365,2.273480177,0.1159209535,0.05000000075,0.1557842791,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.587009788
SNA,0,0.001,42,none,0.98540625,1,1,0,0,-5.805278301,5.22780323,-58.60284042,0.5579012036,66.45170287,0,0,-14.06724644,15.96082783,-24.65856552,0.7305332422,82.47306692,15.72626591,4.72624588,2.232401133,0.118274495,0.05000000075,0.1653551012,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.544744492
SNA,0,0.001,43,none,0.9852916667,1,1,0,0,-5.713163376,5.239720821,-61.41258621,0.5597555637,65.76219124,0,0,-15.39236355,16.39617729,-30.88379288,0.7503327727,81.44249422,15.88005352,4.796317101,2.26359129,0.118093051,0.05000000075,0.1589482725,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.591155887
SNA,0,0.001,44,none,0.9862520833,1,1,0,0,-5.544143677,5.249456882,-55.33428574,0.5668179989,68.83322977,0,0,-13.47410965,16.75648308,-24.4292202,0.7710772753,82.89817838,15.9801712,4.818036556,2.252748251,0.1174445599,0.05000000075,0.1581933498,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.620462775
SNA,0,0.001,45,none,0.98570625,1,1,0,0,-5.690545559,5.281147003,-59.56911469,0.5578178763,66.81134593,0,0,-14.32073975,16.75323296,-27.46999741,0.7691797018,82.80394242,15.99552441,4.846300602,2.276419878,0.1165000796,0.05000000075,0.1597132832,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.624515533
SNA,0,0.001,46,none,0.9858520833,1,1,0,0,-6.052277565,5.388513088,-59.85198593,0.5563575625,66.368135,0,0,-13.72275448,16.72584915,-29.7907238,0.7617428303,82.33610948,16.13407898,4.854230881,2.256329775,0.1153338477,0.05000000075,0.1619805396,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.616271019
SNA,0,0.001,47,none,0.9858729167,1,1,0,0,-5.892211437,5.331932545,-57.39532089,0.554397285,67.72073811,0,0,-12.81450462,16.74756432,-22.92592239,0.7642541528,83.38316567,16.27342415,4.919906139,2.247525215,0.1162793338,0.05000000075,0.1764680445,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.619655848
SNA,0,0.001,48,none,0.9862666667,1,1,0,0,-5.91651535,5.24748373,-57.68743515,0.5606865287,67.67300754,0,0,-13.28412437,16.87255478,-27.32344437,0.7728684545,81.56952343,16.32613754,4.938745499,2.254213333,0.1178023666,0.05000000075,0.1549156159,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.646286011
SNA,0,0.001,49,none,0.9858979167,1,1,0,0,-5.643577576,5.38424015,-61.64498901,0.5659916401,66.60312407,0,0,-14.18432808,16.90629768,-33.44468307,0.7693032026,82.19582063,16.52531815,4.948837757,2.217803955,0.1145778745,0.05000000075,0.158589974,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.639876246
SNA,0,0.001,50,none,0.9862208333,1,1,0,0,-5.562645912,5.257317066,-59.57298279,0.5622963309,67.34712898,0,0,-13.14438725,17.06398582,-33.82012939,0.7868591547,82.44461088,16.65375137,4.945521832,2.234036207,0.1174049526,0.05000000075,0.1589633077,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05000000075,1,1.659683824
SNA,1,0.001,1,none,0.9717708333,1,1,0,0,-0.2918126285,1.159860253,-3.961036921,0.8778658509,78.06070867,0,0,0.5474298596,1.8207798,-1.686547399,1.166375995,64.02997279,3.131091118,1.407042265,2.112312078,0.53241539,0.2889658809,0.7586781383,0,1.200000048,0.3411434889,0.1782716364,0.4817480147,0,1.200000048
SNA,1,0.001,2,none,0.9773958333,1,1,0,0,-2.255608082,2.185801268,-27.1507988,0.5835074186,61.91146414,0,0,-2.644836187,3.910548449,-14.23797226,0.6754933,73.73181452,4.623300552,1.858564734,2.65261364,0.2810012698,0.07778575271,0.4327170849,0,1.200000048,0.1573928893,0.08038434386,0.2956647575,0,1.200000048
SNA,1,0.001,3,none,0.98095625,1,1,0,0,-2.323348761,2.532701969,-44.81549072,0.6420185566,56.61815993,0,0,-4.495904922,5.417162895,-16.30510521,0.6090660691,74.66058938,5.459569931,2.138313055,2.857303143,0.245423317,0.05000000075,0.3807238638,0.009999999776,1.200000048,0.1136364043,0.06385614723,0.2147333473,0,1.200000048
SNA,1,0.001,4,none,0.9803208333,1,1,0,0,-2.958278656,2.783777237,-50.94592667,0.5870835185,54.07743735,0,0,-5.775781155,5.848831177,-13.43443489,0.5640317202,77.0985484,6.353566647,2.351554155,2.876988411,0.2208079249,0.05000000075,0.3202336729,0.009999999776,1.200000048,0.1048711762,0.06612543762,0.1812801212,0,1.200000048
SNA,1,0.001,5,none,0.9825854167,1,1,0,0,-3.526068687,3.380453348,-58.16148758,0.5852221251,53.5689889,0,0,-8.808955193,7.338143349,-21.25198364,0.5550182462,74.88100169,7.097855568,2.608390093,3.176795244,0.182024315,0.05000000075,0.2760315537,0.009999999776,1.200000048,0.0843738839,0.05225476623,0.1192251667,0,1.200000048
SNA,1,0.001,6,none,0.9818333333,1,1,0,0,-3.337344885,3.452201843,-58.91914368,0.583514452,54.24761237,0,0,-8.800754547,7.576646328,-16.66031837,0.5524425507,77.94009916,7.576611042,2.703378916,3.176114559,0.1787287891,0.05000000075,0.261774838,0.009999999776,1.200000048,0.0817226097,0.05619216338,0.1220965832,0,1.200000048
