arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,two_alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,two_alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,two_alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,two_alpha_W_med_f2,pool
SNA_avg,1,0.001,1,none,0.9703854167,1,1,0,0,0.07682257146,0.2563944161,-0.2143114805,1.197653174,1.346983433,10.21951067,0,0,-0.3949535787,1.033880353,-0.7237915993,0.7932881713,1.185200214,14.30226952,0,0,-1.405206084,5.178874016,-5.982549667,0.8191455603,82.612084,0,0,-0.3297123313,6.46812439,-6.329217434,0.9610498548,72.096126,0.7687354684,1.597413778,2.704455137,1.047963023,1.119661689,2.130640984,1.247991681,3,0.25,1.200000048,0.5413552523,0.3232979178,0.8220463395,0,1.200000048,0.1195971668,0.07072354108,0.1794724464,0,1.200000048,0.09582585841,0.04702695459,0.1343095154,0,1.200000048,avg
SNA_avg,1,0.001,2,none,0.9706958333,1,1,0,0,-0.01358209923,0.3412514627,-0.5577837229,0.9983638525,1.185584188,10.38139084,0,0,-0.5175488591,1.494974852,-1.367228031,0.7386614084,1.15530169,14.15908469,0,0,-5.55928421,6.820167542,-20.27309608,0.659802556,79.96759833,0,0,-4.004098415,9.899793625,-18.31074905,0.7696660757,74.12844349,0.8664168119,1.864822865,3.561293602,1.30721283,1.199041009,1.631163716,1.06114471,3,0.1875,1.200000048,0.3995229304,0.3041463792,0.6362146139,0,1.200000048,0.09028927237,0.05618390441,0.1229317337,0,1.200000048,0.06265672296,0.03359564021,0.09035024047,0,1.200000048,avg
SNA_avg,1,0.001,3,none,0.9680083333,1,1,0,0,-0.0316555649,0.2911177278,-0.474003315,0.9103639126,1.109461665,10.79035468,0,0,-0.630456686,1.379278898,-1.04042089,0.7414816022,1.164036632,14.91295129,0,0,-5.455909252,6.622580528,-18.47598267,0.6400176883,80.5941797,0,0,-9.331298828,11.31673431,-39.17476273,0.6268470883,75.11981095,0.9317759275,2.226024151,4.362169743,1.525674224,1.272439599,2.0524261,0.8382399082,3,0.1875,1.200000048,0.4233496487,0.2996740639,0.5900160074,0,1.200000048,0.0934285745,0.06794156134,0.116963461,0,1.200000048,0.05454643443,0.0347686708,0.08307667822,0,1.200000048,avg
SNA_avg,1,0.001,4,none,0.966625,1,1,0,0,-0.08279330283,0.2299868166,-0.2537539601,0.9596663713,1.146920323,12.05476117,0,0,-0.5241907835,1.130909681,-0.8070417643,0.7792828679,1.215895534,14.79316256,0,0,-4.019035816,6.027956963,-20.16285896,0.6549063325,82.07091337,0,0,-7.00414896,10.48236084,-26.92908859,0.6326547265,76.91281222,0.9483861327,2.506587505,5.02737999,1.717454553,1.365365148,2.462597609,0.9547899365,3,0.3125,1.200000048,0.5198453665,0.3663239479,0.7974665761,0,1.200000048,0.1032042429,0.07961976528,0.1335176826,0,1.200000048,0.05834472179,0.03579160571,0.08592129499,0,1.200000048,avg
SNA_avg,1,0.001,5,none,0.963675,1,1,0,0,-0.05707260221,0.204901889,-0.5784520507,0.8654757142,1.131830215,11.76255565,0,0,-0.5511361361,1.062826872,-0.8546203971,0.717764318,1.162740946,14.83812593,0,0,-3.703575134,5.492955685,-17.74966621,0.6559787393,80.70738137,0,0,-7.340125561,10.60944653,-34.20308685,0.6399737597,77.53933651,0.929402709,2.620622873,5.479592323,1.850970268,1.426217794,2.539928436,0.7271121144,3,0.4375,1.199999928,0.555495441,0.3855657279,0.7735261321,0,1.200000048,0.112626344,0.07383904606,0.1415901333,0,1.200000048,0.05807431042,0.03906461596,0.08489038795,0,1.200000048,avg
SNA_avg,1,0.001,6,none,0.9637479167,1,1,0,0,-0.06154950708,0.2128309757,-0.4338686764,0.9138185978,1.124238133,11.07600143,0,0,-0.4871560335,1.009959936,-0.8071317673,0.7254738808,1.148831606,14.72850753,0,0,-5.251636028,5.781675816,-15.8189373,0.6560942531,80.55364903,0,0,-8.689994812,10.95055294,-30.647192,0.6346706748,77.80057125,0.9713557959,2.748500109,5.969828606,1.96975553,1.44101584,2.649172306,1.216936469,3,0.375,1.200000048,0.5646247864,0.433303237,0.9747089148,0,1.200000048,0.1073700562,0.06802604347,0.1559633017,0,1.200000048,0.05625491217,0.03919721022,0.07577779889,0,1.200000048,avg
SNA_avg,1,0.001,7,none,0.9613541667,1,1,0,0,0.004985281732,0.1915112138,-0.4286223054,1.06532228,1.290660024,12.5158511,0,0,-0.3429488242,0.8747735023,-0.8222231269,0.755913794,1.198526859,14.87922575,0,0,-4.333064079,4.972765446,-15.23646545,0.6532004476,82.03357152,0,0,-10.53845596,10.62732124,-27.20928955,0.5820121169,77.6864947,0.9371652603,2.8766644,6.424242973,2.096320868,1.540381193,3,1.429835081,3,0.5625,1.141343355,0.6440761089,0.4545595348,0.8770936131,0,1.200000048,0.124329187,0.09420762211,0.1697068214,0,1.200000048,0.05805166811,0.04255189002,0.07294638455,0,1.200000048,avg
SNA_avg,1,0.001,8,none,0.95731875,1,1,0,0,-0.04003386572,0.1850800365,-0.4334859252,0.9247887135,1.185041547,12.59081087,0,0,-0.4830119908,0.8934827447,-0.8466238976,0.682102263,1.077504039,15.34673868,0,0,-4.68730402,4.668503761,-13.6538353,0.6301718354,83.25593139,0,0,-9.376725197,10.3675499,-29.43554115,0.6140052676,78.14168733,0.9549708962,3.147759914,6.87375164,2.220179558,1.60027349,3,1.261713624,3,0.625,1.105237961,0.6640129089,0.4841177464,0.8218874335,0,1.200000048,0.1331136376,0.1008372158,0.1817810386,0,1.200000048,0.0597743839,0.04220423102,0.07565270364,0,1.200000048,avg
SNA_avg,1,0.001,9,none,0.9528104167,1,1,0,0,-0.05854025483,0.163222611,-0.2313510627,0.7765831947,1.065894246,12.74440923,0,0,-0.4922115803,0.7585883737,-0.6837136745,0.6420356631,1.093934894,15.32247739,0,0,-3.328585625,4.066672802,-13.32165527,0.6984966397,81.45489492,0,0,-11.29965973,9.847505569,-28.86561966,0.6029621363,76.36780241,0.9332308173,3.172976971,7.230849743,2.3491745,1.668685675,3,1.324517012,3,0.625,0.9778916836,0.7665496469,0.5773069263,0.9279087186,0,1.200000048,0.1523462534,0.1180922315,0.1842007786,0,1.200000048,0.06307258457,0.04347001016,0.1029142737,0,1.200000048,avg
SNA_avg,1,0.001,10,none,0.9617979167,1,1,0,0,-0.02488673292,0.1728969514,-0.3280209005,0.9268817306,1.204442382,13.08539358,0,0,-0.408626765,0.7502839565,-0.6949720383,0.6860652566,1.155394912,15.42542536,0,0,-3.9383986,3.997636795,-11.87725925,0.7133532166,81.19830212,0,0,-9.856100082,10.03038979,-26.15640831,0.5919937491,79.29026441,0.9745410085,3.250242949,7.62376976,2.455726385,1.777180791,3,1.21421051,3,0.8125,1.03643322,0.7586144805,0.647644341,0.9152686596,0,1.200000048,0.1548452377,0.1156737357,0.18469733,0,1.200000048,0.06156882271,0.05010105669,0.08348520845,0,1.200000048,avg
SNA_avg,1,0.001,11,none,0.9599791667,1,1,0,0,-0.0350586921,0.1790468395,-0.4122065008,0.8696424365,1.156505823,12.72272677,0,0,-0.4442722797,0.7787384987,-0.8026612401,0.7251095772,1.178749204,15.27527223,0,0,-3.637178183,4.239168167,-12.49803543,0.7127168179,80.59556569,0,0,-10.42032719,10.9581356,-30.20836258,0.5947190523,79.28022517,0.9236922264,3.322726965,7.926992893,2.547612429,1.819651842,3,1.098169684,3,0.6875,1.070748329,0.7667016983,0.5955197811,0.9202091694,0,1.200000048,0.1459127516,0.1146614701,0.1894921213,0,1.200000048,0.0565928407,0.04496885091,0.07125701755,0,1.200000048,avg
