arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,m_l1,m_l2
CHB,raw,1,1,0.0001,11,1,5,0.5579326923,0.6383999586,0.6180000305,0.6383999586,0,0,-0.07326669246,9.49896431,-3.054854393,0.5080000162,17.64680116,0,0,0.09093017131,20.36373711,-1.064720035,0.6043999791,18.37710575,1.790030479,1.244641304,1.121562958,4.722646236,9.404473305
CHB,raw,1,1,0.0001,12,0,1,0.8534054487,0.962000072,0.9899999499,0.962000072,0,0,-2.165737391,4.678686619,-21.27245331,0.2240000069,13.97436152,0,0,-1.549352527,13.66328049,-7.541322231,0.4640000165,9.443485346,1.739458442,1.29097712,1.165637851,5.260537148,9.467154503
CHB,raw,1,1,0.0001,13,1,5,0.6493589744,0.7019999623,0.65200001,0.7019999623,0,0,0.06174333394,7.691178322,-6.126741409,0.504799962,16.36215273,0,0,0.7394601107,38.30613327,-1.983087063,0.6071999669,14.19014396,1.699727535,1.295197964,1.150361776,5.515778542,16.72019005
CHB,raw,1,1,0.0001,14,0,1,0.9456730769,0.9960000515,0.9300000072,0.9960000515,0,0,-0.2338994294,11.91799545,-2.481232405,0.4940000176,10.49205977,0,0,-0.2435134649,39.19070435,-3.606446028,0.6180000305,9.449305799,1.990699053,1.370436788,1.174054742,5.158102989,17.02290916
CHB,raw,1,1,0.0001,15,1,5,0.5728766026,0.6547999978,0.5820000172,0.6547999978,0,0,-0.042659197,9.139629364,-4.328377247,0.4767999947,14.6517342,0,0,0.7430201173,42.5822258,-2.490388155,0.6123999953,11.25403591,1.701475501,1.405759811,1.204062104,5.050976276,17.90369034
CHB,raw,1,1,0.0001,16,0,1,0.9600160256,0.9960000515,0.9399999976,0.9960000515,0,0,-1.473893881,8.092539787,-30.35960388,0.3720000088,11.4761506,0,0,0.4307939708,37.49718475,-7.204480648,0.5780000091,10.04290776,1.596857548,1.431915879,1.243947029,4.921272278,16.32922173
CHB,raw,1,1,0.0001,17,1,5,0.4509615385,0.5243999958,0.5,0.5243999958,0,0,-0.03540348262,7.855164528,-2.954017162,0.4887999892,16.76962522,0,0,0.4838348627,29.27274132,-3.496081829,0.608799994,16.04659855,1.833159924,1.467701793,1.274347782,4.706877232,12.32874012
CHB,raw,1,1,0.0001,18,0,1,0.8131810897,0.810000062,0.7699999809,0.810000062,0,0,-3.54059124,8.12567997,-12.21968269,0.1980000138,16.63565423,0,0,3.003731728,25.94502258,-8.460096359,0.5780000091,20.08227826,2.258633375,1.51402843,1.23992908,5.452436924,12.29888916
CHB,raw,1,1,0.0001,19,1,5,0.4483573718,0.5816000104,0.5220000148,0.5816000104,0,0,0.03229944035,12.3178997,-1.405179262,0.5123999715,21.49212952,0,0,0.0252236072,34.5964241,-1.880809188,0.6083999872,21.51784068,2.336462975,1.563352585,1.256522059,5.435073853,14.70391083
CHB,raw,1,1,0.0001,20,0,1,0.9283653846,0.9780000448,0.8899999857,0.9780000448,0,0,1.050346017,9.152862549,-4.665965557,0.5860000253,25.45965364,0,0,-0.2166147828,16.3853035,-3.724629402,0.5879999995,17.95387702,2.379169703,1.562572002,1.298842549,4.759791851,9.741526604
CHB,raw,1,1,0.0001,21,1,5,0.496875,0.554799974,0.5160000324,0.554799974,0,0,-0.09382272512,10.10590744,-2.992538691,0.4995999932,17.08480696,0,0,2.062686443,45.27947998,-2.806328773,0.6123999953,14.73770592,1.97601819,1.598014235,1.287508368,5.775158405,19.28079605
CHB,raw,1,1,0.0001,22,0,1,0.9131410256,0.908000052,0.8399999738,0.908000052,0,0,-1.264671683,5.960582733,-10.44857502,0.4680000246,14.74203609,0,0,0.3176262975,32.74151611,-7.231776714,0.5640000105,12.03164056,1.825430751,1.621557355,1.331594706,4.167267799,13.78360844
CHB,raw,1,1,0.0001,23,1,5,0.566786859,0.6807999611,0.6900000572,0.6807999611,0,0,0.3213580251,7.794181824,-1.676684737,0.5375999808,21.17764125,0,0,-0.4221249521,32.8495369,-4.183301449,0.5819999576,16.83966624,1.939563632,1.608665586,1.358637333,4.783227921,14.58312511
CHB,raw,1,1,0.0001,24,0,1,0.9112179487,0.9260000587,0.8499999642,0.9260000587,0,0,-0.7232444286,5.618652344,-6.357306957,0.4160000086,21.6775892,0,0,0.1794159561,14.77971268,-3.152103186,0.6120000482,18.04466464,1.830736995,1.645202518,1.390774369,3.343736887,8.422389984
CHB,raw,1,1,0.0001,25,1,5,0.6115384615,0.717599988,0.6760000587,0.717599988,0,0,-0.1406535953,10.33412933,-13.77207756,0.4851999879,17.79134143,0,0,0.8238068223,44.49814987,-1.57426846,0.6187999845,14.76048362,1.954761267,1.694776058,1.37678659,5.211259842,18.65629196
CHB,raw,1,1,0.0001,26,0,1,0.9077724359,0.9400000572,0.8499999642,0.9400000572,0,0,-2.437829018,6.925002575,-22.89318085,0.2580000162,12.16692767,0,0,0.1612335593,31.41246033,-9.610772133,0.6300000548,11.36913519,1.833567023,1.725419283,1.406249762,4.167282104,14.17525196
CHB,raw,1,1,0.0001,27,1,5,0.4770432692,0.5659999847,0.5020000339,0.5659999847,0,0,-0.1413201839,5.273620129,-4.96037674,0.4855999947,16.40087185,0,0,0.626278758,34.92329407,-11.00626659,0.5975999832,13.11236805,1.763666153,1.692041278,1.455550551,5.283575535,16.94426918
CHB,raw,1,1,0.0001,28,0,1,0.9637820513,0.9980000257,0.9399999976,0.9980000257,0,0,0.8422273397,9.261810303,-5.594626427,0.5800000429,13.74870687,0,0,-0.5828878284,31.14935303,-4.955752373,0.5920000076,11.73910488,2.044226646,1.718430281,1.485715866,5.66638279,14.87126446
CHB,raw,1,1,0.0001,29,1,5,0.4084535256,0.4879999757,0.4500000179,0.4879999757,0,0,-0.3460479975,6.502763748,-3.152878046,0.4767999947,13.65263384,0,0,0.3037497103,39.98191452,-4.025911808,0.6100000143,12.4669483,1.754374027,1.810965419,1.515766859,4.724531174,16.82546997
CHB,raw,1,1,0.0001,30,0,1,0.9590144231,1,1,1,0,0,2.766747236,10.68518734,-8.998448372,0.682000041,13.88883306,0,0,-0.7699664831,29.98173332,-5.816735268,0.5620000362,9.836113128,2.210615158,1.767847419,1.54874289,7.220926285,17.07816124
CHB,raw,2,2,0.0001,1,1,5,0.4449919872,0.5523999929,0.5160000324,0.5523999929,0,0,-0.06425986439,5.238965988,-2.278297424,0.4855999947,15.64854692,0,0,0.1947150528,8.68088913,-1.417939186,0.515599966,15.64721644,1.033821821,0.7152690887,0.7299650311,2.793945312,3.920984507
CHB,raw,2,2,0.0001,2,0,1,0.9150240385,0.8620000482,0.8100000024,0.8620000482,0,0,-0.473194778,3.053928852,-2.81497097,0.4160000086,12.08972911,0,0,-0.5906116962,0.6065369844,-2.723444939,0.1120000035,8.035950344,0.9670618773,0.7106889486,0.8384546638,2.494719744,1.560035348
CHB,raw,2,2,0.0001,3,1,5,0.5639823718,0.6207999587,0.6040000319,0.6207999587,0,0,0.0959520191,7.707913399,-3.190547466,0.4943999946,19.97574816,0,0,1.195248604,12.27169323,-2.899805069,0.5651999712,17.60292633,1.498398662,0.8502825499,0.8283228874,3.975082636,5.813931942
CHB,raw,2,2,0.0001,4,0,1,0.8072115385,0.7180000544,0.6800000072,0.7180000544,0,0,-2.609694004,1.980197668,-32.57363892,0.09200000763,6.30819222,0.0700000003,0,-2.146544933,4.232627392,-13.49788952,0.326000005,10.13992374,1.055727959,0.9043787718,0.9117225409,4.00056982,5.635505676
CHB,raw,2,2,0.0001,5,1,5,0.383213141,0.5291999578,0.5040000081,0.5291999578,0,0,-0.1380196661,2.806568384,-16.8328476,0.3859999776,13.14386591,0,0,-0.02028519474,10.51097488,-4.034433365,0.5339999795,18.02278038,0.8879809976,0.9763462543,0.9165329933,2.24309063,4.288689613
CHB,raw,2,2,0.0001,6,0,1,0.6972355769,0.7840000391,0.7799999714,0.7840000391,0,0,-0.3805440962,2.786086798,-10.8192873,0.3460000157,10.2735968,0,0,-0.6458041072,7.945907593,-2.647131443,0.5320000052,9.823526765,1.068750143,1.048587084,1.026080489,2.388653517,4.651393414
CHB,raw,2,2,0.0001,7,1,5,0.3762820513,0.4035999775,0.3900000155,0.4035999775,0,0,-0.04962795228,1.136790276,-5.442454338,0.4571999907,8.671457468,0,0,0.5140411258,26.34534073,-4.351264,0.6011999846,9.919022606,0.8182002902,1.161127329,1.004917622,3.079521418,11.324543
CHB,raw,2,2,0.0001,8,0,1,0.8450320513,0.9160000682,0.8599999547,0.9160000682,0,0,-0.3565956354,6.750551224,-9.911373138,0.4640000165,13.73211336,0,0,-0.8201462626,11.73047829,-3.256211042,0.5760000348,13.09068262,1.360289812,1.204938531,1.05891943,3.953821421,7.086429119
CHB,raw,2,2,0.0001,9,1,5,0.5015625,0.584800005,0.5560000539,0.584800005,0,0,-0.1037357524,3.601909161,-16.36573792,0.4575999975,9.459174985,0,0,0.5462011695,31.76133919,-3.622718573,0.6287999749,9.932221157,1.018000364,1.248026729,1.070947528,3.803538084,13.06682873
CHB,raw,2,2,0.0001,10,0,1,0.9167067308,0.9980000257,0.9799999595,0.9980000257,0,0,-1.145297647,3.002773523,-43.99049759,0.1940000057,10.89330619,0,0,-1.460846543,7.493904591,-6.594809055,0.4440000355,7.300922675,1.197899461,1.243795872,1.169629335,4.510833263,6.303322792
CHB,raw,2,2,0.0001,11,1,5,0.3978766026,0.4016000032,0.3620000184,0.4016000032,0,0,-0.06187525392,1.077745199,-2.413909197,0.3951999843,9.347570323,0,0,0.6964128017,29.95355225,-1.468316197,0.608799994,9.805993007,0.9310860634,1.334431648,1.157595396,2.923035145,12.17437267
CHB,raw,2,2,0.0001,12,0,1,0.8693108974,0.9600000381,0.8899999857,0.9600000381,0,0,-0.3211127222,5.704293251,-16.1889019,0.4180000126,10.53449859,0,0,-1.597756863,19.58205795,-5.940796852,0.5760000348,10.755676,1.308476448,1.344292402,1.200065136,3.659828901,8.830322266
CHB,raw,2,2,0.0001,13,1,5,0.4070112179,0.5259999633,0.5139999986,0.5259999633,0,0,-0.5059378743,2.8977561,-24.29480362,0.3183999956,9.13013295,0,0,0.5942845345,28.73542213,-4.241761208,0.5795999765,9.732669346,1.05211997,1.452616334,1.23019743,3.711840153,13.54811764
CHB,raw,2,2,0.0001,14,0,1,0.9211939103,0.9900000691,0.969999969,0.9900000691,0,0,-0.1971023977,6.495773315,-17.0728035,0.4640000165,11.28159056,0,0,-1.600809574,19.05723953,-6.991064548,0.5380000472,11.64646333,1.461130738,1.45670414,1.262695551,5.302908897,9.673357964
CHB,raw,2,2,0.0001,15,1,5,0.4961939103,0.5123999715,0.4980000257,0.5123999715,0,0,0.07567353547,4.867621899,-5.523593903,0.489199996,12.28631182,0,0,2.042597055,22.13402557,-8.780944824,0.6287999749,13.81620495,1.307839513,1.524582386,1.264413238,4.462891579,11.6914711
CHB,raw,2,2,0.0001,16,0,1,0.8348557692,0.9060000181,0.8799999952,0.9060000181,0,0,-1.229580045,7.780667305,-6.603185654,0.3360000253,14.46772984,0.009999999776,0,0.3614299595,16.87420845,-10.93919563,0.5860000253,16.30530463,1.724463344,1.515494466,1.292595029,4.407445431,9.505045891
CHB,raw,2,2,0.0001,17,1,5,0.3985977564,0.4571999907,0.4620000124,0.4571999907,0,0,-0.1077391058,7.123950005,-7.633267879,0.4643999934,14.64896073,0,0,-0.2408855408,27.72708511,-5.719739437,0.5907999873,14.77524329,1.685365081,1.546697736,1.33161068,5.162331581,13.01239681
CHB,raw,2,2,0.0001,18,0,1,0.9541266026,0.9900000691,0.9199999571,0.9900000691,0,0,-0.2808702886,8.26360321,-7.026604652,0.4060000181,12.65479908,0,0,1.289797068,28.01002121,-6.895833969,0.5920000076,12.71185698,1.876891971,1.567743063,1.34687233,5.542483807,13.96100712
CHB,raw,2,2,0.0001,19,1,5,0.3976362179,0.4527999759,0.4220000207,0.4527999759,0,0,-0.1090149134,9.422066689,-4.14432621,0.456799984,14.22598989,0,0,-0.2030342221,28.68414116,-5.992015362,0.6039999723,14.52912762,1.889468908,1.581927657,1.373181343,5.473691463,13.43370819
CHB,raw,2,2,0.0001,20,0,1,0.9565705128,0.9940000176,0.8999999762,0.9940000176,0,0,-0.5352885723,7.518803596,-14.35721111,0.3980000317,11.77864374,0,0,-0.495254904,29.25976181,-9.582884789,0.5420000553,10.6173532,1.888448834,1.602678776,1.422735453,6.649966717,13.86905956
CHB,raw,2,2,0.0001,21,1,5,0.5431891026,0.6039999723,0.5279999971,0.6039999723,0,0,-0.06419890374,9.214488029,-3.127353907,0.4927999973,14.33113243,0,0,1.100735188,32.60321045,-5.592130184,0.595600009,14.39040298,1.870174408,1.652492046,1.414858818,6.085009575,17.722229
CHB,raw,2,2,0.0001,22,0,1,0.9267227564,0.6700000167,0.5899999738,0.6700000167,0,0,-3.945628405,6.871058941,-61.51289368,0.1960000098,9.278245203,0,0,1.271990299,28.77048683,-11.23523045,0.5500000119,10.52496896,1.564083099,1.713794589,1.468677878,4.373839855,15.01469898
CHB,raw,2,2,0.0001,23,1,5,0.4387820513,0.5475999713,0.5,0.5475999713,0,0,-1.569817305,11.91258907,-12.07046032,0.4280000031,19.74953607,0,0,-0.2175218761,28.96939087,-7.933302879,0.632799983,19.49333202,2.366849661,1.761487842,1.485224128,4.640099525,13.08221531
CHB,raw,2,2,0.0001,24,0,1,0.8961939103,0.95600003,0.9300000072,0.95600003,0,0,-2.305316448,9.047099113,-9.865275383,0.3360000253,16.82614715,0,0,0.5469424129,26.12701416,-5.502814293,0.6880000234,16.13454638,2.157768726,1.761895776,1.49630475,4.271905899,12.20957661
CHB,raw,2,2,0.0001,25,1,5,0.4920673077,0.5935999751,0.5720000267,0.5935999751,0,0,-0.6074054241,11.03533268,-7.902618408,0.4923999906,16.02045492,0,0,0.1131059527,38.40690613,-3.918643713,0.6060000062,14.31139962,2.134132862,1.753565431,1.513495564,5.553346634,18.15930557
CHB,raw,2,2,0.0001,26,0,1,0.9208733974,0.9880000353,0.9499999881,0.9880000353,0,0,1.722513318,12.21518993,-6.17247963,0.5879999995,17.52003701,0,0,-0.6409263611,22.67231941,-3.162530184,0.5920000076,13.07807573,2.507548809,1.73972249,1.561576724,6.152534008,14.46986866
CHB,raw,2,2,0.0001,27,1,5,0.4616586538,0.5799999833,0.5580000281,0.5799999833,0,0,-0.2931008637,5.519225121,-8.839503288,0.3903999925,14.1175984,0,0,1.923389196,39.24184799,-4.101098061,0.5920000076,9.89943611,1.784707069,1.778324008,1.596346855,6.190005302,22.30259132
CHB,raw,2,2,0.0001,28,0,1,0.9448717949,0.9440000653,0.8700000048,0.9440000653,0,0,-3.871029139,11.12987804,-63.89341736,0.3180000186,10.74860198,0,0,0.9144579172,35.26127243,-12.63912678,0.478000015,9.687699,2.023277044,1.803298593,1.607868314,6.018854618,17.15682602
