act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,none,0,0.001,7,1,0.9716604167,1,1,0.1299999952,0.1299999952,-0.660007894,1.469312191,-4.829889297,0.2941666543,70.26392587,0.009999999776,0.009999999776,1.387898207,1.344672084,-1.335220695,0.8600000143,38.6838447,3.346639633,2.0833323,3.546313763,0,1.587676347,1.440766259,1.005654051
R,none,0,0.001,7,2,0.8371833333,0.9558333158,0.9558333158,0.4499999881,0.4499999881,-4.592198849,2.621183157,-7.309435844,0.008333333768,48.35849715,0,0,-0.08394805342,1.798434377,-1.502723098,0.4383333325,62.40894263,3.903050184,3.100961447,9.616248131,0,4.351776539,4.159738545,3.37433611
R,none,0,0.001,7,3,0.1818916667,0.2041666657,0.2041666657,0.6700000167,0.6700000167,-7.31682682,3.158756495,-13.61406422,0,27.75975549,0,0,-0.9216894507,0.5957891345,-1.76740396,0.02333333343,31.20003997,3.910525084,3.207993746,10.86969185,0,5.015937919,4.819969516,3.983615969
R,none,0,0.001,7,4,0.1183229167,0.1316666603,0.1316666603,0.8399999738,0.8399999738,-8.767184258,3.198951721,-15.61999512,0,13.13068601,0.009999999776,0.009999999776,-0.9305019975,0.2507602572,-1.939227104,0.005833333358,11.94316212,3.910525084,3.207332373,11.0500021,0,5.10528702,4.913896195,4.066356333
R,none,0,0.001,7,5,0.1093,0.1191666648,0.1191666648,0.9100000262,0.9100000262,-8.840261459,3.198951721,-16.40463066,0,7.241334326,0.05999999866,0.05999999866,-0.8844624758,0.1849047989,-1.915887833,0.003333333414,6.751079997,4.274603367,3.219934225,11.663764,0,5.216628886,5.026254375,4.171496047
R,none,0,0.001,7,6,0.1050208333,0.1141666695,0.1141666695,0.9399999976,0.9399999976,-8.931028366,3.198951721,-17.25163269,0,5.499940381,0.1800000072,0.1800000072,-1.033122778,0.1287989616,-1.893691659,0.001666666707,4.965943559,4.331972122,3.220806122,11.66819668,0,5.285576146,5.096828027,4.236010024
R,none,0,0.001,7,7,0.11121875,0.1191666648,0.1191666648,0.9499999881,0.9499999881,-8.889874458,3.198951721,-17.843853,0,4.916311641,0.2099999934,0.2099999934,-1.063591838,0.1097577289,-1.997423291,0.001666666707,4.590479053,4.337861061,3.236117363,12.16210079,0,5.373445812,5.185500986,4.319158284
R,none,0,0.001,7,8,0.111175,0.1174999997,0.1174999997,0.9499999881,0.9499999881,-8.931028366,3.198951721,-18.13394928,0,4.67679496,0.1800000072,0.1800000072,-0.952203691,0.143043071,-2.204330206,0.001666666707,5.129124915,4.338863373,3.279751778,12.75873947,0,5.520316145,5.333112459,4.45750139
R,none,0,0.001,7,9,0.11210625,0.1174999997,0.1174999997,0.9599999785,0.9599999785,-8.931028366,3.252781153,-17.8350811,0,3.961403832,0.25,0.25,-1.081364155,0.1111150533,-2.223378181,0.001666666707,4.391329284,4.31833744,3.324213028,12.96447849,0,5.591618835,5.40452764,4.524711681
R,none,0,0.001,7,10,0.104825,0.1108333319,0.1108333319,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.4199999869,0.4199999869,-1.069886923,0.05789393932,-2.194172144,0.0008333333535,1.961010903,4.31833744,3.311110735,12.90876007,0,5.58381859,5.397602187,4.517313283
R,none,0,0.001,7,11,0.1086895833,0.1150000021,0.1150000021,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.4300000072,0.4300000072,-1.027047873,0.07301612943,-2.266667843,0.0008333333535,1.889776233,4.31833744,3.304864168,12.90786743,0,5.585328449,5.399581923,4.518568493
R,none,0,0.001,7,12,0.10651875,0.112499997,0.112499997,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.4499999881,0.4499999881,-1.101760745,0.06265661865,-2.115045071,0.0008333333535,1.797533066,4.31833744,3.295821428,12.90937424,0,5.591773985,5.40671393,4.524560502
R,none,0,0.001,7,13,0.11113125,0.1116666645,0.1116666645,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.4399999976,0.4399999976,-1.026092768,0.06857617944,-2.192235947,0.0008333333535,1.605228202,4.31833744,3.306624651,12.91206932,0,5.594502616,5.41026605,4.52716962
R,none,0,0.001,7,14,0.10599375,0.1091666669,0.1091666669,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.5099999905,0.5099999905,-1.016737819,0.0364429839,-2.407994032,0,1.856622216,4.31833744,3.311744213,13.14300728,0,5.649998209,5.466515779,4.580297779
R,none,0,0.001,7,15,0.1065333333,0.1116666645,0.1116666645,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.4600000083,0.4600000083,-1.02603507,0.07602544129,-2.313704491,0.0008333333535,1.527949218,4.31833744,3.30770278,13.14957714,0,5.6570602,5.474129648,4.587006735
R,none,0,0.001,7,16,0.1183291667,0.1183333322,0.1183333322,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.4799999893,0.4799999893,-1.025983334,0.07076554745,-2.324489117,0.0008333333535,1.458673597,4.31833744,3.318575382,13.2274828,0,5.665248725,5.48246045,4.594747956
R,none,0,0.001,7,17,0.1091229167,0.1091666669,0.1091666669,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.4900000095,0.4900000095,-0.9317732453,0.06920552254,-2.40440011,0.0008333333535,1.33380444,4.31833744,3.324213028,13.32276058,0,5.688442119,5.505844844,4.616987279
R,none,0,0.001,7,18,0.1063020833,0.1091666669,0.1091666669,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.5,0.5,-1.037416458,0.04881668091,-2.240727901,0,1.426614062,4.31833744,3.321252584,13.50209522,0,5.739451837,5.556798445,4.665495592
R,none,0,0.001,7,19,0.1199520833,0.1199999973,0.1199999973,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.4900000095,0.4900000095,-1.01024437,0.07914123684,-2.269055128,0.0008333333535,1.285070249,4.31833744,3.316571712,13.43313694,0,5.741647231,5.559079464,4.667604584
R,none,0,0.001,7,20,0.1158041667,0.1174999997,0.1174999997,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.4499999881,0.4499999881,-1.053583741,0.09173509479,-2.19687891,0.0008333333535,1.514829955,4.31833744,3.328880072,13.57244396,0,5.745746141,5.563193274,4.671092834
R,none,0,0.001,7,21,0.1076375,0.1108333319,0.1108333319,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.4499999881,0.4499999881,-1.021379352,0.1155786216,-2.162933826,0.0008333333535,1.196203621,4.31833744,3.324213028,13.56384373,0,5.745840101,5.563276292,4.671215254
R,none,0,0.001,7,22,0.11246875,0.112499997,0.112499997,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.4399999976,0.4399999976,-1.037005782,0.1256324053,-2.163607597,0.0008333333535,1.000001115,4.31833744,3.324213028,13.5715313,0,5.764571247,5.582433745,4.689068398
R,none,0,0.001,7,23,0.10925,0.1108333319,0.1108333319,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.4600000083,0.4600000083,-1.007375717,0.09439760447,-2.210086584,0.0008333333535,1.000001099,4.31833744,3.324213028,13.58827114,0,5.766548472,5.584370039,4.691049331
R,none,0,0.001,7,24,0.1098166667,0.1099999994,0.1099999994,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.4699999988,0.4699999988,-1.042379856,0.09349456429,-2.158004045,0.0008333333535,1.245256512,4.31833744,3.325735569,13.69413662,0,5.785757308,5.603659225,4.709564222
R,none,0,0.001,7,25,0.1092145833,0.1099999994,0.1099999994,0.9900000095,0.9900000095,-8.931028366,3.252781153,-20.91109848,0,1,0.4600000083,0.4600000083,-1.02634728,0.1105374172,-2.241697073,0.0008333333535,1.231348418,4.31833744,3.328880072,13.83976555,0,5.829510394,5.647575835,4.750963855
