arm,mode,seed,task,step,global_step,window_start,window_steps,loss,acc,advantage,confidence,online_acc_window,initial_positive_count,observed,down,up,net,conf,hist,label,correction,roundoff,conf_common,correction_common,zmean_l1,zsd_l1,outputsd_l1,gain_l1,ppos_l1,dead_l1,output_sd_ratio_l1,output_sd_ratio_n_l1,eff_rank_l1,zmean_l2,zsd_l2,outputsd_l2,gain_l2,ppos_l2,dead_l2,output_sd_ratio_l2,output_sd_ratio_n_l2,eff_rank_l2
SNA,base,1004,1,10,10,1,9,2.437580347,0.1066666692,0.005092408042,2.442672729,0.09027777612,2895,True,16.64161301,11.69303036,-4.948583126,-1.98532331,0,-2.963259697,0,-2.235174179e-07,-0.3826238513,0,-0.756349802,0.5196066499,0.6218289733,0.9396417737,0.3592166901,0,4.560137749,100,,-0.7702175975,0.340793848,0.2884379625,0.5395717621,0.3421416283,0,3.372574806,100,
SNA,base,1005,1,10,10,1,9,2.759978056,0.100833334,0.01068256516,2.7706604,0.1388888955,3581,True,24.77684593,11.24693203,-13.52991486,-11.42134094,0,-2.108574629,0,-5.73694706e-07,-1.397001624,0,-1.731781006,0.7002336383,0.7696028352,1.262086391,0.2840083241,0,5.162671089,100,,-0.4595867097,0.6021643281,0.5383486152,1.163216591,0.4157166481,0,6.820530415,100,
SNA,base,1001,1,30,30,10,20,2.413160086,0.1108333394,0.03014767356,2.443307877,0.1000000015,3285,True,15.87550545,16.85054398,0.9750388861,4.10071516,0,-3.125676394,0,-2.793967724e-07,0.3914175034,0,-1.062700987,0.6893649697,0.7287483811,1.158820271,0.327275008,0,6.651034355,100,,-0.438239187,0.5281746387,0.5920000076,1.093532324,0.4495249987,0,6.507733345,100,
SNA,base,1002,1,30,30,10,20,2.66072917,0.09916666895,0.04712534323,2.707854509,0.112499997,2812,True,18.51472473,13.84340858,-4.67131567,-5.317831516,0,0.6465156078,0,-1.99303031e-07,-0.2354393303,0,-1.119081378,0.7584429383,0.9071707129,1.264019251,0.2861166596,0,6.521569729,100,,-0.7429081202,0.6057096124,0.5822803378,1.018037081,0.3847833276,0,7.125135422,100,
SNA,base,1003,1,30,30,10,20,2.608610153,0.1050000042,0.03711462021,2.645724773,0.128124997,3529,True,15.13810444,18.90671539,3.768612623,2.051348448,0,1.717264533,0,1.529697329e-07,0.1707305163,0,-0.9675347209,0.7595219016,0.7300707102,1.533506751,0.4005833268,0,5.895874977,100,,-0.6266980171,0.5449908972,0.5604665279,1.185418129,0.3854833245,0,6.439748764,100,
SNA,base,1004,1,30,30,10,20,2.465936661,0.1058333367,0.05441271514,2.520349503,0.112499997,2895,True,19.2583847,15.68240166,-3.575982571,-1.009978652,0,-2.566003799,0,-1.098960638e-07,-0.4456223845,0,-1.294079185,1.02440536,1.26494801,1.366401792,0.3552166522,0,8.757843018,100,,-0.8933397532,0.6139615178,0.5861041546,0.8477552533,0.2628666759,0,7.566930771,100,
SNA,base,1005,1,30,30,10,20,2.637782574,0.1050000042,0.01908974163,2.656872511,0.09062500298,3581,True,17.82611656,20.3546524,2.528533459,5.371997356,0,-2.843464136,0,-3.054738045e-07,0.597612381,0,-0.8803589344,0.8677293062,0.8364534974,1.224026561,0.3900416493,0,6.663998604,100,,-0.7758745551,0.6582821012,0.6970740557,0.9903436303,0.3793832958,0,8.81674099,100,
SNA,base,1001,1,75,75,30,45,2.562827349,0.1091666669,0.07060234994,2.633429766,0.1041666642,3285,True,31.96273613,30.64697075,-1.315767765,-5.214134693,0,3.898367405,0,-6.007030606e-08,-0.04390291497,0,-0.6891162395,1.189689398,1.232049465,1.318243027,0.4376416802,0,10.10754585,100,,-0.1310692728,0.9472910166,0.9665489197,1.233810306,0.4906333089,0,12.69352818,100,
SNA,base,1002,1,75,75,30,45,2.707592964,0.1274999976,0.06952449679,2.777117491,0.1041666642,2812,True,33.37892532,36.72451782,3.345603228,-7.250977039,0,10.5965786,0,8.05594027e-08,-0.8694954515,0,-0.8691489697,0.9571201801,0.8135350943,1.184388876,0.4135249853,0,6.831625938,100,,-0.6267943382,0.7950360179,0.8137717843,1.202023268,0.4331749976,0,9.108016968,100,
SNA,base,1003,1,75,75,30,45,2.474058151,0.1150000021,0.06878039241,2.542838097,0.1000000015,3529,True,30.86630249,35.25468826,4.388385296,3.858595371,0,0.5297900438,0,5.902838893e-07,0.4521537423,0,-0.200700134,0.7115236521,0.7503878474,1.275833011,0.4540833235,0,5.573539257,100,,-0.8396964073,0.7486623526,0.8050456643,1.267435551,0.4222499728,0,9.614076614,100,
SNA,base,1004,1,75,75,30,45,2.479807377,0.125,0.05836461484,2.538172007,0.09027777612,2895,True,32.54868698,34.71721268,2.168525219,5.289298534,0,-3.120773315,0,3.059394658e-07,0.2228831202,0,-1.095108032,0.9699621201,1.040670872,1.177163601,0.361433357,0,6.998461246,100,,-0.745354116,0.761921525,0.7823373675,1.073170543,0.4079416692,0,10.72739506,100,
SNA,base,1005,1,75,75,30,45,2.497924805,0.113333337,0.05896080658,2.556885719,0.1138888896,3581,True,36.1918335,33.00535965,-3.186471224,-2.448075771,0,-0.7383932471,0,-5.345791578e-07,-0.5071058273,0,-0.9959334731,1.107692957,1.265356541,1.401622176,0.4113583267,0,8.924180984,100,,-0.9289054871,0.9110821486,0.968397975,1.454014778,0.4206999838,0,11.8126688,100,
SNA,base,1001,1,150,150,75,75,2.546926022,0.1366666704,0.1369078159,2.683833838,0.1141666695,3285,True,53.12725449,56.06721497,2.939963579,-9.264008522,0,12.203969,0,-1.303851604e-07,0.05172941089,0,-0.8459583521,1.24496007,1.281533003,1.280085325,0.4411832988,0,9.074163437,100,,-0.09349309653,1.056424856,1.054358959,1.283713222,0.4915083647,0,13.39785004,100,
SNA,base,1002,1,150,150,75,75,2.721244812,0.1075000018,0.1245385259,2.845783234,0.1058333367,2812,True,58.72241974,56.52106857,-2.201353788,-14.66647911,0,12.46512222,0,-4.023313522e-07,-0.8889166713,0,-0.4257054329,1.275104046,1.238400698,1.324545503,0.4513666928,0,9.371624947,100,,-0.5994686484,1.283383131,1.306780338,1.478833675,0.4883666933,0,16.68244171,100,
SNA,base,1003,1,150,150,75,75,2.440380812,0.1300000101,0.1314772367,2.571857929,0.1049999967,3529,True,61.64048767,60.40651703,-1.233966708,-9.585929871,0,8.351963043,0,-7.003545761e-07,-0.6233765483,0,-1.099202394,1.126416802,1.23468709,1.165172935,0.3924250007,0,8.940600395,100,,-0.4238001108,0.8145928383,0.9384025931,1.262068272,0.4637250006,0,10.89439297,100,
SNA,base,1004,1,150,150,75,75,2.421689749,0.1241666675,0.08635480702,2.508044481,0.1058333367,2895,True,60.16827393,58.78839493,-1.379866123,-13.77931309,0,12.3994503,0,-5.159527063e-07,-0.9802793264,0,-0.741358161,1.242497444,1.532966852,1.682997227,0.4285916388,0,12.16241932,100,,-0.3086348772,1.008490682,1.145923376,1.273440957,0.4950916171,0,14.25053978,100,
SNA,base,1005,1,150,150,75,75,2.514052153,0.1441666633,0.1218704879,2.63592267,0.1099999994,3581,True,58.40265274,69.64525604,11.24262714,-3.589005232,0,14.83163071,0,9.266659617e-07,-0.19144997,0,-0.1685920209,1.25094831,1.261582136,1.196434259,0.5078500509,0,9.318136215,100,,-0.6874681711,1.221365094,1.137799621,1.221577764,0.4401749969,0,13.06100559,100,
SNA,base,1001,1,300,300,150,150,2.484793663,0.1391666681,0.1691384614,2.653931856,0.1208333299,3285,True,100.5910263,95.29698181,-5.294069767,-2.880726814,0,-2.413341284,0,-6.858026609e-07,-0.3271814585,0,-1.228428721,1.265044093,0.9731711149,1.014157295,0.4088083208,0,8.071650505,100,,0.7542997599,1.091696739,1.156088948,1.369776845,0.5525750518,0,13.23692703,100,
SNA,base,1002,1,300,300,150,150,2.53584528,0.1466666758,0.1754930764,2.711338282,0.1287499964,2812,True,106.5436249,101.380806,-5.162838936,-7.600404263,0,2.437563896,0,6.733098417e-07,-0.2018946111,0,-1.669346809,1.378870606,1.260907769,1.137021303,0.3691999614,0,11.8754549,100,,-1.272713423,1.280277729,1.329386234,1.238289714,0.4259749949,0,17.04847145,100,
SNA,base,1003,1,300,300,150,150,2.59376359,0.1400000006,0.1924398839,2.786203384,0.1225000024,3529,True,117.0460052,111.1825714,-5.86344099,-1.047070384,0,-4.816368103,0,-4.831235856e-09,-0.5685549378,0,-0.2106440514,1.455163717,1.624979615,1.405131578,0.4863999784,0,12.46366596,100,,-0.2887478471,1.451637864,1.497516751,1.475703716,0.4860416651,0,18.63980484,100,
SNA,base,1004,1,300,300,150,150,2.502616882,0.1116666719,0.130148083,2.632765055,0.1150000021,2895,True,109.5199127,108.8988953,-0.6210010648,-13.11491871,0,12.49392033,0,-8.890056051e-07,-0.7079408765,0,-1.256634355,1.376945496,1.339432836,1.234376669,0.4104000032,0,10.92783546,100,,0.2781311572,0.9588238001,1.066039324,1.34995544,0.5195583105,0,14.1955595,100,
SNA,base,1005,1,300,300,150,150,2.333769083,0.1758333445,0.1709832996,2.504752636,0.119583331,3581,True,119.6811905,118.5630569,-1.118124008,-6.352903366,0,5.234775066,0,1.412117854e-06,-2.072016954,0,-0.8501140475,1.407595515,1.53393364,1.219174743,0.4195499718,0,11.00319004,100,,-0.7488713861,1.273415446,1.3123945,1.482553363,0.4601750076,0,15.60437489,100,
SNA,base,1001,1,750,750,300,450,2.283240318,0.1891666651,0.2587069869,2.541946888,0.1465277821,3285,True,291.6128845,290.3153381,-1.297558904,-52.33996201,0,51.0424118,0,-7.035996532e-07,-3.55024147,0,-1.653818607,1.357690811,1.436952353,1.071377635,0.3795749843,0,10.06132603,100,,-0.1152211055,1.076672912,1.08124423,1.164741397,0.4896083772,0,13.45595074,100,
SNA,base,1002,1,750,750,300,450,2.449528933,0.1558333337,0.2164909989,2.666019917,0.1451388896,2812,True,309.9926147,313.9952393,4.00293684,-34.38133621,0,38.38428116,0,-2.498272806e-07,-0.2313768566,0,-1.588206768,1.736202836,1.798017383,1.374408007,0.3918916583,0,14.87695122,100,,-1.586062908,1.506851315,1.51544714,1.249608994,0.3994916975,0,19.09700012,100,
SNA,base,1003,1,750,750,300,450,2.350480556,0.1625000089,0.2463011444,2.596781969,0.1452777833,3529,True,324.9638062,329.6641846,4.700297832,35.83330917,0,-31.13295555,0,-5.04340278e-07,2.135181427,0,-0.8476886749,1.583414316,1.717053056,1.445161581,0.4483416677,0,12.40000916,100,,-1.093835592,1.123474121,1.180295825,1.346840501,0.4041416943,0,13.59148884,100,
SNA,base,1004,1,750,750,300,450,2.301890135,0.1400000006,0.2004033774,2.502293587,0.1287499964,2895,True,304.3697205,307.9269714,3.557182312,-17.93157768,0,21.48875618,0,1.102802344e-06,-2.751437187,0,-1.635680556,1.792067766,1.871412754,1.238194585,0.3848249614,0,13.48831558,100,,0.01218931843,1.09972322,1.32402122,1.359743118,0.4980666637,0,17.35066795,100,
SNA,base,1005,1,750,750,300,450,2.665117979,0.1450000107,0.2515338957,2.916652203,0.1473611146,3581,True,350.4885254,330.8451538,-19.64320946,-7.983233929,0,-11.65997505,0,-7.085618563e-07,-4.012547016,0,-2.455756903,1.665636539,1.822555542,1.372873306,0.2953500152,0,13.41127968,100,,-1.224415302,1.26914382,1.368421197,1.382031918,0.4537666738,0,16.88227654,100,
SNA,base,1001,1,1500,1500,750,750,2.244427204,0.2108333409,0.4197960496,2.664222956,0.1816666722,3285,True,491.825531,495.1356506,3.310350895,-26.1049366,0,29.41527367,0,2.222659532e-07,6.454185486,0,-1.444061399,1.938105106,2.008877277,1.270853519,0.4027166665,0,14.68916607,100,,-1.113160849,1.349239469,1.525698543,1.456365585,0.3819667101,0,18.00740433,100,
SNA,base,1002,1,1500,1500,750,750,2.161398888,0.2333333343,0.3677716255,2.529170513,0.1784999967,2812,True,539.1837158,541.741333,2.558158636,-71.54548645,0,74.10361481,0,-3.285240382e-07,-5.614594936,0,-1.320041656,1.989357591,1.951057315,1.147161126,0.4329499602,0,15.10195732,100,,-0.5372611284,1.300809622,1.424778938,1.17118156,0.4874166846,0,17.95472527,100,
SNA,base,1003,1,1500,1500,750,750,2.342449903,0.2191666663,0.4743115306,2.816761494,0.1822499931,3529,True,554.8797607,552.6315918,-2.248554468,24.1703167,0,-26.41888618,0,-2.470609616e-06,3.414343834,0,-1.199905157,1.929424644,2.077302694,1.402318954,0.4288166761,0,15.17697906,100,,-0.8345003128,1.554878116,1.633824468,1.344020844,0.4289416373,0,19.32222748,100,
SNA,base,1004,1,1500,1500,750,750,2.196165562,0.1983333379,0.3149880767,2.511153698,0.168750003,2895,True,523.50177,514.3272705,-9.174146652,-91.5241394,0,82.34999084,0,-4.103640094e-07,-11.97989368,0,-1.796508431,2.026174068,1.929863095,1.187840939,0.3654833138,0,15.12521935,100,,-0.7806743979,1.431466579,1.646444321,1.52235043,0.4366750121,0,20.9478569,100,
SNA,base,1005,1,1500,1500,750,750,2.363461494,0.2058333457,0.3844481111,2.747909784,0.1738333404,3581,True,600.7838745,600.1484375,-0.635453999,30.88630676,0,-31.5217247,0,1.560722012e-06,2.301427603,0,-2.043169022,1.887855768,1.949117064,1.246855021,0.3457083106,0,12.64907742,100,,0.02740759589,1.351116061,1.538741231,1.363434315,0.5113333464,0,17.56469154,100,
SNA,base,1001,1,3000,3000,1500,1500,1.866308689,0.3525000215,1.089805365,2.956114054,0.2614583373,3285,True,1056.138794,1046.156982,-9.981706619,-48.97008133,0,38.98831177,0,-3.263587132e-06,0.7950100303,0,-1.124866843,2.487112999,2.675843954,1.742298245,0.4264833331,0,21.01146126,100,,-1.291924834,2.103480816,2.041738749,1.126209974,0.3799916804,0,26.58662987,100,
SNA,base,1002,1,3000,3000,1500,1500,1.849716425,0.3566666842,1.087030292,2.936746597,0.2790416777,2812,True,1158.084351,1147.584229,-10.50041008,-105.7838135,0,95.28335571,0,-1.390289981e-07,-14.2912178,0,-2.367779255,2.62053299,2.766721249,1.11734128,0.3324999809,0,20.02820015,100,,-0.6169016957,2.026369095,2.001784563,1.184426665,0.4156416953,0,25.55266762,100,
SNA,base,1003,1,3000,3000,1500,1500,1.746705413,0.410833329,1.148003817,2.894709587,0.2798333466,3529,True,1178.196655,1166.214111,-11.98235798,345.4154053,0,-357.3976746,0,-4.028559488e-06,27.72371674,0,-2.1004107,2.676767826,2.944810629,1.530676961,0.379524976,0,22.64648247,100,,-1.063941479,2.177112341,2.101835966,1.135565519,0.3881416619,0,23.2949276,100,
SNA,base,1004,1,3000,3000,1500,1500,1.749572992,0.3858333528,1.180138707,2.92971158,0.2504583299,2895,True,1134.409302,1126.613037,-7.796471119,-248.8239136,0,241.027359,0,2.307380782e-06,-30.2142067,0,-2.536359549,2.847846508,3.253225327,1.419934154,0.375908345,0,26.86934471,100,,-1.169734716,2.187162638,2.049987793,1.056962252,0.4015166759,0,28.54898643,100,
SNA,base,1005,1,3000,3000,1500,1500,1.74920392,0.4025000036,1.198159814,2.947363853,0.2780416608,3581,True,1241.053833,1240.247437,-0.8061059713,-161.859375,0,161.0532837,0,4.969188012e-07,-26.76864433,0,-1.551119804,2.658623219,2.830281973,1.43527329,0.4202416837,0,21.04990959,100,,-0.5996384621,2.182115793,2.367168665,1.333676457,0.4640166759,0,26.79720879,100,
SNA,base,1001,1,5000,5000,3000,2000,0.9113277197,0.6816666722,3.715733767,4.62706089,0.4935937524,3285,True,1554.847168,1553.817261,-1.032641411,-881.144104,0,880.1108398,0,-3.597786417e-06,-119.8956146,0,-3.538463116,4.037825108,4.000160217,1.495667458,0.3533333242,0,33.53184509,100,,-2.875069618,3.823734283,3.492485285,1.019016743,0.3338166773,0,41.94550705,100,
SNA,base,1002,1,5000,5000,3000,2000,0.623760581,0.8033333421,4.992024899,5.615785599,0.54618752,2812,True,1668.088745,1652.027222,-16.0618782,-2290.16748,0,2274.104736,0,1.424457878e-06,-290.0064697,0,-2.565783024,4.163058758,4.983223438,1.639224052,0.3402999938,0,38.68795395,100,,-2.01700902,4.394809723,4.160373688,1.032678604,0.3777249753,0,55.25655365,100,
SNA,base,1003,1,5000,5000,3000,2000,0.8578780293,0.7058333755,4.211163044,5.069041252,0.5339062214,3529,True,1732.742798,1719.647339,-13.0955267,-621.1322632,0,608.0371094,0,-2.503686119e-06,-104.680275,0,-2.960510015,3.995886087,4.265331745,1.311114788,0.3265166879,0,32.44911194,100,,-1.328795791,3.665435076,3.399704933,1.04832375,0.3883500099,0,42.63997269,100,
SNA,base,1004,1,5000,5000,3000,2000,0.952277422,0.676666677,4.461490154,5.413767815,0.5150937438,2895,True,1709.461914,1691.579834,-17.88107872,-1984.015259,0,1966.134277,0,-4.512257874e-06,-287.5542297,0,-3.170428991,4.415166855,4.74702692,1.325227737,0.3377666473,0,40.34833145,100,,-1.409543872,3.886125088,3.643580198,0.9932926893,0.4022000134,0,50.99411774,100,
SNA,base,1005,1,5000,5000,3000,2000,0.6168556809,0.8091666698,4.488564491,5.105420113,0.5301874876,3581,True,1838.833008,1825.662842,-13.17131996,-1919.291992,0,1906.119507,0,2.342974767e-06,-218.9803314,0,-4.092200756,4.091170788,4.297944069,1.226335049,0.3331500292,0,32.50009918,100,,-1.614595532,3.675292492,3.647695303,1.05294919,0.3928583562,0,43.80110168,100,
SNA,base,1001,1,7500,7500,5000,2500,0.2752966881,0.8966667056,8.734526634,9.009822845,0.7900249958,3285,True,1820.431763,1813.120117,-7.312308788,-1894.162964,0,1886.848389,0,-7.5729331e-06,-307.7518005,0,-5.301985741,5.755046844,5.709655762,1.413547158,0.3488666415,0,45.18202209,100,,-3.819974899,6.057562828,5.368849754,0.9207367301,0.3203916848,0,68.69994354,100,
SNA,base,1002,1,7500,7500,5000,2500,0.4880228937,0.8375000358,9.688767433,10.17679024,0.8237000108,2812,True,1877.301392,1868.573608,-8.728179932,-6045.429199,0,6036.684082,0,-5.275011063e-06,-870.7828369,0,-3.608843565,5.299282074,5.837300301,1.388450503,0.3391750157,0,45.81084824,100,,-3.873385906,6.843957424,5.892532349,0.8669022918,0.3269000053,0,76.98771667,100,
SNA,base,1003,1,7500,7500,5000,2500,0.194627583,0.9408333302,10.12391567,10.31854439,0.82387501,3529,True,1941.254028,1931.12561,-10.12822056,-5250.149902,0,5240.018066,0,-6.61611557e-06,-681.7737427,0,-5.374886513,5.371805668,5.654380322,1.438297749,0.346450001,0,42.91637421,100,,-2.357076406,5.964369774,5.506335735,1.02091074,0.3701000214,0,69.78717041,100,
SNA,base,1004,1,7500,7500,5000,2500,0.1948592961,0.9416666627,9.557271004,9.752130508,0.82099998,2895,True,1949.950684,1940.666504,-9.282891273,-6234.606445,0,6225.327148,0,7.808208466e-06,-905.5830688,0,-4.251934528,5.85249567,5.880661011,1.129705548,0.3131916821,0,50.66903687,100,,-3.590320826,6.903234005,5.507836342,0.8522130251,0.3334999681,0,74.53186035,100,
SNA,base,1005,1,7500,7500,5000,2500,0.1996428668,0.9341666698,9.484867096,9.684510231,0.8059999943,3581,True,2131.131592,2121.565186,-9.565626144,-6578.597168,0,6569.043457,0,8.940696716e-07,-776.3231201,0,-4.678776741,5.524084568,5.673029423,1.069204688,0.3180666566,0,40.90601349,100,,-3.875713825,5.989296436,5.618976116,0.8310486674,0.3431000113,0,68.32717896,100,
SNA,base,1001,1,10000,10000,7500,2500,0.07232426107,0.9766666889,12.71649933,12.78882313,0.8961250186,3285,True,1590.60376,1594.742798,4.133793831,-1602.811646,0,1606.945312,0,-3.838096745e-06,-294.0794067,0,-3.917222261,6.595090389,6.075676918,1.499962211,0.3734083474,0,52.56088638,100,,-4.580801487,8.021700859,6.923669815,0.9126812816,0.3135499954,0,88.39677429,100,
SNA,base,1002,1,10000,10000,7500,2500,0.1133021861,0.9700000286,11.86171246,11.97501469,0.8987500072,2812,True,1810.560547,1797.821411,-12.73958111,-6702.716309,0,6689.973145,0,8.344650269e-07,-1033.051392,0,-5.977582455,6.366466522,6.335916519,1.175498128,0.2892333567,0,49.37369537,100,,-5.605819702,8.179120064,6.7942729,0.7539716959,0.2687666714,0,86.35407257,100,
SNA,base,1003,1,10000,10000,7500,2500,0.004196288995,1,14.80202866,14.80622387,0.9254999757,3529,True,1451.208496,1451.096069,-0.1147821993,-7174.880859,0,7174.772461,0,1.434562728e-05,-980.2088013,0,-3.370528698,5.857997894,6.355099201,1.581689119,0.3772333562,0,50.03786087,100,,-1.976561785,7.805443764,7.209758759,1.146157742,0.406616658,0,88.4950943,100,
SNA,base,1004,1,10000,10000,7500,2500,0.07167497277,0.9825000167,13.67600918,13.74768257,0.9156749845,2895,True,1669.950806,1666.867554,-3.081833839,-9416.603516,0,9413.515625,0,-1.072883606e-05,-1268.984375,0,-3.42667079,6.611560822,6.967583179,1.11073494,0.3315750062,0,56.95740891,100,,-5.023869514,8.844974518,7.358258247,0.8483142257,0.3243416548,0,94.475914,100,
SNA,base,1005,1,10000,10000,7500,2500,0.03978066891,0.9941666722,13.30055237,13.34033298,0.9017249942,3581,True,1847.514648,1844.121582,-3.391875505,-9041.442383,0,9038.050781,0,-2.670288086e-05,-1091.090332,0,-4.464746475,6.474514961,6.499951363,1.264800668,0.3380999565,0,51.2790184,100,,-3.654905796,7.88079834,6.777690887,0.8906202316,0.3321916759,0,84.11214447,100,
SNA,base,1001,1,15000,15000,10000,5000,0.007860363461,0.9991666675,14.35951519,14.36737633,0.9412500262,3285,True,2288.423584,2283.52832,-4.896931648,-3006.391357,0,3001.489746,0,-5.191424862e-06,-441.914917,0,-4.21475172,7.077589512,7.057478905,1.213404894,0.3509666622,0,55.16032028,100,,-4.715402603,8.845018387,7.516641617,0.8496029973,0.3087166846,0,96.34619904,100,
SNA,base,1002,1,15000,15000,10000,5000,0.0003106894146,1,19.16226387,19.16257477,0.9913250208,2812,True,594.2062988,598.1867065,3.97917819,-29605.61914,0,29609.56445,0,1.112557948e-05,-4624.424805,0,-2.051714659,6.77741003,7.619178295,1.76709187,0.3945083618,0,63.32183075,100,,-3.053402185,10.50391197,10.10934448,1.094463348,0.4026000202,0,126.3111954,100,
SNA,base,1003,1,15000,15000,10000,5000,0.000712727604,1,17.43229675,17.4330101,0.984487474,3529,True,643.9794312,634.1135254,-9.865103722,-7079.374512,0,7069.481445,0,3.549875692e-05,-2603.215088,0,-1.722198486,6.377581596,7.160983562,1.729199052,0.4119333625,0,56.11598587,100,,0.1467008889,8.49892807,8.757514,1.496604204,0.4802000225,0,108.1843109,100,
