arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,two_alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,two_alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,two_alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,two_alpha_W_med_f2,pool
SNA_avg,7,0.001,1,none,0.9690875,1,1,0,0,0.0062004379,0.2780518532,-0.3403606713,1.054682255,1.220730186,11.12878854,0,0,-0.40508461,0.9780783057,-0.8071269393,0.7662245631,1.141063094,14.42915111,0,0,-1.465883017,4.64094162,-5.203743935,0.8174219728,83.55052274,0,0,0.05929757655,6.094733715,-3.076729774,1.001618862,70.12339792,0.7568992972,1.649358273,2.850960016,1.078955293,1.131372213,2.119706631,1.055351615,3,0.3125,1.200000048,0.5973094106,0.3992814124,0.9662415981,0,1.200000048,0.1344516128,0.09822262079,0.1717240959,0,1.200000048,0.1017467454,0.05678541586,0.1378140002,0,1.200000048,avg
SNA_avg,7,0.001,2,none,0.9765625,1,1,0,0,-0.0511684604,0.2735291421,-0.4470200837,0.8730793595,1.089149952,11.75379433,0,0,-0.3479919136,1.221399903,-0.9854399562,0.8241032958,1.269878745,14.61414609,0,0,-3.006720543,5.372950554,-10.70933628,0.706712544,83.37293775,0,0,-1.895602703,7.914868355,-16.33349228,0.859380722,75.10047896,0.8565274477,2.021112204,3.57869935,1.31630969,1.240229964,1.8876369,0.8601421714,3,0.1875,1.200000048,0.4900504649,0.3604913354,0.7748424411,0,1.200000048,0.114346616,0.08568930626,0.1426500231,0,1.200000048,0.07839746028,0.05489979312,0.1178053394,0,1.200000048,avg
SNA_avg,7,0.001,3,none,0.97750625,1,1,0,0,-0.04327832907,0.2896971405,-0.7066680193,0.9463549256,1.169614434,12.08253352,0,0,-0.4457835555,1.127246618,-0.619944334,0.7999949455,1.288046718,14.51384865,0,0,-2.891957998,5.342826366,-11.96035576,0.6957912445,85.32104997,0,0,-3.291778326,8.618079185,-19.82589149,0.7750913501,77.31236185,0.8384656906,2.223294973,4.201804638,1.485494852,1.34185636,2.015331745,1.200276136,3,0.125,1.200000048,0.5026836991,0.3159668744,0.7726985812,0,1.200000048,0.1154473349,0.08527375758,0.1446402967,0,1.200000048,0.07128497958,0.05002997443,0.1048467681,0,1.200000048,avg
SNA_avg,7,0.001,4,none,0.9729541667,1,1,0,0,0.003713949583,0.2468087077,-0.1713665873,0.9825840592,1.243926048,11.56328275,0,0,-0.4244424403,1.151888371,-0.876404345,0.7842417955,1.266596913,14.761645,0,0,-3.157022953,5.542492867,-17.14118195,0.7190608978,82.84792883,0,0,-6.416566849,9.783559799,-25.16043282,0.6880264282,77.36553914,0.8743531108,2.355227947,4.714963913,1.677825928,1.406378031,2.308581591,0.9995499253,3,0.3125,1.200000048,0.504190743,0.3316334784,0.6380366683,0,1.200000048,0.1116730943,0.0802340582,0.1494749933,0,1.200000048,0.06296437234,0.04568045586,0.09499750286,0,1.200000048,avg
SNA_avg,7,0.001,5,none,0.9702666667,1,1,0,0,-0.03414096311,0.2241791338,-0.2776713669,0.933006227,1.12550056,11.77496541,0,0,-0.2980879843,1.006025314,-0.7789987326,0.8126301169,1.294431329,14.50230339,0,0,-3.861917496,5.160149574,-16.31830788,0.6640745401,83.15561234,0,0,-9.118328094,10.18637371,-27.24014854,0.6222240329,77.08797226,0.8213117719,2.525814295,5.288063526,1.848932505,1.499468684,2.658797741,1.005936027,3,0.4375,1.200000048,0.5777856112,0.3027950525,0.8075431585,0,1.200000048,0.1198413,0.08896196634,0.1591803133,0,1.200000048,0.06077221408,0.04676086083,0.07975208014,0,1.200000048,avg
SNA_avg,7,0.001,6,none,0.96229375,1,1,0,0,0.007949429564,0.2035625726,-0.19406192,1.002809882,1.294075489,11.97650125,0,0,-0.4777730405,1.081509948,-0.8435419202,0.710447073,1.204790831,14.61628015,0,0,-5.72820425,5.391504765,-14.69184303,0.583951354,78.40470932,0,0,-11.23365593,10.42567062,-34.74972153,0.6107652187,75.91514786,0.8841838241,2.741249323,5.761880398,1.976444602,1.567677021,2.891705513,1.318072557,3,0.4375,1.199999928,0.5463169217,0.3001435995,0.9109974504,0,1.200000048,0.1154242009,0.08628629893,0.1480182409,0,1.200000048,0.05925465375,0.04363185912,0.08321286738,0,1.200000048,avg
SNA_avg,7,0.001,7,none,0.960925,1,1,0,0,-0.07860863209,0.2033066154,-0.2209632993,0.8321031928,1.101017237,11.60481057,0,0,-0.4767480493,0.8478378057,-0.7214080691,0.6700332165,1.136626959,14.91158622,0,0,-3.905451298,4.472993851,-12.76245117,0.6364629269,79.03072717,0,0,-8.046600342,9.525466919,-27.73657036,0.6158337593,77.37629546,0.9235490561,2.972011328,6.283808708,2.102531195,1.632124305,2.78349185,1.478310943,3,0.4375,1.200000048,0.6574571133,0.3829253316,0.9351983666,0,1.200000048,0.1382897645,0.09312937409,0.1836528927,0,1.200000048,0.06494887918,0.04886252806,0.09396764636,0,1.200000048,avg
SNA_avg,7,0.001,8,none,0.9597791667,1,1,0,0,-0.07663627714,0.2133320123,-0.2284595072,0.8523527384,1.05067575,12.47318757,0,0,-0.4897126257,0.952003479,-0.8085004091,0.7069711089,1.151633382,14.99249715,0,0,-4.833485603,4.87417984,-16.24390602,0.5931693912,80.48667168,0,0,-11.3842926,10.90040207,-34.21680832,0.5696937442,78.09395008,0.9608380795,3.167034864,6.76760006,2.200053453,1.665159106,2.54253602,1.404950738,3,0.375,1.200000048,0.6311362386,0.378908664,0.8776041865,0,1.200000048,0.1271356493,0.0908985436,0.1506700963,0,1.200000048,0.05700801685,0.04259096086,0.0807665363,0,1.200000048,avg
SNA_avg,7,0.001,9,none,0.960375,1,1,0,0,-0.04263353348,0.1732481718,-0.3400479555,0.8339437246,1.047314048,11.83459598,0,0,-0.3590510488,0.7000733018,-0.5741505027,0.7560038567,1.199498415,14.99524552,0,0,-3.696550369,3.867487431,-13.88859749,0.6707280874,81.16402275,0,0,-8.365486145,9.102109909,-27.31985092,0.6835862994,78.04392262,0.8914753199,3.040197611,7.0841856,2.310176373,1.715984941,3,1.358882546,3,0.625,1.038582444,0.7890607119,0.4645395577,1.205727696,0,1.200000048,0.1603907943,0.1185918972,0.2013441622,0,1.200000048,0.06767255068,0.05120728537,0.09295815974,0,1.200000048,avg
SNA_avg,7,0.001,10,none,0.9590895833,1,1,0,0,-0.05347676575,0.1697029918,-0.3679461479,0.8815931678,1.095566273,12.81822048,0,0,-0.345084399,0.7064182758,-0.6505473852,0.6943206787,1.162290454,15.14322861,0,0,-2.901447058,3.46985054,-8.12640667,0.6814460158,83.03945147,0,0,-7.30421257,8.619171143,-26.09631538,0.6262767911,78.20440703,0.8954833746,3.125335932,7.421535969,2.42562604,1.835883737,3,1.384805083,3,0.6875,1.016104698,0.8387994766,0.5387887955,1.18033874,0,1.200000048,0.1790605932,0.1284525096,0.2213384956,0,1.200000048,0.071577847,0.04985500872,0.106932871,0,1.200000048,avg
