act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
R,none,0,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0,cap2
R,none,0,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,0,cap2
R,none,0,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0,cap2
R,none,0,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0,cap2
R,none,0,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0,cap2
R,none,0,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,0,cap2
R,none,0,0,1,W1,2,78400,48.24442279,6.945820527,5.761751502,1.205505049,0.8393724353,3.776066637,0.04824442279,0.01425867924,0.001402019454,0.01285665979,0,cap2
R,none,0,0,1,b1,1,100,0.05608772594,0.2368284737,0.2109972727,1.122424336,0.9312720626,0.08680981095,5.608772594e-05,7.535943277e-06,6.672509422e-07,6.868692335e-06,0,cap2
R,none,0,0,1,W2,2,10000,36.36318088,6.030189125,5.78005976,1.043274529,0.9685524567,1.501587069,0.03636318088,0.002254763725,6.256469918e-05,0.002192199026,0,cap2
R,none,0,0,1,b2,1,100,0.3319393159,0.5761417499,0.5586943256,1.031228927,0.9803681642,0.1137667924,0.0003319393159,1.294288306e-05,3.04412615e-07,1.263847044e-05,0,cap2
R,none,0,0,1,W3,2,1000,3.733945372,1.93234194,1.805810489,1.070069064,0.9608315155,0.5379243658,0.003733945372,0.0002893626233,1.601020802e-05,0.0002733524153,0,cap2
R,none,0,0,1,b3,1,10,0.03886089735,0.1971316752,0.2005723138,0.9828458944,0.9904710827,0.02766529763,3.886089735e-05,7.653686932e-07,1.183799427e-08,7.535306989e-07,0,cap2
R,none,0,0,2,W1,2,78400,64.59855916,8.037322885,5.761751502,1.394944381,0.7274554368,5.515504388,0.06459855916,0.03042078866,0.005178225118,0.02524256354,0,cap2
R,none,0,0,2,b1,1,100,0.05794322434,0.2407139887,0.2109972727,1.140839337,0.891953957,0.1088962773,5.794322434e-05,1.18583992e-05,8.830832066e-07,1.097531599e-05,0,cap2
R,none,0,0,2,W2,2,10000,39.74767986,6.304576105,5.78005976,1.090745834,0.9343212455,2.249865242,0.03974767986,0.005061893609,0.0002751173957,0.004786776213,0,cap2
R,none,0,0,2,b2,1,100,0.3497750252,0.5914178093,0.5586943256,1.058571355,0.9656644694,0.1541468139,0.0003497750252,2.376124023e-05,1.070826388e-06,2.269041384e-05,0,cap2
R,none,0,0,2,W3,2,1000,4.397815325,2.09709688,1.805810489,1.161305072,0.9137598999,0.8590828259,0.004397815325,0.0007380233017,8.484776173e-05,0.00065317554,0,cap2
R,none,0,0,2,b3,1,10,0.03032125875,0.1741300053,0.2005723138,0.8681657105,0.9833354741,0.04316520292,3.032125875e-05,1.863234743e-06,6.991956784e-07,1.164039065e-06,0,cap2
R,none,0,0,3,W1,2,78400,81.05242314,9.002911926,5.761751502,1.562530408,0.6478191272,6.858728355,0.08105242314,0.04704215464,0.01050512089,0.03653703375,0,cap2
R,none,0,0,3,b1,1,100,0.06509734265,0.2551418089,0.2109972727,1.209218515,0.8396032667,0.1386304728,6.509734265e-05,1.9218408e-05,1.948740074e-06,1.726966792e-05,0,cap2
R,none,0,0,3,W2,2,10000,43.67423174,6.608648253,5.78005976,1.143352928,0.8970361853,2.924493308,0.04367423174,0.008552661107,0.0006865588914,0.007866102216,0,cap2
R,none,0,0,3,b2,1,100,0.3849415653,0.6204365925,0.5586943256,1.110511713,0.9375196461,0.2170893548,0.0003849415653,4.712778795e-05,3.812107526e-06,4.331568043e-05,0,cap2
R,none,0,0,3,W3,2,1000,5.057556768,2.248901236,1.805810489,1.245369461,0.8760085903,1.097000373,0.005057556768,0.001203409819,0.0001963294098,0.00100708041,0,cap2
R,none,0,0,3,b3,1,10,0.02663808485,0.1632117791,0.2005723138,0.8137303502,0.9606260968,0.06303712535,2.663808485e-05,3.973679172e-06,1.395809549e-06,2.577869623e-06,0,cap2
