seed,shadow,s,mean_shift,rms_total,rms_unit,rms_image,dead_share,between_own_labels,between_arm_labels
1,N2 (R2dyn_10),75,-4.757759431126843,5.087022367433645,1.1305288076936195,1.4012231718283277,0.0,0.008244407312146446,0.007996046919782675
1,N2 (R2dyn_10),150,-4.735354554817613,5.07001030271693,1.1425215072859063,1.40572625898965,0.0,0.00871516833021416,0.008082213748613586
1,N2 (R2dyn_10),300,-4.422364162557088,4.802389868970616,1.2517710492382268,1.392376711817382,0.0,0.010822905263809423,0.008322376375392918
1,N2 (R2dyn_10),750,-3.8553659775797984,4.324964085989916,1.3508424744464322,1.4201028600964778,0.0,0.02700922310964623,0.008313780562210236
1,N2 (R2dyn_10),1500,-2.9783503125498276,3.69765201244465,1.4536925751536862,1.6397675804251532,0.0,0.06738571627618582,0.007178961624294684
1,N2 (R2dyn_10),3000,-1.4926285567430304,2.846641890890387,1.332897043103141,2.024553165282187,0.0,0.10121931908054352,0.007366600843153208
1,N2 (R2dyn_10),6000,-0.6024548229504638,2.6042508721272792,1.1375310466551825,2.2638891115014856,0.0,0.11661272785013221,0.007655090608869376
1,N5 (S2dyn_5r),0,0.0,0.0,0.0,0.0,0.07570833333333334,,
1,N5 (S2dyn_5r),75,-13.021423704473085,14.280269898316584,3.9181313168697693,4.360834789477536,0.6117333333333334,0.007822100271637829,0.010151868755138455
1,N5 (S2dyn_5r),150,-12.824689942802582,14.144717918183755,4.1021585089639565,4.332743752323865,0.6043,0.00797640102767579,0.010275398440124133
1,N5 (S2dyn_5r),300,-12.349954422216738,13.683909707060124,4.074527773397417,4.2574915224761885,0.5815166666666667,0.008215910815201781,0.010357742434020363
1,N5 (S2dyn_5r),750,-10.934622629065066,12.308834139565908,3.9064016992066875,4.084293280326045,0.5138333333333334,0.0089586886939381,0.009871363298899294
1,N5 (S2dyn_5r),1500,-9.299366390891233,11.01134756409819,4.118871793927273,4.219769549456941,0.4327916666666667,0.011166028202145007,0.00831645110272616
1,N5 (S2dyn_5r),3000,-7.4196920299182105,9.89149389579807,4.310162766171579,4.920601447067912,0.358175,0.017187621339824953,0.00730040394633099
1,N5 (S2dyn_5r),6000,-5.296658402300157,9.257692261282571,4.310751652508992,6.25041566332555,0.29849166666666666,0.02346686046806629,0.007240845095185277
1,N20 (S2dyn_20r),0,0.0,0.0,0.0,0.0,0.996625,,
1,N20 (S2dyn_20r),75,-6.099836631155821,9.39287127058842,6.194268862274195,3.5565512847300935,0.999525,0.0074673573318109554,0.009389210291299722
1,N20 (S2dyn_20r),150,-6.6039118054678045,10.470458278173037,7.10459135609897,3.9425406888717163,0.9995,0.007422017557670832,0.009475284577028344
1,N20 (S2dyn_20r),300,-6.74535472432226,11.01782691691946,7.663613347367529,4.1426718523567185,0.9994333333333333,0.00742034386874755,0.009448905689276204
1,N20 (S2dyn_20r),750,-6.9043320965138575,11.073426902087416,7.5800891643821995,4.182490874698645,0.9994333333333333,0.007623511193099089,0.009335159235334874
1,N20 (S2dyn_20r),1500,-6.830208890036742,11.005678523281013,7.544510086461549,4.189698537073038,0.9994583333333333,0.007734118231331265,0.009242964418804227
1,N20 (S2dyn_20r),3000,-5.989230205355088,11.405323264343057,8.545714881449525,4.602312188063664,0.9992833333333333,0.00735965409375125,0.00874538883603918
1,N20 (S2dyn_20r),6000,-6.113842096428076,12.812235597562104,9.934621599375848,5.29883095640882,0.9991166666666667,0.008503096064858287,0.0084259458755818
2,N10 (S2dyn_10r),0,0.0,0.0,0.0,0.0,0.9578166666666666,,
2,N10 (S2dyn_10r),75,-13.955888212348404,16.403262348548335,6.98281860880233,5.053755450781349,0.9942583333333334,0.008497166736595263,0.006535971025491229
2,N10 (S2dyn_10r),150,-14.453235114573447,17.027141676751185,7.307981385742434,5.255564333985488,0.9946,0.008408244933598453,0.00650172360885292
2,N10 (S2dyn_10r),300,-13.588083450654654,16.591388578842782,8.023159155540112,5.125141976284437,0.993275,0.008192087634738679,0.0066041452064610874
2,N10 (S2dyn_10r),750,-13.231579453906052,16.21334788015342,7.885945549771365,5.060614332656454,0.9930333333333333,0.008079808261184795,0.006760383201766036
2,N10 (S2dyn_10r),1500,-12.081125904183594,15.55798587056403,8.475295847828711,4.92612236223498,0.9898666666666667,0.007978289856403635,0.007040900531222134
2,N10 (S2dyn_10r),3000,-9.538144838783618,14.567336049275154,9.698102474162583,5.213240931276672,0.9824416666666667,0.006899325387568929,0.006731865298945468
2,N10 (S2dyn_10r),6000,-5.845036189440087,14.462851741618422,11.62030850087363,6.322820793656482,0.9701166666666666,0.007230324470299287,0.007230734504529117
2,N2 (R2dyn_10),0,0.0,0.0,0.0,0.0,0.0,,
2,N2 (R2dyn_10),75,-5.244391203700749,5.596550876384062,1.2459160786995693,1.505136452066494,8.333333333333333e-05,0.009180798385489334,0.007448770753470396
2,N2 (R2dyn_10),150,-5.219842839614665,5.598375135524566,1.335441542814194,1.5204080943974398,0.0001,0.010062422298833102,0.00746019773873844
2,N2 (R2dyn_10),300,-4.8989166341240225,5.317308807817926,1.4223695758843706,1.5004177948823358,7.5e-05,0.012665169305450287,0.0075873106215362295
2,N2 (R2dyn_10),750,-4.2073053129555325,4.753849563563295,1.5971705800459588,1.531898761277239,1.6666666666666667e-05,0.02722279984284104,0.007830414751959785
2,N2 (R2dyn_10),1500,-3.294255584579613,4.106880597046154,1.677126856327339,1.7892998322376783,0.0,0.059614675948211515,0.007742524764885401
2,N2 (R2dyn_10),3000,-1.604954421007573,3.1439555820962783,1.4290310703469642,2.2948743339594015,0.0,0.08968038569819818,0.00738731423707099
2,N2 (R2dyn_10),6000,-1.0600734773392415,3.1043348856420367,1.2820039816009108,2.620993150699837,0.0,0.10676482922152124,0.007158611215660438
2,N5 (S2dyn_5r),0,0.0,0.0,0.0,0.0,0.09781666666666666,,
2,N5 (S2dyn_5r),75,-14.692311937515564,15.970744596374406,3.7458286189186607,5.016913478529394,0.6824583333333333,0.006023915232939755,0.00853559589541387
2,N5 (S2dyn_5r),150,-14.562894119753505,15.854699767375589,3.7916842616886792,4.991668060892149,0.675075,0.005997337173994056,0.008477982548017597
2,N5 (S2dyn_5r),300,-13.864709063615761,15.22687546092763,4.018659802784828,4.845405274419513,0.6463833333333333,0.005964726980498381,0.00855262406303599
2,N5 (S2dyn_5r),750,-12.957587681461577,14.357731564349153,4.037054698303837,4.684822997088159,0.6084333333333334,0.006343730519874396,0.008429665881197838
2,N5 (S2dyn_5r),1500,-10.948828314749115,12.577762169718428,4.157035738240923,4.587190164265681,0.5209166666666667,0.007782845490061473,0.008254774234113825
2,N5 (S2dyn_5r),3000,-8.590311912950712,10.89570310595635,4.218819034749245,5.2081141849427,0.4289833333333333,0.013273281665785,0.008621864686954882
2,N5 (S2dyn_5r),6000,-7.477294611071056,11.145335356308426,4.817441780825923,6.7157144215771405,0.397975,0.016039273129530476,0.008153809139185678
2,N20 (S2dyn_20r),0,0.0,0.0,0.0,0.0,0.993175,,
2,N20 (S2dyn_20r),75,-9.790325275441756,15.56101012174803,10.805833306185884,5.434016338686771,0.9995583333333333,0.00498812761779473,0.00702927146577488
2,N20 (S2dyn_20r),150,-10.281091470511754,16.164966576110313,11.04255326592321,5.802354690208341,0.999575,0.005206913624495169,0.007053006809030213
2,N20 (S2dyn_20r),300,-9.911765659868468,15.992831447646545,11.18336829941448,5.697353130738498,0.999525,0.0051807736964505306,0.006912623049307205
2,N20 (S2dyn_20r),750,-9.23165353309686,15.557631209059998,11.208630665174505,5.584179482581812,0.9993916666666667,0.005226294995703717,0.007107745157796259
2,N20 (S2dyn_20r),1500,-8.376111178633323,15.527992527246747,11.816341508785156,5.597623316834179,0.9970833333333333,0.0053180120218024075,0.007136956070860372
2,N20 (S2dyn_20r),3000,-7.235362006044885,15.160447854748432,12.03263646851551,5.718773943301055,0.9976833333333334,0.005768891217333495,0.007059353724163673
2,N20 (S2dyn_20r),6000,-4.523003481449125,16.076467231094174,13.94843678705684,6.590625868362078,0.995225,0.0065220171681383225,0.007300342676002211
3,N10 (S2dyn_10r),0,0.0,0.0,0.0,0.0,0.940825,,
3,N10 (S2dyn_10r),75,-17.251099310100063,20.122326281899404,8.192753985458483,6.339272018302951,0.9950333333333333,0.007454813812880523,0.006505378475906758
3,N10 (S2dyn_10r),150,-17.9443512936582,20.90304577660198,8.46044815441777,6.584709288564998,0.9952666666666666,0.007573833355513442,0.006359421070761517
3,N10 (S2dyn_10r),300,-17.429760355300377,20.61781078939856,8.866850609637412,6.532728064952005,0.9943583333333333,0.007588097079020703,0.006385901682133051
3,N10 (S2dyn_10r),750,-16.67474980381881,20.287323567150196,9.604184529787236,6.425562700346781,0.993125,0.007791743358179861,0.006468157089907367
3,N10 (S2dyn_10r),1500,-15.2164114936315,19.245997409270636,9.999820316852885,6.234808029505603,0.9899333333333333,0.008045347165640178,0.006453877772676837
3,N10 (S2dyn_10r),3000,-14.932187122093932,19.23163595256241,10.217017128101292,6.5190620618880395,0.9883083333333333,0.00798406273685348,0.006757204608947627
3,N10 (S2dyn_10r),6000,-11.261842415259762,18.851884030046694,13.222085881712719,7.330817269090733,0.9718583333333334,0.00773733986427522,0.006949051638863418
3,N2 (R2dyn_10),0,0.0,0.0,0.0,0.0,0.0,,
3,N2 (R2dyn_10),75,-5.134072122169389,5.454509322634646,1.226774640876703,1.3740448957633116,0.0001,0.007950022277006329,0.007799696923511993
3,N2 (R2dyn_10),150,-5.12003583571925,5.456385720724045,1.2894956602557586,1.376437109516267,0.0001,0.008491906935982117,0.0077451586219009294
3,N2 (R2dyn_10),300,-4.810550462606543,5.173409713712032,1.3393865058845134,1.3523372732053411,5e-05,0.010522930617934922,0.007748010286622737
3,N2 (R2dyn_10),750,-4.044927792186847,4.508408216204144,1.4722801855960037,1.3404084657420166,8.333333333333334e-06,0.023614584338803056,0.008307359523120955
3,N2 (R2dyn_10),1500,-2.989114764387745,3.663205603478373,1.4104226988663016,1.579549312049878,0.0,0.06138476344805177,0.00813773139452019
3,N2 (R2dyn_10),3000,-1.428550767097948,2.8873626697521164,1.3663594402377452,2.1045588071078285,0.0,0.09637785837109156,0.007061568379781878
3,N2 (R2dyn_10),6000,-0.5728121934081428,2.748603338875108,1.1981541388871786,2.4064773352404276,0.0,0.10959957609096925,0.006874646722866373
3,N5 (S2dyn_5r),0,0.0,0.0,0.0,0.0,0.13928333333333334,,
3,N5 (S2dyn_5r),75,-14.170596567610142,15.477220105982266,3.918418385100174,4.835755627238243,0.7235166666666667,0.012872141423745346,0.007623749007795562
3,N5 (S2dyn_5r),150,-14.268857702502563,15.580944397366737,3.9099439723456926,4.8864983692501935,0.7284666666666667,0.013003204027807962,0.007621924777920857
3,N5 (S2dyn_5r),300,-13.752428433196823,15.122257749172576,4.028927735620701,4.829195887863304,0.7062166666666667,0.012919486917155734,0.007595716080646524
3,N5 (S2dyn_5r),750,-12.457453539472471,13.924672665674498,4.092383240796821,4.686230848828581,0.6493333333333333,0.01275947672555811,0.007416329296586177
3,N5 (S2dyn_5r),1500,-10.883344349909127,12.607643335516348,4.157110477777921,4.819120118075489,0.580325,0.012650443899367933,0.007293388034741474
3,N5 (S2dyn_5r),3000,-8.93013849887903,11.418154496823414,4.431831794468158,5.5664841192361685,0.502775,0.015289268487987022,0.007026297052280295
3,N5 (S2dyn_5r),6000,-6.407738477949761,10.808296518728865,5.013729159562984,7.114961781311016,0.41276666666666667,0.018550898354491065,0.007491962978271529
3,N20 (S2dyn_20r),0,0.0,0.0,0.0,0.0,0.9991916666666667,,
3,N20 (S2dyn_20r),75,-4.220289694991211,8.535781049677531,6.745051440960666,3.0907918204206983,0.999625,0.006623912583917042,0.007421922731230723
3,N20 (S2dyn_20r),150,-6.160169378179808,11.032575719823914,8.339652323689943,3.7709732650546415,0.9997583333333333,0.006845166921156323,0.008096999892392376
3,N20 (S2dyn_20r),300,-5.938043782506883,10.88767759618241,8.310351709974166,3.7708372985284315,0.9996583333333333,0.006939981529101251,0.008046460484599767
3,N20 (S2dyn_20r),750,-5.744251725634435,10.711588278331364,8.19776923848645,3.8129090035767934,0.999675,0.006985416541725369,0.007909058597598594
3,N20 (S2dyn_20r),1500,-5.455218196263413,10.538862937492773,8.13199090546565,3.896017243267708,0.9995833333333334,0.007008654169675683,0.007719143914383802
3,N20 (S2dyn_20r),3000,-4.9017210696205495,11.370508039015684,9.298904259842075,4.334969802345702,0.9995333333333334,0.006871083491828856,0.007683614697993177
3,N20 (S2dyn_20r),6000,-2.8279294692769645,15.097725529237094,13.462537946743513,6.221270216399809,0.9975083333333333,0.006095030580166532,0.007766966153896839
4,N10 (S2dyn_10r),0,0.0,0.0,0.0,0.0,0.95055,,
4,N10 (S2dyn_10r),75,-14.046715575925635,16.503746538457236,6.667826418019665,5.53204502818319,0.9955916666666667,0.010170570108303514,0.005433368570875146
4,N10 (S2dyn_10r),150,-15.08674299059796,17.59424444491687,6.891572615578611,5.869740233378174,0.9961166666666667,0.010379380779722384,0.005375982916796862
4,N10 (S2dyn_10r),300,-15.008241035006508,17.64527327613818,7.1700640082269445,5.890547694626672,0.9955333333333334,0.01056481473663722,0.0053804880238706165
4,N10 (S2dyn_10r),750,-15.094432139814646,17.650375562064358,7.00145392809357,5.8884224331507005,0.9955666666666667,0.010639459069249409,0.0054719731088062875
4,N10 (S2dyn_10r),1500,-14.534561072841289,17.064250944164456,6.884942690626466,5.703749543243755,0.9951166666666666,0.010250831422674871,0.005805976877882679
4,N10 (S2dyn_10r),3000,-13.036642779445526,16.040431673386813,7.5235899152143055,5.544094885317834,0.9922916666666667,0.00959302672110178,0.00633870825238334
4,N10 (S2dyn_10r),6000,-10.852201465971522,15.589942151503394,9.524309786856008,5.879076688833604,0.9862916666666667,0.009563615688639998,0.006420384638382082
4,N2 (R2dyn_10),0,0.0,0.0,0.0,0.0,0.0,,
4,N2 (R2dyn_10),75,-5.441791951443884,5.797980850003252,1.2889137471045575,1.5304194349033498,0.000275,0.006458320279635721,0.008178484335886894
4,N2 (R2dyn_10),150,-5.443293816755595,5.789209946216541,1.2436515165240187,1.5293250574323107,0.00023333333333333333,0.006791916483949667,0.008079449757926268
4,N2 (R2dyn_10),300,-5.183232632351756,5.5511615247256705,1.2997743622581193,1.5033563648500037,0.00015833333333333332,0.007962428491924326,0.008004698386622757
4,N2 (R2dyn_10),750,-4.49077461707116,4.951177384372544,1.456715304325151,1.4916706581334915,5e-05,0.018150972419151618,0.00797018405525638
4,N2 (R2dyn_10),1500,-3.5591897924981226,4.221245507007264,1.502358905638398,1.7011758786366507,3.3333333333333335e-05,0.049959143906595414,0.007431512641719111
4,N2 (R2dyn_10),3000,-1.881310669271706,3.28113141745228,1.420119385429588,2.2824886583297506,8.333333333333334e-06,0.08231921766467291,0.006743548426979342
4,N2 (R2dyn_10),6000,-1.6215756743086385,3.416202120870021,1.368110577668881,2.677536687031167,3.3333333333333335e-05,0.10134983582824501,0.00655773626298497
4,N5 (S2dyn_5r),0,0.0,0.0,0.0,0.0,0.13729166666666667,,
4,N5 (S2dyn_5r),75,-14.718858471399265,16.121551973639306,4.387466547545588,4.899977615442726,0.6984916666666666,0.010262386699074469,0.006783467975438778
4,N5 (S2dyn_5r),150,-14.562053789088868,15.986883795425967,4.456453343665839,4.8648809366587304,0.6931,0.01020786255246584,0.006775106463333556
4,N5 (S2dyn_5r),300,-14.135749447201565,15.579314633477054,4.4831015026331835,4.7746657403320905,0.678375,0.010020415497404648,0.006841689625570619
4,N5 (S2dyn_5r),750,-12.879644611941611,14.432760700808391,4.577591039984199,4.633033173584979,0.6300333333333333,0.00997630476941034,0.006891761235447546
4,N5 (S2dyn_5r),1500,-11.4545350638532,13.165045336002096,4.55991452640915,4.617274594584011,0.5733666666666667,0.01097674578922874,0.00670063894380241
4,N5 (S2dyn_5r),3000,-8.910903057855267,11.064469726306598,4.3058354288848415,4.947532544331664,0.47555,0.01430040623463643,0.006169189573378539
4,N5 (S2dyn_5r),6000,-6.232122573007031,9.820290552637765,4.150897934054078,6.353644711054306,0.382075,0.018858664835793265,0.006416359895259816
4,N20 (S2dyn_20r),0,0.0,0.0,0.0,0.0,0.9961416666666667,,
4,N20 (S2dyn_20r),75,-2.9306794839157413,7.821858514638828,6.617226747519805,2.967304931666406,0.9995166666666667,0.0072043828757286585,0.005719685427750465
4,N20 (S2dyn_20r),150,-3.26069549422053,8.737722924405121,7.425365303985827,3.252632303228909,0.9995666666666667,0.0074420665626362195,0.005740743923888416
4,N20 (S2dyn_20r),300,-3.105996630152936,9.051059862004633,7.811264475106614,3.355386245875029,0.99955,0.0074827203103677705,0.005749328943504617
4,N20 (S2dyn_20r),750,-1.8750175123084336,10.056835988083204,9.20106327861755,3.6006518802319407,0.9992083333333334,0.007563951517590096,0.005615281930426739
4,N20 (S2dyn_20r),1500,-0.17179890028722583,11.04247480523274,10.308020694136031,3.956190633845046,0.9983333333333333,0.008164081285875497,0.00499056519181835
4,N20 (S2dyn_20r),3000,0.20358221686668693,11.196923600414141,10.204320532678569,4.6045081019411205,0.9976666666666667,0.008251732523976495,0.0052819528237868915
4,N20 (S2dyn_20r),6000,0.8592985349447777,12.11151074559662,10.661091045829558,5.682555435812041,0.9966416666666666,0.008423357494806456,0.005777078841108186
5,N10 (S2dyn_10r),0,0.0,0.0,0.0,0.0,0.9833,,
5,N10 (S2dyn_10r),75,-16.479675657626522,20.415547705053257,10.206857556139804,6.405851789216561,0.998325,0.007824507741758953,0.007383416734207404
5,N10 (S2dyn_10r),150,-18.154164153211845,22.39191070382454,11.093670682335203,6.982439377337007,0.9985166666666667,0.007853598853585638,0.007316133935360232
5,N10 (S2dyn_10r),300,-17.429950936961205,21.7976545210771,11.150595211663376,6.8555655770321415,0.998175,0.007872751558268845,0.007244347868403555
5,N10 (S2dyn_10r),750,-16.30914602183355,20.891463726198793,11.220020978043886,6.676536670598459,0.9974833333333334,0.008037259049977761,0.007083814794204963
5,N10 (S2dyn_10r),1500,-15.127996605974404,19.92893503669721,11.202940277775049,6.542193784895871,0.996475,0.008462052223358354,0.00694137404523026
5,N10 (S2dyn_10r),3000,-13.587849740492212,18.599106156130702,10.941605788403443,6.448127790917384,0.9958833333333333,0.008574001858622688,0.0067664048212367775
5,N10 (S2dyn_10r),6000,-11.549195682739,18.571908477808712,12.481858520180928,7.465592506431936,0.9929083333333333,0.007869246809057923,0.006394585137418383
5,N2 (R2dyn_10),0,0.0,0.0,0.0,0.0,0.0,,
5,N2 (R2dyn_10),75,-9.349414699144967,10.054011306908443,2.316047088323322,2.8822758416785645,0.04790833333333333,0.00818591953891461,0.007562123317121813
5,N2 (R2dyn_10),150,-9.277224982336028,9.980183923955376,2.30676317781497,2.8663585652487065,0.04761666666666667,0.00844364187585857,0.007556812495882537
5,N2 (R2dyn_10),300,-8.674094922256403,9.434260240168294,2.4842052197015274,2.755733656454059,0.03771666666666667,0.009416482525851956,0.007643159639884506
5,N2 (R2dyn_10),750,-7.289078983118847,8.180385764589033,2.6209912941903286,2.630293419207165,0.020583333333333332,0.015827704561958394,0.007917960586921622
5,N2 (R2dyn_10),1500,-5.873468177275243,6.890100133645944,2.4053975269980414,2.681401528923744,0.009633333333333334,0.03475171499107313,0.007853727180384976
5,N2 (R2dyn_10),3000,-4.074612300735402,5.579437265869881,2.127729019988844,3.1623447029017333,0.004683333333333334,0.0568084851651419,0.008453439368587008
5,N2 (R2dyn_10),6000,-2.9140281109260235,5.086568899898501,2.1151344686277826,3.5927467934395576,0.004533333333333334,0.06693452635739358,0.00843603488137486
5,N5 (S2dyn_5r),0,0.0,0.0,0.0,0.0,0.48446666666666666,,
5,N5 (S2dyn_5r),75,-22.262631229832103,24.398549302512567,7.067682922840359,7.05069619922968,0.9459666666666666,0.005965198459877441,0.00856619730428597
5,N5 (S2dyn_5r),150,-22.18590139031632,24.345783990773505,7.132190145537965,7.045199880234421,0.9431,0.005975979071258608,0.008627862436813577
5,N5 (S2dyn_5r),300,-21.636516602950465,23.86486257137162,7.302074639074491,6.933434993283503,0.9356166666666667,0.005964090637228443,0.008701107171381325
5,N5 (S2dyn_5r),750,-20.69228378021492,23.019272286819028,7.4691237778441275,6.777055301900136,0.9230583333333333,0.006100173065731591,0.00881632365216631
5,N5 (S2dyn_5r),1500,-19.21001268433299,21.697602018405988,7.60575478688625,6.626751854314294,0.9026,0.0067481860643934626,0.008947157832967689
5,N5 (S2dyn_5r),3000,-16.13916727957162,19.04125938648484,7.709355815061867,6.531666821124117,0.8569583333333334,0.010413602629898114,0.008877024231390118
5,N5 (S2dyn_5r),6000,-10.207265990800781,15.115230698662726,8.003524580139631,7.760509929246828,0.7402583333333334,0.016732536530890157,0.008653856540000213
5,N20 (S2dyn_20r),0,0.0,0.0,0.0,0.0,0.999425,,
5,N20 (S2dyn_20r),75,-2.977401374608278,6.688264041418337,5.37565375881343,2.640133255645502,0.99985,0.010940233384590037,0.009817182168970557
5,N20 (S2dyn_20r),150,-3.2822880801697574,7.843762343764652,6.476004016307061,2.9685964099235007,0.9998416666666666,0.010456275856065296,0.009574544781080368
5,N20 (S2dyn_20r),300,-3.093571841957172,7.53128472954208,6.222134031539418,2.9043262608809033,0.9998083333333333,0.01079725651282104,0.009693462125108196
5,N20 (S2dyn_20r),750,-2.395612453144292,7.154049877958775,6.044010142147261,2.9851988262564673,0.9997416666666666,0.00931549089665635,0.009188852229145983
5,N20 (S2dyn_20r),1500,-2.7725308651509386,7.923045433360531,6.588679890014655,3.4171653234511528,0.999625,0.01170142844190436,0.008468405342628113
5,N20 (S2dyn_20r),3000,-1.6448056102663278,7.002828584687693,5.9929118123713705,3.22788331574968,0.9995416666666667,0.011175969950568163,0.00830602572052376
5,N20 (S2dyn_20r),6000,0.15143988897552094,9.201322764796373,8.316275985450963,3.934585151677197,0.9993916666666667,0.010168870110522659,0.007243902610613323
