seed,unit,switch,t0,t1,epoch,p_hat,p_count,end_strict_dead,end_dead_0_05,eval_nmse,y_var,pre_max,x,r,w_norm,b,v,utility_raw,utility_nmse,margin5_bin,cell_id,utility_nmse_group,primary_cell_valid
0,6,210000,210001,220000,200-390k,0.21875,7,1,1,1.4726484020848767,2.1835937500000004,0.40385416522622108,-0.049343491830008669,1.4728766166711631,1.473702923971677,-0.12168995290994644,0.2785530686378479,0.033312640528266685,0.015255878309903881,0,165,high,True
0,20,210000,210001,220000,200-390k,0.21875,7,0,0,1.4726484020848767,2.1835937500000004,2.4754044786095619,-0.60711401346869642,4.1659932371343587,4.2099984652252882,0.036829739809036255,-1.0091311931610107,-0.14978030872754416,-0.068593486644456705,4,169,low,True
0,37,210000,210001,220000,200-390k,0.09375,3,1,1,1.4726484020848767,2.1835937500000004,0.19406007789075375,-0.16645799804496694,1.3258628090669278,1.3362711003310603,-0.0084999594837427139,0.13285401463508606,0.0030454894430377516,0.0013947143066505622,0,145,mid,True
0,39,210000,210001,220000,200-390k,0.0625,2,1,1,1.4726484020848767,2.1835937500000004,0.82498785096686333,-0.55063038306835188,2.8277108555297605,2.8808232332510184,-0.13959251344203949,1.4273117780685425,0.064777596146693817,0.029665589648575338,4,144,high,True
0,44,210000,210001,220000,200-390k,0.21875,7,0,0,1.4726484020848767,2.1835937500000004,0.43805518746376038,-0.13098490934770049,1.7117035109117908,1.716707883055407,-0.037413500249385834,0.20716133713722229,0.027195291675663095,0.012454373289749108,0,165,mid,True
0,55,210000,210001,220000,200-390k,0.125,4,1,1,1.4726484020848767,2.1835937500000004,2.5193036198616028,-0.60712681984532435,5.1615079134958179,5.1970921597038711,-0.84254127740859985,1.3650497198104858,0.55702458338132987,0.25509533693313136,4,154,high,True
0,56,210000,210001,220000,200-390k,0.21875,7,0,1,1.4726484020848767,2.1835937500000004,3.2592498362064362,-0.58284259911523317,6.1712714273461993,6.1987334613873344,-1.0058057308197021,-0.6814415454864502,0.081076946794876786,0.037130050768315659,4,169,mid,True
0,61,210000,210001,220000,200-390k,0.15625,5,0,0,1.4726484020848767,2.1835937500000004,1.6685872673988342,-0.52567958741119569,3.4202866066739137,3.4604478756966937,-0.21185381710529327,1.7662054300308228,0.56093133638374926,0.2568844760540962,4,159,high,True
0,90,210000,210001,220000,200-390k,0.0625,2,0,0,1.4726484020848767,2.1835937500000004,0.05884627066552639,-0.29819598854919582,1.8189038420585852,1.8431852956885031,-0.18939672410488129,0.57765877246856689,0.0046327186507957299,0.002121602816822373,0,140,high,True
0,2,220000,220001,230000,200-390k,0.125,4,0,0,1.2328202841209042,3.2724609375000009,0.1952846571803093,-0.13552580393886893,1.3205473092942415,1.3274834988117696,-0.12755407392978668,-0.25344473123550415,0.007232355832336868,0.0022100663599859596,0,291,high,True
0,14,220000,220001,230000,200-390k,0.125,4,1,1,1.2328202841209042,3.2724609375000009,0.37960384041070938,-0.14903194006612114,1.519282180644759,1.5265742247216694,-0.12982785701751709,0.54666811227798462,-0.030066229605690858,-0.0091876511835951753,1,292,low,True
0,15,220000,220001,230000,200-390k,0.15625,5,0,0,1.2328202841209042,3.2724609375000009,0.38347427587723359,-0.11346098085889418,1.3761950435665338,1.3808642917081158,-0.00056537572527304292,0.013837790116667747,-0.00017737530613377858,-5.4202421211873832e-05,0,296,mid,True
0,20,220000,220001,230000,200-390k,0.1875,6,0,1,1.2328202841209042,3.2724609375000009,2.2926640138030052,-0.91917095562662743,4.6803429553208513,4.7697468931893114,-0.2193809300661087,-2.1863062381744385,0.67356994858519459,0.20582979031669324,4,305,mid,True
0,21,220000,220001,230000,200-390k,0.0625,2,1,1,1.2328202841209042,3.2724609375000009,0.44921313226222992,-0.73708900109533604,3.0257177870383538,3.1142042839762443,-0.47648406028747559,-1.4243161678314209,-0.08435159389038048,-0.025776195805356488,3,284,low,True
0,33,220000,220001,230000,200-390k,0.0625,2,1,1,1.2328202841209042,3.2724609375000009,0.42812723200768232,-0.3606649540469839,2.2970920496480556,2.3252335567925253,-0.39942920207977295,1.0251474380493164,-0.05595134599527668,-0.017097636018849092,3,284,mid,True
0,39,220000,220001,230000,200-390k,0.0625,2,1,1,1.2328202841209042,3.2724609375000009,0.067762173712253571,-0.80115730573350508,2.7488765439140139,2.863245585382229,-0.23039701581001282,1.3748266696929932,0.012199282544881968,0.003727861929561066,0,281,high,True
0,44,220000,220001,230000,200-390k,0.6875,22,0,0,1.2328202841209042,3.2724609375000009,3.5484381467103958,0.20987351291259015,3.1434363431876693,3.1504347216051527,0.10824857652187347,0.53233152627944946,-0.047384243084864081,-0.014479697081140198,4,382,low,True
0,52,220000,220001,230000,200-390k,0.0625,2,1,1,1.2328202841209042,3.2724609375000009,1.5267226062715054,-1.5550703748111856,5.5683511949267226,5.7814166863025243,-0.059016291052103043,1.2334543466567993,-0.34119987484717107,-0.10426400234064551,4,285,low,True
0,56,220000,220001,230000,200-390k,0.09375,3,0,0,1.2328202841209042,3.2724609375000009,2.5595208406448364,-0.7062820906378201,6.1341310853174074,6.1746577689304409,-1.2327992916107178,-0.76077014207839966,0.14475784864149471,0.044235164729600283,4,290,high,True
0,61,220000,220001,230000,200-390k,0.28125,9,0,0,1.2328202841209042,3.2724609375000009,2.8145069964230061,-0.37702630982323948,3.8755503801026308,3.8938463743466531,-0.10753046721220016,1.7430504560470581,0.86832929248392476,0.26534443315533834,4,320,high,True
0,64,220000,220001,230000,200-390k,0.0625,2,1,1,1.2328202841209042,3.2724609375000009,0.37540283054113388,-0.56753837634607196,3.1162544075825576,3.1675134319215212,-0.69134163856506348,-1.1591078042984009,-0.048572151896307605,-0.014842698759122345,2,283,low,True
0,70,220000,220001,230000,200-390k,0.0625,2,1,1,1.2328202841209042,3.2724609375000009,0.099885180592536926,-0.90525217096472477,3.4874076827481022,3.6029840186610369,-0.45790603756904602,1.1208250522613525,-0.010110880627835824,-0.003089687186781224,0,281,low,True
0,74,220000,220001,230000,200-390k,0.0625,2,1,1,1.2328202841209042,3.2724609375000009,0.30321215093135834,-0.31026716473342864,2.0772174641789971,2.1002614377743414,-0.41349470615386963,0.77707082033157349,-0.048427152856415669,-0.014798389891068228,2,283,mid,True
0,90,220000,220001,230000,200-390k,0.40625,13,1,1,1.2328202841209042,3.2724609375000009,1.3928245175629854,0.035982826734629395,2.0211214026282853,2.0214416855259372,-0.24004094302654266,0.77054327726364136,-0.52886015250111507,-0.16160930950795035,1,337,low,True
0,93,220000,220001,230000,200-390k,0.09375,3,0,1,1.2328202841209042,3.2724609375000009,0.46038074139505625,-0.16970135811050752,1.5104885665931194,1.5199915331188811,-0.16603869199752808,0.66768252849578857,0.038205074229063968,0.011674722772474333,2,288,high,True
0,2,230000,230001,240000,200-390k,0.5,16,0,0,3.7359497135879187,2.46484375,1.6257651727646589,0.039226130697570666,1.9106411533844294,1.9110437740501094,-0.084253087639808655,-0.65841472148895264,1.127857968591204,0.45757787632226343,1,484,high,True
0,15,230000,230001,240000,200-390k,0.46875,15,0,0,3.7359497135879187,2.46484375,1.9400179758667946,-0.0094004472249528265,2.2797818436900066,2.2798012244988892,-0.02023928239941597,1.0838222503662109,-1.6738432718094589,-0.67908696922856016,0,478,low,True
0,31,230000,230001,240000,200-390k,0.75,24,0,0,3.7359497135879187,2.46484375,3.6916415393352509,0.51146723819933793,3.0365263431444336,3.0793004024228239,-0.38357067108154297,1.130279541015625,-3.8956141817814798,-1.5804710468083341,3,524,low,False
0,38,230000,230001,240000,200-390k,0.09375,3,0,0,3.7359497135879187,2.46484375,1.8023930937051773,-0.70783711503605606,4.4953003684335497,4.5506877264718328,-0.66612118482589722,-1.0933846235275269,0.51183650077999165,0.20765474516589202,4,422,high,True
0,44,230000,230001,240000,200-390k,0.53125,17,0,0,3.7359497135879187,2.46484375,3.5082044862210751,0.12427983865466785,3.1697845951817842,3.1722200204506272,0.048715692013502121,-0.84007138013839722,3.3451416524779778,1.3571414628119847,4,491,low,False
0,56,230000,230001,240000,200-390k,0.21875,7,1,1,3.7359497135879187,2.46484375,3.5229872167110443,-0.59753988900170762,6.6066730148688286,6.633640195574686,-1.0901339054107666,-1.5771242380142212,3.8686759178968173,1.5695420522687562,4,442,high,True
0,61,230000,230001,240000,200-390k,0.0625,2,1,1,3.7359497135879187,2.46484375,0.93531861901283264,-0.95835984360966087,3.8974468014255663,4.0135452108810128,-0.25497084856033325,1.6887511014938354,-0.32186618775522863,-0.13058279566614664,4,417,low,True
0,2,240000,240001,250000,200-390k,0.9375,30,0,0,1.501491948814351,2.9335937499999991,4.1906112357974052,0.65785322163455562,2.6120389015370562,2.6936068912070068,0.13412079215049744,-0.67257040739059448,2.4036511135225411,0.81935377504896234,0,677,low,False
0,4,240000,240001,250000,200-390k,0.0625,2,1,1,1.501491948814351,2.9335937499999991,0.20049326494336128,-0.2715316997433479,1.6402883238696724,1.662610973555958,-0.054637286812067032,0.69093751907348633,-0.013723292065826858,-0.0046779797188437775,0,551,low,True
0,7,240000,240001,250000,200-390k,0.0625,2,1,1,1.501491948814351,2.9335937499999991,0.86437313258647919,-0.63966212671213929,3.5594282708075728,3.6164481541111697,-0.59464091062545776,-1.1613466739654541,-0.28721847366997744,-0.097906696750351865,4,555,low,True
0,15,240000,240001,250000,200-390k,0.15625,5,0,1,1.501491948814351,2.9335937499999991,2.3656829800456762,-0.44451562612964723,3.6775922115654125,3.7043594070284289,-0.14142182469367981,1.7450008392333984,0.36493032915819534,0.12439702298867915,4,570,high,True
0,21,240000,240001,250000,200-390k,0.0625,2,1,1,1.501491948814351,2.9335937499999991,0.46587277948856354,-0.65657886684239686,3.0292971472497503,3.0996349808839625,-0.55653226375579834,-1.4102612733840942,-0.012060914993419665,-0.0041113105703268109,2,553,mid,True
0,29,240000,240001,250000,200-390k,0.0625,2,1,1,1.501491948814351,2.9335937499999991,0.72484365105628967,-0.49149671315020949,2.9492583462136781,2.9899320747716827,-0.50817394256591797,1.6214412450790405,-0.12017071446517465,-0.040963652334333849,3,554,mid,True
0,31,240000,240001,250000,200-390k,0.46875,15,0,0,1.501491948814351,2.9335937499999991,3.6359444782137871,0.17549201875132894,4.024681781053987,4.0285060366584169,-0.62705093622207642,1.0021499395370483,1.8958440703294315,0.64625310519884771,4,620,low,False
0,33,240000,240001,250000,200-390k,0.09375,3,1,1,1.501491948814351,2.9335937499999991,0.69932328443974257,-0.21929297119696095,2.3028089068251294,2.3132268087175412,-0.4427419900894165,0.99765706062316895,-0.097099011132174173,-0.033098997136932887,2,558,low,True
0,36,240000,240001,250000,200-390k,0.15625,5,0,1,1.501491948814351,2.9335937499999991,0.44593801535665989,-0.097797256521163722,1.47639790245691,1.4796334241163349,-0.18278197944164276,0.44599476456642151,-0.0066008373593517879,-0.0022500857043862292,0,566,high,True
0,38,240000,240001,250000,200-390k,0.3125,10,0,1,1.501491948814351,2.9335937499999991,4.4413014352321625,-0.1959631719836113,5.4365140429551237,5.4400447152594387,-0.62426602840423584,-1.8024445772171021,1.1186563641687564,0.38132627060879054,4,595,high,True
0,42,240000,240001,250000,200-390k,0.65625,21,1,1,1.501491948814351,2.9335937499999991,0.16497908876044676,0.013665412490276967,1.0795933646458828,1.0796798490691337,0.00046316505176946521,-0.098837412893772125,-0.0018659250422177606,-0.00063605434195438998,0,643,high,True
0,44,240000,240001,250000,200-390k,0.4375,14,0,0,1.501491948814351,2.9335937499999991,2.6903034746646881,-0.14673973705895765,3.2016416301831119,3.2050026019574003,0.067628160119056702,0.53975319862365723,0.35709292404674198,0.12172541751793073,4,615,low,True
0,58,240000,240001,250000,200-390k,0.09375,3,0,0,1.501491948814351,2.9335937499999991,0.15853615757077932,-0.1115911623438753,1.3533580809128853,1.3579509132091134,0.008548966608941555,0.028270343318581581,-0.00047783307524163388,-0.00016288317877744115,0,556,mid,True
0,66,240000,240001,250000,200-390k,0.0625,2,1,1,1.501491948814351,2.9335937499999991,0.21984716504812241,-0.23474169406239045,1.9437317757043544,1.9578551730948037,-0.31367874145507812,0.93619632720947266,0.00043646724609860445,0.0001487824434104431,0,551,mid,True
0,70,240000,240001,250000,200-390k,0.0625,2,1,1,1.501491948814351,2.9335937499999991,0.53009862452745438,-0.74012334707413374,3.5247344211277896,3.6016017698195442,-0.46902823448181152,1.1202385425567627,-0.021674417143743706,-0.007388349918506512,3,554,mid,True
0,87,240000,240001,250000,200-390k,0.0625,2,1,1,1.501491948814351,2.9335937499999991,0.53619331121444702,-0.38731897952193683,2.5950625239247902,2.6238074424349089,-0.65573889017105103,-0.94241392612457275,-0.054244255520264725,-0.018490718259903827,3,554,mid,True
0,2,250000,250001,260000,200-390k,0.625,20,1,1,3.386977094126562,1.9218750000000002,4.2171558663249016,0.28248290261421732,3.794151892383768,3.8046530949284563,-0.13812896609306335,-1.2305721044540405,-0.99850673779098942,-0.51954822128962042,4,771,low,False
0,24,250000,250001,260000,200-390k,0.0625,2,1,1,3.386977094126562,1.9218750000000002,0.8124897051602602,-0.45954464600454026,2.4479900173932201,2.4907501695128511,-0.28040784597396851,1.5149420499801636,-0.093969531709060403,-0.048894715686015167,3,684,low,True
0,26,250000,250001,260000,200-390k,0.125,4,0,1,3.386977094126562,1.9218750000000002,1.8637788891792297,-0.89439960562367882,4.7016605028552929,4.7859755681208069,-0.50212079286575317,2.2957096099853516,0.48564330470153833,0.25269245122681666,4,695,high,True
0,30,250000,250001,260000,200-390k,0.0625,2,1,1,3.386977094126562,1.9218750000000002,1.6309815645217896,-0.9541712531605786,5.419723511199642,5.5030760232989877,-1.0189341306686401,2.6814193725585938,0.7582720780329204,0.39454807312282031,4,685,high,True
0,31,250000,250001,260000,200-390k,0.125,4,0,1,3.386977094126562,1.9218750000000002,1.2197840306907892,-0.41600030601306132,3.8882414671687333,3.9104319405423005,-0.77075445652008057,0.25155997276306152,0.034795182617538715,0.018104810467662418,4,695,mid,True
0,58,250000,250001,260000,200-390k,0.15625,5,1,1,3.386977094126562,1.9218750000000002,1.209329828619957,-0.44784686074926522,2.8105222880937482,2.8459800320021027,-0.21682439744472504,-1.957632303237915,-0.65422113967004936,-0.34040774747059477,2,698,low,True
0,75,250000,250001,260000,200-390k,0.125,4,0,1,3.386977094126562,1.9218750000000002,0.24961201846599579,-0.18309426506557314,1.3615775840464575,1.3738329692061151,0,-0.04913666844367981,0.0006969480416712697,0.00036263963143870942,0,691,mid,True
0,81,250000,250001,260000,200-390k,0.09375,3,0,1,3.386977094126562,1.9218750000000002,1.9909850209951401,-1.0522270253799941,5.0234018116484336,5.1324212097423176,-0.35835367441177368,1.8369027376174927,-0.087256550161087909,-0.045401782197639233,4,690,mid,True
0,2,260000,260001,270000,200-390k,0.09375,3,0,0,1.8567070278913782,1.4755859374999998,0.66003519296646118,-0.73327620257143966,3.6300570281849289,3.7033779198364818,-0.55031055212020874,-0.73915374279022217,0.11774819971415153,0.079797588687816792,1,813,high,True
0,7,260000,260001,270000,200-390k,0.0625,2,1,1,1.8567070278913782,1.4755859374999998,0.067298755049705505,-0.86196658680110372,3.4810854649897602,3.586215611382634,-0.70043301582336426,-1.0983442068099976,0.0090325674155426819,0.0061213428415060941,0,807,high,True
0,13,260000,260001,270000,200-390k,0.0625,2,0,0,1.8567070278913782,1.4755859374999998,0.35499102622270584,-0.18339161859888076,2.0738345957856668,2.0819275723352666,-0.3897063136100769,-0.93820536136627197,0.033827368770755581,0.022924702595138135,2,809,high,True
0,16,260000,260001,270000,200-390k,0.09375,3,1,1,1.8567070278913782,1.4755859374999998,0.74778695404529572,-0.21043278881333649,2.6359825687518543,2.6443687453476268,-0.56035196781158447,0.65681976079940796,-0.13943757032095128,-0.09449640768276249,2,814,low,True
0,31,260000,260001,270000,200-390k,0.09375,3,0,0,1.8567070278913782,1.4755859374999998,0.88296116888523102,-0.60584971635309892,3.8808437020014304,3.9278495029938836,-0.86119699478149414,0.52172976732254028,0.012734913336043784,0.0086304111555981708,2,814,mid,True
0,39,260000,260001,270000,200-390k,0.0625,2,1,1,1.8567070278913782,1.4755859374999998,0.50767958164215088,-0.64518684470019205,2.7989089606936308,2.8723087290236213,-0.28419750928878784,1.3262503147125244,-0.12056549206025903,-0.081706858947521679,3,810,low,True
0,40,260000,260001,270000,200-390k,0.0625,2,1,1,1.8567070278913782,1.4755859374999998,0.18625786155462265,-0.083909105467738027,1.2602642145820695,1.2630544835978204,-0.12166604399681091,-0.24166078865528107,-0.00035022141375205319,-0.00023734396272806255,1,808,mid,True
0,46,260000,260001,270000,200-390k,0.3125,10,0,0,1.8567070278913782,1.4755859374999998,2.2616334073245525,-0.15110755710399362,3.1728224299872538,3.1764186855709307,-0.30829992890357971,1.0322632789611816,-0.60115367215726712,-0.40739997371875686,3,850,low,True
0,51,260000,260001,270000,200-390k,0.875,28,0,0,1.8567070278913782,1.4755859374999998,3.8408159725368023,0.55565669793948558,2.706271025055667,2.7627264119019932,0.058480340987443924,-0.57778608798980713,3.2476327723361713,2.2009106279763335,3,920,low,False
0,54,260000,260001,270000,200-390k,0.09375,3,1,1,1.8567070278913782,1.4755859374999998,0.21017518267035484,-0.2730450206168375,1.6907288604376776,1.7126347137672226,-0.08719230443239212,0.40714147686958313,-0.019768427698445397,-0.013397001961090728,0,812,low,True
0,87,260000,260001,270000,200-390k,0.0625,2,1,1,1.8567070278913782,1.4755859374999998,0.45183010399341583,-0.35866923183693827,2.5766800709158368,2.6015233625169198,-0.72034090757369995,-0.91523593664169312,0.0035586363081430324,0.002411676756809044,3,810,mid,True
0,2,270000,270001,280000,200-390k,0.125,4,0,0,2.7671747199692533,3.1874999999999996,1.2251834981143475,-0.57968946546316147,3.6938977701486913,3.7391069271523167,-0.51677876710891724,-0.74259549379348755,-0.037907044278390173,-0.011892406048122408,3,940,low,True
0,7,270000,270001,280000,200-390k,0.0625,2,1,1,2.7671747199692533,3.1874999999999996,0.27718339860439301,-0.83789996877312667,3.4848429485471586,3.5841605340314855,-0.71128731966018677,-1.0980511903762817,-0.22746058140240011,-0.071360182400752981,1,928,low,True
0,11,270000,270001,280000,200-390k,0.0625,2,0,0,2.7671747199692533,3.1874999999999996,0.44684148579835892,-0.26472017467021941,2.0743703945476351,2.091193272907395,-0.51077711582183838,-1.2392617464065552,0.18091960374593929,0.056759091371275078,2,929,high,True
0,12,270000,270001,280000,200-390k,0.0625,2,1,1,2.7671747199692533,3.1874999999999996,0.82852687686681747,-0.33914528191089632,3.0070993714617629,3.026163602994417,-0.70856493711471558,1.3513647317886353,0.40443795610363659,0.12688249603251345,4,931,high,True
0,13,270000,270001,280000,200-390k,0.625,20,1,1,2.7671747199692533,3.1874999999999996,2.1291802152991295,0.25375011116266255,2.4682406860998714,2.4812499276440949,-0.28347176313400269,-1.3151975870132446,-2.5793726753344388,-0.80921495696766721,0,1014,low,True
0,18,270000,270001,280000,200-390k,0.125,4,1,1,2.7671747199692533,3.1874999999999996,0.87185385078191757,-0.23426153957843776,2.2840008676362467,2.295983108014688,-0.48842188715934753,-0.94829386472702026,-0.25914573120677609,-0.081300621555067024,2,939,low,True
0,31,270000,270001,280000,200-390k,0.1875,6,0,1,2.7671747199692533,3.1874999999999996,2.2984440736472607,-0.54883855134248738,4.3492331400260653,4.3837258880706385,-0.73119372129440308,1.4476721286773682,3.1597744317138043,0.99130178249844858,4,951,high,True
0,38,270000,270001,280000,200-390k,0.3125,10,1,1,2.7671747199692533,3.1874999999999996,4.1187710836529732,-0.14737605750560764,5.4650566486654126,5.4670434309092446,-0.85886943340301514,-1.5087771415710449,-4.3015317278140124,-1.3495001499024355,4,971,low,True
0,39,270000,270001,280000,200-390k,0.0625,2,1,1,2.7671747199692533,3.1874999999999996,0.60373164713382721,-0.6073160320520401,2.7953924237066192,2.8606033568643872,-0.3456358015537262,1.3071085214614868,0.005369238184942976,0.0016844668815507377,3,930,mid,True
0,44,270000,270001,280000,200-390k,0.15625,5,1,1,2.7671747199692533,3.1874999999999996,1.6432065442204475,-0.60631850659847253,3.7598310948101057,3.8084054396748201,-0.37483242154121399,1.8070721626281738,-0.38973184010126977,-0.12226881258079053,3,945,low,True
0,46,270000,270001,280000,200-390k,0.34375,11,0,1,2.7671747199692533,3.1874999999999996,2.8327086046338081,-0.19691270291805268,3.9222222244655289,3.9271620530176516,-0.20356211066246033,1.3249951601028442,2.1244736687044927,0.66650154312297816,4,976,high,True
0,48,270000,270001,280000,200-390k,0.46875,15,0,0,2.7671747199692533,3.1874999999999996,1.3262123838067055,0.099435865879058866,2.0010225519934233,2.0034916383677248,-0.28014475107192993,-0.53246158361434937,-0.94258704407693716,-0.29571358245550972,0,992,low,True
0,51,270000,270001,280000,200-390k,0.90625,29,0,0,2.7671747199692533,3.1874999999999996,4.3494394868612289,0.63168586492538459,3.3324386669028212,3.3917804322531819,0.29462078213691711,-1.3416310548782349,2.887571541208227,0.90590479724179684,3,1043,low,False
0,56,270000,270001,280000,200-390k,0.0625,2,0,1,2.7671747199692533,3.1874999999999996,1.6648010015487671,-1.0423465251922608,6.5509859996417363,6.6333930869565103,-1.5197792053222656,-1.3316271305084229,-0.59858103244354766,-0.18779012782542673,4,931,low,True
0,62,270000,270001,280000,200-390k,0.09375,3,1,1,2.7671747199692533,3.1874999999999996,0.41502359509468079,-0.21559669971466067,1.9897049158072799,2.0013514406309323,-0.38300579786300659,0.91370302438735962,0.074731525591312367,0.023445184499235255,1,933,mid,True
0,81,270000,270001,280000,200-390k,0.125,4,1,1,2.7671747199692533,3.1874999999999996,2.1866664439439774,-1.1464079320430756,5.0111040152549489,5.1405655912900823,-0.35426265001296997,1.6768028736114502,-0.76832030563267439,-0.2410416645122116,4,941,low,True
0,84,270000,270001,280000,200-390k,0.375,12,1,1,2.7671747199692533,3.1874999999999996,0.50970077887177467,0.035254061967134431,1.529206288993074,1.5296126055904324,-0.24055366218090057,-0.2642236053943634,-0.13943612182432724,-0.043744665670377179,0,977,low,True
0,2,280000,280001,290000,200-390k,0.28125,9,0,0,2.0813316987416428,1.9843750000000007,2.1849943213164806,-0.24984086360981672,3.7704614101451912,3.778729906003254,-0.40515848994255066,-0.76331597566604614,0.88081193243038258,0.4438737297286966,3,1088,high,True
0,11,280000,280001,290000,200-390k,0.5,16,0,0,2.0813316987416428,1.9843750000000007,2.7191055193543434,0.074552688442029225,3.5939446451250965,3.5947178214120354,-0.25767821073532104,-0.99768948554992676,2.6524594946726276,1.3366725012523473,3,1121,mid,True
0,19,280000,280001,290000,200-390k,0.09375,3,1,1,2.0813316987416428,1.9843750000000007,0.23935448937118053,-0.22350713515655207,1.6319605484225466,1.6471947884429177,-0.027938472107052803,0.51917839050292969,-0.0098380819125438411,-0.0049577735622268158,0,1055,low,True
0,24,280000,280001,290000,200-390k,0.40625,13,0,0,2.0813316987416428,1.9843750000000007,2.5142219010740519,-0.060062201632082479,3.0055133382350556,3.0061134200781114,-0.223112553358078,1.2673367261886597,-0.32723830464493692,-0.16490749210453509,2,1107,low,False
0,28,280000,280001,290000,200-390k,0.0625,2,1,1,2.0813316987416428,1.9843750000000007,1.6017363714054227,-0.81999021394223437,4.6811922217331512,4.7524672084903425,-0.78760427236557007,2.4020030498504639,-0.35679514715411731,-0.17980227888081496,4,1054,low,True
0,31,280000,280001,290000,200-390k,0.0625,2,1,1,2.0813316987416428,1.9843750000000007,1.5741937309503555,-0.78959485245247696,4.5813543942901722,4.6488996673515466,-0.94078779220581055,1.6994479894638062,-0.38145760218660563,-0.19223060267671457,4,1054,low,True
0,48,280000,280001,290000,200-390k,0.21875,7,0,1,2.0813316987416428,1.9843750000000007,1.5644992503803223,-0.21153157582212329,2.8570857577479409,2.8649056938572897,-0.41800209879875183,-1.645652174949646,0.95988219257741847,0.48372016003901386,4,1079,high,True
0,51,280000,280001,290000,200-390k,0.6875,22,0,0,2.0813316987416428,1.9843750000000007,3.5273372605443001,0.4149380255772499,3.3993532197335337,3.4245840444618509,0.26359021663665771,-0.63173425197601318,3.2517487679270092,1.6386765444671536,3,1147,low,False
0,56,280000,280001,290000,200-390k,0.0625,2,1,1,2.0813316987416428,1.9843750000000007,1.4868968427181244,-0.97387211390124928,6.5471621770907928,6.6191962856046755,-1.5863302946090698,-1.2186446189880371,0.044373288468392988,0.022361342220292523,4,1054,mid,True
0,94,280000,280001,290000,200-390k,0.1875,6,1,1,2.0813316987416428,1.9843750000000007,1.6145372577011585,-0.09195471562340049,3.0415401456520801,3.0429298590895346,-0.77932280302047729,1.776425838470459,-0.061718879269075461,-0.031102427348195499,3,1073,mid,True
0,98,280000,280001,290000,200-390k,0.125,4,1,1,2.0813316987416428,1.9843750000000007,1.4335089772939682,-0.49949085707270141,3.8098287821130272,3.8424323631413544,-0.77593815326690674,2.181171178817749,-0.28215607653953551,-0.14218888896480525,4,1064,low,True
