arm,seed,task,cap_on,major_frac,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_a1mean_l1,med_b1,med_b2,med_d_l1,med_d_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rows_par,rows_perp
ref,7,1,0,0.11166666666666666,3.007975013148799,3.7334816397898862,2.6710251569747925,4.936639308929443,-0.23222201367877154,-0.004428408574312925,0.03258834592998028,-0.5728032566026662,0.07221455233442739,0.582889706644055,0.756909540760486,0.6836391660756256,0.8198074559873201,0.030416666666666668,0.006666666666666667,0.2966666666666667,0.5208333333333333,-0.10893535042274297,0.022609837294737027,-0.0028535721373410356,-0.0023256958596175534,3.478370454813782,1.6166078622686695,1.1446985170108928,1.2462202663769308,3.475449907448711,1.6157877975801647,3.47402278622573,1.6136375489260475,-0.6784269559135039,0.09604168243551006,1.0,0.7974270833333333,0.0,0.0,0,0
ref,7,2,0,0.11083333333333334,3.0334773183746417,3.625778276907167,4.050156116485596,6.46698260307312,-0.4718125557895595,-0.0017952480120584369,0.030861666426062584,-0.8874811782439121,-0.011615193073499607,0.3805558974988647,0.6747490429026948,0.5268998667833642,0.7700834385101,0.22041666666666665,0.04416666666666667,0.1720833333333333,0.485,-0.27802991425348494,-0.012129156792170866,-0.0037193247797970294,0.0028278597770258784,4.500146275506318,1.9782141487546734,1.8385547247681286,1.8414724597706953,4.490939917946026,1.975021326410209,4.498669009026244,1.9730303668509048,-1.6434029283026272,-0.019338440844633927,1.0,0.7382083333333334,0.0,0.0,0,0
ref,7,3,0,0.1175,3.0957123590403697,3.8135614971857414,5.733827829360962,8.226824760437012,-0.4759776906314073,0.006837023654952645,-0.00047022663056850433,-0.9221555611809671,-0.5079875833748251,0.297208190514065,0.4384698135686741,0.4780993131218,0.6030006360701778,0.38208333333333333,0.24125000000000002,0.16541666666666666,0.29791666666666666,-0.4057530060121691,-0.16729339864230647,-0.006390847588861864,0.016083514692036262,5.578415803272579,2.318575623906475,2.5186866520338738,2.5603972983874987,5.570664707582311,2.3052701571107583,5.563499191766594,2.3028913297073803,-2.4405315789727804,-1.2914651234215127,1.0,0.7816875,0.0,0.0,0,0
ref,7,4,0,0.11333333333333333,3.217794273849342,3.504597809649807,7.428559303283691,10.252964496612549,-0.27934200853623525,0.0039672006969340146,-0.018306131474673748,-0.7256239236534168,-1.0585810190066136,0.34735499327106334,0.20173411554072213,0.5333124165030098,0.40679121043334227,0.39583333333333337,0.6275,0.21833333333333332,0.135,-0.3842056573031767,-0.4114396904220765,-0.007304032671562041,0.02691411479318049,6.537097399170657,2.644378681916792,3.09224668089428,3.9950253034205243,6.526119754441673,2.6241150026099964,6.533133100213208,2.612130270269004,-2.3372495764276633,-4.362223784806362,1.0,0.7391041666666667,0.0,0.0,0,0
ref,7,5,0,0.11416666666666667,3.2133210844627134,3.427085030757342,9.164796829223633,13.347378253936768,-0.24635735921173668,0.00603367411531508,-0.04167648404836655,-0.7829849585060391,-1.287971850129261,0.31388970877197664,0.13317730512370862,0.509660928966815,0.33169705172872604,0.46416666666666667,0.7845833333333333,0.20875,0.09208333333333334,-0.4884322133277197,-0.4929906301907222,-0.007071115455095868,0.03973080838302849,7.70358848700103,3.0234516328193726,3.5473786855818052,5.61975087795987,7.695541668688313,2.9745386894662413,7.696920850429038,2.9419455710052524,-2.914778119477754,-7.597159059563031,1.0,0.6945208333333334,0.0,0.0,0,0
ref,7,6,0,0.10916666666666666,3.2480039575033492,3.3570365227145498,10.897050857543945,15.446659088134766,-0.2204696936972808,0.022835426963865757,-0.06900379061698914,-0.772514424716238,-1.604055222691061,0.2981310749880231,0.06209137936967157,0.5016970631100914,0.23044529200077415,0.515,0.8966666666666667,0.20708333333333334,0.04583333333333334,-0.5832335656791627,-0.5749789464481017,-0.006825293898676197,0.048627629138063636,8.828146572348775,3.4009076934017695,4.293310057896774,7.617540257721686,8.798560671541374,3.3447273775697752,8.789663947172773,3.28000449078387,-3.316618107794784,-12.39909614309358,0.9791666865348816,0.6106770833333334,0.0,0.0,0,0
ref,7,7,0,0.115,3.2488184534965443,3.2870508600751682,12.2202467918396,17.4319429397583,0.03629507989739068,0.0430472269654274,-0.09982108324766159,-0.6624081719857999,-1.6542534090822534,0.3329885837568507,0.04800394830101634,0.5366339149559402,0.20221531426547512,0.5025,0.9275,0.24708333333333332,0.035416666666666666,-0.5771962018429428,-0.559253343892244,-0.007448458349038409,0.04948847943451255,9.646368575283375,3.6502782457599556,4.7888830400996945,10.455471658628033,9.607192023005066,3.6006714929590484,9.59826477725045,3.5395032725258373,-3.3362280394944053,-17.170308181084692,0.8399999737739563,0.4226979166666667,0.0,0.0,0,0
ref,7,8,0,0.1125,3.248849054577085,3.189802863371991,12.838304042816162,12.549498081207275,-0.01520890176606675,0.05639194883406162,-0.11522737145423889,-0.7418718001381296,-2.3623796033662403,0.30326047208821794,0.006942868648646216,0.5166919795407794,0.07795796585387109,0.5341666666666667,0.99125,0.2370833333333333,0.005,-0.6438918241442648,-0.6969296585749774,-0.008543732757994358,0.04893457350204698,10.17041095694641,3.8218325762474805,5.216901566611593,12.667229436833395,10.056792595642662,3.7466563408660054,10.060837805080109,3.7386359257579262,-3.7112066221175093,-29.839404138612252,0.5133333206176758,0.2701354166666667,0.0,0.0,0,0
ref,7,9,0,0.11583333333333333,3.187723941567973,3.1466358048515524,13.580143928527832,10.182464122772217,-0.21598630492885906,0.04932479187846184,-0.1216837652027607,-0.8915817546351952,-2.5767305939442497,0.2464584989551758,0.003070858950271099,0.45920887592950804,0.05142125375334139,0.6241666666666666,0.9958333333333333,0.18041666666666667,0.0025,-0.7976059941944549,-0.6840826723610284,-0.011017084583815576,0.05124077040003613,10.55876229035777,3.9087659644710464,5.510813313192269,14.754179616582958,10.455197592033038,3.8217236103584433,10.500346401625354,3.8014586549618765,-4.692193945978458,-35.27113113334403,0.4358333349227905,0.22232291666666668,0.0,0.0,0,0
ref,7,10,0,0.11,3.226567190187102,2.7715561228580645,13.081733703613281,-2.869159460067749,-0.23809755341460306,0.021285532973706722,-0.12145335599780083,-0.8736035084188111,-2.8468524518530316,0.25002200369672267,6.979795858243993e-05,0.4650673209383245,0.0017928293538698342,0.6166666666666667,0.9995833333333333,0.18333333333333335,0.0,-0.8587934314896868,-0.7699460279536463,-0.007070518004525184,0.05268159140367061,10.791022376810332,3.957468548571309,5.720828681221375,17.08830064716365,10.657162336431636,3.903312752108384,10.668868523477794,3.855644342960594,-5.019887247202181,-48.33245981454849,0.2591666579246521,0.15236458333333333,0.0,0.0,0,0
ref,7,11,0,0.11416666666666667,3.092253632571901,2.790332233649349,12.935315132141113,-4.368803262710571,-0.36709827205127415,0.020232997834682465,-0.12239337712526321,-0.968766796195184,-3.0341773047535736,0.20696203314468725,1.1549865645042998e-05,0.41906130874976744,0.00037647620457965236,0.6654166666666667,1.0,0.15041666666666667,0.0,-0.9925718325008885,-0.7711324754035962,-0.014785889251786047,0.05543498351820744,11.023199056341817,4.014067464298803,5.974272964560095,18.535603423163764,10.907466093690548,3.941939012788576,10.96078450519862,3.920460555366197,-5.895044820156569,-56.518643683791154,0.21166667342185974,0.14176041666666667,0.0,0.0,0,0
ref,7,12,0,0.11166666666666666,3.2333011555002207,2.6919657585498427,12.8194899559021,-7.541718244552612,-0.29258139291700597,0.039653223007917404,-0.1182781532406807,-0.9578761960017895,-3.0682445013272925,0.22329881860381734,5.182834294959017e-07,0.4409967252138152,1.5737259983540313e-05,0.67,1.0,0.1691666666666667,0.0,-1.0475982743985892,-0.77751433372936,-0.009961812092204467,0.05603486473448356,11.227255770681907,4.025113842188688,6.120027118310065,20.49664899346196,11.126910285369526,3.9432410628191663,11.168753246664483,3.9432354892451107,-6.305629501119256,-64.31619155267875,0.17749999463558197,0.13051041666666666,0.0,0.0,0,0
ref,7,13,0,0.11083333333333334,3.0983768330408745,2.5993904434248374,11.661010265350342,-11.623371124267578,-0.4996445810771547,0.01635341951623559,-0.12521684914827347,-1.1582011973862691,-3.176007133359051,0.15905911860261718,7.81388394769445e-09,0.36945245803757565,2.58652668518964e-07,0.7566666666666666,1.0,0.11583333333333334,0.0,-1.2061043294580698,-0.7974257954054893,-0.019648978310067986,0.05543498351820744,11.37305922282238,4.049013788600641,6.427910084195532,22.670835886511114,11.278720641609805,3.975616491338059,11.329974616570436,3.9645372298243178,-7.087824477814138,-73.57157352169355,0.1341666728258133,0.11297916666666667,0.0,0.0,0,0
