act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss
R,l2init,0.001,1,0,W1,2,78400,33.31122314,5.771587575,5.771587575,1,1,0,0.03331122314,0,0,-1.479315476e-17,0
R,l2init,0.001,1,0,b1,1,100,0.04445929744,0.2108537347,0.2108537347,1,1,0,4.445929744e-05,0,0,-1.974389427e-20,0
R,l2init,0.001,1,0,W2,2,10000,32.59850817,5.709510326,5.709510326,1,1,0,0.03259850817,0,0,0,0
R,l2init,0.001,1,0,b2,1,100,0.3430667701,0.5857190198,0.5857190198,1,1,0,0.0003430667701,0,0,-1.523522509e-19,0
R,l2init,0.001,1,0,W3,2,1000,3.237631366,1.799341926,1.799341926,1,1,0,0.003237631366,0,0,7.188985775e-19,0
R,l2init,0.001,1,0,b3,1,10,0.02634508479,0.1623116902,0.1623116902,1,1,0,2.634508479e-05,0,0,-1.169956789e-20,0
R,l2init,0.001,1,1,W1,2,78400,40.83510106,6.390234821,5.771587575,1.107188401,0.9072139468,2.688300152,0.04083510106,0.007226957705,0.0003827244144,0.00684423329,0.007226957705
R,l2init,0.001,1,1,b1,1,100,0.05021814427,0.2240940523,0.2108537347,1.062793849,0.9317113001,0.08141703751,5.021814427e-05,6.628733996e-06,1.753060096e-07,6.453427987e-06,6.628733996e-06
R,l2init,0.001,1,1,W2,2,10000,34.53603073,5.876736402,5.709510326,1.02928904,0.9798200153,1.17565905,0.03453603073,0.001382174203,2.796456021e-05,0.001354209642,0.001382174203
R,l2init,0.001,1,1,b2,1,100,0.3542309802,0.5951730674,0.5857190198,1.016140926,0.9874270243,0.09410293799,0.0003542309802,8.855362939e-06,8.937901673e-08,8.765983922e-06,8.855362939e-06
R,l2init,0.001,1,1,W3,2,1000,3.493395992,1.869062865,1.799341926,1.038748021,0.9672691121,0.4743568339,0.003493395992,0.0002250144059,4.861009324e-06,0.0002201533966,0.0002250144059
R,l2init,0.001,1,1,b3,1,10,0.02461191019,0.1568818351,0.1623116902,0.9665467402,0.9800673886,0.03232029744,2.461191019e-05,1.044601627e-06,2.948332689e-08,1.0151183e-06,1.044601627e-06
R,l2init,0.001,1,2,W1,2,78400,43.92579543,6.62765384,5.771587575,1.148324227,0.8778561537,3.174486246,0.04392579543,0.01007736293,0.0007328494502,0.009344513477,0.01007736293
R,l2init,0.001,1,2,b1,1,100,0.0514737014,0.2268781642,0.2108537347,1.075997845,0.9208506781,0.08848440537,5.14737014e-05,7.829489994e-06,2.567823411e-07,7.572707653e-06,7.829489994e-06
R,l2init,0.001,1,2,W2,2,10000,35.70656225,5.975496821,5.709510326,1.046586569,0.9655323941,1.556477601,0.03570656225,0.002422622522,7.074881513e-05,0.002351873707,0.002422622522
R,l2init,0.001,1,2,b2,1,100,0.3767816938,0.6138254588,0.5857190198,1.047986215,0.9758693682,0.1346896716,0.0003767816938,1.814130764e-05,7.89971914e-07,1.735133573e-05,1.814130764e-05
R,l2init,0.001,1,2,W3,2,1000,3.685143969,1.919672881,1.799341926,1.06687498,0.9441810283,0.6325294509,0.003685143969,0.0004000935063,1.447953872e-05,0.0003856139676,0.0004000935063
R,l2init,0.001,1,2,b3,1,10,0.02154921459,0.1467965074,0.1623116902,0.9044111808,0.9712668847,0.04012426528,2.154921459e-05,1.609956664e-06,2.407208979e-07,1.369235766e-06,1.609956664e-06
