act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
R,none,0,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0,l2wt
R,none,0,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,0,l2wt
R,none,0,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0,l2wt
R,none,0,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0,l2wt
R,none,0,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0,l2wt
R,none,0,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,0,l2wt
R,none,0,0,1,W1,2,78400,160.6266829,12.67385825,5.761751502,2.199653741,0.05176636074,13.6478617,0.1606266829,0.186264129,0.04777721965,0.1384869093,0,l2wt
R,none,0,0,1,b1,1,100,0.4181914839,0.6466772641,0.2109972727,3.064860772,0.5045319744,0.5701117821,0.0004181914839,0.0003250274441,0.0001898170549,0.0001352103892,0,l2wt
R,none,0,0,1,W2,2,10000,87.05793658,9.330484263,5.78005976,1.614253944,0.1879436384,10.00975235,0.08705793658,0.1001951422,0.01260551415,0.08758962801,0,l2wt
R,none,0,0,1,b2,1,100,0.8849231643,0.9407035475,0.5586943256,1.683753538,0.6608119591,0.7088457301,0.0008849231643,0.000502462269,0.0001459310457,0.0003565312234,0,l2wt
R,none,0,0,1,W3,2,1000,132.2428145,11.49968758,1.805810489,6.368158593,0.7060515497,10.30435204,0.1322428145,0.1061796709,0.09397125312,0.01220841781,0,l2wt
R,none,0,0,1,b3,1,10,0.04999108034,0.2235868519,0.2005723138,1.114744342,0.7063189388,0.1639210739,4.999108034e-05,2.687011848e-05,5.296689636e-07,2.634044951e-05,0,l2wt
