arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNAc3,6,0.001,1,none,0.9541291667,0.948333323,0.948333323,0,0,-0.1590092629,0.8267093301,-7.31803894,0.9701287746,51.12182061,0,0,0.01757041924,1.226773024,-5.061765194,0.9949274659,35.07951441,3.037868977,1.436305523,2.887551785,3,1.266340375,3,0.9100000262,4.74027586,2.503958225,1.362905264,3,0.1099999994,6
SNAc3,6,0.001,2,none,0.9596125,1,1,0,0,-0.2571060061,1.001230955,-7.574927807,0.9772489667,50.03876813,0,0,-0.4911008775,2.011623383,-15.18305969,0.9829872847,32.9297157,3.717996836,1.708594918,3.146220446,3,0.8831343651,3,0.5500000119,5.802010059,1.545595407,0.4022269845,2.995655298,0,6
SNAc3,6,0.001,3,none,0.9625145833,1,1,0,0,-0.1102851331,1.480290294,-11.47918415,0.977473557,44.33148549,0,0,-0.1204670072,3.255492687,-22.05184364,0.9944958687,30.34146774,4.546747208,1.691289306,2.46918869,2.055722713,0.5079672337,3,0.1000000015,6,0.9453583956,0.209710449,1.9647789,0,6
SNAc3,6,0.001,4,none,0.9663541667,1,1,0,0,-0.2840183079,1.927889228,-14.37147903,0.9838422537,46.61137022,0,0,-0.3095001578,4.767063618,-21.0668354,0.990231216,30.16119637,5.284137726,1.802937388,2.10598731,1.591526628,0.4667591751,2.942491531,0,6,0.6540573835,0.1184651852,1.322947621,0,6
SNAc3,6,0.001,5,none,0.96541875,1,1,0,0,-0.3148277104,2.29011035,-18.93214226,0.9707226753,47.29133712,0,0,0.6500638127,5.863948345,-69.67845154,0.9822135568,30.85380465,6.193501472,1.990274549,1.972458601,1.345067739,0.3919497728,2.24232626,0,6,0.5259116888,0.08264443278,1.033463836,0,6
SNAc3,6,0.001,6,none,0.9752541667,1,1,0,0,-0.6287710071,2.499888659,-16.89831161,0.9731835127,50.54459014,0,0,0.1263764799,6.760950089,-37.9982872,0.983174026,37.78266579,6.59403038,2.148211479,2.127287865,1.219706059,0.415299952,2.177301407,0,6,0.4483852983,0.1170026734,0.9978023767,0,6
SNAc3,6,0.001,7,none,0.9802125,1,1,0,0,-0.5303610563,2.547592878,-13.31470013,0.9777670503,53.35144674,0,0,-0.1166547611,6.961881638,-49.97076035,0.9794778228,41.65811559,6.954223156,2.275339365,2.308532715,1.211361885,0.3826670647,1.952137947,0,6,0.4412027001,0.0814583078,0.8775225878,0,6
SNAc3,6,0.001,8,none,0.9765458333,1,1,0,0,-0.002810821636,2.798079967,-12.99341011,0.9851478338,53.1230235,0,0,0.4171730876,8.073978424,-42.00511932,0.9878175855,39.89267327,7.29727459,2.363317251,2.144243956,1.104315996,0.4155059457,1.795826912,0,6,0.3735622466,0.1015175581,0.7171533108,0,6
SNAc3,6,0.001,9,none,0.9775479167,1,1,0,0,-0.5974873304,3.095790863,-10.17693996,0.9887213111,55.08781936,0,0,-1.046560526,8.690729141,-51.54367828,0.9844498634,34.86071802,7.755391598,2.421655655,2.120464087,0.9862985611,0.4602374434,1.682245016,0,6,0.3360941112,0.05177012831,0.6472383142,0,6
SNAc3,6,0.001,10,none,0.9775041667,1,1,0,0,-0.9004967213,3.168395519,-11.54810619,0.9844626784,57.75268923,0,0,-1.136238933,9.662919998,-31.55423737,0.9861314893,43.92190662,8.081307411,2.505062342,2.109850645,0.9788727164,0.445764184,1.549377441,0,6,0.3196286559,0.08236983418,0.7486240864,0,6
SNAc3,6,0.001,11,none,0.97981875,1,1,0,0,-0.6285594702,3.237176895,-10.79368114,0.9795379639,59.48988431,0,0,-0.9328092337,10.55124664,-25.3005085,0.9860634208,46.37212739,8.374988556,2.594352722,2.080464363,0.9510453939,0.3987667561,1.553675652,0,6,0.2899636328,0.07327204198,0.6216352582,0,6
SNAc3,6,0.001,12,none,0.979525,1,1,0,0,-0.671233952,3.476212263,-9.337018013,0.9868506789,60.49375764,0,0,-0.3025221527,11.12102318,-36.93132401,0.9823309183,45.53950988,8.701244354,2.670904875,2.018929243,0.8801584244,0.3791533113,1.467692375,0,6,0.2779031694,0.06576272845,0.6380758286,0,6
SNAc3,6,0.001,13,none,0.9793520833,1,1,0,0,-0.9804831743,3.602861643,-8.58899498,0.9821252227,59.669391,0,0,-0.759719193,12.69532776,-42.04547501,0.9834650755,43.82858311,9.168130875,2.743752003,2.013422012,0.8557386398,0.3636530936,1.333152652,0,6,0.244040221,0.06583811343,0.5419458151,0,6
SNAc3,6,0.001,14,none,0.97733125,1,1,0,0,-1.353334308,3.765298843,-10.05046558,0.9846394658,59.97570321,0,0,-3.193968773,13.26557064,-80.41472626,0.9931355715,42.87883071,9.478550911,2.870311499,1.982564569,0.8234759569,0.3494226336,1.410694122,0,6,0.2334080189,0.05075529218,0.6270875335,0,6
SNAc3,6,0.001,15,none,0.97991875,1,1,0,0,-0.9627447724,3.935326338,-9.144337654,0.9802480936,60.93166535,0,0,-2.098731518,13.79699993,-56.99714661,0.9858623147,44.52996466,9.696731567,2.891019821,2.020705462,0.7820178866,0.3368499875,1.333086729,0,6,0.2233795822,0.05000000075,0.617708683,0.009999999776,6
SNAc3,6,0.001,16,none,0.98065,1,1,0,0,-1.001550794,3.915791035,-9.422326088,0.9831842184,61.7208566,0,0,-1.823666573,13.62220764,-47.54588318,0.9841710329,46.38367908,10.08486176,2.963985205,2.098607063,0.7899267673,0.3303676844,1.357153296,0,6,0.223543942,0.05786471069,0.6310607195,0,6
SNAc3,6,0.001,17,none,0.9749104167,1,1,0,0,-0.7966278195,3.842815399,-13.7956562,0.9873291254,63.59942321,0,0,-0.1013667434,14.14322662,-56.47425079,0.9914890528,47.8931616,10.22245502,3.068188667,2.075543404,0.8036186695,0.3163535595,1.223104,0,6,0.2107645273,0.07081624866,0.5429401398,0,6
SNAc3,6,0.001,18,none,0.9804083333,1,1,0,0,-0.5941019654,4.041651249,-8.859807968,0.982453227,65.7262604,0,0,-0.9310181737,15.76335716,-35.11335373,0.9847382903,50.72819921,10.47107697,3.190210342,2.103479624,0.7660915852,0.387817502,1.234092712,0,6,0.1888207644,0.07564628869,0.4455513358,0,6
SNAc3,6,0.001,19,none,0.9808729167,1,1,0,0,-1.180297971,4.035971165,-6.750798225,0.9822654128,66.26911078,0,0,-0.009966013953,16.03495407,-44.3681221,0.9827587605,50.18066335,10.74726391,3.146816254,2.131430626,0.7655444145,0.3576404452,1.08262372,0,6,0.1898489445,0.06893473864,0.4730557799,0,6
SNAc3,6,0.001,20,none,0.9812375,1,1,0,0,-1.083672404,4.185638428,-7.386000156,0.9823874831,65.4666082,0,0,0.9427651763,18.23706245,-30.19814491,0.9844479561,49.73186121,11.05092335,3.270714045,2.115523577,0.7220339775,0.3939808309,1.064026356,0,6,0.1689516604,0.06324860454,0.5263590813,0,6
SNAc3,6,0.001,21,none,0.9808041667,1,1,0,0,-0.7173160315,4.231809616,-7.791106701,0.9835220575,66.39752895,0,0,0.177993983,18.99058723,-29.29035759,0.9901204705,50.39192335,11.26662731,3.405243635,2.021897793,0.7296032906,0.4351987243,1.122132421,0,6,0.1620760262,0.07131806016,0.5352827907,0,6
SNAc3,6,0.001,22,none,0.98039375,1,1,0,0,-0.740185678,4.252755642,-8.089035034,0.9792004228,67.77418426,0,0,-1.635704398,17.41493607,-27.61657524,0.9931138158,50.25416871,11.43102837,3.360803604,1.960915327,0.7267409563,0.4617783129,1.11637938,0,6,0.1768000126,0.05904355645,0.4763958156,0,6
SNAc3,6,0.001,23,none,0.98134375,1,1,0,0,-0.668294549,4.274269104,-9.324321747,0.9836845994,67.47233172,0,0,0.5284749269,17.62626266,-34.4524498,0.9873660207,49.66811359,11.60486126,3.402723312,1.961010456,0.7272843122,0.4931093752,1.206283331,0,6,0.1750841439,0.06445810944,0.4446397126,0,6
SNAc3,6,0.001,24,none,0.9784979167,1,1,0,0,-0.8707886934,4.325644016,-13.82588196,0.9879321456,66.16951167,0,0,-1.158708334,19.5873642,-77.55930328,0.9895985126,48.67943724,11.80551052,3.440876484,1.910768032,0.7115651965,0.502024889,1.062752128,0,6,0.1573427767,0.06663895398,0.4423485398,0,6
SNAc3,6,0.001,25,none,0.9817083333,1,1,0,0,-1.345442057,4.425534725,-9.698644638,0.9816505909,68.06861438,0,0,-4.138298512,21.04774475,-38.47679138,0.9872521758,52.2636619,12.0852766,3.574609995,1.989513874,0.6973949075,0.4835349321,1.111334324,0,6,0.1456538141,0.05899844319,0.3747209907,0,6
SNAc3,6,0.001,26,none,0.9820104167,1,1,0,0,-1.15614152,4.428541183,-6.34692955,0.9826433063,69.47539433,0,0,-0.9227899313,21.4266758,-48.01239014,0.9840009809,52.5837282,12.30775642,3.591876745,2.011969328,0.6944604516,0.5206952095,1.201629877,0,6,0.1428651214,0.06157572567,0.4100096226,0,6
SNAc3,6,0.001,27,none,0.9801541667,1,1,0,0,-1.767315507,4.708026886,-9.087974548,0.9788489938,66.35685373,0,0,-5.690697193,23.13984299,-82.45464325,0.9904903173,49.28683403,12.60234737,3.724258423,2.015072823,0.6581978798,0.4654126167,1.041236281,0,6,0.1339352429,0.05108040571,0.4028092623,0,6
SNAc3,6,0.001,28,none,0.9798166667,1,1,0,0,-0.9195378423,4.80902338,-8.179883003,0.9882324338,66.71059852,0,0,-4.49298048,23.74031067,-47.42747116,0.9925706983,50.14645429,12.7340889,3.806899786,1.905715585,0.6408985257,0.4541973174,0.9271433353,0,6,0.1265934706,0.05000000075,0.4600472152,0.009999999776,6
SNAc3,6,0.001,29,none,0.9792208333,1,1,0,0,-1.3367908,4.784848213,-10.19235611,0.9866545796,67.45923153,0,0,-2.762109995,24.85929871,-57.69048309,0.9849241972,50.17195769,12.98804188,3.9261415,1.917935252,0.6448491812,0.4446111321,0.9237884283,0,6,0.1242905855,0.05342044681,0.4227794409,0,6
SNAc3,6,0.001,30,none,0.9794770833,1,1,0,0,-1.159176469,4.838893414,-10.06673908,0.9802518487,67.54725398,0,0,-2.501787186,24.68542671,-87.55641937,0.9869024754,49.94920492,13.13243389,3.963245153,1.867422342,0.6400823593,0.430142343,0.8853626251,0,6,0.1232444644,0.05651912838,0.4053136706,0,6
