act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,l2,0.001,0.001,8,1,0.9531979167,1,1,0,0,-0.2374006957,0.7425305843,-1.472788095,0.7557220459,67.18119297,0,0,0.3682423532,0.4319333732,-0.0943756029,1.404932737,38.90079037,1.241493344,0.6767410636,1.900300622,0.8306789398,0.4086102545,3,0.1099999994,1.200000048,1.409149408,0.8292890191,3,0.1099999994,1.200000048,0.2146710889,0.2146710889,0.2459379444,0.05053938929
SNA,l2,0.001,0.001,8,2,0.9568854167,0.9941666722,0.9941666722,0,0,-0.6895042658,0.9346182346,-2.781936884,0.6295754313,73.24204878,0,0,-0.03198303282,0.4775087535,-2.286895752,0.8961082697,45.66470631,1.309687614,0.6314288974,1.9780761,0.6685089469,0.3683347702,1.850589275,0,1.200000048,1.322004795,0.4283823669,3,0.1700000018,1.200000048,0.2547427554,0.2547427554,0.3023560167,0.06992831783
SNA,l2,0.001,0.001,8,3,0.9596,1,1,0,0,-0.5871341228,0.9041330218,-3.306596756,0.657754302,67.46527132,0,0,0.1582975835,0.3673178554,-2.477891445,1.210085392,34.36685888,1.116942763,0.558229804,2.000418663,0.6833566427,0.3826852739,3,0.05999999866,1.200000048,1.645933747,0.3520329297,3,0.400000006,1.200000048,0.2032379504,0.2032379504,0.2593971652,0.04621981588
SNA,l2,0.001,0.001,8,4,0.96094375,1,1,0,0,-0.6207464337,0.9235010147,-1.998014569,0.6212061048,71.04421833,0,0,0.002121842001,0.1947875917,-1.072440982,1.045843124,29.20919312,1.270307422,0.2831121087,1.992730618,0.6626554728,0.4172926545,3,0.03999999911,1.200000048,2.823266506,0.5289167762,3,0.4900000095,1.199999928,0.2267105923,0.2267105923,0.2867927991,0.05822549481
SNA,l2,0.001,0.001,8,5,0.9563833333,1,1,0,0,-0.7620831728,1.055448532,-4.107187271,0.6502282023,68.58767155,0,0,0.08227619529,0.5969786048,-4.651471615,1.125375748,43.33688805,1.298382998,0.6892222166,2.061558485,0.5809500217,0.3564838171,3,0.02999999933,1.200000048,1.001748443,0.2197772115,3,0.2199999988,1.200000048,0.2715942064,0.2715942064,0.3364581164,0.07623461701
SNA,l2,0.001,0.001,8,6,0.960375,1,1,0,0,-0.6608090997,1.014484882,-8.427147865,0.6855562329,59.95573446,0,0,-0.01863534749,0.6503340006,-4.621602058,0.9078035355,40.56289227,1.190210581,0.6857662201,2.018507004,0.6053879261,0.2522376776,3,0.05999999866,1.200000048,0.9150944948,0.2327211946,3,0.2199999988,1.200000048,0.2327853105,0.2327853105,0.3015246912,0.05745226897
SNA,l2,0.001,0.001,8,7,0.9629979167,1,1,0,0,-0.5672373772,1.038764477,-5.386181831,0.6757155061,66.77543741,0,0,-0.08700626343,0.7594817877,-4.050750732,0.8410242796,48.3658371,1.34433496,0.7806671858,2.119587421,0.5878612995,0.3593572974,2.452594519,0,1.200000048,0.8053138852,0.2145383805,3,0.2099999934,1.200000048,0.2791124118,0.2791124118,0.3485092922,0.0797691498
SNA,l2,0.001,0.001,8,8,0.9620166667,0.9975000024,0.9975000024,0,0,-0.4307679832,1.068415284,-6.077899456,0.804471612,62.46371486,0,0,-0.07669102401,1.017759681,-5.69121027,0.8699458838,51.88563974,1.265395761,0.789755702,2.109937429,0.5720050931,0.2724813223,3,0.02999999933,1.200000048,0.5866317749,0.1897747219,3,0.1400000006,1.200000048,0.2619753716,0.2619753716,0.3331327433,0.06986231995
SNA,l2,0.001,0.001,8,9,0.963425,1,1,0,0,-0.4726581872,1.155037761,-9.261824608,0.7190241814,61.76528056,0,0,-0.4389368594,1.504861236,-5.086722851,0.7173168659,54.8500568,1.372135043,0.8955702782,2.13882947,0.5388438106,0.2335516214,3,0.03999999911,1.200000048,0.4180674255,0.1656504422,3,0.1099999994,1.200000048,0.3017647255,0.3017647255,0.3720368782,0.08964460775
SNA,l2,0.001,0.001,8,10,0.9622,0.9975000024,0.9975000024,0,0,-0.4138893187,1.113849044,-10.06420612,0.7988867164,57.44538201,0,0,-0.7548744082,1.610755444,-6.761547089,0.7286593318,49.8522809,1.190363884,0.7898536921,2.157851696,0.5523384809,0.2141835243,3,0.05999999866,1.200000048,0.380058974,0.1673443913,3,0.1299999952,1.200000048,0.2657612935,0.2657612935,0.3354159358,0.07103985991
SNA,l2,0.001,0.001,8,11,0.9638125,1,1,0,0,-0.2672190964,1.100067735,-9.152368546,0.8490324616,62.40687041,0,0,-0.4289126098,1.308891416,-4.598623276,0.7309462428,55.91568341,1.303135514,0.8134759665,2.191753626,0.5571320057,0.222531721,3,0.009999999776,1.200000048,0.4631610513,0.1820662469,3,0.0700000003,1.200000048,0.2944470495,0.2944470495,0.3631724524,0.08579961185
