arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,pool
SN3_avg,5,0.001,11,none,0.94588125,1,1,0,0,-0.1167990118,0.1524068713,-0.2389220744,0.5796380639,0.8471249342,13.85759074,0,0,-0.1481309384,0.2234998345,-0.2462651432,0.6617323756,1.13549006,15.67285971,0,0,-0.2330902368,0.712493062,-3.153877735,0.9758755565,68.41794421,0,0,0.09791820496,2.651164055,-5.238413811,0.9952818155,42.12393343,0.8610220551,2.711047173,6.465442181,2.724870682,1.822884917,avg
SN3_avg,5,0.001,12,none,0.9615270833,1,1,0,0,-0.09534947574,0.1429066658,-0.2031862438,0.6075281501,0.8927497864,13.78693863,0,0,-0.134452194,0.2232565433,-0.2540423572,0.6266898513,1.140982389,15.61277061,0,0,-0.3641286194,0.7200103402,-2.542135715,0.9798202515,71.67165429,0,0,-0.02628004923,2.663111687,-7.132706642,0.9917556047,45.64991612,0.8957358599,2.708366394,6.734912395,2.824786901,1.750877619,avg
SN3_avg,5,0.001,13,none,0.9597479167,1,1,0,0,-0.1144501045,0.1526042968,-0.2056504786,0.6278793216,0.8685628176,13.7697783,0,0,-0.1438847929,0.2298099399,-0.2254985571,0.6773862839,1.163893819,15.69825091,0,0,-0.2014246136,0.7517754436,-2.072286844,0.9814274311,77.5565086,0,0,0.1839579493,2.89581418,-4.188849926,0.9929253459,48.91724305,0.9138591886,2.790183306,6.960931301,2.924394131,1.767732143,avg
SN3_avg,5,0.001,14,none,0.9624833333,1,1,0,0,-0.1336859167,0.1559760571,-0.1691542864,0.4902974963,0.7309791446,13.46739692,0,0,-0.1329035461,0.2294395864,-0.228464812,0.6365648508,1.144906998,15.64308707,0,0,-0.1970452219,0.7533245087,-2.364332914,0.9776902795,75.56378618,0,0,0.09541363269,2.932283401,-5.994096279,0.9989541769,47.68610837,0.9634147882,2.853047609,7.245567322,2.989326477,1.753768325,avg
SN3_avg,5,0.001,15,none,0.9595333333,1,1,0,0,-0.1106236801,0.1590178758,-0.1959854215,0.5105586648,0.7278159857,13.56616349,0,0,-0.1340836436,0.2297908515,-0.2635520399,0.6725362539,1.190750718,15.67463796,0,0,-0.2359051108,0.7879978418,-2.076900482,0.9832615256,78.09305939,0,0,0.4150360823,3.15760088,-3.981403828,0.9930564761,49.48756698,0.9900370836,2.911512375,7.472305775,3.100892782,1.794595122,avg
SN3_avg,5,0.001,16,none,0.9513041667,1,1,0,0,-0.115768142,0.1569348872,-0.2315365672,0.5757945776,0.8389876485,13.75307685,0,0,-0.1654172093,0.2313270718,-0.2352138609,0.5887879729,0.9959259033,15.67365306,0,0,-0.2372191995,0.8422546387,-2.905796528,0.9929492474,75.86455379,0,0,0.5876130462,3.364118099,-5.498178005,0.9903841615,50.25311633,1.011811733,2.992780924,7.705427647,3.121990442,1.751579046,avg
SN3_avg,5,0.001,17,none,0.9614395833,1,1,0,0,-0.1199378222,0.1474028528,-0.2321591228,0.5676007271,0.8230822086,14.10056083,0,0,-0.1285264939,0.239673987,-0.2120852172,0.6665210128,1.163459897,15.72491872,0,0,-0.1766506732,0.8930101991,-2.788531065,0.9911616445,80.75730165,0,0,0.2504509687,3.586443901,-5.35858345,0.9939795136,52.83723284,1.02028501,3.033618212,7.958656311,3.178195715,1.71830833,avg
SN3_avg,5,0.001,18,none,0.96250625,1,1,0,0,-0.1374475062,0.1471783519,-0.2085141242,0.4959158003,0.7597676516,13.73598557,0,0,-0.1323666424,0.2267635465,-0.2337433398,0.653758049,1.142216802,15.71488573,0,0,-0.2657794058,0.8398473859,-2.437983751,0.9865110517,79.00449824,0,0,-0.3007133901,3.52577877,-4.676074505,0.9959794283,54.6195837,1.022321343,3.058758974,8.128952026,3.279495001,1.792100787,avg
SN3_avg,5,0.001,19,none,0.9622125,1,1,0,0,-0.1135876253,0.1418224126,-0.2169190049,0.6125506759,0.8767945766,13.76883274,0,0,-0.1577513963,0.2310796231,-0.2544605434,0.6003731489,1.052352905,15.72149001,0,0,-0.1372064948,0.8341627717,-3.254539728,0.9853777289,77.38793107,0,0,-0.2971915603,3.503559828,-5.864771366,0.9953640103,52.99842236,1.032194495,3.089644909,8.319068909,3.336910486,1.772828698,avg
SN3_avg,5,0.001,20,none,0.955825,1,1,0,0,-0.1450990438,0.15181081,-0.2976277769,0.4997600317,0.709412992,13.85023022,0,0,-0.1444639564,0.2324898541,-0.2935027778,0.644444406,1.123862505,15.67218439,0,0,-0.1440899521,0.8902923465,-3.294666052,0.9882743359,74.83140508,0,0,0.2089734226,3.756421804,-5.631247997,0.9942588806,53.97793578,1.04355216,3.178391933,8.515255928,3.380749464,1.74040854,avg
SN3_avg,5,0.001,21,none,0.95820625,1,1,0,0,-0.1212234497,0.138454169,-0.2001272142,0.5284846425,0.7815824747,13.7489802,0,0,-0.1444024891,0.2228371203,-0.2617615759,0.6232023239,1.086626053,15.72251447,0,0,-0.241393283,0.8690567613,-3.039982557,0.9886458516,77.33189311,0,0,0.1774245799,3.605010748,-4.354821682,0.99551332,55.85233838,1.066287756,3.196819305,8.711068153,3.387171984,1.738673568,avg
SN3_avg,5,0.001,22,none,0.9545625,1,1,0,0,-0.1298798472,0.1466829032,-0.1964203119,0.5627454519,0.8104691505,14.03384443,0,0,-0.1270043403,0.2317842096,-0.200533703,0.6643565893,1.142157197,15.74158527,0,0,-0.1650755405,0.9456441998,-2.616450071,0.9851514101,80.36016719,0,0,0.2633174658,3.97668457,-6.278297901,0.9908378124,55.10643844,1.088332295,3.222534418,8.944387436,3.43830204,1.678345203,avg
SN3_avg,5,0.001,23,none,0.95474375,1,1,0,0,-0.1074710712,0.1555979252,-0.1691596657,0.5755040646,0.8088229299,14.09253145,0,0,-0.1512431204,0.2653480768,-0.2141144574,0.7038171291,1.171414256,15.7826198,0,0,-0.1301666796,1.098436594,-1.952413321,1.00009501,83.43633883,0,0,0.5271528363,4.625434875,-5.439232826,0.996740222,57.99776819,1.12813437,3.286205292,9.100296974,3.460788488,1.607635856,avg
SN3_avg,5,0.001,24,none,0.9564479167,1,1,0,0,-0.1060181186,0.1443597972,-0.1545827836,0.5718131661,0.8778064251,14.06874263,0,0,-0.1219171956,0.2864923775,-0.1910097301,0.7378112078,1.206583261,15.71201132,0,0,-0.2653555572,1.246747375,-1.411931396,0.9989416599,88.43375714,0,0,0.1523558199,5.308040619,-5.020616055,0.9926233888,59.91774994,1.186171889,3.407973289,9.416927338,3.452722549,1.580730319,avg
SN3_avg,5,0.001,25,none,0.9509166667,1,1,0,0,-0.1050608754,0.1521379948,-0.2257325351,0.5465883613,0.813821137,13.77361989,0,0,-0.1281817704,0.2767658532,-0.1857844293,0.7398757339,1.205869317,15.68582025,0,0,-0.1163328812,1.295136333,-1.431771994,0.996915102,87.98171655,0,0,0.1743763834,5.387401581,-5.72593832,0.9895582199,61.05646579,1.18534708,3.441144466,9.666909218,3.467991829,1.53005147,avg
SN3_avg,5,0.001,26,none,0.9543083333,1,1,0,0,-0.1122907028,0.1504001617,-0.2212999016,0.6177145839,0.8641437888,13.97569043,0,0,-0.1462467164,0.2928907275,-0.2340027392,0.7405953407,1.175422549,15.71885538,0,0,-0.03240419179,1.389612794,-2.114756823,0.9944773316,87.53598509,0,0,0.2402259409,5.681891918,-5.747066498,0.9926626086,61.18404118,1.241298914,3.548614979,9.98422718,3.458305836,1.511914134,avg
SN3_avg,5,0.001,27,none,0.95355625,1,1,0,0,-0.1326881349,0.1555407941,-0.2803018391,0.5457855463,0.802298665,13.76022832,0,0,-0.1511614323,0.3186931014,-0.2244007438,0.731580615,1.130772233,15.71486635,0,0,-0.1624128073,1.476003885,-2.143291473,0.9977892041,87.91400151,0,0,0.4295981526,6.056156158,-8.340509415,0.9947593212,61.61423428,1.27880466,3.657201767,10.22834778,3.435605288,1.500900507,avg
SN3_avg,5,0.001,28,none,0.9586229167,1,1,0,0,-0.1452001035,0.1563546658,-0.2180240452,0.5122962594,0.7450221777,13.5032617,0,0,-0.1287079155,0.3124732673,-0.2324057519,0.7629256845,1.204228878,15.72207497,0,0,-0.2229274064,1.518408537,-1.576212168,0.9970514178,88.89544448,0,0,0.5731883645,6.155582428,-4.920955181,0.9913096428,63.69617524,1.245484829,3.683489323,10.47474194,3.456894398,1.497315764,avg
SN3_avg,5,0.001,29,none,0.9503854167,1,1,0,0,-0.1368163377,0.1532121897,-0.269729048,0.5559136868,0.8193671107,13.54470498,0,0,-0.181224972,0.325925678,-0.2640471458,0.7258827686,1.08411181,15.68582772,0,0,-0.1456038952,1.607543588,-2.339414835,0.996737361,86.1540446,0,0,0.4281279743,6.518600941,-10.29569244,0.9924777746,63.0799951,1.267456174,3.760293961,10.70623779,3.450171471,1.504060626,avg
SN3_avg,5,0.001,30,none,0.9528375,1,1,0,0,-0.1466000974,0.1553722322,-0.2332066596,0.5448340774,0.7490392327,13.50718695,0,0,-0.1517404914,0.3285663426,-0.2107657641,0.7593020797,1.182074785,15.63478115,0,0,-0.1154865399,1.631386638,-1.776284218,0.9970546961,89.00963241,0,0,0.4729048908,6.556070805,-5.916486263,0.9959406853,65.39619441,1.31513536,3.772993565,10.95681953,3.442802668,1.501057625,avg
SN3_avg,5,0.001,31,none,0.9567875,1,1,0,0,-0.1268261522,0.1626687646,-0.2993340194,0.5547055006,0.8198231459,13.48583283,0,0,-0.1471588612,0.3214718401,-0.190560028,0.7636357546,1.177942276,15.69575204,0,0,-0.2269476056,1.656049013,-1.668703556,0.9993719459,90.1646146,0,0,-0.1527240574,6.566790581,-4.78879261,0.9903506637,66.7624913,1.317887783,3.785721302,11.18752575,3.44495821,1.505418301,avg
SN3_avg,5,0.001,32,none,0.9517229167,1,1,0,0,-0.1331847161,0.1618542373,-0.2147997618,0.5440714359,0.7909339666,13.26805439,0,0,-0.131824851,0.3304396272,-0.2706648707,0.8047650456,1.236276865,15.69803554,0,0,-0.207577318,1.753412843,-3.226656675,0.9946652651,87.20562962,0,0,0.4906264246,6.817492008,-9.954206467,0.9930288792,63.88604197,1.296039939,3.866446972,11.4236784,3.442270994,1.501942277,avg
SN3_avg,5,0.001,33,none,0.9498229167,1,1,0,0,-0.1375688016,0.1570515186,-0.2327397466,0.5468742251,0.8009722829,13.63076897,0,0,-0.1848637462,0.3361154795,-0.2524300218,0.7291122675,1.094887495,15.75684626,0,0,-0.2312317938,1.854206204,-1.745250106,1.001781583,89.02329872,0,0,-0.1976097524,7.29116869,-7.391674995,0.9950193763,66.25725673,1.305075765,3.916131258,11.73233604,3.399974823,1.530174017,avg
SN3_avg,5,0.001,34,none,0.9498708333,1,1,0,0,-0.1652999371,0.1558399051,-0.2670695186,0.4951748848,0.6934525967,13.54078303,0,0,-0.1599479765,0.3268373013,-0.2244477421,0.7319714427,1.138069272,15.73859998,0,0,-0.1285337657,1.821192622,-1.859305024,0.9966384172,89.12280186,0,0,0.6080890298,7.198847771,-7.421705723,0.9940985441,67.43100912,1.308798432,3.993418217,11.88889122,3.419648647,1.562159896,avg
SN3_avg,5,0.001,35,none,0.9472145833,1,1,0,0,-0.1377702653,0.157088697,-0.3242358565,0.5138159394,0.7539197206,13.61449682,0,0,-0.1266712397,0.3386462927,-0.2640480399,0.7785558105,1.216022134,15.72744004,0,0,-0.1680567265,1.880137801,-1.914879203,0.9977793694,90.13888897,0,0,0.3532895148,7.328580379,-7.024495602,0.990645349,68.60788546,1.330010772,3.98837781,12.10782623,3.395845413,1.530949831,avg
SN3_avg,5,0.001,36,none,0.95058125,1,1,0,0,-0.1541897058,0.1629916877,-0.253066361,0.4869158566,0.7084130645,13.54312395,0,0,-0.1489681005,0.3415866494,-0.2334239781,0.7561856508,1.189130664,15.698713,0,0,-0.210243389,1.863542318,-2.413259029,0.9994621873,90.1452778,0,0,0.2187612653,7.19691515,-5.648892403,0.9920121431,69.72759332,1.327362537,4.030889511,12.38766575,3.391834497,1.548971891,avg
SN3_avg,5,0.001,37,none,0.95120625,1,1,0,0,-0.1401666105,0.1590886265,-0.265458405,0.522454977,0.7548928261,13.65740731,0,0,-0.1425665319,0.3446897268,-0.1914733648,0.7649045587,1.17666328,15.64637654,0,0,-0.2460080981,1.9371382,-1.410087466,0.9984340668,91.1898844,0,0,-0.05322951078,7.491881847,-5.307355881,0.9924764037,70.1057426,1.322065949,3.997493982,12.54877567,3.43715477,1.556117296,avg
SN3_avg,5,0.001,38,none,0.94836875,1,1,0,0,-0.1603736281,0.1666824669,-0.2463562638,0.4920620918,0.7299702168,13.39281387,0,0,-0.1291653663,0.3309425116,-0.2296522111,0.7701140642,1.181980848,15.68784004,0,0,-0.1650366783,1.864974022,-2.837986231,1.001433134,89.79708357,0,0,0.8906646967,7.12265873,-7.234913826,0.9939363599,70.32241342,1.324264884,4.049880028,12.73258018,3.440402985,1.607841015,avg
SN3_avg,5,0.001,39,none,0.9500541667,1,1,0,0,-0.1536543518,0.1613555998,-0.2404642552,0.5095803738,0.7319344282,13.73543672,0,0,-0.1327803582,0.3443960845,-0.2991918623,0.7805839181,1.197534442,15.66431473,0,0,-0.1581628174,2.036166668,-1.930101514,0.9998378754,90.18041151,0,0,0.7761422992,7.768806458,-7.493636131,0.9970168471,70.06538757,1.336672664,4.103522301,12.93727493,3.458270073,1.591572762,avg
SN3_avg,5,0.001,40,none,0.9521520833,1,1,0,0,-0.1403672248,0.1672753394,-0.2600894272,0.4843579233,0.6903166771,13.91129312,0,0,-0.1566448659,0.347206682,-0.2665803432,0.7706890106,1.160025597,15.69617254,0,0,-0.2214339525,2.000003576,-1.943456054,1.001036406,90.70357328,0,0,0.3084152639,7.713059902,-8.456012726,0.9957531691,70.39237459,1.341975331,4.122507572,13.08421326,3.424669743,1.554513097,avg
SN3_avg,5,0.001,41,none,0.95274375,1,1,0,0,-0.1380345672,0.1599809229,-0.2287024558,0.5178932548,0.7999731898,13.83967552,0,0,-0.1511409879,0.3439669609,-0.2342699468,0.7672227025,1.139992237,15.71374776,0,0,-0.08633662015,2.067336321,-1.769973636,1.000396729,91.86922167,0,0,0.5583052635,7.738797665,-5.307161331,0.9873196483,73.02623204,1.342450142,4.154052734,13.23354244,3.444592714,1.53805995,avg
SN3_avg,5,0.001,42,none,0.9515229167,1,1,0,0,-0.1461071968,0.1612783223,-0.2153083384,0.47373873,0.6784455776,13.62583582,0,0,-0.1514002234,0.3404511809,-0.2793883979,0.7787072659,1.160071611,15.65014743,0,0,0.02156971581,1.999185801,-2.162132502,0.9958459735,90.8170609,0,0,0.4816614985,7.525658131,-9.465512276,0.9953546524,71.33005367,1.355643153,4.120240688,13.4429388,3.418479681,1.522693872,avg
SN3_avg,5,0.001,43,none,0.95008125,1,1,0,0,-0.1425264031,0.1638768911,-0.253695339,0.5136509538,0.7481168509,13.77043414,0,0,-0.1430083811,0.340367943,-0.3080993593,0.7731312513,1.196392298,15.71429503,0,0,-0.2109714001,2.084041357,-3.219259024,1.003035307,90.41288568,0,0,-0.3772972822,7.825355053,-7.785876751,0.9881494641,72.1985166,1.358427763,4.143004417,13.62128258,3.424221039,1.594248533,avg
SN3_avg,5,0.001,44,none,0.95220625,1,1,0,0,-0.1322659552,0.1619285643,-0.2690618932,0.4947391748,0.7643802166,13.75968025,0,0,-0.1674290001,0.3425932825,-0.266679287,0.7555997372,1.123806596,15.71524366,0,0,-0.2094662189,2.074476957,-2.805419207,1.00072062,90.87382968,0,0,0.4144454598,7.725059509,-12.97063828,0.9893992543,71.89755057,1.347952962,4.215337753,13.77484131,3.424741983,1.559251785,avg
SN3_avg,5,0.001,45,none,0.9536604167,1,1,0,0,-0.1318529844,0.1709299833,-0.3121110201,0.531488061,0.8388057947,14.06977897,0,0,-0.1578014344,0.353300184,-0.241607517,0.764899075,1.156073809,15.77173776,0,0,-0.1184388772,2.165139437,-2.565898895,0.998488605,91.43679526,0,0,0.967238605,8.006538391,-6.054680347,0.9930615425,73.06622863,1.366926551,4.222750664,13.99343967,3.395369768,1.499505639,avg
SN3_avg,5,0.001,46,none,0.95295,1,1,0,0,-0.1591404825,0.1660718769,-0.2303615659,0.4631708264,0.6324489713,13.84474559,0,0,-0.1432246119,0.3468449116,-0.2416273057,0.7737239003,1.206877828,15.69416732,0,0,-0.4080424905,2.121296406,-3.129869461,0.9931438565,91.56909006,0,0,0.9634684324,7.797482014,-10.03967285,0.9950681925,73.11354064,1.39949441,4.224306583,14.15173531,3.378983498,1.52412951,avg
SN3_avg,5,0.001,47,none,0.9505833333,1,1,0,0,-0.120433718,0.1627335697,-0.237398684,0.5450896621,0.8031566143,13.99410641,0,0,-0.1985657364,0.3481578827,-0.2416213602,0.7346999049,1.055645466,15.72356533,0,0,-0.2460187078,2.21394825,-3.142846823,0.9994013906,90.47406603,0,0,0.1319868267,8.174895287,-8.137257576,0.9928233027,73.47444014,1.407256246,4.28622961,14.35861397,3.364477396,1.534961224,avg
SN3_avg,5,0.001,48,none,0.9523791667,1,1,0,0,-0.1478064656,0.1706952453,-0.2749698758,0.4603240192,0.6954943538,13.83688692,0,0,-0.1514836699,0.3406724036,-0.2093974054,0.7716890574,1.183805585,15.74949995,0,0,-0.2720579505,2.242738008,-1.875699878,0.9974607825,91.06011017,0,0,1.096110106,8.153315544,-8.451136589,0.9886792302,73.07076429,1.409906983,4.30069828,14.49086094,3.349496841,1.544171691,avg
SN3_avg,5,0.001,49,none,0.9408145833,1,1,0,0,-0.2001725584,0.1757013947,-0.2849616706,0.4474233091,0.6052981019,13.61667819,0,0,-0.1527384818,0.3615810573,-0.2625080347,0.754447341,1.108263254,15.70502423,0,0,-0.1133775115,2.358001709,-3.300764322,0.9990161657,90.50388134,0,0,-0.7813487649,8.537176132,-8.932421684,0.9930523038,74.47428836,1.442875981,4.371006489,14.6595459,3.387385368,1.514302254,avg
SN3_avg,5,0.001,50,none,0.9451125,1,1,0,0,-0.1595867127,0.1610042453,-0.233828336,0.4996540546,0.7023780942,13.91464058,0,0,-0.1570661664,0.3733344376,-0.2629668117,0.7724173069,1.129405618,15.68574365,0,0,-0.3100172281,2.379253626,-2.366451979,0.9988994598,91.64293856,0,0,0.3794009686,8.515291214,-8.173260689,0.9961460829,74.97847775,1.446043134,4.352950096,14.82618523,3.356886864,1.496011734,avg
