variant,seed,task,dtype,act,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc,eps_w2_end,zbar2,zbar2_unit_min,z2_max,z2_min,gtr2,zero2,below_2p24_2,log10_g2_median,deadunits2,neffT2,zero_share_below_m1664,state_sha256,sec
f64_host,0,1,torch.float64,ELU1.0,0.7921041666666667,0.6026936599842253,0.08916666666666667,2.320545097986857,0.9965,0.11083333333333334,True,0.16102097169383947,0.2246696825992937,0.20289285743486593,0.2792744633431236,0.1800791806047831,0.2843855798710137,0.43494897959183676,0.0,0.0,0.21431122448979592,0.0,0.0,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.0,1.0,0.0,0.33070252010619283,-0.4435150460643189,8.230383810942902,-7.208184517838753,0.7985420090993696,0.0,0.0,0.0,0.0,0.8775613543748852,0.0,2e69ddae8cd343552a9b28c3fef00643ab325ac3c73791359574a7b7e11e1517,5.21565318107605
f64_host,0,2,torch.float64,ELU1.0,0.7672916666666667,0.7098655185114184,0.11666666666666667,5.423861401875814,0.9731666666666666,0.11416666666666667,True,0.12117283513513637,0.5269124668363171,0.17837906341613538,0.955120069362844,0.1636140190094011,1.3067823741585014,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.0,1.0,0.0,-0.21795469029562725,-3.8402076848471642,13.75681080334134,-10.876178349830916,0.6357232176090338,0.0,0.0,-0.07743870135499205,0.0,0.7258744547591357,0.0,988cb006321e637b53a317442331fdfe97d5f449ff63e2779fc041aa2dab2498,5.122130393981934
f64_host,0,3,torch.float64,ELU1.0,0.7637604166666667,0.7058409488225394,0.1,4.822602103551229,1.0,0.11416666666666667,True,0.10987561131666249,0.46719938681538525,0.15044477875593049,0.725659056333825,0.1481247035596122,1.1527958768419921,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.0,0.21432397959183674,0.0,0.0,0.21483418367346938,0.0,0.0,1.0,0.0,-1.6298943455787163,-6.853721458774205,20.242762395145277,-21.474455605424506,0.43654232234730195,0.0,0.00021666666666666666,-0.667866447850323,0.0,0.5006707853388119,0.00021666666666666666,e0cd73c400588fb5dba130452d7ecf8c7653450a160a78b482a2fc86dc884152,5.082412481307983
f64_host,0,4,torch.float64,ELU1.0,0.6896041666666667,0.8897446855519278,0.09083333333333334,4.571973336537679,0.99975,0.1125,True,0.14222907309643534,0.6286461584386416,0.16323723081374433,0.7716977734041089,0.1777685458091582,1.2477447709534317,0.21483418367346938,0.0,0.0,0.21471938775510205,0.0,0.0,0.21483418367346938,0.0,0.0,0.2164923469387755,0.0,0.0,1.0,0.0,-5.651699649423232,-12.122644848556527,27.390301528239537,-42.28203566472741,0.2242421192702475,6.666666666666667e-05,0.045483333333333334,-2.4104857993301425,0.0,0.25546163160428553,0.045483333333333334,9ebf7ebca1ffa1776894d98861e48d622a6d29a61057008b755c81cd90e619d3,5.055850267410278
f64_host,0,5,torch.float64,ELU1.0,0.54015625,1.2440215686506901,0.10666666666666667,4.390052804946899,0.9268333333333333,0.11416666666666667,True,0.16927741908087532,0.6271517950032527,0.1744012967604552,0.6666818379502123,0.2162187306494161,1.0063268993205081,0.2164923469387755,0.0,0.0,0.21596938775510205,0.0,0.0,0.21647959183673468,0.0,0.0,0.21803571428571428,0.0,0.0,0.9599999785423279,0.0,-12.890591274032808,-23.609685263590876,42.584949090590975,-70.70628783017457,0.10595800539593511,0.01705,0.3330916666666667,-5.238663226073327,0.0,0.11958286495005688,0.3330916666666667,833a491c3b7094cd4a58a4e64e76b20450eb1753fd31956a98caa928f2b71de1,5.050806760787964
f64_host,0,6,torch.float64,ELU1.0,0.32679166666666665,1.7268167659218112,0.11166666666666666,3.8389443238576253,0.6358333333333334,0.1125,True,0.16142213548240153,0.5836871677699189,0.15308338964587165,0.5742339657444973,0.2231946957447993,0.6771405518520623,0.21786989795918368,0.0,0.0,0.21713010204081631,0.0,0.0,0.21792091836734695,0.0,0.0,0.21817602040816325,0.0,0.0,0.6858333349227905,0.0,-23.50619289612297,-40.829445914720644,36.16804259719781,-120.32273710902233,0.04253091386623311,0.17545833333333333,0.6596416666666667,-8.339530841198027,0.0,0.047919795138258274,0.6596416666666667,683452fd2269331e8c84d6fbf606257cdda5bf9115806e656d9584ca9ac5411e,5.230871915817261
f64_host,0,7,torch.float64,ELU1.0,0.27940625,1.8486322080840667,0.08916666666666667,3.1858883635203044,0.4851666666666667,0.11833333333333333,True,0.16253378982825475,0.4927645600400865,0.15789840820768103,0.4693270510567042,0.21850759324782604,0.3483893846472105,0.21818877551020407,0.0,0.0,0.21792091836734695,0.0,0.0,0.2189030612244898,0.0,0.0,0.22038265306122448,0.0,0.0,0.5183333158493042,0.0,-31.147027391813207,-51.55366179144075,47.03609691615045,-142.63642754701817,0.024796275917272913,0.347025,0.7888333333333334,-9.58549623772596,0.0,0.028113685111357718,0.7888333333333334,d5785fca44e6f19e9b583b80760af88674a3d15f3f1e560b5b799f6c5489f092,5.22176718711853
f64_host,0,8,torch.float64,ELU1.0,0.19761458333333334,2.051631425480048,0.09833333333333333,3.167693360646566,0.32516666666666666,0.11,True,0.14809757913068702,0.5330971653650824,0.13270716294694768,0.5177040438866243,0.21885405905535057,0.32138207675113034,0.22038265306122448,0.0,0.0,0.2200892857142857,0.0,0.0,0.22147959183673468,0.0,0.0,0.22294642857142857,0.0096,0.0,0.35333332419395447,0.0096,-42.03367501477594,-67.18007319596319,61.99330054051278,-180.36052277715993,0.010653581549125475,0.5660833333333334,0.9034166666666666,-10.973020308470389,0.0,0.012318075542491567,0.9034166666666666,b5ec7471cf1c3e565478a3b87df90b67a5d0355c6bbc2b65ad830bd8c86667a7,5.268418788909912
f64_host,0,9,torch.float64,ELU1.0,0.14294791666666667,2.1946636405785878,0.09166666666666666,2.9116244157155355,0.2145,0.11,True,0.1292636312499174,0.5170161637943238,0.09496684634314079,0.44177494302857667,0.2153838476006058,0.2698844855573649,0.22294642857142857,0.0096,0.0,0.22264030612244898,0.0097,0.0,0.22494897959183674,0.0165,0.0,0.22849489795918368,0.0452,0.0,0.2433333396911621,0.0452,-51.78694601314636,-79.60747417030107,66.1397859726297,-206.43663780971002,0.005265406605417339,0.72985,0.95515,-11.846566260844915,0.0,0.006677900806588159,0.95515,9a98a8e712ec2a09b84b85aeb8c86ee2b018db3cc98fa7f07d525710ab800711,5.153487682342529
f64_host,0,10,torch.float64,ELU1.0,0.13936458333333332,2.2043468686540924,0.105,2.737360865275065,0.1925,0.1125,True,0.13223102075380663,0.4984069821269562,0.10937250698187502,0.40967722656205297,0.21611367240742158,0.25190116158531356,0.2285076530612245,0.0452,0.0,0.22832908163265306,0.0458,0.0,0.23144132653061225,0.057,0.0,0.23387755102040816,0.0952,0.0,0.1991666704416275,0.0952,-56.46787201333864,-84.95753512592906,81.18221759873823,-217.59301011158817,0.005190123748533174,0.7629083333333333,0.9544833333333334,-11.620860447034405,0.0,0.006438674891504532,0.9544833333333334,2131148e8b3a035236a04ca7a10d20f112c778a6524eded953999a296be08355,5.2261927127838135
