arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,pool
SN3_avg,8,0.001,1,none,0.960775,1,1,0,0,-0.04617174715,0.140825361,-0.1229000911,0.8306211233,0.9792612195,12.96398994,0,0,-0.09915944934,0.1941721588,-0.1308280826,0.6793473363,1.089743733,15.19159104,0,0,-0.08743070066,0.427667588,-0.4765472412,0.9085772634,82.64554859,0,0,0.1939551532,0.8749796748,-0.4969935715,0.9907016158,47.02291655,0.6430708766,1.217574716,2.379987001,1.436009288,2.601186752,avg
SN3_avg,8,0.001,2,none,0.943125,1,1,0,0,-0.04661226273,0.1276572347,-0.217196539,0.8154888153,1.080762029,13.55048002,0,0,-0.1164773107,0.1968781948,-0.2109379768,0.6417649984,1.018464565,15.44281304,0,0,-0.2784322798,0.4273138046,-2.035493135,0.9074175954,62.75712819,0,0,0.1317970157,0.9840114117,-3.287880898,0.9903658032,36.62425664,0.6525696516,1.530992508,3.048867226,1.647140145,2.493763685,avg
SN3_avg,8,0.001,3,none,0.9534104167,1,1,0,0,-0.0507963337,0.1255127192,-0.2187803686,0.7967987061,1.074855328,13.57089999,0,0,-0.1510955393,0.194571659,-0.2701904476,0.5955076814,0.9774032831,15.41178164,0,0,-0.2945750952,0.4213843942,-5.085130215,0.9360058904,41.80297754,0,0,-0.1474329233,1.105916142,-6.087654591,0.9948043823,24.69164033,0.7029356956,1.710725069,3.578901291,1.808709383,2.44316864,avg
SN3_avg,8,0.001,4,none,0.94200625,1,1,0,0,-0.07854743302,0.1281121075,-0.1767597944,0.6627333164,0.8189828396,13.97579431,0,0,-0.1326632798,0.2055619955,-0.2471007854,0.596786201,0.958791554,15.36101496,0,0,-0.2750600874,0.5012633204,-4.845229149,0.9457774162,51.14739924,0,0,0.06083809584,1.413626432,-4.350210667,0.9944873452,30.09030052,0.7265474796,1.869653821,4.009043694,1.968659759,2.086680651,avg
SN3_avg,8,0.001,5,none,0.946275,1,1,0,0,-0.05534573272,0.1383963823,-0.2324397862,0.7770859599,1.03068471,14.25779163,0,0,-0.1589585841,0.2207998037,-0.2885481417,0.6178839207,0.9865372777,15.47848256,0,0,-0.3716072142,0.5687124729,-5.315063477,0.9691026211,49.8899134,0,0,0.6022536159,1.838572264,-6.349766254,0.9955818653,26.64080513,0.7711969614,2.019779921,4.42424202,2.133582592,1.734762907,avg
SN3_avg,8,0.001,6,none,0.9505729167,1,1,0,0,-0.087966986,0.1407359093,-0.1362401843,0.6381626725,0.8714174628,14.20423725,0,0,-0.1734074503,0.227877453,-0.2553105056,0.613637507,0.9631814957,15.55529818,0,0,-0.3779313862,0.6108874679,-3.704250574,0.9680473208,56.21725817,0,0,-0.09404984862,2.133788586,-6.532682419,0.9958844185,32.12587123,0.7554365993,2.157331944,4.812235832,2.282360792,1.623805404,avg
SN3_avg,8,0.001,7,none,0.9612479167,1,1,0,0,-0.07068622857,0.1336115301,-0.1865326613,0.7037113905,0.9579564929,14.32980848,0,0,-0.1216052026,0.2136060148,-0.2027935535,0.6588032246,1.112821817,15.66885705,0,0,-0.1941112876,0.6280748248,-1.950815916,0.9851670861,72.25868476,0,0,0.3412159085,2.214823723,-3.409860611,0.9898884296,39.40251311,0.7886900306,2.221025944,5.191868782,2.46656847,1.78123033,avg
SN3_avg,8,0.001,8,none,0.9573416667,1,1,0,0,-0.08932416141,0.147533536,-0.2268880308,0.6436831355,0.8654541373,14.48006374,0,0,-0.1537849009,0.224755004,-0.2367036492,0.6427682638,1.075945616,15.60357863,0,0,-0.2832010686,0.677493453,-3.42321372,0.9749529362,66.47685556,0,0,0.1872501373,2.523300409,-6.445520401,0.9962432981,39.09637197,0.8344109654,2.354400635,5.503404617,2.63406229,1.743890285,avg
SN3_avg,8,0.001,9,none,0.9571708333,1,1,0,0,-0.1118155047,0.1544184685,-0.3175494373,0.6424416304,0.8484215736,14.66003882,0,0,-0.1432642937,0.2120638192,-0.2609251738,0.6164484024,1.037945986,15.63638612,0,0,-0.2690961659,0.654011786,-3.930528164,0.9806700945,65.74509534,0,0,0.5999596715,2.513804197,-4.959794521,0.9930554628,39.54907624,0.8833529353,2.455645084,5.803792953,2.724047422,1.672915101,avg
SN3_avg,8,0.001,10,none,0.9558583333,1,1,0,0,-0.1269824803,0.1475816965,-0.2039449662,0.5643420815,0.8192921877,14.01364407,0,0,-0.1412121654,0.2145021111,-0.2389285564,0.6021886468,1.031839728,15.5413637,0,0,-0.2015221417,0.6638344526,-3.503012896,0.9787665009,66.645862,0,0,0.9576876163,2.730932713,-5.791406155,0.9963877797,36.8407329,0.8812953234,2.553996801,6.154286861,2.816022635,1.621154308,avg
