zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,alpha_med,acc,dead_hard,dead_soft,sat,task,step,clamp,pressure,arm,iv,seed
0.287544706884824,0.7874401075585705,0.2215501047707491,0.60419921875,0.06014146633195239,0.2741974272312516,0.18635299120969592,0.54275390625,0.017526487864163713,0.05945549203183507,-0.0017977507957612764,0.00043833715572599857,0.004239650704409186,0.9793016314388542,0.008381430775625632,0.030097773196866726,0.05328372986140776,0.4403727134120085,0.1325289771090714,0.693382883916822,1.1101837981364224,0.3389514088630676,0.8706186413764954,0.9162999987602234,0,0,0.07732421904802322,1,625,ref,0.0,SNA,none,1
-0.23722606615452407,0.9997347982597501,0.6897158344020791,0.40796875,-0.12720571418978624,0.3839018419097202,0.371663293797069,0.40364501953125,0.03454527504987881,0.11485927769412946,-0.0020239285223324884,-0.0012112870721929488,0.005860041842457052,1.3281057236406093,0.006206900847610086,0.03509223071763991,-0.11787469635184727,0.5986680103545885,0.13561979948773595,0.7414298217739733,0.9086505390319508,0.29494258761405945,0.6354638338088989,0.9246000051498413,0,0,0.12093749642372131,2,625,ref,0.0,SNA,none,1
-0.4083321179510388,1.0332837825613455,0.7076552606824197,0.35181640625,-0.30733185757287834,0.4483215139015141,0.41141528873749594,0.33897216796875,0.0428279993592271,0.15925999445366382,-0.001095813985945462,-0.0028827711543007515,0.006006850399471563,1.5651460130596015,0.0037151523516513406,0.04151041749025597,-0.2915896167635448,0.6072923985904649,0.19087797305525728,0.7765492308631741,0.8487685943394899,0.2818232774734497,0.6317757368087769,0.9171000123023987,0,0,0.1325976550579071,3,625,ref,0.0,SNA,none,1
-0.5257856397333245,1.0749125645051334,0.7203779420452036,0.30921875,-0.4283966383131475,0.5052274371399397,0.4862661978587521,0.29348388671875003,0.058187087085213494,0.19714740535732672,-7.972920354862634e-05,-0.004033427256971731,0.006636586643834805,1.7375650934325881,0.002689285785309039,0.044943188833888134,-0.4104861766810789,0.6663239888207236,0.21340678754221032,0.8126814308068756,0.7923062638391275,0.2392161339521408,0.6427047848701477,0.9289000034332275,0,0,0.1487109363079071,4,625,ref,0.0,SNA,none,1
-0.4148056897157315,1.068425048611327,0.7115404812983323,0.34107421875,-0.4644303127637804,0.5425645583509592,0.5225408409325394,0.2908349609375,0.06308521911891081,0.22927725735415216,0.002013823505508336,-0.004331848833128148,0.006828248484270167,1.8743543724672886,0.004189741335867438,0.050299738001411534,-0.43955537440125986,0.6843134888364507,0.2814163290302456,0.8404804774682694,0.829332183378283,0.2626262605190277,0.6160134077072144,0.9200999736785889,0,0,0.13613280653953552,5,625,ref,0.0,SNA,none,1
-0.4627533621031343,1.0959140614370235,0.5197851574002273,0.32287109375,-0.5388681095677484,0.5748359503552849,0.4810079303287385,0.2677392578125,0.06284834055053945,0.262520763445473,0.005067265824851186,-0.004921140405853745,0.006397400753661277,2.0090350052687183,0.004423950557684293,0.05531571251112663,-0.4996869044319832,0.6341168590169419,0.3054274016381472,0.8655717175848107,0.7877081392484251,0.23520652949810028,0.6037054061889648,0.9271000027656555,0,0,0.14839844405651093,6,625,ref,0.0,SNA,none,1
-0.6097041853892802,1.149481088210868,0.8339554136420537,0.309375,-0.6212118155360425,0.6124150401108885,0.5634475385141335,0.25379150390625,0.07687639669836092,0.2923217545822999,0.00585403007336037,-0.0056140758063883,0.006940248617150793,2.130877377642083,0.004791634762659669,0.05916707680570336,-0.5703020064122114,0.6936266077485042,0.3257973043940101,0.8881077160910118,0.7949427636724431,0.2504417896270752,0.5850557088851929,0.9269000291824341,0,0,0.14546875655651093,7,625,ref,0.0,SNA,none,1
-0.6683116275431249,1.1188586290790887,0.7049742990571874,0.2849609375,-0.7258212916722926,0.6466909463036399,0.6579489875035748,0.24324218749999998,0.09841942111208125,0.3161340543009235,0.0036557046180924553,-0.006680385942020751,0.0075754465658836095,2.235559030461745,0.005629710453504231,0.06230632511081116,-0.678694407770633,0.7634580444216313,0.34922595318941074,0.9080580446194447,0.7590979043848347,0.24664250016212463,0.598135769367218,0.9221000075340271,0,0,0.14945311844348907,8,625,ref,0.0,SNA,none,1
-0.6418198775934232,1.1653115170802448,0.8761075987806598,0.313359375,-0.7363000271824981,0.6695796163194404,0.6189798824008842,0.2453466796875,0.09449887752758399,0.3510128176064529,0.0028251674564520623,-0.00670199025078084,0.007282479118381238,2.3412370962863926,0.006361537260236218,0.06709178802104325,-0.6801756790798485,0.7385314519084213,0.4069990636218572,0.9307384863277633,0.7853177989996039,0.21403768658638,0.5533128380775452,0.9348999857902527,0,0,0.14498047530651093,9,625,ref,0.0,SNA,none,1
-0.6871613263587136,1.139466785425723,0.5771784729095851,0.2743359375,-0.7522508785261437,0.6873860946040714,0.5553695789526099,0.24057373046875,0.08858817186263916,0.38066064572714536,0.0032508254652527393,-0.006783617419710739,0.006768092087874503,2.4285837789784583,0.008273528194113169,0.07077005935358947,-0.6866253967187835,0.6864653674554768,0.4599203840056828,0.9448180445696446,0.740639548470499,0.27041032910346985,0.5473379492759705,0.9221000075340271,0,0,0.15953125059604645,10,625,ref,0.0,SNA,none,1
-0.7405704736667903,1.1797112742792168,0.8770076028771576,0.2812109375,-0.80492629751198,0.7101239124494932,0.5382401206175353,0.22315429687500002,0.09473273460385735,0.4066150841733436,0.0029281522553745833,-0.007314800941985606,0.006684853260466024,2.513775232159547,0.009012484136910644,0.07420391072205099,-0.7402997184893964,0.6811856897875955,0.5252002055126712,0.9626880973203282,0.767502292493591,0.23543870449066162,0.5592544078826904,0.9228000044822693,0,0,0.1457812488079071,11,625,ref,0.0,SNA,none,1
-0.7566075055953528,1.1532561447000342,0.5878367932319003,0.26099609375,-0.8224664157653285,0.7320049259684335,0.5212014666550473,0.22226806640625002,0.09596529532147911,0.43481934717111415,0.005046569149458344,-0.007530450141014715,0.006539379640372071,2.592255530046706,0.010684015292790719,0.0774391471952245,-0.7607188194095872,0.6679698901967359,0.507080697757275,0.9761554653407617,0.7266630547260866,0.26440057158470154,0.5576658844947815,0.9194999933242798,0,0,0.1553320288658142,12,625,ref,0.0,SNA,none,1
-0.7364355609810422,1.1630981619594252,0.7213847021760929,0.273046875,-0.7885265919849094,0.7447933216282779,0.48353251191532565,0.23093017578125,0.09182912478647402,0.4614946040348444,0.0013933631207649893,-0.0072995306552784325,0.0064730782215118516,2.6662221697209048,0.011425177700584755,0.07953521594362128,-0.7363227701690945,0.6534220718539185,0.49119814935300554,0.9902959378110873,0.7534669216070324,0.26204714179039,0.5581344366073608,0.9212999939918518,0,0,0.14880859851837158,13,625,ref,0.0,SNA,none,1
-0.7810150514509658,1.1533432100966088,0.7777829907225408,0.26296875,-0.8018125461574764,0.7664847062912702,0.5067766880571396,0.2344580078125,0.09611415319082955,0.4905072395181705,0.0008774122694146294,-0.007508831185728124,0.006575934585953521,2.738513603807898,0.01235903225839138,0.08078322174891762,-0.7568292039699129,0.6690994037738999,0.5813618274017751,1.002522282758794,0.73614201444434,0.24559105932712555,0.5585179328918457,0.9248999953269958,0,0,0.15818358957767487,14,625,ref,0.0,SNA,none,1
-0.8090283361109303,1.1953429973559442,0.6802611497104424,0.26275390625,-0.8119101466809656,0.7841877350731419,0.46629334821361257,0.22990722656249996,0.0958702637188639,0.5180425799993726,0.0010375601209075675,-0.007602639028501076,0.0064476772443365854,2.8116615700959717,0.012671030345372855,0.08373620468315071,-0.7661266760311023,0.6603288880428018,0.6018037376127994,1.0180707295760443,0.7308855754032265,0.2942950129508972,0.5464125871658325,0.9053999781608582,0,0,0.15837889909744263,15,625,ref,0.0,SNA,none,1
-0.8367503996578469,1.1955140070902297,0.7867598465508273,0.25798828125,-0.8283159204185486,0.801851731064673,0.45731358220954954,0.22849365234375,0.09846667205775152,0.5442471015366419,0.0002524250170191998,-0.007938324468573031,0.0062487541788931325,2.8803764238568728,0.013499557254835964,0.08752307883146639,-0.7996850310730185,0.6441689179770175,0.5871285947165698,1.0257469594591506,0.7352368383295834,0.27446624636650085,0.5553449392318726,0.9230999946594238,0,0,0.15595702826976776,16,625,ref,0.0,SNA,none,1
-0.7837146645257488,1.20962053928876,0.7850446437794975,0.27021484375,-0.8291189997472164,0.8135120082421439,0.4451607351260556,0.22693603515625,0.0970094599664112,0.564711778999462,8.054858829268028e-05,-0.00793905123082187,0.006125760503526733,2.9443217286217207,0.013583098336821421,0.08967899993297132,-0.7996759379255404,0.6363921965614171,0.5634974745811578,1.032120944999132,0.7368093573581427,0.26852497458457947,0.542773962020874,0.9192000031471252,0,0,0.1564648449420929,17,625,ref,0.0,SNA,none,1
-0.8073902911913532,1.2117526352896448,0.876476996695896,0.27208984375,-0.7826776713760389,0.8265972288158149,0.5176713277674179,0.24562011718750001,0.09755120596248684,0.5887937994665553,-0.0030820267430575463,-0.007570811484193413,0.006617992678743955,3.0086412650683614,0.01536526116236928,0.09138400126615676,-0.7601721012186221,0.6891264392719647,0.5844301332750075,1.041720707649269,0.7359838213317562,0.22434107959270477,0.5459101796150208,0.9269000291824341,0,0,0.15730468928813934,18,625,ref,0.0,SNA,none,1
-0.8382295735799832,1.2563025000498025,0.9380568759314503,0.26638671875,-0.8371734264314348,0.8511810840208596,0.5849543166052983,0.2374853515625,0.11412982380510232,0.6160474367537558,-0.005668022763932734,-0.008080605690901329,0.007280323110309824,3.0727060779136712,0.013864877598825842,0.09107704002281526,-0.8138946878118964,0.7510434708238567,0.5236301360856439,1.0522450464286377,0.7397551570297218,0.22408398985862732,0.5386987924575806,0.923799991607666,0,0,0.1548437476158142,19,625,ref,0.0,SNA,none,1
-0.8347311145110834,1.2596490245001548,1.05852489976092,0.27271484375,-0.8282569721253791,0.8702371887374876,0.7022315256895384,0.2479296875,0.12090993223061776,0.6401851796386043,-0.003782347207496699,-0.008026751354603446,0.007803740104422791,3.1256405190991643,0.014690327394346241,0.09291999206354017,-0.8075525176473061,0.8151866901938835,0.5167687138625993,1.056076472926174,0.7466104279935826,0.28966471552848816,0.533572793006897,0.9143999814987183,0,0,0.15496093034744263,20,625,ref,0.0,SNA,none,1
-0.762138896769452,1.2469696495877813,0.9240699995353533,0.28484375,-0.842419142361493,0.8870690790211332,0.7351668343167874,0.2492919921875,0.1253311437424414,0.6645321702801169,-0.002971763067156713,-0.008115031491117815,0.008003504924206989,3.179828731565179,0.013554641511291265,0.09291563311417111,-0.8177314275448448,0.8330217127680695,0.4973310468543367,1.062295072278436,0.7449168625066522,0.3060327470302582,0.5496969223022461,0.9103000164031982,0,0,0.1513085961341858,21,625,ref,0.0,SNA,none,1
