task,N,N2,D2,cos,arm,kind,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,phi2_probe_fwd,sigma,zbar,posfrac,acc
1,1.1794071131125394,1.3961895996773341,1.0532671125364041,0.008652468604813446,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
2,1.570401997299046,2.475478302511013,1.2590441217940938,-0.06722401753732246,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
3,1.8772999501305514,3.5401916532859685,1.3103074669400154,-0.06886581079038855,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
4,2.1002806335914332,4.434359013864224,1.233066154097955,-0.08212018427398718,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
5,2.2941035840929946,5.2952244827059145,1.2561012336915531,-0.08583017717215968,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
6,2.4590637928934815,6.083739171847867,1.2218707528766624,-0.08552784894913999,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
7,2.6115087137257893,6.854947213716176,1.1456416113089782,-0.07082219123809129,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
8,2.7447289213030523,7.566752847166722,1.1546716385526299,-0.08029537053082401,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
9,2.870623372801293,8.271749637253087,1.118494538728165,-0.07171953312409035,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
10,2.9877715616547222,8.956165092924072,1.1117954798179737,-0.07103883283343554,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
11,3.106689433268427,9.682958184887617,1.1874553442850695,-0.07210365099828622,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
12,3.211377803502387,10.342954113041028,1.1091186465470293,-0.06893957691429847,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
13,3.312706218356155,11.003255197336607,1.137006961081234,-0.07040482572779787,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
14,3.413666980600894,11.681757155298621,1.1691531519074017,-0.06982369532545354,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
15,3.5130231976371085,12.368368685094397,1.1521037062410173,-0.06471013253841063,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
16,3.61161221223096,13.06995651989477,1.2220359518422261,-0.06782296325583217,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
17,3.7002005923168078,13.719379297400273,1.0772618675731456,-0.05751466932904256,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
18,3.786772396331378,14.367952516153153,1.1484787930123892,-0.0645548593528156,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
19,3.8767485454415476,15.057488141801327,1.1513738855063715,-0.057190401452767395,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
20,3.970125543554465,15.790837310194265,1.2078650527677954,-0.05628208700052764,BL050,bwd,0.5,2,0.0278499347714903,0.37606296642945675,0.0009929852927230635,0.9352367254804368,79.74422580505583,0.21676246067928934,0.39843175000000003,1.0,6.217248937900877e-15,0.02991346449026424,40.37864130251151,0.4099462890625,0.2211291017969663,2.1089352981677356,-1.5746769258928388,0.21326171875,0.9192000031471252
21,4.051505918203487,16.44188379688529,1.1398061713953658,-0.05830163060986714,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
22,4.131993562016459,17.09941937459244,1.127034690206147,-0.05621219483206336,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
23,4.225062182794079,17.87784747543175,1.2972231153189586,-0.05626871349313825,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
24,4.295342673634593,18.479635044979133,1.1887004021150749,-0.06507699535950222,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
25,4.364373124348821,19.078883115620545,1.1550347654741384,-0.06131466657401486,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
26,4.439254068274803,19.736281638649608,1.2542541369499698,-0.06187667065255985,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
27,4.512282064972986,20.394511685240637,1.1900329694677196,-0.05622110427279294,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
28,4.588781315021144,21.092694650746335,1.2357349876241237,-0.05340463636816409,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
29,4.656080741574665,21.71473331551965,1.1453646424229447,-0.05389007500199923,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
30,4.728639393625899,22.394641929010763,1.2764333523928542,-0.05683213636883094,BL050,bwd,0.5,2,0.026601285840498024,0.3776693086610884,0.0009451311114211227,0.9422524917161917,79.09182243688026,0.21181447134639866,0.39929275,1.0,4.884981308350689e-15,0.02898287628313542,44.04094817654748,0.40791015625,0.21844140648527535,2.4218263850110984,-1.8549910627814448,0.210546875,0.9107000231742859
31,4.7919284723981805,22.997719632582452,1.116245885056046,-0.052456970445451924,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
32,4.853754927783514,23.595022963529708,1.2773377191725077,-0.06396630323188042,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
33,4.913530276831551,24.17844909012576,1.1159562191862704,-0.051512958439396135,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
34,4.980934071396867,24.84412133141773,1.290223969154619,-0.056928289585117,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
35,5.047636829035346,25.51241093571209,1.2394150496894465,-0.052248084153445354,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
36,5.1182267337764005,26.23198948676712,1.3210204574136353,-0.05250723375877803,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
37,5.181089309820216,26.881376644942115,1.264269898132714,-0.05472144922967772,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
38,5.249577153976818,27.596777862988887,1.327586944630317,-0.05221260959184503,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
39,5.31308138449403,28.265928633583847,1.343709042395987,-0.05644845816261353,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
40,5.3770813758847025,28.949969297112624,1.354356405683231,-0.05501774532587618,BL050,bwd,0.5,2,0.028723425737242677,0.38692106192928133,0.0010019620799307145,0.9437520113561627,78.50633234333402,0.2151922013415733,0.4187755000000003,1.0,7.993605777301127e-15,0.029282129379335577,46.25197806273615,0.420478515625,0.23503164085528114,2.8481055646896447,-2.014221270898695,0.2273046875,0.9013000130653381
41,5.447637498699462,29.715155816926497,1.2980522053312047,-0.043837426196797404,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
42,5.519612559066602,30.50848764387997,1.4356396010192691,-0.05000606520577569,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
43,5.579858417362483,31.177831752063966,1.304463884354048,-0.050976581496322754,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
44,5.637565610975166,31.826595273804624,1.2314130799181857,-0.04768887297733197,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
45,5.697341220205249,32.50546930965891,1.1916400696187746,-0.04285962450495288,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
46,5.758326513595263,33.20418995634491,1.3749582004233312,-0.05232782708999894,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
47,5.8197313390125895,33.91817787907429,1.3452894649351343,-0.04910416258588564,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
48,5.8812767715508985,34.63837469541559,1.4178152878173729,-0.051594722942062396,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
49,5.94111304079041,35.347657874059735,1.4137531706916826,-0.05161270318895669,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
50,6.000064311304102,36.05488141964701,1.3438816219124674,-0.04750882707775292,BL050,bwd,0.5,2,0.025819778037487192,0.36793131259038,0.0009196765474335103,0.9515311767987922,80.19136767634029,0.20754875618934174,0.391378,1.0,1.0658141036401503e-14,0.029015198519559325,46.31647172796521,0.3991357421875,0.20685917992626202,2.8265580814025792,-2.243470381010683,0.19884765625,0.9041000008583069
51,6.0610052473127976,36.78861864685001,1.4318521489597453,-0.049408784819952735,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
52,6.112319414794943,37.412142800744256,1.3906642460294334,-0.0547879107571993,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
53,6.172162138882227,38.15080164537287,1.5170029886497198,-0.05296207773650376,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
54,6.232115192757633,38.89459385761991,1.450773860973374,-0.04799574938198378,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
55,6.285269022767577,39.56176911472705,1.3586872525203482,-0.048708005822919655,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
56,6.3467804278225435,40.34196764854788,1.5842141071055915,-0.0521211906773755,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
57,6.405504681894845,41.09390958986533,1.4012944389219053,-0.04421363855287191,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
58,6.46263027850035,41.83155266115759,1.4377932093753056,-0.045790695834262304,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
59,6.517538927531317,42.54063246714435,1.417734996954168,-0.04651789856964997,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
60,6.575568238706284,43.301792352877094,1.4807055307527093,-0.046018525339882245,BL050,bwd,0.5,2,0.025564442354494062,0.37078927297780184,0.0009194155142101107,0.9447356326515535,79.37560319294514,0.20546121057870959,0.3958022500000005,1.0,3.9968028886505635e-15,0.03013868608527788,49.129730691080226,0.4003515625,0.2084640627382789,3.0905943166758982,-2.449884123616295,0.20046875,0.9031999707221985
61,6.635865484932022,44.09880447467592,1.4340224194020288,-0.04085241468753719,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
62,6.695210331597343,44.886278128944525,1.6104514881056604,-0.0501736208991352,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
63,6.759774044290364,45.75358014203945,1.6827093716348043,-0.04781577713498453,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
64,6.810196146141276,46.440704516188624,1.6540777950296657,-0.056027404011005165,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
65,6.868245582482375,47.238719024263546,1.5262946506311976,-0.0437081809363029,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
66,6.916300291280552,47.90638428926025,1.5956132499016298,-0.05510433563326094,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
67,6.964067228908709,48.567927749352855,1.306001057421045,-0.04128920952640262,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
68,7.0027063429541645,49.11180595342638,1.3803830911684332,-0.05295015622451521,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
69,7.053986389324285,49.83372269907374,1.4795699292000435,-0.04487402657492767,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
70,7.111352862931898,50.64628402772931,1.5095240555385407,-0.04050773200348129,BL050,bwd,0.5,2,0.02243953992775982,0.38017941619658174,0.0007845872411237348,0.9551586438482844,78.76052408681582,0.19356012181408097,0.40903974999999976,1.0,1.199040866595169e-14,0.029251445153842565,51.605110366324745,0.411806640625,0.22358476585872705,3.5829248080557092,-2.6291507669697216,0.2157421875,0.9061999917030334
71,7.155164069431097,51.27372485598964,1.5766437548332197,-0.05450603164520757,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
72,7.211578774154809,52.08030850800613,1.6104313826552146,-0.04464808865492048,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
73,7.2593283635996295,52.768649067225915,1.5913943942360016,-0.049532664849158727,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
74,7.312639346883406,53.54269928475407,1.5360009453268606,-0.043308761057327005,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
75,7.371265805261022,54.404778977459266,1.6530666759253954,-0.04286130698391058,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
76,7.424191858453138,55.18710578281003,1.5320558740256132,-0.04151648525776462,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
77,7.477204168172836,55.98478301641499,1.6561946695595597,-0.04614212872264565,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
78,7.5276030730624965,56.74234997166303,1.5667943159361641,-0.0431763261231038,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
79,7.580943473719501,57.54851660860867,1.6099567397644323,-0.04279296391948284,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
80,7.628334531351656,58.26989942390961,1.52929834322499,-0.04413473999528907,BL050,bwd,0.5,2,0.02064998905315967,0.3936537867568996,0.0007094952332898761,0.949052973842318,77.90502223900269,0.18498223962811092,0.42183400000000026,1.0,5.329070518200751e-15,0.029446149447796586,51.93542693710078,0.4234521484375,0.23895683616659952,3.6426258545593027,-2.510397274322634,0.23126953125,0.9028000235557556
81,7.680874383460664,59.074481789765834,1.52557213836275,-0.03929496626950144,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
82,7.727293061428991,59.79138875144131,1.5613736092167971,-0.044753034338663296,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
83,7.7848033033603565,60.684578892175615,1.657467517175541,-0.038875000576473216,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
84,7.835015913669144,61.467353452474406,1.8456348976452954,-0.05103320118462074,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
85,7.88189897777819,62.21096175178883,1.6777903935995533,-0.047271018886183534,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
86,7.93609502890324,63.07196866725026,1.6164182287638404,-0.038261147663089974,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
87,7.979390593382544,63.762821484126945,1.63814497209813,-0.04715216703269727,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
88,8.031938849401122,64.60508404507823,1.6952934123722085,-0.04201204061749949,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
89,8.080835300662864,65.39215706029127,1.5320450718793077,-0.038148540371278024,BL050,bwd,0.5,2,,,,,,,,,,,,,,,,,
