task,N,N2,D2,cos,arm,kind,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,phi2_probe_fwd,sigma,zbar,posfrac,acc
1,1.1423046624917501,1.3116541872446046,0.9754122392023377,0.003278605673764061,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
2,1.5275877916908243,2.3540579912223785,1.1739744267040673,-0.05258988825938278,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
3,1.803232204567807,3.2864377196892316,1.136893055565797,-0.0627980379590095,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
4,2.0021592651713784,4.057057706669595,0.9883861955627323,-0.06495101593421192,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
5,2.1633196257931844,4.742485375771669,0.9242167484367846,-0.06657657630811188,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
6,2.3140696682086523,5.428935257964274,0.8847183278762566,-0.05122611377284345,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
7,2.442377528245886,6.050160166134009,0.8585415960843741,-0.058580474413327525,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
8,2.556176238661052,6.628398741260801,0.860492769419255,-0.06709090203022096,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
9,2.675103462323689,7.248213365680563,0.901669037363781,-0.06434209304331613,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
10,2.793007298795362,7.886641091977985,0.9048023344014468,-0.056446426249856074,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
11,2.891699876901719,8.446724912074723,0.8294340325162964,-0.05961855810525485,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
12,3.0025254745984795,9.08646786476892,0.9084612526641859,-0.051200920319116106,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
13,3.1065184457257558,9.711930381077401,0.9259437491918695,-0.057589312907583456,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
14,3.200026170893425,10.304338874343518,0.853321412706339,-0.04829934995824416,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
15,3.2996101293751665,10.945209392723484,0.927118597310941,-0.050275454431066305,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
16,3.380992469392001,11.490153680001821,0.8100670754019467,-0.04648005695105345,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
17,3.469360916912499,12.089320537793228,0.9638028043364634,-0.057528222555142366,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
18,3.554155406963897,12.68372190055312,0.9338730268168891,-0.05229440179192916,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
19,3.638437874300285,13.289051394274628,0.913014985391207,-0.04864090937452368,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
20,3.7163948253020607,13.86411625918647,0.9496532907876412,-0.05655339512468597,LR,leaky,0.1,1,0.0012523544855724009,0.04930838020508054,0.00047531156141891013,0.6891138538498377,77.54203250905056,0.07575586908141249,0.1647914502514257,1.0,2.6645352591003757e-15,0.0255903226458814,37.10986000172538,0.16575097681363693,0.16575097681363693,2.149749308964079,-2.0073835290680604,0.15732421875,0.9180999994277954
21,3.790552744584969,14.422851114257574,1.0100819189502015,-0.06428994181286182,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
22,3.8693704907875257,15.014084172545797,0.8870755983397879,-0.04323319516617606,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
23,3.9377952579799302,15.548228791575308,0.922570518232287,-0.05568327206231102,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
24,4.014225923255805,16.152419325145214,0.9363698024868607,-0.04574283679441716,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
25,4.08387910328073,16.718727975424773,0.9370974230324808,-0.048381011921309884,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
26,4.150582054994512,17.26363864613986,0.8731856496829477,-0.04399869682368332,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
27,4.212943253933073,17.783706693178296,0.8317701555930828,-0.042979884539501134,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
28,4.282976777696451,18.377693858024248,0.9460864284160659,-0.045929450341205665,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
29,4.34730389468196,18.93514507710997,0.8816881963763447,-0.041998703146402985,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
30,4.404501983122097,19.435630496522357,0.9355267580608608,-0.05382083094173431,LR,leaky,0.1,1,0.0015085844373521587,0.05281199774099384,0.0005519618907805758,0.6750954103056689,76.65893440614317,0.07832977302731846,0.16663681025087027,1.0,2.6645352591003757e-15,0.024598885241327858,38.03126641239458,0.16971484399994366,0.16971484399994366,2.4463674605674215,-2.2869195443471444,0.161328125,0.9147999882698059
31,4.468224612183651,20.001788840964572,0.8877144517436557,-0.03952336697164001,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
32,4.526701928942043,20.526552110798903,0.9235708639824395,-0.0488668143316469,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
33,4.581652057976266,21.02669279987902,0.9095384082902682,-0.04968621281403217,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
34,4.6422080769488705,21.584041551045598,0.9950089896842913,-0.05015066881633768,LR,leaky,0.1,1,,,,,,,,,,,,,,,,,
