task,N,N2,D2,cos,arm,kind,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,phi2_probe_fwd,sigma,zbar,posfrac,acc
1,0.9941284324112638,0.9938985443116977,0.6512602513063527,0.011737656806171169,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
2,1.3423683422865897,1.8126090018326317,0.9060669517062269,-0.04605690110231642,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
3,1.565122244456411,2.469513866039851,0.7942852812668021,-0.060126962207993934,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
4,1.721691757798858,2.9936039044991163,0.6996173801665513,-0.06972999924561686,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
5,1.852145149864379,3.4705817944387345,0.6250459983943162,-0.058590388874160765,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
6,1.9816392008250994,3.9647704714606355,0.6598130171478774,-0.05914480860287642,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
7,2.096264665481572,4.430076656405452,0.6348817345310757,-0.057914976636740695,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
8,2.2031282803857706,4.890438709261851,0.6178026129182848,-0.05231173807257398,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
9,2.29935642223675,5.320946540874302,0.6129798117454963,-0.05606977399996152,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
10,2.381979724433327,5.706390361051379,0.5895381765730048,-0.06380361752169156,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
11,2.466001952665647,6.109001326661692,0.597562565016156,-0.05856835383323746,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
12,2.546166280686385,6.511031584794006,0.6040923405762689,-0.05798003548283219,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
13,2.6179417052965035,6.878405636179627,0.5679691386678535,-0.056643207851094675,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
14,2.6934653862876967,7.2742907882482095,0.6271059117013026,-0.0592155362716284,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
15,2.7534561377536546,7.599417201841749,0.5632664789856718,-0.06290334683283323,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
16,2.817921677813906,7.957344079943938,0.6346735324632085,-0.0661230755376654,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
17,2.873132895692122,8.27264612209035,0.5710448736303055,-0.06488735971895539,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
18,2.9332628185955842,8.621774502777136,0.5707985195108043,-0.05347306954168865,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
19,2.9847786350683054,8.928195746909623,0.5729850073564032,-0.06341180574696191,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
20,3.0323640021334377,9.215617638686979,0.5363326049578312,-0.06085190047118344,SN06,snake,0.6,0,0.005089698206360857,0.7317253161757108,0.0001517213139639149,0.5822025913365014,78.74504242435343,0.12246907984366885,0.8929891816703268,1.0,4.440892098500626e-15,0.021069626336754278,25.455249959618023,0.9438307439440732,0.9438307439440732,1.3407178140361478,-0.7328186611118592,0.26439453125,0.9266999959945679
21,3.0762467943616856,9.483929729680224,0.5606391544013265,-0.06845275741204163,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
22,3.1313458114960757,9.824392539576236,0.5877523728267392,-0.054799170834548494,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
23,3.180595777036391,10.132532255320818,0.5918546331864661,-0.06359023831746811,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
24,3.2253754986162537,10.419989652524196,0.5694536776629189,-0.06312332090566995,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
25,3.2756489937018136,10.749055863319224,0.590830262616924,-0.055803714728234206,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
26,3.3237517572501734,11.065844206865375,0.5969861166910132,-0.05888783259677051,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
27,3.360183746458502,11.309217692176617,0.5480025451862567,-0.06631980486703899,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
28,3.4048834532165326,11.611154653796016,0.6011193929333873,-0.06057728493606672,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
29,3.4418310423270437,11.863802703986153,0.5732514697797506,-0.06606848723669144,SN06,snake,0.6,0,,,,,,,,,,,,,,,,,
