task,N,N2,D2,cos,arm,kind,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,phi2_probe_fwd,sigma,zbar,posfrac,acc
1,0.9622658012376055,0.9285431003045304,0.6002853050423611,-0.00445661417732795,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
2,1.2699512623255582,1.6190243438133387,0.785666490707838,-0.0558370136379515,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
3,1.4610590048093315,2.1456674739521064,0.7152228952067051,-0.08942659909819178,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
4,1.6084426422396003,2.599551102052381,0.6714850756291872,-0.09202533869785012,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
5,1.7329193787630643,3.015259244292003,0.6215723402881708,-0.08223664011523997,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
6,1.8464715288923939,3.423738608709877,0.5912216558125855,-0.06942599356159988,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
7,1.9448690078327582,3.7994800277957346,0.5766986424801048,-0.07373330178224582,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
8,2.0286469416705852,4.132270479840059,0.5697871203717059,-0.08174866709506431,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
9,2.118927577211481,4.505827082805097,0.5727029935612896,-0.06555641824433228,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
10,2.204653529333965,4.877329843414846,0.5832690484285099,-0.06791573141404715,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
11,2.2821407018483235,5.225230509039552,0.5723397872455477,-0.06762779782431014,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
12,2.359068277942069,5.582564151537252,0.592386805703466,-0.06715709990914767,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
13,2.4437072470966887,5.987805432164598,0.595895259234821,-0.05432799297719968,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
14,2.5262722394037658,6.397300653846619,0.6029894931385674,-0.05181346859555162,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
15,2.5996418664579197,6.7735716102456,0.6291479487204745,-0.0645196475777776,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
16,2.6766241993939475,7.180204343306596,0.6053422598732752,-0.049098867523565924,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
17,2.7522997856753597,7.590397610546806,0.6711185975754926,-0.0601926819965694,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
18,2.8268783100023485,8.00571724588553,0.6509148668709633,-0.054020145405291604,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
19,2.8959765851240995,8.400845712000208,0.6433518912093326,-0.05505973329915248,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
20,2.9639575888980283,8.800427248691188,0.6580228271263256,-0.05604673121290467,SN15,snake,1.5,1,0.009132087357691993,1.413109957209275,0.00010826637118348316,0.7574183700653075,78.80698019276966,0.13083018813250044,1.465062811287904,1.0,8.881784197001252e-15,0.02278399059922452,28.88092953956548,1.469186331497034,1.469186331497034,1.5273862420735007,-0.3396175142290991,0.408359375,0.8903999924659729
21,3.0311466103375624,9.204025896260724,0.6980389492218735,-0.060167402048275205,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
22,3.0927964713754466,9.583245744048044,0.6497387076806248,-0.05632594196359983,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
23,3.1553231997984246,9.973121716479591,0.6703469992002061,-0.05616084630886767,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
24,3.220517191877736,10.389191331678525,0.6297744107400741,-0.04368716137329111,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
25,3.2887243504977324,10.832650532822635,0.6906732905816932,-0.0470038850151907,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
26,3.348241281561467,11.22800999262462,0.6396803114517596,-0.047702193491443064,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
27,3.4098432507300664,11.644132788003835,0.6397133940202258,-0.04179656214809269,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
28,3.4662592678350013,12.031812234708738,0.6378103211324561,-0.046315026421799195,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
29,3.527632024514225,12.462139405507529,0.6697810574564431,-0.04274766611644675,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
30,3.586691905337381,12.880173244433294,0.6848452637843769,-0.045440200140333,SN15,snake,1.5,1,0.00796248940869932,1.4393593967410536,9.464419713184326e-05,0.741651666462027,78.81078473904898,0.12165436932731616,1.4876620519481534,1.0,1.7763568394002505e-15,0.022868791215305325,29.946718973324337,1.486683407772286,1.486683407772286,1.642648956934077,-0.5527289710995775,0.364765625,0.8948000073432922
31,3.6475979259523,13.321182478873984,0.6711442944082282,-0.039901371339159,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
32,3.705665058791069,13.747311326312133,0.6912288275079522,-0.044664169195775566,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
33,3.7605297551931356,14.158675385609161,0.6359376127883697,-0.038746752725276924,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
34,3.819562429108855,14.607283032331361,0.690879791858983,-0.03942350529004148,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
35,3.8820834348099797,15.089297390237737,0.7023627326834876,-0.03509591203815026,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
36,3.937000790384951,15.516683085175853,0.6961636967300694,-0.04170872610304153,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
37,3.9917185996003544,15.951029401052745,0.6684095176046566,-0.03740849294086645,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
38,4.04782389349975,16.400328497415774,0.7403444141623345,-0.04251873048121947,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
39,4.100423759535256,16.82942708136175,0.667549553713527,-0.037119966103779364,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
40,4.157086163062673,17.297682947529637,0.7091902917632416,-0.03574891665354191,SN15,snake,1.5,1,0.007774358055639554,1.4510668663829625,8.942935265083635e-05,0.756153653619993,79.2295101914327,0.11971616862115984,1.4985576164510503,1.0,3.552713678800501e-15,0.024480999384013092,28.969009011387275,1.4922581961351893,1.4922581961351893,1.877720471297739,-0.46443587237427,0.4014453125,0.890999972820282
41,4.205404122605586,17.701620784945806,0.6978910356777247,-0.04334576019330441,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
42,4.2524377121228465,18.098995474888138,0.7141721283311873,-0.04486637137841145,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
43,4.304692794242372,18.54657998069126,0.7057523126505107,-0.036430097282910065,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
44,4.354467945953008,18.978852608818197,0.6852549048399073,-0.03666915859222457,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
45,4.401279874131525,19.389608672423492,0.7077268433045303,-0.041552380892838664,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
46,4.449677049284935,19.81823402552139,0.7407932916301664,-0.04175761327672303,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
47,4.498208074710071,20.252197639305432,0.693451535193147,-0.03582481339295974,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
48,4.545991134998206,20.684001179335528,0.7222803460037666,-0.03915073135713849,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
49,4.589560515449123,21.08235395587941,0.6842884553842287,-0.03874527183957673,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
50,4.637500080923446,21.52443771346416,0.72549501580375,-0.03668658657484082,SN15,snake,1.5,1,0.00689903631729984,1.4452397273531412,8.288581719659623e-05,0.7434307906524715,77.46896826136343,0.11207385847223802,1.4927084935353538,1.0,6.217248937900877e-15,0.023502485891241896,30.86886294330689,1.494821335809207,1.494821335809207,1.9889345106510947,-0.6824547523367877,0.35322265625,0.8805000185966492
51,4.678332619154023,21.90632614608839,0.6729318891186459,-0.03929177216041577,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
52,4.723108759129808,22.32712887120886,0.7250661567752641,-0.038274009328567365,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
53,4.76455241473456,22.72125728484064,0.7390321329612114,-0.04304283614063806,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
54,4.807051493762114,23.127147088819594,0.7144372197370592,-0.03836940908859918,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
55,4.854615725032656,23.587187994823157,0.7130655502393821,-0.03282192522901066,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
56,4.898462372832018,24.014953997863813,0.7374909822086078,-0.0376468947512008,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
57,4.94073266171517,24.430605648892794,0.7875012316462585,-0.0437464149877847,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
58,4.978163511199856,24.802219835066317,0.6707699754988619,-0.03738302565097129,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
59,5.020706477735015,25.226563451336204,0.6956809479071068,-0.03298873156797418,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
60,5.063474382822121,25.65832410869535,0.7133711870887015,-0.03459726191542913,SN15,snake,1.5,1,0.006785178764230136,1.4469111475866405,8.078907729503416e-05,0.7430521566583715,78.11734682735938,0.111774468303146,1.4939814922178598,1.0,5.329070518200751e-15,0.024121320779101132,29.57430041338246,1.5066793192752956,1.5066793192752956,2.0751576228974264,-0.48978216215210696,0.40853515625,0.880299985408783
61,5.104889553611773,26.079254014302705,0.7313545187267123,-0.03665508834230309,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
62,5.1435277454238095,26.476109035708586,0.7029875537675736,-0.036420110206662054,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
63,5.183346615227788,26.88633901326893,0.7386847044964117,-0.0382855101217874,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
64,5.224709007394656,27.31641693127532,0.7692329097609882,-0.0379246638620026,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
65,5.266004646986229,27.750839696661107,0.6864938294459371,-0.030918460801173785,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
66,5.304248986879067,28.154108356210717,0.6893729216654115,-0.03305901351309795,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
67,5.339221626647276,28.52569970418412,0.6885250980784434,-0.03640676131913078,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
68,5.376343577802212,28.922760795760023,0.6828031241410989,-0.033121009053404024,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
69,5.4117489221083295,29.304741431546862,0.6982080627335533,-0.036155287744015434,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
70,5.447945814720303,29.69774223153886,0.717976976264449,-0.03579838742625385,SN15,snake,1.5,1,0.006416404621641809,1.4531880074059564,7.571288125613035e-05,0.7484843077878311,77.9143522712883,0.10740974621120743,1.5000711936743754,1.0,4.440892098500626e-15,0.024197155364772252,29.671957940548882,1.5069725357565165,1.5069725357565165,2.1213707318979282,-0.5735321413668703,0.401640625,0.8866000175476074
71,5.485189563586236,30.10451845614333,0.7269239455979145,-0.035282154712046064,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
72,5.516331392863838,30.448260564075255,0.6921792316107119,-0.03951068287261324,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
73,5.550848925977314,30.830668997577078,0.6329659388516096,-0.02906040814167053,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
74,5.587334374068227,31.236218670064396,0.7123127455573133,-0.03275848825003735,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
75,5.625469595866504,31.664119491112487,0.7392606328456524,-0.033285598311668385,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
76,5.657910542249869,32.03018868613709,0.6689495503886882,-0.03324655128336876,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
77,5.690614430968423,32.40152397574064,0.7471854867029919,-0.03946697938307924,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
78,5.726259763032142,32.80845094604692,0.7192643602163292,-0.03318649927891127,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
79,5.7618213521945325,33.21774559432133,0.7295275893638009,-0.03381520109284243,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
80,5.792340155797994,33.570593361470465,0.7430943707528401,-0.03948492331447109,SN15,snake,1.5,1,0.006396648002137122,1.4499854247132755,7.442032959036578e-05,0.7526116685543742,78.76373088407938,0.10732576408190769,1.4973117522427726,1.0,3.552713678800501e-15,0.02419028123192453,30.718715653961052,1.495693483951738,1.495693483951738,2.298688963918591,-0.514378785097725,0.40646484375,0.8888000249862671
81,5.827606053350689,33.979972608204264,0.7253213183353701,-0.03249719143117482,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
82,5.860190798129894,34.361499468277714,0.6918074693515086,-0.03305835487794231,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
83,5.89424993533308,34.76158287733084,0.7335171296240961,-0.033302649563022,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
84,5.929854417211395,35.18388253170081,0.7031708242808722,-0.029562887767491944,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
85,5.958543819295091,35.526084605156846,0.7082451872000088,-0.03707033653560962,SN15,snake,1.5,1,,,,,,,,,,,,,,,,,
