task,N,N2,D2,cos,arm,kind,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,phi2_probe_fwd,sigma,zbar,posfrac,acc
1,1.099841168072158,1.2161941914655572,0.8708124381732929,0.012505568981737042,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
2,1.4499280534640768,2.111609119444649,1.041371167803356,-0.06483857605799138,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
3,1.708700593448087,2.9353969228961074,1.0594743955592196,-0.079466267637428,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
4,1.8977948671668767,3.6279220773116005,0.9779683724434158,-0.08368780433215253,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
5,2.0650126825020503,4.3057840078747525,0.9298966658103848,-0.0684776809981476,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
6,2.2224779032142563,4.993565546140233,0.9795586268220555,-0.07093379446745743,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
7,2.3645485604626226,5.654171474991516,0.9468365161619725,-0.060612044547111533,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
8,2.499257208909896,6.317180872713784,0.9397277623434955,-0.05693961616631464,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
9,2.626776544765956,6.976569594935905,0.912058847358553,-0.0487286963517007,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
10,2.7324367663468654,7.555657472188773,0.8556673217968194,-0.0530511810299561,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
11,2.8400686490460076,8.167884448531419,0.8933221711762606,-0.04817829378764122,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
12,2.9491465047321777,8.808752228930851,0.8865902950408588,-0.03980579861664723,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
13,3.054022923932719,9.447562412982881,0.9372987253806666,-0.04761508275522109,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
14,3.1587337001354543,10.11017505347848,0.9626922592693924,-0.04825412845312773,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
15,3.2566869249706616,10.749147033612836,0.9377937505886693,-0.04255121816778169,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
16,3.350699070707824,11.386957513855268,0.9555658514689184,-0.045833048706073284,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
17,3.4380941802379335,11.9881740039202,0.9013272983875656,-0.044487725719227746,ELU1,elu,1.0,0,,,,,,,,,,,,,,,,,
