task,N,N2,D2,cos,arm,kind,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,phi2_probe_fwd,sigma,zbar,posfrac,acc
1,1.3703991511288667,1.8911957703067466,1.540511328105775,0.01225504086052137,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
2,1.776261109745172,3.171644616397958,1.5190326041298965,-0.06913641606733482,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
3,2.0890486870886664,4.382820948542687,1.5645988719320143,-0.07904963043426075,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
4,2.3470156092744054,5.527939602352932,1.5428313127835809,-0.07614145690789781,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
5,2.575457659244801,6.654668224859162,1.5325159894493265,-0.07003472321069128,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
6,2.7727298624642116,7.714123319418792,1.4916439111858748,-0.06821344293919257,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
7,2.9433616668890146,8.698235115766217,1.4403651080420161,-0.06961634799734644,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
8,3.089605463505358,9.584588828961605,1.3569543593159614,-0.06965867671809707,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
9,3.23247755147041,10.487154347500628,1.451246290260321,-0.07290846065594335,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
10,3.3684713992289,11.383967869813791,1.3916233372685116,-0.06581318033779826,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
11,3.4917732465786178,12.228069169133692,1.268200674611387,-0.056390552564091756,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
12,3.6158762254438783,13.108424304522519,1.3397767907341498,-0.05652245159156279,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
13,3.747262384950409,14.073426271869174,1.4445470862029588,-0.0542783368822801,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
14,3.8784545066531524,15.074916961826784,1.3809483474759672,-0.043805461797666305,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
15,3.9866704852441615,15.928144865167017,1.424514821656051,-0.061577004759625804,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
16,4.096684030397131,16.820919163983152,1.3371448475302348,-0.04911097302938636,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
17,4.212709411702811,17.783231170518025,1.5924440473521932,-0.060244410477520036,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
18,4.330472884591727,18.786565579644822,1.6431849235581175,-0.05937479609827943,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
19,4.428218292375486,19.64478930051289,1.459516707337339,-0.05801934192875793,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
20,4.527526601268951,20.534882012113382,1.5003081236645641,-0.057003349464765506,BL100,bwd,1.0,1,0.19180919495697615,1.0,0.002408613153389374,1.0,79.63470376596771,0.5419294440275662,1.0,1.0,0.0,0.029464757850392126,50.9187325170771,1.0,0.20328203148983884,2.0450154236217357,-1.752859140159031,0.195234375,0.8920999765396118
21,4.617977866158293,21.363224924767813,1.4444661666230076,-0.05677228836782227,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
22,4.708836489937536,22.21324884869675,1.2524393625706427,-0.03936936191034493,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
23,4.798661337335557,23.06814186618845,1.5141392396246218,-0.05688195624787315,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
24,4.891397506775613,23.96926066627764,1.414932202171675,-0.0453152682589492,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
25,4.9846441509102135,24.89288266695361,1.5642197277099803,-0.05327067128299202,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
26,5.0690686704947385,25.744986664105518,1.3836093180253406,-0.046423496542907915,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
27,5.156834540581895,26.64172857434063,1.3853444730118107,-0.0414386021100668,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
28,5.2546734774080255,27.66016887718242,1.5515639170519153,-0.04169137368668415,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
29,5.350103879407197,28.670549682316878,1.6148815321432355,-0.044877015171383504,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
30,5.432523776579307,29.554837711324467,1.570827337572659,-0.05132282658447465,BL100,bwd,1.0,1,0.1747914762419926,1.0,0.0021671646245251808,1.0,80.65445248779379,0.5155581948950565,1.0,1.0,6.217248937900877e-15,0.030174380519290497,52.05831273216788,1.0,0.22047167992216418,2.2733988202661437,-1.8536985441556544,0.21259765625,0.8921999931335449
31,5.52749303271463,30.596290832491505,1.5728350639073865,-0.039056525609568835,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
32,5.620775775846185,31.634032616503138,1.7156719101011646,-0.04705691188585082,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
33,5.706135460761191,32.60244948408713,1.5291837035509217,-0.041940562443108655,BL100,bwd,1.0,1,,,,,,,,,,,,,,,,,
