task,N,N2,D2,cos,arm,kind,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,phi2_probe_fwd,sigma,zbar,posfrac,acc
98,6.538541867499555,42.78096300716342,0.7947007837902388,-0.04790306013982866,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
99,6.560844372618617,43.07704955591244,0.8033778256349214,-0.04812722681566683,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
100,6.585057555868514,43.397194574813604,0.8186683123249426,-0.04403724209806426,SN02,snake,0.2,0,0.0022860394746870498,0.44163837550835394,0.00011387557179482175,0.6007702018768135,75.66202620994014,0.08318660809402509,0.6058560039839221,1.0,1.7763568394002505e-15,0.025328020875792924,32.32263256334328,0.6302127567633939,0.6302127567633939,2.4982211980992823,-1.947335282611777,0.2037890625,0.9110999703407288
101,6.6054017278581565,43.66613033175342,0.8180240220216217,-0.04904038297169391,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
102,6.623891587143073,43.91074055338962,0.825663185542754,-0.05021559339730288,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
103,6.6432979148872775,44.16642906921677,0.8482896542909495,-0.0516386866611507,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
104,6.663633882712384,44.4346424791776,0.7916322932271846,-0.04668755543765856,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
105,6.686988350849997,44.74494964240005,0.805434699407407,-0.043243928973064255,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
106,6.704899659105265,44.98448648846038,0.8461686786483879,-0.052643165420818934,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
107,6.725259710457257,45.25577034902706,0.8129587332327263,-0.04800455831184446,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
108,6.740092945578442,45.45452060431408,0.7629899766043426,-0.052151042830997626,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
109,6.75865779426789,45.70223308135565,0.8841528158979037,-0.05315706744925647,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
110,6.778975854222101,45.97815248668598,0.8155188530817284,-0.04613530278138264,SN02,snake,0.2,0,0.0022211022818401397,0.4840759843936856,0.0001028995736794342,0.5905989292663283,75.5003196399774,0.08239888642442125,0.6499418492964376,1.0,3.552713678800501e-15,0.024110926412622014,33.82362166950193,0.6938668771269587,0.6938668771269587,2.5300220997541967,-1.777848111459091,0.23251953125,0.9158999919891357
111,6.795921881509311,46.208659631665796,0.8417187052970471,-0.05274769431807003,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
112,6.8121016906917,46.42963110510667,0.7823779764453436,-0.0487613956937569,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
113,6.830052851070227,46.67641698363232,0.8149644898481011,-0.04874090593319483,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
114,6.848639474503686,46.9296802096216,0.8747949153810882,-0.05286855678777904,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
115,6.856694614464411,47.04066835567075,0.838227806133895,-0.06212357738732308,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
116,6.872212811543449,47.252820684462215,0.8432423392121376,-0.05342332977872179,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
117,6.892800299060347,47.5352635036431,0.8964955343152303,-0.051701530001945814,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
118,6.906733646255512,47.728998718423284,0.7855886186296405,-0.05405651629163348,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
119,6.921763165335148,47.93763378880908,0.7923082206669508,-0.051495491009229344,SN02,snake,0.2,0,,,,,,,,,,,,,,,,,
120,6.938712550134697,48.17437155581725,0.827099931683366,-0.05016438529257063,SN02,snake,0.2,0,0.002435826343095981,0.4966853175425982,0.00010630927474372339,0.6042212507742193,76.34803255596044,0.08255888164344098,0.660874526797833,1.0,3.552713678800501e-15,0.024966586160973234,33.128274981232934,0.6764307796778007,0.6764307796778007,2.494412882308641,-1.7792656834278093,0.2280078125,0.9208999872207642
