task,N,N2,D2,cos,arm,kind,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,phi2_probe_fwd,sigma,zbar,posfrac,acc
1,1.1778927290059074,1.3961070762651975,1.0478776312895746,0.013921783666426211,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
2,1.55769075604256,2.43837860830908,1.2105837044465404,-0.06452994979040222,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
3,1.838306919839005,3.395353731173462,1.2468467354235728,-0.08310882749568574,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
4,2.060572421431441,4.269088695053714,1.2418401019483944,-0.08989534021265161,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
5,2.250056437796477,5.092544468688655,1.2016792740374393,-0.08458310796913826,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
6,2.4254136890362084,5.9136285373116975,1.1959959118517505,-0.07695649293270834,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
7,2.5864143942487887,6.720204819774151,1.255397769725495,-0.08328602332571933,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
8,2.737210486384049,7.522292670560997,1.1997374955718292,-0.07186135576673829,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
9,2.8659899181511856,8.245971041913092,1.1636514513225609,-0.0761925558120741,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
10,2.9767984486596437,8.895697624141068,1.097190547637438,-0.07598082285413868,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
11,3.0988274149862516,9.637317585023732,1.1608540759469235,-0.064894483083062,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
12,3.207789003962398,10.323404591784811,1.1030669247240763,-0.06490866070094542,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
13,3.31470044053894,11.017618492825736,1.173284307078759,-0.06962557443893035,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
14,3.416809851805566,11.703208723262533,1.203927083806792,-0.07323706138447314,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
15,3.5118638014049632,12.359267590985937,1.1057537290244888,-0.0628887588617833,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
16,3.6100044297277116,13.05520813166786,1.2101075229104634,-0.06687172706765854,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
17,3.6996981778103564,13.709842366423445,1.1441816302617247,-0.06407287665220089,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
18,3.7930345667322247,14.408242481830563,1.1089957711027074,-0.05324975582731297,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
19,3.870166095154922,15.001393596779444,1.1192120545429958,-0.06745725533003279,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
20,3.949187577894508,15.621357588605218,1.0632147504503504,-0.056903583458271144,BL050,bwd,0.5,0,0.026811692551063384,0.37977165351824366,0.0009444923497472015,0.9434425979179522,79.22965397887694,0.21392357837187345,0.4070027500000001,1.0,1.7763568394002505e-15,0.02700622082644312,39.36925337621858,0.4031640625,0.21217656273716132,2.1003802026943665,-1.6122535425602877,0.20421875,0.9092000126838684
21,4.0304927668993535,16.274781920987014,1.1877946795621181,-0.062431004872270005,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
22,4.1203612463650385,17.009891221078917,1.315721020791767,-0.06362928839212474,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
23,4.200324156886423,17.674873423432473,1.2246768475964087,-0.061442569227198,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
24,4.278470195335205,18.337814809856912,1.1991635568622818,-0.058684005147938346,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
25,4.354295250626327,18.990896734227515,1.2408687920605406,-0.06300864160476881,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
26,4.428008265343196,19.63950439084803,1.2149866960937303,-0.05888220741729036,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
27,4.505022137004491,20.327892110865285,1.2313539120192005,-0.05670221573271184,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
28,4.583780785508991,21.04696561234824,1.1942171502347316,-0.0493997996264711,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
29,4.6446390225565075,21.60914902481209,1.109620151144614,-0.057297013341281636,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
30,4.703196406553157,22.15723185509751,1.2171524534502063,-0.0668600764815795,BL050,bwd,0.5,0,0.027532182720757525,0.38662554964170864,0.0009714892273003395,0.9329752388312615,78.56732843567488,0.2176129690915459,0.41206375000000006,1.0,7.105427357601002e-15,0.02868882760049873,42.42600884216848,0.416669921875,0.23000429710679454,2.3037733306445114,-1.671043250111016,0.2222265625,0.9106000065803528
31,4.777903278057744,22.86608850852118,1.1938508125715506,-0.04784874776605491,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
32,4.853615926613194,23.596787961151186,1.3158929692436285,-0.05439293996613004,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
33,4.913113109985728,24.179239096584098,1.1431698444519225,-0.05443576191786715,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
34,4.9776036131183465,24.81895712130911,1.200992841613156,-0.052502468988861045,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
35,5.0474564500278,25.519321702275064,1.2689217285787857,-0.05135642833725265,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
36,5.118029129285832,26.236576668038847,1.418937806401139,-0.05864965215361444,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
37,5.19018335953941,26.981110206941306,1.3273777869755938,-0.05033484483722473,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
38,5.270953096628134,27.827782036750882,1.4653980210660849,-0.049765897791090766,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
39,5.337980350589742,28.53686921766611,1.314486024056876,-0.05056563968318684,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
40,5.404998291935117,29.25628210996225,1.3136325381209721,-0.049197587411449924,BL050,bwd,0.5,0,0.026763879118774366,0.37277216169647076,0.000981276204844358,0.9322494328535886,78.48419208719704,0.21256385624990826,0.3988435000000001,1.0,4.440892098500626e-16,0.030609035254881397,42.91649596866924,0.4000146484375,0.20801933617591273,2.5644015190720775,-2.0808459189202115,0.20001953125,0.909600019454956
41,5.47226569256391,29.98751905068082,1.3142777830331431,-0.047163736596832866,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
42,5.532290176724063,30.64823643018333,1.2676523376911848,-0.05029354786054828,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
43,5.594231194035319,31.338233546957827,1.4264843640541347,-0.056232367268554045,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
44,5.652295801172502,31.99078922262486,1.2324441327143008,-0.047386918440336254,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
45,5.704489159057297,32.58431808301898,1.3500629983997015,-0.058654063351586405,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
46,5.767295078740956,33.30265531255276,1.4894840400127465,-0.0566024054471859,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
47,5.8344207908212775,34.08408153489844,1.3351209091289946,-0.04149043241733332,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
48,5.900268113994664,34.8580429142817,1.5288888559028861,-0.052751359317296936,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
49,5.952405764461563,35.47967731670813,1.3934807042527615,-0.05649698706551854,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
50,6.004239878041265,36.100770692389666,1.2236768257358157,-0.04648840029769841,BL050,bwd,0.5,0,0.02477149047241964,0.3849909899824516,0.0008697179895334903,0.9419376592873654,78.54181964954843,0.2045768168796782,0.4121357500000001,1.0,2.6645352591003757e-15,0.026336093548895302,46.46386995337599,0.4177392578125,0.23141582054386967,2.7000648441729402,-1.9517345384284217,0.22365234375,0.911899983882904
51,6.0752266311033125,36.95890887051864,1.523742157330056,-0.0455698919278307,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
52,6.1361398886525125,37.70235866174714,1.4263720997504898,-0.04771581201141297,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
53,6.190129796866989,38.36871331181498,1.4268232866809416,-0.05320738796135096,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
54,6.242937992141268,39.02933766961194,1.3724756369558013,-0.05077271932914216,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
55,6.307439403759554,39.84050903148655,1.5296908750819862,-0.046336402623816504,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
56,6.372418575243061,40.66393450096071,1.5995166984460292,-0.04897953191073551,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
57,6.440442516859758,41.53290637862003,1.530826514434932,-0.04285489536821927,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
58,6.508263022288529,42.41355400306754,1.526376822811797,-0.041278434232128784,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
59,6.557291217749475,43.05786598273493,1.4838148893486232,-0.054190633457891664,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
60,6.60461381469714,43.68142673769487,1.4389411362182158,-0.05361484980857498,BL050,bwd,0.5,0,0.026120239975996915,0.38111810449877787,0.0009346206153777766,0.9386081937696752,78.12641305604978,0.20559701886795656,0.4124087499999999,1.0,0.0,0.029378733731906744,48.979004655175295,0.420595703125,0.23518632835523456,3.0751998138283563,-2.240779244144163,0.2274609375,0.9067999720573425
61,6.651650856431318,44.30758548237671,1.5143063291404997,-0.0554434715515546,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
62,6.697545588963403,44.924251616200955,1.3500752302460535,-0.04809995179697204,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
63,6.76529203230021,45.83583984509889,1.463826279817147,-0.03457830642961052,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
64,6.819026154904518,46.56329913494983,1.3766899353597453,-0.04110358340252795,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
65,6.866378991078486,47.20870622197513,1.5159578233494986,-0.053338670001671265,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
66,6.919552305380355,47.940459003180315,1.5441880469329659,-0.04813213158470005,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
67,6.974025422046432,48.6992556078503,1.5569972158994951,-0.04649344833313439,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
68,7.0268613052154025,49.439871834199714,1.4438461074738838,-0.0427443693926019,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
69,7.083945558756523,50.24507555078189,1.5744395217747211,-0.04465727760371216,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
70,7.128886576620728,50.888239579060766,1.46362861655407,-0.048422764198316634,BL050,bwd,0.5,0,0.02444903367399589,0.37902712066237654,0.0008700190549272793,0.9435504673678153,78.57737452054451,0.19890342506660208,0.4063922500000001,1.0,8.881784197001252e-16,0.030655420430947024,47.74452922121789,0.4124658203125,0.2244548830459651,3.178063797472321,-2.3848404619780093,0.21662109375,0.9024999737739563
71,7.188442583738224,51.74193894579548,1.4693715525118778,-0.03630976434588915,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
72,7.2393356246132825,52.47592882285819,1.5121505778622342,-0.04471357854920881,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
73,7.299030074654322,53.342255216885526,1.5292048430663883,-0.03778217005429985,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
74,7.349242365277581,54.074739707579575,1.5277235460949143,-0.0449265892318749,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
75,7.400735464882057,54.835496839127984,1.6354847532906862,-0.04751717351619452,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
76,7.448931372464217,55.554322822078746,1.5045831118367587,-0.04466722887183049,BL050,bwd,0.5,0,,,,,,,,,,,,,,,,,
