task,N,N2,D2,cos,arm,kind,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,phi2_probe_fwd,sigma,zbar,posfrac,acc
1,0.9705712614021934,0.9449902427101076,0.6163995658669272,-0.004388968577276655,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
2,1.2621736755804638,1.5986403601647095,0.7630269197199504,-0.06418403243208039,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
3,1.4639325934496774,2.1511716224035395,0.6988271799912978,-0.06961347465416251,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
4,1.604853540906713,2.5854519040209665,0.6320649332060034,-0.0855744448269016,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
5,1.7209910256978274,2.9718400979680637,0.6147502057381165,-0.09249407244031037,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
6,1.8224947761327517,3.33289678190696,0.5902072738528454,-0.08844115230174424,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
7,1.9184204656632187,3.693783942731053,0.5566521088219097,-0.07376311568636665,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
8,2.0117835074369714,4.060857823476063,0.602680834721149,-0.07881284138493234,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
9,2.0968824729659112,4.411079477690059,0.5762977099934603,-0.07701092193081344,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
10,2.1817870513199136,4.776161529114689,0.5763559155145008,-0.0672263334561013,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
11,2.2666429159242067,5.153154281079819,0.5965445031303729,-0.06525166202020208,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
12,2.3408925893533032,5.494869330062402,0.5893653810459033,-0.07282535164830468,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
13,2.416711922556077,5.855702784906925,0.610488894299873,-0.06973214629973482,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
14,2.496094066208459,6.246402143044886,0.6086596983992645,-0.059583759519058394,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
15,2.5692087676146445,6.616604470439221,0.591926656197812,-0.05854584051147052,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
16,2.64668442171215,7.020851021248907,0.6390433439258774,-0.05758889428262472,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
17,2.7189453210714034,7.409579058489883,0.5989510372812991,-0.05206749015791152,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
18,2.784179199029915,7.767905995004726,0.6286630411445412,-0.0637573253673516,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
19,2.8510796796632967,8.145103174036963,0.6031068165052703,-0.05289667122351413,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
20,2.9231249241390533,8.561892352933599,0.6402544058448402,-0.04971852896916442,SN15,snake,1.5,2,0.010505358502078425,1.427128636506358,0.00012320589779318423,0.7506861220120455,79.58988405257035,0.1381298845412564,1.4775367610458265,1.0,9.769962616701378e-15,0.023941091914963658,26.74290747134505,1.4804356079375334,1.4804356079375334,1.4367589338419926,-0.4564292949947948,0.37845703125,0.8873000144958496
21,2.991326236261263,8.96458113987637,0.640984081752446,-0.05112954832032799,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
22,3.0604545339492155,9.382727519890146,0.6724736420283729,-0.052906225941807834,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
23,3.1306601559394314,9.817527688577552,0.6735179896879165,-0.0480807869417457,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
24,3.1947204022205495,10.224179184450868,0.6580293732992502,-0.050634620134413666,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
25,3.258370520177895,10.634708053768136,0.6769339961198636,-0.050870804109464596,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
26,3.3215417074605527,11.049101151463786,0.669717773741852,-0.04879338004791463,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
27,3.382015964121807,11.454679599540896,0.6777165563382269,-0.05105602424411189,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
28,3.444263193707747,11.881340562080368,0.7149913475335424,-0.05176817706068029,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
29,3.5081253621798782,12.325758175033807,0.6800519452345152,-0.04216257092597742,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
30,3.5684659459682764,12.753718446947689,0.6939650509138992,-0.046065286481481976,SN15,snake,1.5,2,0.008333239925291168,1.4447992503702887,9.651117088424207e-05,0.7595042782482216,78.68619941611459,0.12354473827226319,1.4933494492473764,1.0,5.329070518200751e-15,0.022732679931768605,30.527199300602142,1.4849000930994407,1.4849000930994407,1.75310925953848,-0.4543361801158945,0.3869921875,0.8949999809265137
31,3.6285363719943744,13.185675301949166,0.6894901815199981,-0.04395772768071139,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
32,3.6879563925050616,13.619755531356354,0.7541523104555745,-0.05097764860067354,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
33,3.7394575486842063,14.001628385470795,0.640568709011038,-0.0446190372569593,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
34,3.7947504953729254,14.418768044917979,0.6968683947690058,-0.04614340984949203,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
35,3.8495512605882283,14.83792800215027,0.6753643148800798,-0.041840812272102096,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
36,3.903764529231806,15.256933143971317,0.6562257449809848,-0.03852036493929405,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
37,3.957895071646901,15.682204258499091,0.7028776221133609,-0.04326211477725717,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
38,4.012721919596506,16.118416948256023,0.708620923412887,-0.04111031953111503,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
39,4.067142129555737,16.558786501226447,0.7207693646542406,-0.0415288087582736,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
40,4.118004744020103,16.97371658405927,0.6972984169122103,-0.04241785151604306,SN15,snake,1.5,2,0.008075100301183592,1.441379167628649,9.369469340168664e-05,0.7651808762092677,78.14309041595754,0.11963137441823826,1.4888549259601722,1.0,8.881784197001252e-16,0.023569552838095413,29.584711330847504,1.4961685130662141,1.4961685130662141,1.9878482717934087,-0.35613011387139115,0.43041015625,0.8892999887466431
41,4.1710411356421915,17.4136829777349,0.683687136224919,-0.03573217333469021,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
42,4.227422921729713,17.88879254596026,0.7007559510150537,-0.033566142157217094,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
43,4.280223126135191,18.336596672236087,0.7400536190947479,-0.04035707467858636,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
44,4.3328650527976045,18.789813199447263,0.70799298799883,-0.03663095989929765,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
45,4.379715825233558,19.197984095677654,0.6648540284638957,-0.037189701964123245,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
46,4.428098227304392,19.625071328673247,0.687720992815919,-0.037216668582086554,SN15,snake,1.5,2,,,,,,,,,,,,,,,,,
