task,N,N2,D2,cos,arm,kind,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,phi2_probe_fwd,sigma,zbar,posfrac,acc
1,0.9863357221844118,0.9776006256018382,0.6397543942077659,0.00548944874773445,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
2,1.3347583851987448,1.7948866404799093,0.9097198607781398,-0.04871272318995678,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
3,1.5618772644797136,2.464151792534875,0.8112245793180546,-0.05869976477754923,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
4,1.7367953826523177,3.045385350108814,0.740328051755306,-0.05940666065640096,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
5,1.870570080948501,3.534220550151125,0.6687898539963026,-0.06541607280571794,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
6,2.0003917026988454,4.03771502485638,0.6576355507470673,-0.05202616982307692,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
7,2.109873493631469,4.486849615980133,0.6297680119428047,-0.060171777848963666,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
8,2.208395092114414,4.911275206649221,0.618663070460607,-0.06261325126088943,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
9,2.304714092754013,5.338265855711155,0.6384687589136125,-0.06488542682178512,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
10,2.3913856713004584,5.7411796649503275,0.5959983463705755,-0.05795782912026647,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
11,2.472031675169958,6.129160813659739,0.5749431487324353,-0.05601861313381305,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
12,2.5453621791759997,6.495812365402114,0.5904185927986068,-0.061797498623011905,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
13,2.617907436688288,6.867687211987674,0.5914533139050997,-0.060783990506120274,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
14,2.686923841330014,7.235675615612979,0.5664101703201648,-0.054325573376860295,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
15,2.749098215588287,7.577094398771972,0.5680476574180543,-0.06073838023079348,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
16,2.8115029326371923,7.924223217073537,0.5406181461788926,-0.05269440005306958,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
17,2.876045670904302,8.289010943681832,0.5987063373618183,-0.05791773170006587,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
18,2.930643090023654,8.605535612871094,0.5780012687876193,-0.06388599606717481,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
19,2.98835525088564,8.946475467530233,0.5880001005537028,-0.059735584644429275,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
20,3.0359943675055177,9.233641929315418,0.5492056012990458,-0.06631428459524731,SN06,snake,0.6,1,0.00519283374988647,0.7059120076278947,0.00016016944890629502,0.5804972663614478,79.1177611383272,0.12515973554863194,0.8661450464773901,1.0,7.993605777301127e-15,0.02264891201445284,24.248652692393524,0.9112501386508123,0.9112501386508123,1.3303578625129813,-0.7649283026012597,0.25154296875,0.9121999740600586
21,3.087896173850139,9.550200751665217,0.5889787549649164,-0.061851105136973644,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
22,3.1374217062166543,9.857671147129993,0.5778060432557945,-0.06069299439925775,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
23,3.1819770448289306,10.138445961657057,0.5848417534497904,-0.06756633025274036,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
24,3.224482865529033,10.411397097374952,0.5573214967454275,-0.06222743707068026,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
25,3.26817877755609,10.697588508800948,0.586114869097833,-0.06564940738771954,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
26,3.316886016914532,11.017967441515694,0.5617739640257975,-0.05279285300965061,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
27,3.357088219851663,11.286652070265834,0.5268493488296657,-0.056771177458314045,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
28,3.4000657000468677,11.57479393361148,0.5631375079581457,-0.057740622902063075,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
29,3.4420779870554394,11.862068122384066,0.579788077641522,-0.06086447327635474,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
30,3.4784207016133255,12.115388126982234,0.5533804892819915,-0.06300818143825887,SN06,snake,0.6,1,0.0060977057149666945,0.849577796874795,0.0001446014610878624,0.6177264599481473,80.35158004404501,0.1273490648958424,0.9951579286466218,1.0,6.217248937900877e-15,0.02278852578043275,24.283294786762763,0.9902321838501864,0.9902321838501864,1.4417981127256931,-0.670225352244654,0.2870703125,0.9182000160217285
31,3.5208428596043655,12.413724162326554,0.569839277549997,-0.054870612352580575,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
32,3.5576009669491833,12.674319466795678,0.5787333638670219,-0.06286834971377545,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
33,3.594362738390137,12.936053524689225,0.5458444734892164,-0.05601472846313547,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
34,3.6301812985689343,13.193935809336866,0.5531148080937972,-0.0588982434192377,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
35,3.667467097015632,13.466683356504305,0.5793530738583609,-0.05943422872050819,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
36,3.702339846612689,13.723866385343618,0.5532744131410422,-0.05685775071154262,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
37,3.739793739034439,14.003432420353393,0.5811068481304735,-0.0570415826587973,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
38,3.778510250668833,14.292299109007569,0.5992580143889501,-0.056905514409100494,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
39,3.8128702668812595,14.554092122689804,0.6012245239832111,-0.06195851963190119,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
40,3.849522628064721,14.835515909561598,0.6194564051537494,-0.06120563224097042,SN06,snake,0.6,1,0.005592995054083506,0.8903461541960395,0.00012462111557717635,0.6313854250525605,79.83610876068492,0.12228882750756723,1.0241306747679482,1.0,1.3322676295501878e-14,0.02326808848533801,26.622573897468605,1.0333634158532268,1.0333634158532268,1.5202457870483115,-0.8744079175637998,0.25853515625,0.9104999899864197
41,3.8874322351645465,15.128132168663138,0.5843434322004429,-0.05187080542094443,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
42,3.922925389086858,15.407029418488174,0.598410594039658,-0.055908065587498806,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
43,3.956596501515065,15.67117628093363,0.60629441013314,-0.05823463891565463,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
44,3.989180237676925,15.930474305062987,0.5958664545831557,-0.05863131537735986,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
45,4.020638491966101,16.181724459208098,0.6011940287526771,-0.059987043421316194,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
46,4.051638797710558,16.43109241045768,0.61270701333337,-0.06117697309799777,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
47,4.0842374885930814,16.69497943696058,0.5956391477829741,-0.05470645231105827,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
48,4.115505489405214,16.95256702571485,0.6018288924442038,-0.05721946387789883,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
49,4.147491008728561,17.217177769814008,0.6179686843261895,-0.055842466743547675,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
50,4.18028187222634,17.489918148505414,0.6223982549477047,-0.05556889530862807,SN06,snake,0.6,1,0.005612256863547519,0.9757851624032327,0.00010926814559844424,0.6590511714638959,79.86759751839361,0.11501178064390645,1.076244030084095,1.0,4.440892098500626e-15,0.022610123138519483,27.52741553571475,1.0895038353377569,1.0895038353377569,1.6693954147159922,-0.9754467001334288,0.25912109375,0.9103000164031982
51,4.212426913409477,17.759216211054266,0.5887547057749072,-0.051933391490370656,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
52,4.24428886029979,18.02794662166585,0.5975542328675458,-0.05222934268481465,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
53,4.272863154383786,18.2711091982642,0.6284808893868964,-0.061390353593486,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
54,4.302642926987267,18.526929993896346,0.626686042228847,-0.05747311591463076,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
55,4.3340447802803554,18.799273306202352,0.6044533123558989,-0.0529215810428326,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
56,4.365255304652496,19.07224975641963,0.6353027794804222,-0.054526261795243815,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
57,4.393975240390425,19.323531715258827,0.6416642288860426,-0.05846411127759132,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
58,4.420797213209244,19.560446096319517,0.6260355196540965,-0.058871752749581,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
59,4.4473415299487105,19.797036005908083,0.6172054475371506,-0.06028639026450769,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
60,4.47407989624366,20.036271121258377,0.6108705990228992,-0.05539165493480363,SN06,snake,0.6,1,0.005398532749283146,1.0546892106573669,9.731927838979868e-05,0.6660446114154022,78.96761798970725,0.11285752525787246,1.15723388105676,1.0,4.440892098500626e-15,0.022878015626894847,26.701205602149095,1.1850656492681324,1.1850656492681324,1.7741089314410852,-0.675566719978773,0.3271484375,0.9083999991416931
61,4.508154553162197,20.343909076078067,0.6312285539828235,-0.047747145251334146,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
62,4.5338811011412705,20.57616826976635,0.6315487715477941,-0.05791292492073838,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
63,4.560315693971866,20.817537308096327,0.6363914630809702,-0.057226536509854854,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
64,4.589234005632157,21.081536729222925,0.6361339454328245,-0.05330938183740816,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
65,4.6181058534582675,21.346249655429887,0.6141673412743173,-0.05174527620936717,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
66,4.648353133324945,21.62609203293961,0.6576888964677575,-0.05383413165754163,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
67,4.677427082036879,21.897524876731215,0.622681005771604,-0.04952476749188527,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
68,4.702246297615481,22.13098378917276,0.6085918813744619,-0.05321119416036997,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
69,4.7286808146483885,22.382752373826506,0.6122800554119656,-0.05215152787467348,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
70,4.758638390621136,22.666738020457405,0.6326704421725251,-0.05090877378686718,SN06,snake,0.6,1,0.0060136502225776566,1.0776243393429605,0.00010319610963239427,0.679088410495403,79.63080909161629,0.11479527603201137,1.1756889182692651,1.0,1.2434497875801753e-14,0.023918780766163272,26.450781432284916,1.1723527641150409,1.1723527641150409,1.8144967675962558,-0.9840968411796973,0.27376953125,0.9079999923706055
71,4.787018466237817,22.938373836709285,0.6316052481997315,-0.04982294877355084,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
72,4.810648298159583,23.165126560038537,0.5820416947773197,-0.04964189634092344,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
73,4.83559718793934,23.40530027606052,0.6038421302662675,-0.050406711101637566,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,
