task,N,N2,D2,cos,arm,kind,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,phi2_probe_fwd,sigma,zbar,posfrac,acc
1,1.4249288905204023,2.050972489624077,1.691167792486009,0.018301530738422393,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
2,1.8266494558594906,3.35642414381055,1.5357546407774163,-0.06459009402400509,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
3,2.121459576456905,4.518327251423665,1.5431427917312006,-0.08318721069337265,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
4,2.335374026195846,5.472194095053148,1.4465091512928974,-0.09584698487503406,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
5,2.530861077171534,6.425932824632762,1.4218523292375997,-0.08406294516069489,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
6,2.7061386189743053,7.348788041557318,1.328048039850133,-0.07080201539821548,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
7,2.877568150732858,8.306865551476488,1.4224464295582806,-0.07226452906220934,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
8,3.040373683561407,9.269437135905136,1.3268176116934887,-0.05517093557927075,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
9,3.183871330509407,10.162017332627602,1.3073743219155411,-0.060934910104370556,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
10,3.294923940298716,10.881452409874619,1.1989018983257749,-0.06816863356465523,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
11,3.4202324104399393,11.722034817574558,1.2429863058114743,-0.05431273384987511,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
12,3.539795260016831,12.555495925632727,1.2214692243227163,-0.051816378267021436,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
13,3.656042613916509,13.392297978254838,1.2677786207565853,-0.05380793631823827,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
14,3.7705183652980905,14.243894846545144,1.4240035421354837,-0.06536391316311875,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
15,3.873818914834842,15.0335434024825,1.270473990631799,-0.05656855836429546,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
16,3.9803335966153766,15.872582706729744,1.3795134267915086,-0.06006790544663504,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
17,4.09085023698037,16.769460547501186,1.3663607030360427,-0.05102659371405913,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
18,4.207435154682222,17.742782142930867,1.3198817680950397,-0.03737777645777858,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
19,4.306406963961282,18.583401338737357,1.3712481082144277,-0.05361883769694746,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
20,4.405111454590168,19.44039351194596,1.3037612539815842,-0.04546781079615204,BL100,bwd,1.0,0,0.17304884176398655,1.0,0.002152802205599192,1.0,80.38306599366389,0.5151020714319103,1.0,1.0,8.881784197001252e-15,0.027346663296316954,47.675332081818354,1.0,0.2251123049207672,2.1059091815340314,-1.6384811926153793,0.21728515625,0.9003999829292297
21,4.4916377913177215,20.20819870503224,1.2900721919117673,-0.052280099457122364,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
22,4.6007155981376755,21.1991829702398,1.5657478576558137,-0.05185865260882471,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
23,4.697343922794747,22.099607539217676,1.5627201129722559,-0.05873539296600612,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
24,4.789446309753145,22.972564409233986,1.4886402460274528,-0.05339078472381513,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
25,4.876296052999556,23.812974530298685,1.397694920691469,-0.049792223648394425,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
26,4.961116540398441,24.64828108175595,1.4361159730705502,-0.051745643498208954,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
27,5.048423289793027,25.52560196113716,1.4023573603884052,-0.044818561906446376,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
28,5.149847203709553,26.563214977528403,1.5009806572099726,-0.03803074547481207,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
29,5.249131132233649,27.597278820395033,1.5568277598514022,-0.04135402446445904,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
30,5.330191658793635,28.454406350250565,1.571063812764399,-0.05433221569215016,BL100,bwd,1.0,0,0.16786028992380156,1.0,0.0021115644499907628,1.0,79.49569804726346,0.5050668728574191,1.0,1.0,4.440892098500626e-16,0.03091192941440914,50.823867760000475,1.0,0.21668183617330505,2.4082642613030396,-1.921150833196668,0.20876953125,0.8930000066757202
31,5.429991914792886,29.526385742026132,1.6666009553400278,-0.04321016977260998,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
32,5.520851040975076,30.51903152671827,1.5924685996308534,-0.04420768228698066,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
33,5.592335722183769,31.31501776418496,1.4484580862032386,-0.0489750552944491,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
34,5.681366958986485,32.32237715686636,1.5207664612031164,-0.03729652893151353,BL100,bwd,1.0,0,,,,,,,,,,,,,,,,,
