task,N,N2,D2,cos,arm,kind,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,phi2_probe_fwd,sigma,zbar,posfrac,acc
1,1.1484362153443348,1.323867984802832,0.9813503863471464,0.008571713910585466,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
2,1.532776633575255,2.362539029425505,1.197801521498899,-0.06329313534733048,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
3,1.8096212477451312,3.3026960603941187,1.1585270444542966,-0.06737864538620293,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
4,2.008568344244872,4.068476594479373,1.0517368320204192,-0.07852044451620724,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
5,2.1762775306264195,4.779481934809966,1.0484925432765282,-0.08486051610555827,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
6,2.3239829922511896,5.444968276444075,0.985225698934064,-0.07591867791868923,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
7,2.453333604343963,6.062390760906228,0.9053745819236825,-0.06954846723407208,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
8,2.5722420777848343,6.659668636580278,0.9545073749007593,-0.07659055716690295,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
9,2.6822766653796357,7.237818973047945,0.8960095778997439,-0.06771260506043918,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
10,2.789325101278064,7.82237173914379,0.9066911062858012,-0.06541508948349854,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
11,2.89501146221424,8.423505205235209,0.9420021377661673,-0.06568374467783203,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
12,2.9931468908964347,8.997581715549368,0.9080724516321923,-0.06160259277171984,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
13,3.0893698968819745,9.57748811713795,0.9322877309339119,-0.06395517159580995,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
14,3.1752578304540218,10.114405327219476,0.9170324319102883,-0.06759725875229265,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
15,3.2630740451999447,10.678857258931576,0.8925485784537485,-0.05847814747680232,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
16,3.348675773156038,11.245638462425118,0.901075899161407,-0.05595271681369256,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
17,3.4315490758262723,11.810605246830342,0.8813517532012242,-0.05307586426188363,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
18,3.509836332453761,12.35515187185304,0.8920663389600513,-0.05683207739973781,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
19,3.5803823876791254,12.856793125119712,0.9088780730007158,-0.06370618527431397,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
20,3.6578707148373075,13.414255727180807,0.9064975526982024,-0.05409468011008087,LR03,leaky,0.3,2,0.0036644039228098998,0.24906780436585407,0.00022791680043204328,0.8242596317333489,78.3150765685598,0.0876209134327088,0.306961295447252,1.0,7.105427357601002e-15,0.02669817302126163,33.95354251305117,0.3152783256943804,0.3152783256943804,1.783333045377486,-1.1444362583824264,0.24755859375,0.9225999712944031
21,3.7291614124652117,13.941243854983263,0.9069736603986824,-0.05774034412541248,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
22,3.8033588326134513,14.498632219101069,0.9661556368075476,-0.05799379837898923,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
23,3.880401801161775,15.089293058802872,0.9944117628809706,-0.055951014267728603,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
24,3.9438641990691146,15.584990555756509,0.9480021928726697,-0.06242972208816198,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
25,4.003893170441459,16.06273169706051,0.9285061782035037,-0.06328854562663086,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
26,4.069493761285686,16.592677620786326,0.999161533201928,-0.06189195132924793,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
27,4.13198401831493,17.10559781597221,0.9564802076522255,-0.057044236635266705,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
28,4.200119286966515,17.67048344894757,0.9892675295366594,-0.05413000419436436,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
29,4.266677140346727,18.23226964012662,0.9115671781376029,-0.04530752569746175,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
30,4.325325362966685,18.73493044790628,0.9325438666079705,-0.054509272849692085,LR03,leaky,0.3,2,0.0032954851109114934,0.22674858348361146,0.00021828466990359526,0.8466831578205211,78.6376658094774,0.08205647474401086,0.28232122564092177,1.0,2.6645352591003757e-15,0.02492132777224371,37.41950971194228,0.28787168528479534,0.28787168528479534,1.9868676721922138,-1.423019218959129,0.21744140625,0.9217000007629395
31,4.385348068940013,19.256570513955467,0.8726275850316892,-0.04638409047626923,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
32,4.44561224438647,19.788456798305106,1.0164774986246008,-0.056845300157635,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
33,4.501708800084739,20.29120103777531,0.8930463763396443,-0.04936882547198458,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
34,4.553523745896506,20.76193685631236,0.9602030748862157,-0.05933957793762074,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
35,4.60598971416023,21.243625518811594,0.9426797143919953,-0.05360201526946273,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
36,4.664946242899171,21.790862740500952,0.9772026042284908,-0.05038247324326784,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
37,4.7224051179633655,22.330226329990364,0.9812429738681068,-0.05025922410791793,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
38,4.776577982568249,22.84555532109235,1.016240639649433,-0.054508317230378626,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
39,4.830066066298972,23.35546742942058,0.9282975359963497,-0.04820396074350368,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
40,4.883038645443137,23.867205205871695,0.9561846059989267,-0.04955472830251337,LR03,leaky,0.3,2,0.0034711884832440768,0.22649156212325866,0.0002361837813140064,0.8386717368223191,77.3720475613656,0.0842566437558055,0.28530420561747544,1.0,0.0,0.026636291548797278,35.89781273595129,0.2954076227255632,0.2954076227255632,2.17318913288839,-1.549425825543907,0.22572265625,0.9169999957084656
41,4.936297303761978,24.3913130688945,0.9374071338163575,-0.0462238158786184,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
42,4.9857940204992754,24.882711798400873,0.9904510137464421,-0.053903170627694515,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
43,5.034071349399258,25.366205851750657,0.9512928253225374,-0.050507371544946694,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
44,5.082128052941161,25.85039419767785,0.9751035822776973,-0.05171648403362056,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
45,5.132149213339385,26.361042550293718,0.8800556899815807,-0.0410866442161899,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
46,5.181568604921422,26.871952627046685,0.9712958933092527,-0.04919387715608543,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
47,5.226822758106404,27.34305807948008,1.0248125065232028,-0.054408127186217195,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
48,5.272659664770981,27.826039111613337,0.973701796246631,-0.049591303809691,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
49,5.318732955885156,28.315179715677605,0.9537802635982771,-0.04722698877482538,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
50,5.365797665599904,28.813968019487397,1.0123692515452738,-0.0505872372748431,LR03,leaky,0.3,2,0.0027821962179153457,0.22126146539491517,0.00019215234392371377,0.8347362429139987,78.39475637276054,0.07697931347897043,0.2783663656720067,1.0,9.769962616701378e-15,0.02540470325326549,39.84967828408486,0.28796055247159685,0.28796055247159685,2.2874125433975583,-1.686024907315636,0.2175390625,0.9104999899864197
51,5.412561026998407,29.31836719695125,0.9085652097527429,-0.04293004709994328,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
52,5.45716319512881,29.80272517299688,0.9764624604214441,-0.048202079026348994,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
53,5.50373480765014,30.312809177579542,1.0586441722692626,-0.05207139653417988,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
54,5.551436671095161,30.83994877228091,0.9778264061113259,-0.043250941303329044,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
55,5.588306637693908,31.252434257754306,0.9157532035287597,-0.04960407574968386,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
56,5.638202904647939,31.814445981594716,1.0175629931798256,-0.043451491057997914,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
57,5.679929003522047,32.28780918216028,1.0219519382111455,-0.050760295719239054,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
58,5.7225364984108555,32.770723094552665,0.9865463578050253,-0.04679439734646392,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
59,5.766022071523435,33.27016510148829,0.9747489112075334,-0.04417810600766526,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
60,5.80621386613839,33.73527423666891,1.0323111567560443,-0.05090137728826836,LR03,leaky,0.3,2,0.003063199986783619,0.21893719453315322,0.0002138956137015177,0.8405585423092035,77.81905595269323,0.07878708774676024,0.2712237757281472,1.0,1.7763568394002505e-15,0.02730316753256507,37.809208602803494,0.2807445369033144,0.2807445369033144,2.4028825670809266,-1.8401092428066068,0.209609375,0.8981000185012817
61,5.8451230266871725,34.191190501889395,0.9226206439379271,-0.04427110575244473,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
62,5.880763214933284,34.61004232314882,1.0075228221123536,-0.05224733657844514,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
63,5.923749791156671,35.11658610948846,1.0820858725027542,-0.04954256896085846,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
64,5.963816919870414,35.59467461648545,1.0432961404895564,-0.04874093239424976,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,
