task,N,N2,D2,cos,arm,kind,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,phi2_probe_fwd,sigma,zbar,posfrac,acc
1,1.1609283906883783,1.3543307223111958,1.0128921252873129,0.007440477319810369,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
2,1.5652279563069178,2.4602402246755704,1.2732884232922799,-0.06309606221899151,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
3,1.8498782526245252,3.4364409445848936,1.2813131192039007,-0.08700562686373596,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
4,2.0758988112521535,4.3316839308071,1.2489332851114343,-0.08693282196293817,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
5,2.27018566508129,5.177412246813372,1.2429981539787505,-0.08543454692346089,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
6,2.4623457644692706,6.08638042927799,1.2649218568890606,-0.06980139659307788,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
7,2.6281423309539367,6.932329271444512,1.2341213127401571,-0.07127606944065695,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
8,2.7635780894176083,7.663574069730917,1.1682474384089157,-0.07769445984213635,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
9,2.9005331624008925,8.437801706025336,1.2574169739832177,-0.07836761161103455,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
10,3.017895707965721,9.131133064050461,1.1482465500946941,-0.07486917740852718,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
11,3.124958788260135,9.789104349462798,1.0688203469628115,-0.06746465084747187,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
12,3.2285090496265565,10.449934764324002,1.1168703093278973,-0.0702259426398971,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
13,3.3365821590205655,11.160155483452824,1.1666072374604568,-0.0655962706979945,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
14,3.446064408758514,11.902338882111838,1.092594321423032,-0.0505789874446085,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
15,3.5471811693954596,12.608518128335994,1.1826197139065173,-0.06365783153452274,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
16,3.644789955099691,13.311830983039615,1.066262372223358,-0.05045461932498208,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
17,3.7424952080707783,14.032060396904466,1.2385824441271471,-0.06538273331679284,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
18,3.8382931806245195,14.757742456252231,1.1963769898188645,-0.05861402508629565,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
19,3.9246144858857654,15.42956478158775,1.191349172404264,-0.06302077057857147,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
20,4.0079745642536,16.08797758716816,1.2357356684164558,-0.06841338070653398,BL050,bwd,0.5,1,0.02708676635242053,0.36722990768574254,0.001019101921654124,0.9336763322807082,77.51846200274684,0.21523244109909506,0.3876895,1.0,8.43769498715119e-15,0.030694685031526375,40.25894604056817,0.39859375,0.2061437502389774,1.993146894840527,-1.6011071192823743,0.198125,0.9018999934196472
21,4.092876583402379,16.778292642804498,1.261807618027992,-0.06462063188147264,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
22,4.181664586531692,17.51534080213952,1.2069131601493295,-0.053381203452681804,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
23,4.254970415738834,18.133815311033054,1.3140404032700161,-0.07284086600256166,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
24,4.334828429294964,18.819964251400144,1.1867141617147856,-0.05439164800011264,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
25,4.417130487810962,19.53723332126887,1.3179825723136014,-0.06114390844799966,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
26,4.484436809731346,20.1384442937181,1.1985642170900814,-0.0628839796812809,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
27,4.553027782472803,20.758439814291073,1.110215305000886,-0.05242191336685864,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
28,4.623746629390399,21.410221898984897,1.1647581296631193,-0.053477659059479425,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
29,4.707536126648202,22.193367595384704,1.2302735989680609,-0.0436049470748861,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
30,4.773415941103974,22.814622819927745,1.2258805760443763,-0.05830878782993119,BL050,bwd,0.5,1,0.027522793226666658,0.38496839459583504,0.0009707734277241723,0.9363959566508689,78.64842346638494,0.21944424387299483,0.41245375000000006,1.0,4.440892098500626e-16,0.028486580020097088,43.033617063878005,0.415908203125,0.22899882835709726,2.299973003467905,-1.7144354209214479,0.2212109375,0.909600019454956
31,4.8478033097525595,23.533546887457195,1.2025657244493546,-0.046483288895526186,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
32,4.912304681636348,24.163227392339277,1.238605722116564,-0.05715815991594443,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
33,4.9734751670658,24.767372164486748,1.1719917602742926,-0.05402367057694399,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
34,5.035851208089095,25.391828068290753,1.2902648029162622,-0.06020565560751786,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
35,5.109626489039601,26.139705713904,1.3161165050082113,-0.04916692096928935,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
36,5.17810536307009,26.84030165995915,1.212146294105755,-0.04597792993238905,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
37,5.254129457229915,27.634725999175824,1.3630818233588216,-0.04786254032163259,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
38,5.321020511638059,28.34210430754159,1.3647105371124815,-0.05410719747807101,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
39,5.385749085134016,29.036626924212232,1.228025244117009,-0.046415792544565175,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
40,5.457215419822537,29.813498576786177,1.4319278866404386,-0.05045266615283581,BL050,bwd,0.5,1,0.028097624470403502,0.3704705951358257,0.0010121609065194548,0.952181920847057,78.69486058802889,0.21628152770361048,0.3984849999999998,1.0,9.769962616701378e-15,0.029194941041826974,49.047123766715124,0.406298828125,0.21631445336091568,2.590336002115388,-1.9812401109195144,0.2083984375,0.9079999923706055
41,5.515679478904487,30.455712081458113,1.279537337236327,-0.05249656812011004,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
42,5.578449446630921,31.150246936152598,1.336225666484577,-0.050307313951501,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
43,5.651936893091593,31.97396360587819,1.4601050366778983,-0.04747960434268784,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
44,5.714439657930479,32.68520680735515,1.3340778558389856,-0.04870742185849508,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
45,5.771447598062664,33.33775198028855,1.422432254969895,-0.057131000798768386,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
46,5.834245575508748,34.068784366110805,1.5101631197289112,-0.0560022586071578,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
47,5.895849744487709,34.79323097897671,1.3311669352406057,-0.046015353195493686,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
48,5.955368841207253,35.49885597719932,1.4365039828454862,-0.05271275637466588,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
49,6.0152986357068805,36.221162822389346,1.4655124307453338,-0.052558119633101245,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
50,6.07929304073911,36.99297520967974,1.5482446192256825,-0.0522280734136992,BL050,bwd,0.5,1,0.024587729143469614,0.3828612818710991,0.0008798794403662245,0.9394429801184908,77.6932655451561,0.20294883723665524,0.41174725000000023,1.0,3.1086244689504383e-15,0.029756524869674096,52.030424453345766,0.4111767578125,0.22275332054647737,2.843960004009424,-2.0969589722454716,0.21490234375,0.9053999781608582
51,6.133687163286151,37.65785641801268,1.3265007499336878,-0.04799087974552717,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
52,6.193738838354984,38.39734681883539,1.363521014856069,-0.044213006282383914,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
53,6.257729371925778,39.19489331447173,1.4798941764023152,-0.046214904082285985,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
54,6.315298549715006,39.91954870881936,1.4225030628738802,-0.04754070207851876,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
55,6.375449415099231,40.68395657572272,1.4472576731102527,-0.045465762726857296,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
56,6.431928496812343,41.40680665605441,1.5607230476365992,-0.05359977234592503,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
57,6.48637476726461,42.110959677124065,1.6107715146512283,-0.05659401588511847,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
58,6.536989789766474,42.771571901865826,1.4440677311186005,-0.05106789620645893,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
59,6.59091220559947,43.4813618681892,1.5548533267765947,-0.05261760919108759,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
60,6.640828318323945,44.14304806737379,1.4126588315954596,-0.04883448276379438,BL050,bwd,0.5,1,0.025425351788268023,0.39978229173226776,0.0008678505946194252,0.9412892491008403,77.85300020700973,0.20618319768069132,0.4284017499999999,1.0,5.773159728050814e-15,0.029402058228085854,48.046256511594805,0.4309228515625,0.24881816428863093,2.8846864688842473,-1.9452658230793467,0.24123046875,0.9025999903678894
61,6.693313773344829,44.840221096976,1.5191157285164758,-0.05152777388197957,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
62,6.754472501643408,45.66417819877435,1.5158557583579222,-0.04209805584799053,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
63,6.811969124971622,46.44190229592395,1.6352535683151561,-0.04995258051226905,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
64,6.878346819187741,47.35065692850471,1.6047545580488467,-0.040936072306901355,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
65,6.930283181292673,48.068821431551335,1.464088396500806,-0.04539399907965734,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
66,6.982772049998403,48.80064252742239,1.5431074458147362,-0.048180444006323174,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
67,7.033670634509801,49.517418520436266,1.484524188694271,-0.046330639600966735,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
68,7.083926910478624,50.22862857760382,1.5638088842239515,-0.04911617590495959,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
69,7.134277433016482,50.94663980374393,1.5833491284525798,-0.049037272456830205,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
70,7.183744422063885,51.656900702550864,1.502487408768705,-0.046394418989084356,BL050,bwd,0.5,1,0.025597471163756443,0.38621435511427654,0.0008989120655448908,0.9407204590456107,78.37739979543825,0.20549863637694735,0.4110797499999996,1.0,3.552713678800501e-15,0.03131662509645233,47.977309309070876,0.409404296875,0.2204136721096816,3.239770689025001,-2.5335155528293463,0.2125390625,0.9041000008583069
71,7.235996070975172,52.41312608345891,1.6156943828752022,-0.04820679213264098,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
72,7.285139406042046,53.12983991663476,1.443006475633608,-0.043518407224432634,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
73,7.338145117702023,53.90283826172864,1.3840884567692564,-0.035697410906545865,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
74,7.39137231737785,54.68991331105158,1.5947672666301986,-0.044848256805932116,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
75,7.446822926802835,55.51394941815347,1.556020407034572,-0.04053689218827114,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
76,7.4931162457874025,56.205833437937656,1.4866430983160046,-0.0443963441394321,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
77,7.548292200215806,57.03747370322743,1.9665846460838778,-0.05497929244619078,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
78,7.595012161189614,57.749139779759574,1.4932891644098765,-0.04266796744613086,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
79,7.650071035859411,58.58815439457525,1.8062720628476618,-0.048747869724281294,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
80,7.690812783723564,59.214915055658196,1.7616407771799338,-0.05598359584271741,BL050,bwd,0.5,1,0.02594554042638281,0.40731240573383704,0.0008543618648843424,0.9432602004114037,79.04269110747536,0.2043509108942918,0.44050750000000016,1.0,1.3322676295501878e-15,0.03157822051365104,55.78657532074643,0.4422900390625,0.2638228517841141,3.6557228496034537,-2.3831132875783574,0.25638671875,0.900600016117096
81,7.7314192108537645,59.84202532710142,1.6150276082563648,-0.05185599941446112,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
82,7.770183904677524,60.44292866002931,1.5043067054232915,-0.04866002336164273,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
83,7.815645499534745,61.154370415877395,1.6249705197887345,-0.04734297366478028,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
84,7.861811133437834,61.8829911984843,1.4268290398765948,-0.038247111335784435,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
85,7.924877662511681,62.880453034857695,1.6567035841707196,-0.03306860163451844,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
86,7.966966826760925,63.548631159775695,1.5307721814824162,-0.0444095566304218,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
87,8.017529956978303,64.35929865892362,1.695947496149248,-0.04364411741226677,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
88,8.063337971075423,65.09841862532956,1.5571167648096331,-0.042598190927265606,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
89,8.114793706904864,65.92994156293221,1.6869809242696134,-0.041280401805861164,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
90,8.156378354055441,66.61498981726652,1.5799225367228786,-0.0446587911846514,BL050,bwd,0.5,1,0.02303465866228571,0.3917933465990912,0.0007812303889551713,0.9415183874386965,79.93128410017873,0.19289608514753745,0.4236287499999998,1.0,8.881784197001252e-16,0.030549604252500587,51.71662859081249,0.429912109375,0.24748398460153256,3.842722041166658,-2.6922677878658634,0.2398828125,0.8978000283241272
91,8.214208449580099,67.5605764050133,1.7070395267887495,-0.0365309235472794,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
92,8.264063176769325,68.38562281630637,1.605011519211759,-0.03859996167525463,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
93,8.307200759741189,69.10327714526271,1.5319106738668524,-0.04101729828375223,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
94,8.356717383202811,69.93580601475165,1.647827565279287,-0.0394640807967577,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
95,8.405117102476792,70.75219244827429,1.7894974323383732,-0.04438687012869383,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
96,8.446238044015093,71.45039619938609,1.60823953038801,-0.04340157837166285,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
97,8.498041095679365,72.33032964311937,1.8798146232326403,-0.04443306050931056,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
98,8.556129723434601,73.32562321584395,1.8693639386950032,-0.038490517142259456,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
99,8.601926897761695,74.11135391026404,1.708776454378557,-0.04149785019086762,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
100,8.641100371634444,74.79157774427635,1.7016713488910582,-0.04740079271619603,BL050,bwd,0.5,1,0.02196086881932756,0.39209962464291787,0.0007464652482824101,0.9412116018616076,79.7179689764138,0.18933874967629152,0.42039924999999995,1.0,7.105427357601002e-15,0.03317047694266765,51.30078026409607,0.4209619140625,0.23566972679258907,3.881011173792635,-2.792449518546354,0.22794921875,0.902999997138977
101,8.694008006994654,75.70572692687472,1.671586260789195,-0.03473706083193329,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
102,8.735984811353132,76.43762718777349,1.6949180779027453,-0.04234608044559585,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
103,8.785007224828702,77.30314036414069,1.674785472202908,-0.03684545334272407,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
104,8.824652322321388,78.00189725108065,1.6337624634046513,-0.04217895370372459,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
105,8.861638241649315,78.65734243659809,1.7486107210972293,-0.04770135321750124,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
106,8.904169017482978,79.4144797410139,1.6786006251151158,-0.0408153184273815,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
107,8.946269626960285,80.17116363367774,1.4923669050200545,-0.034623383840942365,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
108,8.997843168445566,81.09770432971021,1.760943438957532,-0.03567738380651341,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
109,9.041719508055168,81.88934423672805,1.6570953365839682,-0.03726325122674603,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
110,9.080395875808795,82.58945588336637,1.7344209706998137,-0.044756260847457305,BL050,bwd,0.5,1,0.01910542346730007,0.39890046045343697,0.0006489111667700343,0.9386183143492935,78.63535628573993,0.17509476918040123,0.4301005000000002,1.0,4.884981308350689e-15,0.030387070511044615,57.07759719942117,0.4354052734375,0.25473496116184985,4.081061843523014,-2.7370717076556783,0.24720703125,0.8978000283241272
111,9.11785451642963,83.27786222696449,1.4845117122748213,-0.03681432274662404,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
112,9.162835578197395,84.09466552590803,1.8417992136151164,-0.04181906884389637,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
113,9.20493928360053,84.87234692319494,1.606294505786192,-0.03642146057675595,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
114,9.247503319283902,85.65310953466134,1.6856199484884127,-0.03863988751397282,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
115,9.28220239697606,86.30077179843687,1.636146432190253,-0.04273288605244528,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
116,9.328442712932727,87.15845924889119,1.6463828108299055,-0.033166939306809674,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
117,9.372802831098396,87.98772747682727,1.8620268433347393,-0.04076112633965726,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
118,9.410074967310795,88.68385815064674,1.5561854279722676,-0.03703894144949213,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
119,9.449672221151104,89.43611455751844,1.7638736199436866,-0.04126004076025648,BL050,bwd,0.5,1,,,,,,,,,,,,,,,,,
120,9.499454323236568,90.37600082612103,1.789833430386136,-0.03399041868113892,BL050,bwd,0.5,1,0.01872463918343992,0.40855169341081193,0.0006206501422428906,0.9436040640250266,78.25818671975816,0.17270322561436788,0.44401450000000003,1.0,1.4654943925052066e-14,0.030066751721871537,59.528659661766945,0.4503466796875,0.2744576174059126,4.8137904757947005,-3.0912444459527313,0.26712890625,0.9035999774932861
