task,N,N2,D2,cos,arm,kind,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,phi2_probe_fwd,sigma,zbar,posfrac,acc
1,1.1575818859819536,1.3522500444893388,1.0062828886676407,0.012609349809719242,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
2,1.5302369844468202,2.3670837626065038,1.1021765101833154,-0.034500947525617255,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
3,1.774353651221187,3.1902727129322273,0.9202263048667026,-0.027421906244338302,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
4,1.9342410858213148,3.8175323894741267,0.769766382047171,-0.04109024965504933,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
5,2.076406366577845,4.4076402802889305,0.7178344856658421,-0.03674242879927241,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
6,2.2073306912812427,4.98804037777453,0.6954813410782147,-0.038725772796821,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
7,2.3108683441018827,5.473078698586075,0.6284168041383998,-0.04037637368484871,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
8,2.4044060421538296,5.939788384926413,0.6123776643372798,-0.046307532930014064,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
9,2.4925748645635504,6.398652080305706,0.6046752129661526,-0.04107810374750992,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
10,2.5866439261199945,6.879299988143448,0.6395453413832171,-0.037223533552566836,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
11,2.6763794421360467,7.357661765456694,0.6121034499004717,-0.035737239219152776,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
12,2.7618050424332914,7.8283722776970786,0.6281105714345864,-0.03774735155545958,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
13,2.852294215956714,8.32580781329367,0.653818930652953,-0.03205724452039599,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
14,2.932728260757869,8.798486100874976,0.6453820427479261,-0.03281986753276025,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
15,3.0357731831992374,9.3874035373499,0.7617066512701811,-0.03050908935606546,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
16,3.1255636445158546,9.934864469563825,0.737514434794666,-0.03267046680166595,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
17,3.199529862595798,10.404874283683696,0.6544469669930385,-0.030261009076760437,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
18,3.2831614789161425,10.945534680884538,0.7119329514964359,-0.02786675995151235,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
19,3.3646925176477556,11.475703060499526,0.721726315948882,-0.0347051955960581,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
20,3.4424122330014835,11.994737738788784,0.7336144591227733,-0.03431387385368605,LR001,leaky,0.01,0,9.48892976394801e-05,0.0028055786360734465,0.0006972988783903,0.6255662595797761,77.53584118913888,0.0750545280198169,0.18988101999637796,1.0,1.7763568394002505e-15,0.020850974292094836,35.18370167483763,0.1965061386682827,0.1965061386682827,2.6286632031632826,-1.87984869265338,0.19642578125,0.925599992275238
21,3.528543993900373,12.576473957646051,0.8183563182609366,-0.03498943112017882,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
22,3.6052587580602147,13.116590976090656,0.7942921948585376,-0.038511157016136346,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
23,3.6802368799357588,13.661017481630878,0.7819210209254683,-0.03570940019518638,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
24,3.7544372907241073,14.199987083586416,0.7643536144498333,-0.03261045430119086,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
25,3.8267792644793883,14.752403871795616,0.8103457975234792,-0.03715384134368935,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
26,3.8916380819493837,15.253079195147357,0.7531929891842962,-0.034601686237027855,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
27,3.9560886952074905,15.755902040932424,0.7926594584264564,-0.03756670839819368,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
28,4.022014915169626,16.27750613944381,0.8003665785628725,-0.03625804033904147,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
29,4.091840477398208,16.8391161640204,0.8034499078285122,-0.030051777678211367,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
30,4.15632067110825,17.36937890448195,0.8516989886775826,-0.03983897001727185,LR001,leaky,0.01,0,9.582232811805449e-05,0.0029808838978741424,0.0007772242058335329,0.5483504382920233,75.42531707712156,0.0721210480426722,0.1725877494963007,1.0,1.0658141036401503e-14,0.02422823276454325,35.153161889875825,0.19396733007452135,0.19396733007452135,3.042884191491557,-2.3584162703388922,0.19388671875,0.9229999780654907
31,4.2167106998839206,17.870164720717202,0.7383330605578675,-0.032340990162371214,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
32,4.272875945055512,18.346061549738774,0.7808125375457106,-0.038050607062804935,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
33,4.329954185037805,18.83286144774828,0.7894199806442438,-0.034200309556647886,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
34,4.386963939111179,19.329991215184837,0.8034486537411993,-0.0367524716684062,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
35,4.446130594117474,19.85195134909395,0.8080808583170338,-0.03337569734033917,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
36,4.501125049736342,20.344746657144377,0.7854434907519553,-0.03342973526404466,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
37,4.563534621659576,20.916938900743098,0.8447486669298498,-0.02763565394171936,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
38,4.626096627330407,21.488484662914058,0.9148658566791261,-0.03432546560806713,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
39,4.686759136064624,22.052942776364976,0.9235160513433678,-0.03853590424499768,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
40,4.750947092568262,22.655146665727553,0.8917045570248635,-0.028709652670882383,LR001,leaky,0.01,0,8.362294039182103e-05,0.0025856880634650046,0.0006919680377883518,0.6128441804974769,76.26288011215532,0.06704688966241752,0.18248475969634495,1.0,8.881784197001252e-15,0.023114719152485037,38.5773476693528,0.1943969746057733,0.1943969746057733,3.430558085751197,-2.611815698001877,0.19431640625,0.9132000207901001
41,4.801173668528512,23.138781020974044,0.8213696125552207,-0.03802272005968242,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
42,4.852646227928219,23.63859943831093,0.820414454999953,-0.03150006537987249,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
43,4.9094429988220645,24.193361633105443,0.903801434682225,-0.03169355668474243,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
44,4.972829561546969,24.817668777876587,0.8870432896018512,-0.02382637192141325,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
45,5.023422940768823,25.324116527346906,0.8579297529378099,-0.0305672546467398,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
46,5.072186988993564,25.81800940530664,0.9051299318347978,-0.03669982013213653,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
47,5.12709277618743,26.373697803277945,0.8864490581285509,-0.03071386437087409,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
48,5.1811877625442415,26.93564491452568,0.9061541138745584,-0.03513708660936061,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
49,5.237378948763629,27.52349898925353,0.9534030463387991,-0.0333696070001328,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
50,5.2913607586569,28.092038511022587,0.8934925180527276,-0.03105654160149611,LR001,leaky,0.01,0,9.901947342763552e-05,0.003633600159421445,0.0006261179806033051,0.5744359921876535,75.7679709697427,0.07079250325705135,0.2055574521964482,1.0,1.9539925233402755e-14,0.024263480651305857,36.82458139016588,0.21380909569961004,0.21380909569961004,4.07614951317645,-2.807382110760896,0.21373046875,0.9157000184059143
51,5.348914469755441,28.702458234312893,0.9883930261634165,-0.03174719819573282,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
52,5.412263310938886,29.37398947965635,1.0491689136096414,-0.02907057270068609,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
53,5.4641922433392995,29.93853958789543,0.918725642969425,-0.03136486999332923,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
54,5.510395154697311,30.451288432574238,0.9327980896977504,-0.03982035251964675,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
55,5.555464435645497,30.95337532176943,0.9100346741314865,-0.037658149596897054,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
56,5.610605687264133,31.56561862082132,1.0386597681291168,-0.03586655064983899,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
57,5.659460946368217,32.12647648089323,0.9564868009956635,-0.03525175547001008,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
58,5.715245016402819,32.76070314999646,1.0011520005168137,-0.030039628557668695,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
59,5.763985944767333,33.32026385024048,0.9990841420535387,-0.03630991926676883,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
60,5.814331246122788,33.90769494733232,1.0292017838184229,-0.035495583475903605,LR001,leaky,0.01,0,9.2110454738901e-05,0.0024977305721900684,0.0007059247010778694,0.6915550454640333,75.54021280200904,0.06584419998075329,0.1940156064963966,1.0,3.552713678800501e-15,0.023150784249667468,44.456454378352475,0.20861430273083684,0.20861430273083684,5.028140554774741,-3.7379589622292566,0.20853515625,0.9043999910354614
61,5.867201066829027,34.52736301970836,1.1060506187623258,-0.03852238107210965,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
62,5.917798402971523,35.12201926692428,0.965284034222723,-0.030716224276656892,LR001,leaky,0.01,0,,,,,,,,,,,,,,,,,
