run_id,ckpt,M,n_periods,noise_floor,snr_all,snr_W,snr_b,snr_v,snr_c
A_w100_T100_std_lr0.01_s0,0,500,5.0,0.04472136124968529,0.80283123254776,0.6742517948150635,0.8069997429847717,0.8118452429771423,1.006503939628601
A_w100_T100_std_lr0.01_s1,0,500,5.0,0.04472136124968529,0.19138982892036438,0.19710032641887665,0.14492185413837433,0.19322803616523743,0.10210694372653961
A_w100_T100_std_lr0.01_s2,0,500,5.0,0.04472136124968529,0.29635268449783325,0.2766594886779785,0.303595632314682,0.2977220118045807,0.3355197012424469
A_w100_T100_std_lr0.01_s3,0,500,5.0,0.04472136124968529,0.7265049815177917,0.631039559841156,0.715587317943573,0.7337782979011536,0.8108806610107422
A_w100_T100_std_lr0.01_s4,0,500,5.0,0.04472136124968529,0.8828136324882507,0.7661213874816895,0.900500476360321,0.893074631690979,1.0230145454406738
A_w100_T100_centered_lr0.01_s0,0,500,5.0,0.04472136124968529,0.401279479265213,0.2246522754430771,0.48765575885772705,0.38268035650253296,0.7030267715454102
A_w100_T100_centered_lr0.01_s1,0,500,5.0,0.04472136124968529,0.26637017726898193,0.20035240054130554,0.3587278425693512,0.24599184095859528,0.4816315770149231
A_w100_T100_centered_lr0.01_s2,0,500,5.0,0.04472136124968529,0.718517541885376,0.3225579261779785,0.8614734411239624,0.683877170085907,1.9833554029464722
A_w100_T100_centered_lr0.01_s3,0,500,5.0,0.04472136124968529,0.4123576879501343,0.22315293550491333,0.5055864453315735,0.390007346868515,0.7351307272911072
A_w100_T100_centered_lr0.01_s4,0,500,5.0,0.04472136124968529,0.4623126685619354,0.30069756507873535,0.49684569239616394,0.44859376549720764,0.7463492751121521
A_w100_T1000_std_lr0.01_s0,0,3000,3.0,0.018257418647408485,0.7272623777389526,0.6566967368125916,0.7669790387153625,0.731120765209198,0.9038494229316711
A_w100_T1000_std_lr0.01_s1,0,3000,3.0,0.018257418647408485,0.5088334679603577,0.4478451907634735,0.49897870421409607,0.5148528814315796,0.5741574764251709
A_w100_T1000_std_lr0.01_s2,0,3000,3.0,0.018257418647408485,0.16281449794769287,0.17522816359996796,0.13768069446086884,0.16325408220291138,0.10254751145839691
A_w100_T1000_std_lr0.01_s3,0,3000,3.0,0.018257418647408485,0.6119936108589172,0.5354097485542297,0.5783256888389587,0.6185577511787415,0.6599873304367065
A_w100_T1000_std_lr0.01_s4,0,3000,3.0,0.018257418647408485,1.4660860300064087,1.1082755327224731,1.530314564704895,1.4954272508621216,2.439378261566162
A_w100_T1000_centered_lr0.01_s0,0,3000,3.0,0.018257418647408485,0.5063464641571045,0.21887506544589996,0.6038627028465271,0.4657783508300781,1.0259191989898682
A_w100_T1000_centered_lr0.01_s1,0,3000,3.0,0.018257418647408485,0.3962480127811432,0.24314066767692566,0.409243643283844,0.38075101375579834,0.5954349637031555
A_w100_T1000_centered_lr0.01_s2,0,3000,3.0,0.018257418647408485,0.4827924370765686,0.21525663137435913,0.556502103805542,0.44373559951782227,0.9004169702529907
A_w100_T1000_centered_lr0.01_s3,0,3000,3.0,0.018257418647408485,0.3570622205734253,0.1862248331308365,0.3940218687057495,0.3386344611644745,0.5734254121780396
A_w100_T1000_centered_lr0.01_s4,0,3000,3.0,0.018257418647408485,0.41138526797294617,0.21078042685985565,0.5005441308021545,0.3866389989852905,0.7254854440689087
A_w100_T10000_std_lr0.01_s0,0,3000,0.30000001192092896,0.018257418647408485,0.18538177013397217,0.19679448008537292,0.20489507913589478,0.18361608684062958,0.20177504420280457
A_w100_T10000_std_lr0.01_s1,0,3000,0.30000001192092896,0.018257418647408485,0.9647842049598694,0.8425718545913696,0.9359602332115173,0.9765251278877258,1.0899795293807983
A_w100_T10000_std_lr0.01_s2,0,3000,0.30000001192092896,0.018257418647408485,0.20649614930152893,0.21091797947883606,0.20586790144443512,0.2059769332408905,0.20859481394290924
A_w100_T10000_std_lr0.01_s3,0,3000,0.30000001192092896,0.018257418647408485,0.1548444777727127,0.18278582394123077,0.12958663702011108,0.15433654189109802,0.018524620682001114
