run_id,ckpt,M,n_periods,noise_floor,snr_all,snr_W,snr_b,snr_v,snr_c
B_w100_K100_c0.0_lr0.01_s0,0,500,5.0,0.04472136124968529,0.0990450531244278,0.10545063018798828,0.09281598776578903,0.09882421046495438,0.019682299345731735
B_w100_K100_c0.0_lr0.01_s1,0,500,5.0,0.04472136124968529,0.1579769104719162,0.08310778439044952,0.1936953067779541,0.16307896375656128,0.24732160568237305
B_w100_K100_c0.0_lr0.01_s2,0,500,5.0,0.04472136124968529,0.4179997146129608,0.11545126885175705,0.5724199414253235,0.4345371425151825,0.9692179560661316
B_w100_K100_c0.0_lr0.01_s3,0,500,5.0,0.04472136124968529,0.11493261158466339,0.09552466124296188,0.09519032388925552,0.1170683279633522,0.0758780762553215
B_w100_K100_c0.0_lr0.01_s4,0,500,5.0,0.04472136124968529,0.1417425572872162,0.08831024914979935,0.15707680583000183,0.14490258693695068,0.2024865448474884
B_w100_K100_c2.0_lr0.01_s0,0,500,5.0,0.04472136124968529,0.45888426899909973,0.24980761110782623,0.5907074809074402,0.4766978621482849,0.9029379487037659
B_w100_K100_c2.0_lr0.01_s1,0,500,5.0,0.04472136124968529,0.13916629552841187,0.12281423807144165,0.12922438979148865,0.1409693956375122,0.12244044989347458
B_w100_K100_c2.0_lr0.01_s2,0,500,5.0,0.04472136124968529,0.18986912071704865,0.12723968923091888,0.2242760807275772,0.1947062462568283,0.28621119260787964
B_w100_K100_c2.0_lr0.01_s3,0,500,5.0,0.04472136124968529,0.0974244698882103,0.09356057643890381,0.07626719027757645,0.09816078096628189,0.04828162491321564
B_w100_K100_c2.0_lr0.01_s4,0,500,5.0,0.04472136124968529,0.3998718857765198,0.22092875838279724,0.5219252705574036,0.41430339217185974,0.7723152041435242
B_w100_K10000_c0.0_lr0.01_s0,0,3000,0.30000001192092896,0.018257418647408485,0.3850732147693634,0.12894807755947113,0.5221660137176514,0.39828774333000183,0.836837112903595
B_w100_K10000_c0.0_lr0.01_s1,0,3000,0.30000001192092896,0.018257418647408485,0.3149186670780182,0.13315869867801666,0.4001711905002594,0.32504749298095703,0.5872287154197693
B_w100_K10000_c0.0_lr0.01_s2,0,3000,0.30000001192092896,0.018257418647408485,0.25362667441368103,0.13189826905727386,0.30582863092422485,0.26084911823272705,0.4203450381755829
