arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,alpha_W_med_l2
SWA1,8,0.001,23,none,0.3706354167,0.6041666865,0.6041666865,0,0,-23.28184319,40.76773071,-205.7841187,0.3067949712,9.630558975,0,0,-11724.66992,3341.83667,-17382.50195,-0.001551706344,8.411390775,90.13594818,18.35659218,5.761776447,0.02515174821,0.003540944541,0.03680368513,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.244921684
SWA1,8,0.001,24,none,0.3672583333,0.6050000191,0.6050000191,0,0,-18.15114594,40.46962738,-218.1007385,0.3154577613,10.27989921,0,0,-11998.85547,3499.790039,-17867.34961,-0.001497130492,8.943427786,91.77601624,18.8677063,5.854863644,0.0253041517,0.003631037194,0.0386309959,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.402449131
SWA1,8,0.001,25,none,0.3501604167,0.5758333206,0.5758333206,0,0,-20.78171158,39.11840057,-228.7595062,0.3137951195,10.65946221,0,0,-12187.68848,3555.781494,-17760.10742,-0.001441303641,8.764875293,94.58518982,19.26391411,5.781803131,0.02607517131,0.00369383581,0.04126494005,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.461823225
SWA1,8,0.001,26,none,0.3558729167,0.5933333039,0.5933333039,0,0,-20.82803917,40.18409348,-213.4313049,0.3104811907,11.48497268,0,0,-12295.28125,3650.819092,-17818.39648,-0.001482747146,9.367061907,96.33779144,19.56949615,5.877560616,0.02563635446,0.003933794331,0.03851564974,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.528683662
SWA1,8,0.001,27,none,0.3483041667,0.5724999905,0.5724999905,0,0,-19.67542839,40.56332016,-209.8852539,0.3176152706,12.46455445,0,0,-12414.09961,3747.677246,-16331.45312,-0.001585623017,10.13877257,97.80097961,20.07823753,5.987990379,0.0254379306,0.004036664031,0.0439270027,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.620888948
SWA1,8,0.001,28,none,0.3335104167,0.5425000191,0.5425000191,0,0,-17.86816406,40.30233765,-224.4128876,0.3354584873,13.01208644,0,0,-12342.78418,3838.09082,-16991.23633,-0.001639251248,10.67430392,100.6795883,20.4257164,5.823626995,0.02558671124,0.00424616877,0.04030157998,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.7138381
SWA1,8,0.001,29,none,0.3395020833,0.5350000262,0.5350000262,0,0,-18.89226151,41.97432327,-190.8834381,0.3193853796,13.36990473,0,0,-12529.9668,3887.814209,-16129.49512,-0.001569879474,11.38895395,102.4671631,20.75978088,5.805610657,0.02457717434,0.004383512773,0.04299316928,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.778833389
SWA1,8,0.001,30,none,0.3270708333,0.5183333158,0.5183333158,0,0,-22.19584274,43.22124863,-188.811554,0.3123641312,13.97247151,0,0,-12472.4834,3825.82959,-15980.59961,-0.001537063275,11.96030163,104.6628723,21.16715431,5.766682625,0.02355488017,0.004717449658,0.03886286169,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.712068081
SWA1,8,0.001,31,none,0.3115145833,0.5091666579,0.5091666579,0,0,-27.83855438,43.04721451,-258.3544006,0.2935153544,14.12119787,0,0,-12890.77832,3925.828857,-16074.79004,-0.001205117442,11.44865882,105.7505188,21.42277908,5.841016293,0.02397678792,0.004862031434,0.03841683269,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.802590609
SWA1,8,0.001,32,none,0.32835625,0.5041666627,0.5041666627,0,0,-26.44517899,43.97234344,-260.4572754,0.2846104205,14.29910055,0,0,-12632.50293,3974.865479,-15633.69043,-0.001511598006,11.8071791,106.3767471,21.95432663,5.869766712,0.0232836213,0.004922533873,0.03726734594,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.8292346
SWA1,8,0.001,33,none,0.3306541667,0.5066666603,0.5066666603,0,0,-23.05082893,44.29927444,-253.8705444,0.3050213754,15.33281427,0,0,-12591.81934,4008.878662,-15386.42285,-0.001599219395,13.12835497,109.1233902,22.33632278,5.929362774,0.02302337065,0.004928945564,0.03905265406,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.87802577
SWA1,8,0.001,34,none,0.3066895833,0.4916666746,0.4916666746,0,0,-24.7671814,43.86056137,-191.6165619,0.2888475657,16.17655517,0,0,-12432.88867,3958.931396,-15414.08496,-0.001742613968,13.69935667,110.7178574,22.7192955,5.85528183,0.02362165973,0.004974151962,0.04479222372,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.851993322
SWA1,8,0.001,35,none,0.307,0.4958333373,0.4958333373,0,0,-29.06002045,45.2232933,-206.2980499,0.2905437648,16.37926524,0,0,-12506.99902,3935.907471,-15103.74805,-0.001532601775,14.15447613,111.9462051,22.96703911,5.794744015,0.02269288339,0.004984321073,0.04265654087,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.84436059
SWA1,8,0.001,36,none,0.3100645833,0.489166677,0.489166677,0,0,-23.74810982,45.96524811,-235.8107605,0.3035397232,17.22332977,0,0,-12369.24414,3934.213379,-14915.99121,-0.001680830144,14.49144553,112.7784576,23.34829712,5.879657745,0.02238134481,0.005088050384,0.04123653471,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.833649635
SWA1,8,0.001,37,none,0.3237875,0.5124999881,0.5124999881,0,0,-24.8175354,45.59019089,-238.9997101,0.2863392532,17.3739531,0,0,-12301.01367,4044.615967,-14719.94824,-0.001904287376,14.39261759,115.0498428,23.82601357,5.943901539,0.02244358137,0.005201404449,0.04021959752,0,1,0.001000000047,0.001000000047,0.001000000047,1,3.925072193
SWA1,8,0.001,38,none,0.3059270833,0.4799999893,0.4799999893,0,0,-35.01620483,46.49980545,-237.2265167,0.239301607,17.37021579,0,0,-12483,4133.614746,-14915.05176,-0.001838354045,14.87918947,116.8324585,24.05687141,6.133323193,0.02215595543,0.005203664303,0.04128252342,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.00507164
SWA1,8,0.001,39,none,0.2943333333,0.474999994,0.474999994,0,0,-33.86551666,46.85738373,-192.7421265,0.2307319939,17.26571846,0,0,-12384.29785,4188.574219,-14717.78809,-0.00197697361,15.07197107,118.5713196,24.43344688,5.969217777,0.02200379036,0.00522964634,0.04027284682,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.032561302
SWA1,8,0.001,40,none,0.3065104167,0.4774999917,0.4774999917,0,0,-29.99684906,47.03351974,-210.2256165,0.2539421618,18.30874942,0,0,-12384.9834,4196.879395,-14512.10352,-0.002029505093,15.86029804,119.8942947,24.8867569,6.069141388,0.02180836163,0.00520106405,0.03862467781,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.03264904
SWA1,8,0.001,41,none,0.3064333333,0.4908333421,0.4908333421,0,0,-34.12636566,47.62561417,-185.2749481,0.249735266,18.45612828,0,0,-12324.30371,4289.253418,-14614.375,-0.002216679975,15.51365829,121.4164658,25.45138741,6.006921768,0.02173040435,0.00521477079,0.04348960519,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.165370464
SWA1,8,0.001,42,none,0.31214375,0.4866666794,0.4866666794,0,0,-36.22932434,48.62649155,-182.5706482,0.2244691998,19.20953789,0,0,-12581.18359,4289.37793,-15121.42969,-0.002037652535,15.88566292,123.3672714,25.90730858,6.097008228,0.02111065388,0.005264770705,0.04000899941,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.171817303
SWA1,8,0.001,43,none,0.301925,0.4275000095,0.4275000095,0,0,-40.59527206,48.6473465,-178.8602142,0.2144034505,19.27263931,0,0,-12614.41992,4288.436035,-14947.76465,-0.001948382822,15.657639,123.6184082,26.10893059,6.197854519,0.02123831771,0.005315846298,0.03826446459,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.181483269
SWA1,8,0.001,44,none,0.3028833333,0.4691666663,0.4691666663,0,0,-37.68449402,48.59103012,-231.8529205,0.2216317058,20.15026744,0,0,-12575.56543,4344.9375,-15008.97656,-0.002032695105,16.19522282,125.1399307,26.48613548,6.096826077,0.02120587789,0.005355061498,0.03588884324,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.203006268
SWA1,8,0.001,45,none,0.29511875,0.4608333409,0.4608333409,0,0,-39.41867828,50.33117294,-195.567627,0.2241140306,20.26654864,0,0,-12501.68457,4371.325684,-15293.25,-0.002042528009,16.28175201,126.790802,27.08833694,6.134362221,0.02047724836,0.005450506695,0.03585577756,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.226417542
SWA1,8,0.001,46,none,0.30005625,0.4683333337,0.4683333337,0,0,-39.53440857,49.27661133,-210.185318,0.19622913,20.18614498,0,0,-12698.75,4436.902344,-15221.11523,-0.002038057894,15.90664132,128.1065369,27.5615921,6.041178703,0.0209851265,0.005551104899,0.03441590071,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.309361458
SWA1,8,0.001,47,none,0.29759375,0.4608333409,0.4608333409,0,0,-43.99152756,50.00024033,-258.2601624,0.1973072886,20.88957888,0,0,-12559.59375,4380.290527,-14876.00684,-0.002134680049,16.28699213,130.0519257,27.95777512,6.007201672,0.02057995088,0.005516648758,0.0310988389,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.240418434
SWA1,8,0.001,48,none,0.2780666667,0.4350000024,0.4350000024,0,0,-47.94436264,50.55767441,-283.7733459,0.1812668294,20.86623063,0,0,-12731.80078,4497.398438,-15127.89355,-0.0020086281,16.50445853,131.8260498,28.28606415,5.971311092,0.02039367333,0.005661839154,0.03286736086,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.330784798
SWA1,8,0.001,49,none,0.3051541667,0.4616666734,0.4616666734,0,0,-47.98534393,51.01140594,-206.7689972,0.1921441406,21.84276997,0,0,-12675,4481.427246,-14782.52637,-0.002380196005,17.85842919,134.0710754,28.83757973,5.965348721,0.02019605227,0.005764224567,0.03777702153,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.333143234
SWA1,8,0.001,50,none,0.3017666667,0.4650000036,0.4650000036,0,0,-41.45024109,50.84540558,-211.8667908,0.1951689869,22.64088371,0,0,-12645.11621,4572.196289,-15220.41992,-0.002535915235,18.60957621,134.2077179,29.22763824,5.794320583,0.02016565204,0.00585468486,0.03478170559,0,1,0.001000000047,0.001000000047,0.001000000047,1,4.416851521
