alpha,arm,mu_norm,mu_norm_ci_lo,mu_norm_ci_hi,mu_norm_bootstrap_finite,theta_med,theta_med_ci_lo,theta_med_ci_hi,theta_med_bootstrap_finite,theta_all,theta_all_ci_lo,theta_all_ci_hi,theta_all_bootstrap_finite,bulk_q_positive_cos_crit_median,theta_left_censored_exact,wall_mean_log_neg_cos_crit,wall_ci_lo,wall_ci_hi,wall_bootstrap_finite,wall_mean_log_q,wall_mean_log_mu_norm,wall_additive_identity_error,bias_share_field,bias_share_ci_lo,bias_share_ci_hi,bias_share_bootstrap_finite,bias_structural_reference,final_strict_dead,final_strict_dead_ci_lo,final_strict_dead_ci_hi,final_strict_dead_bootstrap_finite,final_near_off,final_dead_0_05,final_eval_loss_exact,final_eval_loss_ci_lo,final_eval_loss_ci_hi,final_eval_loss_bootstrap_finite
0,alpha_0,3.0413813591003418,2.8722813129425049,3.0413813591003418,10000,-0.14999999999999991,-0.14999999999999991,-0.14999999999999991,10000,-0.5,-0.5,-0.39999999999999991,10000,-0.20789147913455963,False,-1.6338962002948281,-1.6539916133501915,-1.6089477435174111,10000,-0.54842043776424554,1.085475764943687,2.413104605025751e-09,0.1013696114840054,0.096416529717078564,0.10744082957799356,10000,0.11692208077017996,0.92599999999999993,0.88400000000000012,0.95600000000000007,10000,0.020999999999999998,0.94699999999999984,0.36672566607594492,0.20337016247212888,0.55474338766187425,10000
9.9999999999999995e-07,alpha_1e-6,2.3333325386047363,2.294166088104248,2.3594708412885668,10000,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,10000,-0.55000000000000004,-0.55000000000000004,-0.5,10000,-0.22703291475772858,False,-1.5710600704786835,-1.5937256851331136,-1.547608610260343,10000,-0.72364252146973718,0.8474175486635086,-3.4543767846173523e-10,0.13356407625761835,0.128201888239175,0.138559899950498,10000,0.1694188790235186,0.55599999999999994,0.43499999999999994,0.67999999999999994,10000,0.13900000000000001,0.69500000000000006,0.0079782014598994699,3.2428528503425369e-06,0.022875299433872381,10000
3.0000000000000001e-06,alpha_3e-6,1.8779679536819458,1.8556495532393456,1.9032747745513916,10000,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,10000,-0.55000000000000004,-0.55000000000000004,-0.5,10000,-0.22654365003108978,False,-1.6363547636062563,-1.6654231155859505,-1.6055323474717613,10000,-0.98089204701852228,0.65546271653824162,-4.9492410170159928e-11,0.16135875895669696,0.15224408330273595,0.16994519935563737,10000,0.22239328597145322,0.316,0.255,0.37699999999999995,10000,0.12499999999999997,0.441,2.472834452760253e-07,1.6111043052546847e-07,3.646797537726343e-07,10000
1.0000000000000001e-05,alpha_1e-5,1.5205022096633911,1.4912905648350716,1.5528295636177063,10000,-0.25,-0.25,-0.25,10000,NA,-0.55000000000000004,-0.55000000000000004,995,-0.25849735736846924,False,-1.5194368604799946,-1.5619744603734711,-1.4759313236643941,10000,-1.1075512052518568,0.41188565475636124,-4.7177661777197955e-10,0.21879877441131335,0.20949475235556703,0.22754105597393892,10000,0.31296021913516231,0.30199999999999999,0.28100000000000003,0.32599999999999996,10000,0.14399999999999999,0.44600000000000001,3.1370681085718387e-06,2.5212494031734425e-06,3.7187316831932547e-06,10000
3.0000000000000001e-05,alpha_3e-5,1.1123840808868408,1.0946002662181855,1.1267426013946533,10000,-0.34999999999999998,-0.34999999999999998,-0.29999999999999993,10000,NA,NA,NA,0,-0.35090357065200806,False,-1.193221762340448,-1.2246302598757257,-1.1643997225854561,10000,-1.1211544905481097,0.072067271512750414,-2.7958790838056302e-10,0.31272337918494408,0.29995208939597406,0.32483443939085416,10000,0.46804507357132485,0.19,0.16899999999999998,0.21099999999999999,10000,0.13200000000000003,0.32200000000000001,2.3812404242562481e-05,1.4559107070226673e-05,3.5111339361719725e-05,10000
0.0001,alpha_0.0001,0.62649285793304443,0.62326014041900635,0.6408725380897522,10000,-0.5,-0.5,-0.44999999999999996,9074,NA,NA,NA,0,-0.53993314504623413,False,-0.73610754593670435,-0.75882762427045947,-0.71720333936513259,10000,-1.2039490814337561,-0.46784153542211854,7.4933170779445391e-11,0.48873474440480436,0.46215484671785029,0.51408747657556864,10000,0.70736533153367798,0.10500000000000001,0.089999999999999997,0.12002499999999966,10000,0.10200000000000001,0.20699999999999999,8.8411609795002732e-05,5.0867942245531591e-05,0.00013292589876073176,10000
0.00029999999999999997,alpha_0.0003,0.22368714213371277,0.2236575111746788,0.22370988875627518,10000,NA,NA,NA,0,NA,NA,NA,0,-1.22092604637146,True,0.12868892515708044,0.111771795882273,0.14432756118180487,10000,-1.3567253761703142,-1.4854143016991059,-3.7171130062851887e-10,0.65175864237873327,0.61871394432469884,0.68550686299687391,10000,0.89891593892561616,0.13400000000000001,0.10400000000000001,0.17199999999999999,10000,0.07400000000000001,0.20799999999999996,4.3362578435335311e-05,3.251448718401662e-05,5.7129262972921421e-05,10000
0.01,alpha_0.01,0.073552984744310379,0.072974778711795807,0.074355670157819992,10000,NA,NA,NA,0,NA,NA,NA,0,-5.1786727905273438,True,1.5132241276938168,1.4837997526453044,1.5429982791625014,10000,-1.1260441615964922,-2.6392682888555985,4.3471048982723914e-10,0.88296540013298008,0.85103689290428575,0.91411441501468138,10000,0.99292868615545105,0.24499999999999997,0.20200000000000001,0.28999999999999998,10000,0.079000000000000015,0.32400000000000001,0.004448434559162706,0.0030888220839551651,0.0061337632185313826,10000
