alpha,arm,scope,boundary_offset,estimate,point,ci_lo,ci_hi,bootstrap_finite,n_valid_bins,min_bin_n,left_censored_exact,bulk_q_positive_cos_crit_median
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+74,74,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+75,75,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+75,75,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+76,76,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+76,76,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+77,77,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+77,77,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+78,78,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+78,78,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+79,79,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+79,79,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+80,80,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+80,80,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+81,81,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+81,81,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+82,82,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+82,82,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+83,83,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+83,83,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+84,84,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+84,84,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+85,85,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+85,85,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+86,86,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+86,86,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+87,87,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+87,87,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+88,88,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+88,88,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+89,89,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+89,89,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+90,90,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+90,90,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+91,91,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+91,91,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+92,92,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+92,92,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+93,93,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+93,93,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+94,94,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+94,94,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+95,95,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+95,95,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+96,96,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+96,96,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+97,97,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+97,97,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+98,98,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+98,98,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+99,99,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+99,99,theta_all,NA,NA,NA,0,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+100,100,theta_med,-0.25,-0.25,-0.19999999999999996,10000,17,1000,False,NA
1.0000000000000001e-05,alpha_1e-5,boundary_offset_+100,100,theta_all,NA,NA,NA,0,17,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,bulk,NA,theta_med,-0.34999999999999998,-0.34999999999999998,-0.29999999999999993,10000,23,1000,False,-0.35090357065200806
3.0000000000000001e-05,alpha_3e-5,bulk,NA,theta_all,NA,NA,NA,0,23,1000,False,-0.35090357065200806
3.0000000000000001e-05,alpha_3e-5,boundary,NA,theta_med,-0.34999999999999998,-0.34999999999999998,-0.29999999999999993,9999,28,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary,NA,theta_all,NA,-0.64999999999999991,-0.59999999999999998,3371,28,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,all_recorded,NA,theta_med,-0.34999999999999998,-0.34999999999999998,-0.29999999999999993,9999,28,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,all_recorded,NA,theta_all,NA,-0.64999999999999991,-0.59999999999999998,3371,28,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,bulk_t_lt_500k,NA,theta_med,-0.39999999999999991,-0.39999999999999991,-0.34999999999999998,10000,22,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,bulk_t_lt_500k,NA,theta_all,NA,NA,NA,0,22,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,bulk_t_ge_500k,NA,theta_med,-0.29999999999999993,-0.29999999999999993,-0.25,10000,22,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,bulk_t_ge_500k,NA,theta_all,NA,NA,NA,0,22,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,phase_offset_5000,NA,theta_med,-0.34999999999999998,-0.34999999999999998,-0.34999999999999998,10000,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,phase_offset_5000,NA,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-100,-100,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9927,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-100,-100,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-99,-99,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9924,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-99,-99,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-98,-98,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9924,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-98,-98,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-97,-97,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9924,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-97,-97,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-96,-96,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9924,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-96,-96,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-95,-95,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9924,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-95,-95,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-94,-94,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9924,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-94,-94,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-93,-93,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9924,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-93,-93,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-92,-92,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9926,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-92,-92,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-91,-91,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9924,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-91,-91,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-90,-90,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9926,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-90,-90,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-89,-89,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9922,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-89,-89,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-88,-88,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9921,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-88,-88,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-87,-87,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9919,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-87,-87,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-86,-86,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9919,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-86,-86,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-85,-85,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9919,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-85,-85,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-84,-84,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9921,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-84,-84,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-83,-83,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9919,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-83,-83,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-82,-82,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9922,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-82,-82,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-81,-81,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9922,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-81,-81,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-80,-80,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9922,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-80,-80,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-79,-79,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9922,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-79,-79,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-78,-78,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9918,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-78,-78,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-77,-77,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9916,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-77,-77,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-76,-76,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9916,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-76,-76,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-75,-75,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9914,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-75,-75,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-74,-74,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9914,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-74,-74,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-73,-73,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9885,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-73,-73,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-72,-72,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9885,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-72,-72,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-71,-71,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9885,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-71,-71,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-70,-70,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9885,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-70,-70,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-69,-69,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9884,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-69,-69,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-68,-68,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9884,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-68,-68,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-67,-67,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9885,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-67,-67,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-66,-66,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9884,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-66,-66,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-65,-65,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9883,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-65,-65,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-64,-64,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9884,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-64,-64,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-63,-63,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9885,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-63,-63,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-62,-62,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9885,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-62,-62,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-61,-61,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9885,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-61,-61,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-60,-60,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9884,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-60,-60,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-59,-59,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9884,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-59,-59,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-58,-58,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9889,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-58,-58,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-57,-57,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9889,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-57,-57,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-56,-56,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9889,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-56,-56,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-55,-55,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9889,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-55,-55,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-54,-54,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9889,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-54,-54,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-53,-53,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9902,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-53,-53,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-52,-52,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9902,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-52,-52,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-51,-51,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9885,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-51,-51,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-50,-50,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9885,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-50,-50,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-49,-49,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9885,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-49,-49,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-48,-48,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9885,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-48,-48,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-47,-47,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9892,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-47,-47,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-46,-46,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9889,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-46,-46,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-45,-45,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9889,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-45,-45,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-44,-44,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9889,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-44,-44,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-43,-43,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9889,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-43,-43,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-42,-42,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9890,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-42,-42,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-41,-41,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9889,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-41,-41,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-40,-40,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9874,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-40,-40,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-39,-39,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9874,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-39,-39,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-38,-38,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9873,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-38,-38,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-37,-37,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9873,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-37,-37,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-36,-36,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9874,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-36,-36,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-35,-35,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9876,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-35,-35,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-34,-34,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9874,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-34,-34,theta_all,NA,NA,NA,0,18,1000,False,NA
3.0000000000000001e-05,alpha_3e-5,boundary_offset_-33,-33,theta_med,-0.39999999999999991,-0.39999999999999991,-0.39999999999999991,9874,18,1000,False,NA
